# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-03-04 00:00:00 PST,+10080.7+0.723329j,-0+0j,+764679+53846.6j,+0+0j,+0+0j,+0+0j,+764449+50627.3j,+5600.28+0.28759j,-0+0j,+758682+48477j,+0+0j,-0+0j,+314039+11357.1j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43123.4+21603.6j,+0+0j,+43131.3+21591j,-2.33831e-06+4.58956e-06j,-0+0j,-2.36423e-06+4.61489e-06j,+0+0j,-2.34671e-06+4.64097e-06j,+0+0j,+0+0j,+0+0j,-2.33046e-06+4.66142e-06j,-2.30658e-06+4.69847e-06j,-2.29814e-06+4.72682e-06j,+0+0j,+0+0j,+28432.9+9870.88j,+226490-31477.5j,-0+0j,+28436.3+9851.8j,+7420.73+0.735454j,-0+0j,+226326-31719.3j,+42929.9+21489j,+183233-53452.3j,-0+0j,+183158-53572.7j,+0+0j,+75129.3+53676.4j,+70920.8-132248j,+31542.5-132327j,+31483.4-132384j,+31416.3-132454j,+443849+32553.9j,+443718+31833.6j,+12880+3.24214j,+430740+31375.6j,+12880.6+1.45375j,+32777.4+9839.55j,+397364+19811.8j,+11761.4+1.4222j,+2.56974e-06+2.30694e-06j,-0+0j,+242934-176941j,+37406.4+133115j,+0+0j,+0+0j,+0+0j,-0+0j,+242443-177680j,+0+0j,+0+0j,+56355.2-218489j,+100401-34498.6j,+30427.6-218927j,+2.02841e-09-1.32647e-08j,+30374.6-219032j,+434.256-219467j,+239.58-219906j,-0+0j,+120.722-220151j,+0+0j,+94629-34978.7j,-0+0j,+63490.4-35259.5j,+42715.4-35417.3j,+20720.8+45.0194j,-0+0j,+20720.1+24.5758j,-0+0j,+20723+5.36272j,+12181.2+1.21004j,+23859+0.352976j,+23857.3+0.410294j,+3.36508e-06-4.66495e-06j,+3.35337e-06-4.66591e-06j,-0+0j,+13411.8+133028j,+0+0j,+0+0j,+44189.5+29.8764j,-30817.6+132971j,+22491.8+11.9066j,-0+0j,-30921.3+132937j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+270537-12165.7j,+775182+57912.6j,+444052+33976.7j,+280462-42914j,+13473.7+133072j
2016-03-04 22:00:00 PST,+16161.8+1.85237j,+0+0j,+797569-406870j,+0+0j,+0+0j,+0+0j,+797832-411147j,+9600.82+0.833679j,+0+0j,+788380-413993j,+0+0j,+0+0j,+333201-150819j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44176.8+22100.5j,+0+0j,+44157.7+22104.8j,-1.59944e-05+1.08567e-05j,+0+0j,-1.59777e-05+1.09119e-05j,+0+0j,-1.60012e-05+1.09315e-05j,+0+0j,+0+0j,+0+0j,-1.59694e-05+1.09436e-05j,-1.59801e-05+1.09681e-05j,-1.59761e-05+1.0948e-05j,+0+0j,+0+0j,+22002.7-21380.4j,+243491-167600j,+0+0j,+21999.6-21410.5j,+12231.9+1.94058j,+0+0j,+243296-167979j,+44241.8+22145.6j,+198860-190510j,+0+0j,+198756-190772j,+0+0j,+77639.9+55470.9j,+96120.8-208685j,+36276.6-208926j,+36151.3-209126j,+36005.3-209353j,+455195-269640j,+455215-270827j,+20121.1+7.42836j,+435078-271566j,+20121.5+3.43808j,+28511.9-21513.2j,+405693-252445j,+18763.4+3.48627j,+6.89479e-06+6.98501e-06j,+0+0j,+269209-416402j,+62878.8+211718j,+0+0j,+0+0j,+0+0j,+0+0j,+267960-418020j,+0+0j,+0+0j,+83466-230265j,+108316-100192j,+44699.6-230754j,-3.36747e-08-1.81367e-08j,+44645.5-230866j,+418.049-231331j,+240.761-231799j,+0+0j,+121.702-232066j,+0+0j,+98258.2-100940j,+0+0j,+52173.5-101376j,+18434.3-101634j,+33570+92.1612j,+0+0j,+33565.5+52.1065j,+0+0j,+33567.3+13.1866j,+19412.9+2.90134j,+32273.4+6.92778j,+32271.4+4.91819j,-5.14672e-07+8.3808e-06j,-5.25628e-07+8.3644e-06j,+0+0j,+30220.7+211325j,+0+0j,+0+0j,+64800.8+61.5868j,-34711+211093j,+33074.3+24.6309j,+0+0j,-34947.4+210890j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+288492-174773j,+813436-401330j,+455054-267231j,+332608-203144j,+30400.4+211522j
2016-03-04 23:00:00 PST,+13261.2+1.24675j,+0+0j,+720884-413732j,+0+0j,+0+0j,+0+0j,+721121-417538j,+7700.53+0.535981j,+0+0j,+713560-420070j,+0+0j,+0+0j,+303680-154504j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44242.1+22136.1j,+0+0j,+44225.9+22138.9j,-5.73618e-06-3.29023e-06j,+0+0j,-5.72214e-06-3.28732e-06j,+0+0j,-5.74414e-06-3.24812e-06j,+0+0j,+0+0j,+0+0j,-5.71297e-06-3.2506e-06j,-5.73088e-06-3.2617e-06j,-5.77721e-06-3.32432e-06j,+0+0j,+0+0j,+19760-21385.4j,+220557-168464j,+0+0j,+19756.9-21413.3j,+9941.26+1.2795j,+0+0j,+220380-168794j,+44323.6+22186.6j,+175880-191315j,+0+0j,+175787-191547j,+0+0j,+77795.1+55581.6j,+72906.7-209548j,+24328.4-209770j,+24200.6-209968j,+24055.3-210187j,+409894-271305j,+409908-272353j,+16660.4+5.16377j,+393234-273004j,+16661+2.3548j,+25221.9-21511.6j,+367246-253640j,+15422.3+2.35172j,-8.13146e-06+1.93582e-05j,+0+0j,+237119-417784j,+56404.2+212483j,+0+0j,+0+0j,+0+0j,+0+0j,+235946-419324j,+0+0j,+0+0j,+67522-231131j,+91892.9-100638j,+36400.5-231607j,-1.74175e-08-9.7412e-09j,+36346-231720j,+438.92-232190j,+246.243-232663j,+0+0j,+124.233-232929j,+0+0j,+83766.8-101286j,+0+0j,+46247.7-101670j,+18637.6-101900j,+27444.1+71.1424j,+0+0j,+27442.1+39.2941j,+0+0j,+27444.9+8.79785j,+15961.9+1.95274j,+26720.1+1.92643j,+26718.4+1.48599j,+5.06105e-06-8.33413e-06j,+5.04367e-06-8.36261e-06j,+0+0j,+29305.1+212099j,+0+0j,+0+0j,+51949+39.4711j,-22783+211884j,+26515.6+15.7844j,+0+0j,-23009.1+211680j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+259000-178293j,+733866-408827j,+409793-269181j,+293973-203960j,+29480.9+212292j
2016-03-05 00:00:00 PST,+10730.8+0.816285j,+0+0j,+677961-417127j,+0+0j,+0+0j,+0+0j,+678161-420658j,+6150.34+0.341863j,+0+0j,+672129-423008j,+0+0j,+0+0j,+287560-156369j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44259.7+22146.3j,+0+0j,+44245+22148.4j,+1.8667e-06+2.56367e-06j,+0+0j,+1.88314e-06+2.60254e-06j,+0+0j,+1.86865e-06+2.59475e-06j,+0+0j,+0+0j,+0+0j,+1.91394e-06+2.63534e-06j,+1.90463e-06+2.60333e-06j,+1.8565e-06+2.58321e-06j,+0+0j,+0+0j,+17847.2-21382.8j,+208517-168905j,+0+0j,+17844-21408.9j,+8000.82+0.828276j,+0+0j,+208346-169209j,+44346.7+22198.1j,+163829-191715j,+0+0j,+163741-191931j,+0+0j,+77839.5+55613.2j,+60765.5-209967j,+18781.5-210180j,+18652-210376j,+18506.4-210590j,+384548-271964j,+384552-272933j,+13550+3.48278j,+370989-273534j,+13550.7+1.55739j,+22320.3-21505j,+347947-254050j,+12491.5+1.54221j,+1.5609e-05-1.31352e-06j,+0+0j,+218748-418326j,+55376.6+212863j,+0+0j,+0+0j,+0+0j,+0+0j,+217615-419820j,+0+0j,+0+0j,+60112.7-231451j,+80787.1-100858j,+32315.3-231921j,+1.12817e-08+2.32482e-08j,+32260.2-232034j,+451.465-232504j,+250.048-232978j,+0+0j,+125.939-233242j,+0+0j,+74229.6-101443j,+0+0j,+41079.4-101796j,+18754.6-102003j,+22160.9+54.5524j,+0+0j,+22160.1+29.5321j,+0+0j,+22163.2+5.73424j,+12931.3+1.27904j,+24819.1+0.577853j,+24817.4+0.556294j,+2.03225e-05-5.80748e-06j,+2.03022e-05-5.82371e-06j,+0+0j,+30183+212480j,+0+0j,+0+0j,+47282.2+32.6038j,-17241.3+212268j,+24072.8+12.9981j,+0+0j,-17463.2+212062j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+242896-180055j,+688441-412603j,+384475-269999j,+274545-204216j,+30356+212673j
2016-03-05 01:00:00 PST,+9450.62+0.633117j,+0+0j,+656256-418798j,+0+0j,+0+0j,+0+0j,+656437-422197j,+5350.26+0.25869j,+0+0j,+651195-424459j,+0+0j,+0+0j,+279398-157304j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44268.2+22151.4j,+0+0j,+44254.3+22153.1j,-1.27308e-06+8.7175e-06j,+0+0j,-1.26655e-06+8.73957e-06j,+0+0j,-1.29986e-06+8.76544e-06j,+0+0j,+0+0j,+0+0j,-1.25641e-06+8.78023e-06j,-1.26561e-06+8.7962e-06j,-1.30606e-06+8.78615e-06j,+0+0j,+0+0j,+16871-21381.3j,+202432-169121j,+0+0j,+16867.8-21406.6j,+7010.63+0.635765j,+0+0j,+202265-169413j,+44358.1+22203.8j,+157739-191912j,+0+0j,+157653-192121j,+0+0j,+77861.4+55628.9j,+54630.4-210174j,+15983.3-210383j,+15852.8-210578j,+15707.2-210789j,+371757-272282j,+371757-273212j,+11989.9+2.76363j,+359753-273790j,+11990.5+1.21932j,+20854.7-21501.5j,+338198-254249j,+11011.2+1.19811j,+8.8404e-06+3.3141e-06j,+0+0j,+209384-418594j,+54938.7+213052j,+0+0j,+0+0j,+0+0j,+0+0j,+208269-420066j,+0+0j,+0+0j,+56328.6-231612j,+75132.1-100966j,+30232.9-232080j,-7.97437e-09+2.4137e-08j,+30177.6-232193j,+457.882-232663j,+251.988-233137j,+0+0j,+126.809-233401j,+0+0j,+69382.6-101522j,+0+0j,+38456.3-101859j,+18813.5-102055j,+19479.7+46.663j,+0+0j,+19479.4+24.9809j,+0+0j,+19482.5+4.43244j,+11401+0.99322j,+23998.7+0.0542552j,+23997+0.193327j,+6.47025e-06-3.74234e-06j,+6.49143e-06-3.74673e-06j,+0+0j,+30567.5+212669j,+0+0j,+0+0j,+44868.9+29.3144j,-14445.1+212459j,+22811.5+11.6664j,+0+0j,-14665+212251j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+234740-180941j,+665472-414457j,+371698-270393j,+264729-204340j,+30739.3+212862j
2016-03-05 02:00:00 PST,+9110.58+0.588365j,+0+0j,+649713-419288j,+0+0j,+0+0j,+0+0j,+649890-422651j,+5050.23+0.230482j,+0+0j,+644946-424889j,+0+0j,+0+0j,+276928-157577j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44272.4+22153.7j,+0+0j,+44258.7+22155.3j,+6.58455e-06-7.22167e-06j,+0+0j,+6.61901e-06-7.19685e-06j,+0+0j,+6.58653e-06-7.2109e-06j,+0+0j,+0+0j,+0+0j,+6.63201e-06-7.21302e-06j,+6.62391e-06-7.24975e-06j,+6.61476e-06-7.24109e-06j,+0+0j,+0+0j,+16565.3-21381.2j,+200575-169193j,+0+0j,+16562.1-21406.3j,+6700.57+0.580702j,+0+0j,+200409-169482j,+44363.1+22206.4j,+155879-191979j,+0+0j,+155793-192186j,+0+0j,+77871+55635.8j,+52753.1-210246j,+15071.5-210454j,+14940.7-210649j,+14795-210860j,+367974-272383j,+367974-273304j,+11649.9+2.61774j,+356310-273875j,+11650.5+1.15108j,+20479.2-21500.8j,+335137-254316j,+10631.1+1.11672j,-9.81052e-06+1.43785e-05j,+0+0j,+206575-418691j,+54668.6+213120j,+0+0j,+0+0j,+0+0j,+0+0j,+205466-420156j,+0+0j,+0+0j,+55120.5-231673j,+73506.6-101000j,+29645.5-232141j,-3.07989e-09-2.5609e-08j,+29590-232254j,+459.9-232725j,+252.547-233199j,+0+0j,+127.069-233463j,+0+0j,+68059.1-101548j,+0+0j,+37713.8-101881j,+18831.5-102074j,+18719.4+44.4959j,+0+0j,+18719.3+23.7433j,+0+0j,+18722.3+4.10108j,+11010.9+0.926098j,+23698.6-0.127967j,+23696.9+0.0668089j,+4.21595e-06-4.64042e-06j,+4.20813e-06-4.62041e-06j,+0+0j,+30598.1+212737j,+0+0j,+0+0j,+43987.8+28.1568j,-13533.9+212528j,+22351.1+11.198j,+0+0j,-13753.3+212319j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+232271-181202j,+658592-414996j,+367919-270516j,+261647-204382j,+30769.5+212930j
2016-03-05 03:00:00 PST,+9110.58+0.588398j,+0+0j,+659735-418337j,+0+0j,+0+0j,+0+0j,+659908-421740j,+5050.23+0.230517j,+0+0j,+654961-424005j,+0+0j,+0+0j,+280955-157046j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44257+22145.6j,+0+0j,+44242.8+22147.4j,+9.00716e-06-5.29588e-06j,+0+0j,+9.01628e-06-5.26075e-06j,+0+0j,+8.99311e-06-5.25682e-06j,+0+0j,+0+0j,+0+0j,+9.00478e-06-5.27388e-06j,+8.96911e-06-5.28895e-06j,+8.94522e-06-5.31275e-06j,+0+0j,+0+0j,+16559.7-21378.7j,+203921-169089j,+0+0j,+16556.4-21403.7j,+6700.57+0.580932j,+0+0j,+203751-169383j,+44343.9+22196.7j,+159237-191877j,+0+0j,+159149-192087j,+0+0j,+77834.5+55609.7j,+56157.4-210128j,+17124.7-210337j,+16994.3-210532j,+16848.4-210743j,+373953-272099j,+373952-273033j,+11649.9+2.61866j,+362287-273612j,+11650.5+1.15141j,+20473-21499j,+341105-254083j,+10631.1+1.11712j,+1.68031e-05-1.84293e-05j,+0+0j,+210556-418438j,+56671.5+213013j,+0+0j,+0+0j,+0+0j,+0+0j,+209441-419909j,+0+0j,+0+0j,+57821.5-231498j,+74833.6-100938j,+30993.8-231967j,-4.88317e-09-8.21651e-09j,+30938.3-232079j,+457.634-232549j,+252.147-233022j,+0+0j,+126.868-233285j,+0+0j,+69385-101492j,+0+0j,+37689.1-101829j,+18806.7-102022j,+18719.6+44.5021j,+0+0j,+18719.3+23.7765j,+0+0j,+18722.3+4.1042j,+11010.9+0.926805j,+25049.3+0.72611j,+25047.5+0.654202j,-2.61037e-06+6.17782e-06j,-2.6197e-06+6.13092e-06j,+0+0j,+31250+212628j,+0+0j,+0+0j,+46691.3+31.7206j,-15583.8+212415j,+23702.4+12.6014j,+0+0j,-15804.5+212207j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+236298-180682j,+668615-413995j,+373895-270204j,+267640-204211j,+31421.8+212821j
2016-03-05 04:00:00 PST,+8950.56+0.568031j,+0+0j,+685116-415859j,+0+0j,+0+0j,+0+0j,+685273-419368j,+5050.23+0.230628j,+0+0j,+680315-421703j,+0+0j,+0+0j,+291205-155675j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44212.6+22122.2j,+0+0j,+44197.4+22124.6j,+8.084e-06-4.44352e-06j,+0+0j,+8.0937e-06-4.39198e-06j,+0+0j,+8.11217e-06-4.36045e-06j,+0+0j,+0+0j,+0+0j,+8.13787e-06-4.40366e-06j,+8.11074e-06-4.39018e-06j,+8.07883e-06-4.39933e-06j,+0+0j,+0+0j,+16473.9-21371.5j,+212513-168804j,+0+0j,+16470.7-21396.5j,+6630.56+0.569493j,+0+0j,+212333-169113j,+44289.6+22169.6j,+167863-191595j,+0+0j,+167770-191813j,+0+0j,+77732.3+55536.8j,+64913.3-209801j,+22532.1-210014j,+22402.2-210207j,+22255.3-210420j,+389025-271342j,+389019-272310j,+11369.8+2.50413j,+377632-272912j,+11370.5+1.09761j,+20255.6-21493.9j,+356628-253464j,+10431.1+1.07656j,-1.62407e-06+4.38851e-06j,+0+0j,+220551-417762j,+62235.8+212722j,+0+0j,+0+0j,+0+0j,+0+0j,+219419-419245j,+0+0j,+0+0j,+64915.5-231023j,+77861.4-100778j,+34430.2-231493j,+6.54655e-10+3.75973e-09j,+34374.5-231605j,+452.082-232070j,+251.337-232538j,+0+0j,+126.442-232801j,+0+0j,+72410.6-101346j,+0+0j,+37343.6-101693j,+18741.1-101882j,+18439.9+43.7076j,+0+0j,+18439.4+23.4029j,+0+0j,+18442.2+3.98294j,+10800.9+0.893601j,+28701.4+3.50604j,+28699.4+2.56138j,+3.77578e-06+5.38323e-07j,+3.79248e-06+5.54906e-07j,+0+0j,+33160.9+212329j,+0+0j,+0+0j,+54001.9+42.4352j,-20979+212105j,+27356.6+16.817j,+0+0j,-21203.8+211897j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+246547-179337j,+693847-411394j,+388962-269374j,+283223-203757j,+33333.9+212525j
2016-03-05 05:00:00 PST,+9640.65+0.659188j,+0+0j,+733648-411288j,+0+0j,+0+0j,+0+0j,+733788-415038j,+5400.26+0.26388j,+0+0j,+728468-417534j,+0+0j,+0+0j,+310341-153185j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44148.7+22088.2j,+0+0j,+44131.4+22091.6j,-4.09735e-06+1.08446e-05j,+0+0j,-4.09042e-06+1.08774e-05j,+0+0j,-4.15179e-06+1.08772e-05j,+0+0j,+0+0j,+0+0j,-4.09384e-06+1.08824e-05j,-4.12527e-06+1.08362e-05j,-4.14009e-06+1.08556e-05j,+0+0j,+0+0j,+16934.2-21363.1j,+228088-168275j,+0+0j,+16931-21388.4j,+7120.65+0.657886j,+0+0j,+227892-168614j,+44210.1+22129.8j,+183485-191086j,+0+0j,+183382-191322j,+0+0j,+77581.8+55429.3j,+80734.8-209231j,+31611.3-209452j,+31482.4-209646j,+31334.1-209863j,+417997-270053j,+417987-271097j,+12279.9+2.8986j,+405685-271746j,+12280.6+1.28181j,+21033.2-21489.1j,+383828-252452j,+11241.2+1.25215j,-2.39749e-06+1.02961e-05j,+0+0j,+239892-416669j,+70155.9+212224j,+0+0j,+0+0j,+0+0j,+0+0j,+238723-418187j,+0+0j,+0+0j,+76709.4-230281j,+85621.2-100489j,+40451.3-230760j,-6.80989e-10-1.7563e-08j,+40395.4-230871j,+440.541-231331j,+248.856-231793j,+0+0j,+125.261-232055j,+0+0j,+79810.8-101098j,+0+0j,+38619.1-101468j,+18615.2-101660j,+19841+47.7391j,+0+0j,+19839.9+25.835j,+0+0j,+19842.6+4.63j,+11641+1.04156j,+34685.4+9.56381j,+34682.9+6.69919j,-1.43456e-06+4.29903e-06j,-1.44167e-06+4.27011e-06j,+0+0j,+35093.2+211817j,+0+0j,+0+0j,+65000.8+61.5776j,-30038.7+211576j,+32884+24.3661j,+0+0j,-30270.8+211367j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+265670-176923j,+743085-406520j,+417921-267928j,+310533-203033j,+35268.9+212017j
2016-03-05 06:00:00 PST,+11360.9+0.915366j,+0+0j,+753388-409803j,+0+0j,+0+0j,+0+0j,+753565-413725j,+6400.37+0.370597j,+0+0j,+747267-416335j,+0+0j,+0+0j,+317647-152351j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44159.4+22092.9j,+0+0j,+44141.5+22096.7j,-6.06713e-07+9.38456e-06j,+0+0j,-5.91815e-07+9.39564e-06j,+0+0j,-6.23242e-07+9.4016e-06j,+0+0j,+0+0j,+0+0j,-5.93741e-07+9.38923e-06j,-6.36811e-07+9.34439e-06j,-6.88162e-07+9.27647e-06j,+0+0j,+0+0j,+18210.5-21370.1j,+233176-168079j,+0+0j,+18207.3-21396.5j,+8410.91+0.917744j,+0+0j,+232978-168431j,+44221.4+22135.5j,+188559-190923j,+0+0j,+188455-191168j,+0+0j,+77602.4+55444j,+85810.3-209079j,+33249.3-209307j,+33120.9-209503j,+32972.4-209724j,+429533-269943j,+429532-271034j,+14440.1+3.93799j,+415072-271713j,+14440.8+1.77174j,+23019.2-21499.1j,+391213-252479j,+13241.7+1.73688j,+3.76579e-06+1.96864e-05j,+0+0j,+249141-416653j,+68337.9+212099j,+0+0j,+0+0j,+0+0j,+0+0j,+247949-418199j,+0+0j,+0+0j,+79573.4-230299j,+92054.1-100423j,+42164.1-230782j,-2.21507e-08-1.05796e-08j,+42108.5-230893j,+434.672-231355j,+246.974-231818j,+0+0j,+124.46-232082j,+0+0j,+85231.8-101069j,+0+0j,+42124.2-101457j,+18557.1-101665j,+23402.8+58.3247j,+0+0j,+23401+31.9856j,+0+0j,+23403.6+6.43919j,+13711.4+1.44551j,+33544.4+8.26416j,+33542.2+5.82638j,+2.21672e-05-1.06092e-05j,+2.21716e-05-1.06085e-05j,+0+0j,+34413.1+211695j,+0+0j,+0+0j,+65952.6+63.4784j,-31670.9+211454j,+33434.9+25.1815j,+0+0j,-31905.4+211246j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+272958-176157j,+764513-404791j,+429437-267723j,+317977-203103j,+34590.3+211896j
2016-03-05 07:00:00 PST,+12321.1+1.07621j,+0+0j,+719648-413360j,+0+0j,+0+0j,+0+0j,+719882-417167j,+6400.37+0.370253j,+0+0j,+713621-419701j,+0+0j,+0+0j,+303919-154232j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44240.7+22135.4j,+0+0j,+44224.6+22138.2j,-2.57589e-06-3.3841e-06j,+0+0j,-2.5786e-06-3.35797e-06j,+0+0j,-2.5725e-06-3.31399e-06j,+0+0j,+0+0j,+0+0j,-2.54518e-06-3.31365e-06j,-2.55628e-06-3.33114e-06j,-2.53124e-06-3.33048e-06j,+0+0j,+0+0j,+18650.2-21386.6j,+221308-168531j,+0+0j,+18647-21413.4j,+8831+1.00968j,+0+0j,+221127-168863j,+44318.9+22184.2j,+176627-191383j,+0+0j,+176532-191616j,+0+0j,+77785.3+55574.6j,+73662.2-209613j,+24847.5-209836j,+24718.7-210035j,+24572-210254j,+409706-271228j,+409718-272278j,+16120.4+4.84817j,+393584-272931j,+16121+2.20447j,+24241.5-21513.3j,+368573-253575j,+14442+2.06208j,-1.98226e-05+2.31617e-05j,+0+0j,+236626-417831j,+58200.2+212573j,+0+0j,+0+0j,+0+0j,+0+0j,+235456-419366j,+0+0j,+0+0j,+69363.7-231127j,+89567.2-100678j,+37578-231606j,-1.8608e-08-1.23727e-08j,+37522.8-231719j,+442.024-232190j,+247.641-232663j,+0+0j,+124.915-232930j,+0+0j,+82745.8-101310j,+0+0j,+43888.2-101690j,+18640-101908j,+25083.1+63.5615j,+0+0j,+25081.4+34.9076j,+0+0j,+25084.2+7.43513j,+14971.7+1.71771j,+26620+1.83725j,+26618.3+1.43375j,+1.59363e-05+3.85083e-06j,+1.59382e-05+3.86866e-06j,+0+0j,+31201.3+212185j,+0+0j,+0+0j,+54352.5+43.1051j,-23290.2+211964j,+27656.9+17.1743j,+0+0j,-23517.9+211757j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+259230-178020j,+731680-408465j,+409605-269097j,+295280-203914j,+31376.8+212381j
2016-03-05 08:00:00 PST,+10120.7+0.7258j,+0+0j,+631044-421137j,+0+0j,+0+0j,+0+0j,+631265-424496j,+4600.19+0.191068j,+0+0j,+626801-426732j,+0+0j,+0+0j,+269409-158518j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44342.4+22190.1j,+0+0j,+44330+22191j,-1.28438e-06+1.48294e-06j,+0+0j,-1.28543e-06+1.52664e-06j,+0+0j,-1.28277e-06+1.53292e-06j,+0+0j,+0+0j,+0+0j,-1.25946e-06+1.56467e-06j,-1.26397e-06+1.58885e-06j,-1.25146e-06+1.61128e-06j,+0+0j,+0+0j,+16773.6-21399.2j,+193890-169498j,+0+0j,+16770.4-21424.4j,+6900.61+0.614849j,+0+0j,+193732-169779j,+44444.1+22246.9j,+149129-192309j,+0+0j,+149048-192512j,+0+0j,+78022+55743.6j,+45835.1-210641j,+9374.67-210850j,+9242.39-211049j,+9096.72-211261j,+357414-273270j,+357423-274184j,+13800.1+3.59864j,+343613-274751j,+13800.7+1.61274j,+21818.9-21518.6j,+321136-255134j,+11961.4+1.41122j,+3.41429e-06+1.57473e-05j,+0+0j,+200237-419664j,+46980.4+213514j,+0+0j,+0+0j,+0+0j,+0+0j,+199133-421133j,+0+0j,+0+0j,+49240.3-232346j,+72930.1-101201j,+27461-232818j,-8.38735e-09-7.68165e-10j,+27405.4-232933j,+465.114-233413j,+253.032-233898j,+0+0j,+127.476-234165j,+0+0j,+67930.5-101746j,+0+0j,+39273.4-102078j,+18870-102279j,+20239.8+48.8739j,+0+0j,+20239.6+26.1866j,+0+0j,+20242.8+4.87733j,+12421.2+1.17544j,+17965.6-2.71739j,+17964.5-1.71556j,+1.17939e-05-1.35077e-05j,+1.18196e-05-1.34945e-05j,+0+0j,+28641.1+213138j,+0+0j,+0+0j,+36329+19.2201j,-7838.26+212937j,+18537.6+7.68219j,+0+0j,-8055.24+212727j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+224728-182166j,+640890-416826j,+357350-271420j,+247601-205018j,+28812.2+213329j
