# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-02-05 00:00:00 PST,+10800.8+0.830397j,-0+0j,+780364+55107.4j,+0+0j,+0+0j,+0+0j,+780123+51773.9j,+6000.33+0.330173j,-0+0j,+773947+49547.1j,+0+0j,-0+0j,+320006+12034j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43113.4+21598.1j,+0+0j,+43120.7+21585.7j,-2.10775e-05+1.89457e-05j,-0+0j,-2.11237e-05+1.89513e-05j,+0+0j,-2.11117e-05+1.89803e-05j,+0+0j,+0+0j,+0+0j,-2.1125e-05+1.89467e-05j,-2.11129e-05+1.89845e-05j,-2.11809e-05+1.89565e-05j,+0+0j,+0+0j,+28963.9+9862.78j,+231059-31362.4j,-0+0j,+28967.2+9842.98j,+7950.83+0.844538j,-0+0j,+230891-31613.9j,+42917+21482.5j,+187807-53350.2j,-0+0j,+187729-53476.8j,+0+0j,+75104.6+53658.7j,+75508-132122j,+33791.8-132204j,+33732.6-132262j,+33664.9-132333j,+453120+32780.5j,+452985+32031.4j,+13800.1+3.69735j,+439083+31554.5j,+13800.7+1.66911j,+33619.7+9830.37j,+404834+19943.1j,+12601.6+1.63307j,+2.80726e-06+1.89071e-05j,-0+0j,+249582-176779j,+38188.1+133005j,+0+0j,+0+0j,+0+0j,-0+0j,+249074-177541j,+0+0j,+0+0j,+59342.8-218339j,+104012-34452j,+32053.1-218779j,-1.42824e-09-2.39418e-08j,+32000.2-218884j,+430.007-219320j,+238.35-219758j,-0+0j,+120.17-220003j,+0+0j,+97832.3-34955.4j,-0+0j,+64969.4-35248.7j,+42712.2-35413.4j,+22201.7+49.1182j,-0+0j,+22200.6+27.0112j,-0+0j,+22203.4+6.16166j,+13051.4+1.39032j,+24699.4+0.923301j,+24697.7+0.805259j,+1.79262e-05-6.2886e-06j,+1.79258e-05-6.29711e-06j,-0+0j,+13352.6+132918j,+0+0j,+0+0j,+46372.5+32.9283j,-33058.9+132859j,+23613+13.1299j,-0+0j,-33165.1+132824j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+276494-11542.2j,+791608+59327.5j,+453326+34259.8j,+287904-42822.9j,+13415+132962j
2016-02-05 22:00:00 PST,+17102+2.07461j,+0+0j,+840501-402616j,+0+0j,+0+0j,+0+0j,+840755-407154j,+10100.9+0.923246j,+0+0j,+830794-410173j,+0+0j,+0+0j,+350012-148575j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44127.5+22074.1j,+0+0j,+44106.7+22079.2j,-1.29409e-05+1.60418e-05j,+0+0j,-1.29396e-05+1.60712e-05j,+0+0j,-1.29571e-05+1.60739e-05j,+0+0j,+0+0j,+0+0j,-1.29338e-05+1.6049e-05j,-1.29572e-05+1.60903e-05j,-1.297e-05+1.61317e-05j,+0+0j,+0+0j,+22656.2-21374.6j,+256945-167098j,+0+0j,+22653-21405.4j,+12912.1+2.16525j,+0+0j,+256736-167507j,+44180+22114.7j,+212347-190037j,+0+0j,+212235-190318j,+0+0j,+77523+55387.4j,+109768-208171j,+43845.2-208423j,+43720.6-208624j,+43573.7-208856j,+480764-268475j,+480782-269742j,+21341.3+8.32986j,+459420-270531j,+21341.7+3.871j,+29583.5-21510.6j,+428888-251559j,+19863.9+3.91166j,+1.23483e-05-4.16543e-06j,+0+0j,+286706-415469j,+68606.3+211280j,+0+0j,+0+0j,+0+0j,+0+0j,+285413-417132j,+0+0j,+0+0j,+93450.2-229664j,+115993-99926.4j,+49891.5-230163j,-1.54326e-08-2.44379e-08j,+49837.2-230274j,+407.337-230737j,+238.26-231200j,+0+0j,+120.525-231468j,+0+0j,+105418-100724j,+0+0j,+53984.8-101188j,+18321.6-101453j,+35492.8+99.2072j,+0+0j,+35487+56.5855j,+0+0j,+35488.2+14.7902j,+20553.2+3.26148j,+36606.4+11.9451j,+36604.1+8.34634j,-1.33873e-06-1.02609e-06j,-1.3423e-06-1.0223e-06j,+0+0j,+31612.4+210877j,+0+0j,+0+0j,+73748.8+79.8328j,-42261.4+210628j,+37581.5+31.8701j,+0+0j,-42505.2+210424j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+305280-172619j,+857322-396737j,+480607-265904j,+355884-202522j,+31794.2+211076j
2016-02-05 23:00:00 PST,+14171.4+1.42399j,+0+0j,+752651-410796j,+0+0j,+0+0j,+0+0j,+752894-414782j,+8150.59+0.600662j,+0+0j,+744884-417433j,+0+0j,+0+0j,+316054-152907j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44209.2+22118.4j,+0+0j,+44191.8+22121.9j,+1.83528e-05-9.28048e-06j,+0+0j,+1.83388e-05-9.24281e-06j,+0+0j,+1.83526e-05-9.20424e-06j,+0+0j,+0+0j,+0+0j,+1.84033e-05-9.16759e-06j,+1.8372e-05-9.15339e-06j,+1.83837e-05-9.17426e-06j,+0+0j,+0+0j,+20380.2-21382.2j,+230345-168125j,+0+0j,+20377.1-21410.6j,+10581.4+1.45087j,+0+0j,+230160-168475j,+44282.2+22165.9j,+185692-190995j,+0+0j,+185594-191239j,+0+0j,+77716.7+55525.7j,+82830.4-209197j,+29657.7-209426j,+29531.1-209624j,+29385.4-209846j,+428836-270546j,+428851-271648j,+17870.6+5.91018j,+410965-272332j,+17871.2+2.71081j,+26270.9-21510.7j,+383883-253067j,+16492.7+2.69154j,+1.15737e-05-1.4172e-05j,+0+0j,+250268-417148j,+59941.9+212171j,+0+0j,+0+0j,+0+0j,+0+0j,+249067-418717j,+0+0j,+0+0j,+74621.5-230720j,+98067.9-100449j,+40183.2-231201j,-1.7672e-08-2.21534e-08j,+40128.7-231314j,+430.734-231781j,+244.176-232252j,+0+0j,+123.277-232519j,+0+0j,+89481.1-101133j,+0+0j,+48006.5-101537j,+18553.7-101775j,+29285.9+77.2975j,+0+0j,+29283.1+43.0555j,+0+0j,+29285.6+10.0481j,+17072.2+2.23836j,+29491.7+4.22042j,+29489.8+3.0603j,+4.22488e-06-1.97819e-07j,+4.23582e-06-2.23625e-07j,+0+0j,+30069.6+211782j,+0+0j,+0+0j,+58038.6+49.2902j,-28104.2+211559j,+29589.4+19.6848j,+0+0j,-28334.5+211356j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+271365-176757j,+766539-405655j,+428721-268311j,+310690-203552j,+30246.7+211977j
2016-02-06 00:00:00 PST,+11580.9+0.950793j,+0+0j,+694109-415780j,+0+0j,+0+0j,+0+0j,+694322-419407j,+6500.38+0.381915j,+0+0j,+687948-421820j,+0+0j,+0+0j,+293700-155618j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44250.5+22141.2j,+0+0j,+44235.3+22143.6j,-1.32767e-06+9.26774e-06j,+0+0j,-1.31939e-06+9.29093e-06j,+0+0j,-1.32886e-06+9.32875e-06j,+0+0j,+0+0j,+0+0j,-1.34187e-06+9.30526e-06j,-1.33548e-06+9.33513e-06j,-1.29642e-06+9.37545e-06j,+0+0j,+0+0j,+18397-21383.2j,+213178-168754j,+0+0j,+18393.9-21409.8j,+8560.94+0.94857j,+0+0j,+213004-169068j,+44334.5+22192j,+168496-191577j,+0+0j,+168406-191799j,+0+0j,+77816.1+55596.6j,+65473.3-209819j,+20987.7-210035j,+20859.1-210231j,+20713.7-210447j,+394237-271674j,+394245-272671j,+14740.2+4.08737j,+379491-273289j,+14740.8+1.84322j,+23319.7-21506.5j,+355432-253849j,+13501.8+1.80216j,-4.6492e-06+2.59964e-05j,+0+0j,+225636-418086j,+56013.4+212727j,+0+0j,+0+0j,+0+0j,+0+0j,+224488-419597j,+0+0j,+0+0j,+63109.7-231305j,+84734.6-100770j,+34080.4-231778j,+1.57726e-08+1.72269e-08j,+34025.5-231891j,+446.918-232362j,+248.626-232835j,+0+0j,+125.308-233101j,+0+0j,+77820.9-101378j,+0+0j,+42717.6-101742j,+18711.2-101956j,+23841.9+59.7109j,+0+0j,+23840.7+32.5554j,+0+0j,+23843.7+6.65722j,+13981.5+1.49649j,+25649.5+1.14403j,+25647.8+0.946406j,+1.48768e-05-7.55642e-06j,+1.48596e-05-7.55219e-06j,+0+0j,+29988.3+212344j,+0+0j,+0+0j,+49295+35.4616j,-19447.3+212131j,+25104+14.142j,+0+0j,-19670.5+211925j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+249031-179340j,+705428-411124j,+394154-269653j,+282081-204075j,+30162+212537j
2016-02-06 01:00:00 PST,+10110.7+0.724667j,+0+0j,+668949-417771j,+0+0j,+0+0j,+0+0j,+669140-421243j,+5650.28+0.288532j,+0+0j,+663604-423553j,+0+0j,+0+0j,+284238-156726j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44261.5+22147.6j,+0+0j,+44247.1+22149.5j,+1.02913e-05+4.11631e-06j,+0+0j,+1.02929e-05+4.14009e-06j,+0+0j,+1.02764e-05+4.17343e-06j,+0+0j,+0+0j,+0+0j,+1.02754e-05+4.12976e-06j,+1.02761e-05+4.13135e-06j,+1.02397e-05+4.12917e-06j,+0+0j,+0+0j,+17313.3-21381.6j,+206117-169002j,+0+0j,+17310.1-21407.3j,+7460.71+0.720167j,+0+0j,+205947-169302j,+44349+22199.2j,+161428-191803j,+0+0j,+161341-192016j,+0+0j,+77843.9+55616.4j,+58350-210057j,+17706.8-210269j,+17577.1-210464j,+17431.5-210677j,+379335-272065j,+379338-273017j,+12890+3.16857j,+366434-273608j,+12890.6+1.40938j,+21626.7-21502.8j,+344094-254099j,+11791.4+1.37413j,-1.96943e-06+1.07359e-05j,+0+0j,+214791-418412j,+55457.4+212945j,+0+0j,+0+0j,+0+0j,+0+0j,+213666-419896j,+0+0j,+0+0j,+58716-231500j,+78196.2-100900j,+31589-231970j,-1.19396e-08-1.16709e-08j,+31533.7-232083j,+454.283-232553j,+250.886-233027j,+0+0j,+126.318-233292j,+0+0j,+72142.4-101472j,+0+0j,+39744-101817j,+18780.2-102019j,+20800.3+50.522j,+0+0j,+20799.8+27.2081j,+0+0j,+20802.8+5.06382j,+12211.1+1.14013j,+24629+0.453224j,+24627.3+0.468943j,+1.72531e-05-1.15946e-05j,+1.72529e-05-1.1595e-05j,+0+0j,+30455.1+212562j,+0+0j,+0+0j,+46481.1+31.4812j,-16168.5+212351j,+23642.4+12.5361j,+0+0j,-16389.4+212144j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+239577-180390j,+678816-413330j,+379268-270134j,+270664-204237j,+30627.4+212755j
2016-02-06 02:00:00 PST,+9770.67+0.676724j,+0+0j,+661100-418383j,+0+0j,+0+0j,+0+0j,+661287-421812j,+5350.26+0.25869j,+0+0j,+656048-424093j,+0+0j,+0+0j,+281226-157067j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44267.3+22150.8j,+0+0j,+44253.3+22152.6j,+1.22116e-05-8.81343e-06j,+0+0j,+1.22198e-05-8.73986e-06j,+0+0j,+1.21816e-05-8.7687e-06j,+0+0j,+0+0j,+0+0j,+1.21894e-05-8.77887e-06j,+1.21718e-05-8.77209e-06j,+1.2185e-05-8.78547e-06j,+0+0j,+0+0j,+17008.5-21381.8j,+203799-169090j,+0+0j,+17005.3-21407.1j,+7150.65+0.661442j,+0+0j,+203631-169385j,+44356.2+22202.9j,+159106-191886j,+0+0j,+159020-192096j,+0+0j,+77857.6+55626.2j,+56005.3-210146j,+16557.8-210356j,+16427.7-210551j,+16282.2-210763j,+374788-272198j,+374790-273137j,+12549.9+3.01213j,+362226-273720j,+12550.6+1.3359j,+21252.1-21502.1j,+340269-254190j,+11411.3+1.2868j,+1.16495e-05-1.32089e-05j,+0+0j,+211471-418535j,+54933.3+213027j,+0+0j,+0+0j,+0+0j,+0+0j,+210353-420013j,+0+0j,+0+0j,+57127.7-231581j,+76433.7-100941j,+30841.8-232050j,+1.52616e-09+3.99826e-09j,+30786.4-232163j,+456.582-232634j,+251.481-233109j,+0+0j,+126.596-233373j,+0+0j,+70682.2-101504j,+0+0j,+39004.9-101845j,+18801.6-102044j,+20040+48.3048j,+0+0j,+20039.6+25.9278j,+0+0j,+20042.6+4.7086j,+11821.1+1.06799j,+24188.8+0.173771j,+24187.1+0.275289j,+1.3497e-05-5.55304e-06j,+1.34922e-05-5.56013e-06j,+0+0j,+30371.9+212644j,+0+0j,+0+0j,+45249.4+29.8129j,-15020.8+212434j,+23001.7+11.8628j,+0+0j,-15240.9+212227j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+236566-180716j,+670629-414000j,+374726-270293j,+266815-204295j,+30543.8+212837j
2016-02-06 03:00:00 PST,+9770.67+0.676724j,+0+0j,+660731-418416j,+0+0j,+0+0j,+0+0j,+660918-421843j,+5350.26+0.258689j,+0+0j,+655680-424123j,+0+0j,+0+0j,+281078-157086j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44267.8+22151.1j,+0+0j,+44253.8+22152.9j,+1.0878e-05-6.8817e-06j,+0+0j,+1.08951e-05-6.89159e-06j,+0+0j,+1.08696e-05-6.86625e-06j,+0+0j,+0+0j,+0+0j,+1.08876e-05-6.84674e-06j,+1.09137e-05-6.80931e-06j,+1.087e-05-6.82964e-06j,+0+0j,+0+0j,+17009-21381.7j,+203676-169093j,+0+0j,+17005.8-21407.1j,+7150.65+0.661435j,+0+0j,+203508-169388j,+44356.8+22203.2j,+158983-191889j,+0+0j,+158897-192099j,+0+0j,+77858.6+55627j,+55880.4-210150j,+16483-210360j,+16352.9-210555j,+16207.4-210767j,+374568-272205j,+374570-273144j,+12549.9+3.01211j,+362006-273727j,+12550.6+1.33589j,+21252.6-21501.9j,+340049-254195j,+11411.3+1.28679j,-1.40302e-05+2.22029e-05j,+0+0j,+211325-418541j,+54857.6+213030j,+0+0j,+0+0j,+0+0j,+0+0j,+210207-420018j,+0+0j,+0+0j,+57027.7-231586j,+76385.1-100943j,+30791.8-232055j,-4.06076e-09-1.38137e-08j,+30736.4-232168j,+456.646-232639j,+251.486-233114j,+0+0j,+126.598-233378j,+0+0j,+70633.7-101505j,+0+0j,+39006.4-101846j,+18803.2-102045j,+20039.9+48.3059j,+0+0j,+20039.6+25.9272j,+0+0j,+20042.6+4.7085j,+11821.1+1.06797j,+24138.8+0.142746j,+24137.1+0.25394j,+2.6385e-06-2.12763e-06j,+2.63624e-06-2.1479e-06j,+0+0j,+30346.3+212648j,+0+0j,+0+0j,+45149.3+29.6815j,-14946.3+212438j,+22951.7+11.811j,+0+0j,-15166.3+212230j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+236419-180735j,+670260-414036j,+374506-270301j,+266593-204299j,+30518.1+212840j
2016-02-06 04:00:00 PST,+9610.65+0.654817j,+0+0j,+674973-417022j,+0+0j,+0+0j,+0+0j,+675150-420504j,+5350.26+0.258762j,+0+0j,+669906-422822j,+0+0j,+0+0j,+286858-156314j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44241.5+22137.3j,+0+0j,+44226.8+22139.4j,+4.71725e-06-5.9649e-06j,+0+0j,+4.72906e-06-5.90557e-06j,+0+0j,+4.75005e-06-5.88827e-06j,+0+0j,+0+0j,+0+0j,+4.75295e-06-5.8806e-06j,+4.75081e-06-5.90301e-06j,+4.74062e-06-5.84962e-06j,+0+0j,+0+0j,+16930.4-21377.2j,+208554-168931j,+0+0j,+16927.2-21402.5j,+7080.64+0.648974j,+0+0j,+208380-169234j,+44324.7+22187.1j,+163882-191726j,+0+0j,+163792-191941j,+0+0j,+77798.2+55583.9j,+60854.6-209962j,+19610.3-210173j,+19480.6-210368j,+19334.5-210580j,+382994-271769j,+382994-272726j,+12269.9+2.88825j,+370708-273320j,+12270.6+1.27756j,+21043.1-21498.6j,+348938-253834j,+11211.2+1.24282j,+4.22375e-06+3.83596e-06j,+0+0j,+216900-418144j,+58192+212861j,+0+0j,+0+0j,+0+0j,+0+0j,+215774-419628j,+0+0j,+0+0j,+61119.9-231306j,+77940.4-100850j,+32729.7-231776j,-1.0011e-08+7.45758e-09j,+32674.3-231889j,+453.545-232357j,+251.084-232829j,+0+0j,+126.376-233092j,+0+0j,+72188-101420j,+0+0j,+38690.2-101766j,+18767-101962j,+19760.1+47.4922j,+0+0j,+19759.6+25.51j,+0+0j,+19762.6+4.57523j,+11611+1.03157j,+26290+1.59572j,+26288.1+1.25244j,-2.96468e-06+1.06678e-05j,-2.95186e-06+1.06696e-05j,+0+0j,+31528.9+212474j,+0+0j,+0+0j,+49455.1+35.6083j,-18066.9+212258j,+25104+14.1452j,+0+0j,-18289.2+212050j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+242199-179976j,+684350-412578j,+382930-269826j,+275516-204033j,+31701.4+212668j
2016-02-06 05:00:00 PST,+10520.8+0.784903j,+0+0j,+722380-412635j,+0+0j,+0+0j,+0+0j,+722554-416360j,+5800.3+0.304295j,+0+0j,+716855-418839j,+0+0j,+0+0j,+305520-153897j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44185.6+22107.3j,+0+0j,+44169+22110.4j,+8.07281e-06+8.01908e-07j,+0+0j,+8.07862e-06+8.17605e-07j,+0+0j,+8.10949e-06+8.83088e-07j,+0+0j,+0+0j,+0+0j,+8.12949e-06+9.0015e-07j,+8.14466e-06+9.06821e-07j,+8.08662e-06+8.65961e-07j,+0+0j,+0+0j,+17541.8-21370.4j,+223581-168428j,+0+0j,+17538.7-21396.3j,+7720.76+0.772759j,+0+0j,+223392-168760j,+44254.6+22152.1j,+178949-191247j,+0+0j,+178850-191479j,+0+0j,+77665.4+55489j,+76102.2-209427j,+28111.5-209647j,+27983-209842j,+27836-210059j,+411255-270590j,+411253-271622j,+13480+3.45439j,+397754-272263j,+13480.7+1.54346j,+22082.3-21495.6j,+374877-252923j,+12281.5+1.49335j,-1.36113e-05+8.66664e-07j,+0+0j,+236219-417145j,+64882.6+212390j,+0+0j,+0+0j,+0+0j,+0+0j,+235055-418664j,+0+0j,+0+0j,+72441.7-230636j,+86135.8-100575j,+38590.2-231113j,-1.28457e-08+1.7257e-08j,+38534.7-231224j,+441.999-231689j,+248.486-232155j,+0+0j,+125.156-232419j,+0+0j,+79922.8-101188j,+0+0j,+40409.7-101559j,+18644.6-101761j,+21601.5+52.9267j,+0+0j,+21600.3+28.7642j,+0+0j,+21603.1+5.48993j,+12721.2+1.24218j,+31183+5.79746j,+31180.8+4.13267j,+1.11337e-05-6.34621e-06j,+1.11123e-05-6.35688e-06j,+0+0j,+33323.6+211992j,+0+0j,+0+0j,+59741.3+52.0209j,-26551.9+211761j,+30280.4+20.6303j,+0+0j,-26780.8+211555j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+260848-177637j,+732668-407881j,+411174-268492j,+301568-203384j,+33498.4+212190j
2016-02-06 06:00:00 PST,+12731.1+1.14973j,+0+0j,+793633-406160j,+0+0j,+0+0j,+0+0j,+793802-410301j,+7350.48+0.489028j,+0+0j,+786545-413058j,+0+0j,+0+0j,+333024-150446j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44114.3+22068.8j,+0+0j,+44094.9+22073.4j,-2.85064e-06+5.47727e-06j,+0+0j,-2.84373e-06+5.48928e-06j,+0+0j,-2.8444e-06+5.52969e-06j,+0+0j,+0+0j,+0+0j,-2.83745e-06+5.51481e-06j,-2.83688e-06+5.50547e-06j,-2.86032e-06+5.53323e-06j,+0+0j,+0+0j,+19298.4-21363.1j,+245260-167607j,+0+0j,+19295.2-21390.6j,+9521.16+1.17745j,+0+0j,+245051-167985j,+44166+22107.7j,+200677-190475j,+0+0j,+200566-190735j,+0+0j,+77497.7+55369.2j,+98068.2-208593j,+39946.1-208830j,+39819-209026j,+39670.5-209251j,+453404-268913j,+453402-270072j,+16030.3+4.81016j,+437347-270792j,+16031+2.18528j,+24565.6-21494.4j,+411878-251684j,+14812.1+2.17576j,+8.46847e-06-8.12744e-07j,+0+0j,+265291-415762j,+72893.1+211664j,+0+0j,+0+0j,+0+0j,+0+0j,+264060-417348j,+0+0j,+0+0j,+87720.5-229742j,+100200-100161j,+46392.8-230232j,+2.06758e-08+1.61443e-08j,+46337.4-230343j,+423.276-230802j,+243.83-231262j,+0+0j,+122.984-231526j,+0+0j,+92413.1-100855j,+0+0j,+44948.3-101270j,+18457.7-101489j,+26325+67.5912j,+0+0j,+26322.2+37.5327j,+0+0j,+26324.5+8.14738j,+15331.8+1.8123j,+38037.8+13.7906j,+38035+9.58784j,+5.2618e-06+5.69869e-06j,+5.27779e-06+5.6987e-06j,+0+0j,+34472.3+211251j,+0+0j,+0+0j,+72706.3+77.3116j,-38359.9+210999j,+36870.3+30.683j,+0+0j,-38599.6+210792j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+288322-174330j,+806146-400857j,+453296-266557j,+338724-202536j,+34651.6+211453j
2016-02-06 07:00:00 PST,+15191.6+1.63692j,+0+0j,+818897-404300j,+0+0j,+0+0j,+0+0j,+819124-408674j,+9050.73+0.741224j,+0+0j,+810200-411585j,+0+0j,+0+0j,+342317-149426j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44130.7+22076.2j,+0+0j,+44110.4+22081.1j,-8.96787e-06+7.99599e-06j,+0+0j,-8.98137e-06+7.99299e-06j,+0+0j,-8.98523e-06+8.0214e-06j,+0+0j,+0+0j,+0+0j,-8.91086e-06+8.04909e-06j,-8.93181e-06+8.05378e-06j,-8.97147e-06+8.05049e-06j,+0+0j,+0+0j,+21272-21371.6j,+251536-167320j,+0+0j,+21268.8-21400.9j,+11511.7+1.72075j,+0+0j,+251328-167715j,+44184.4+22117j,+206937-190234j,+0+0j,+206826-190506j,+0+0j,+77531.6+55393.5j,+104321-208371j,+41651.5-208617j,+41525.5-208817j,+41377.6-209047j,+467839-268796j,+467852-270016j,+18890.8+6.58529j,+448941-270776j,+18891.4+3.033j,+27369.3-21506.7j,+420648-251744j,+17633+3.08191j,+3.47302e-06+1.11345e-05j,+0+0j,+277532-415729j,+69481.6+211470j,+0+0j,+0+0j,+0+0j,+0+0j,+276266-417356j,+0+0j,+0+0j,+91119.9-229781j,+109086-100061j,+48251.1-230276j,-9.06874e-09-7.19386e-09j,+48196.3-230387j,+414.684-230848j,+241.034-231309j,+0+0j,+121.76-231575j,+0+0j,+99578-100811j,+0+0j,+50123.3-101252j,+18385.9-101496j,+31569.1+85.086j,+0+0j,+31564.7+48.0029j,+0+0j,+31566.5+11.6799j,+18242.5+2.56689j,+35585.6+10.6546j,+35583.4+7.47492j,+1.53693e-07+1.00139e-05j,+1.46859e-07+1.00188e-05j,+0+0j,+33510.5+211065j,+0+0j,+0+0j,+73448+79.0661j,-40063.5+210814j,+37371.1+31.5061j,+0+0j,-40305.7+210608j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+297592-173403j,+833822-398662j,+467698-266316j,+347569-202645j,+33690.9+211266j
2016-02-06 08:00:00 PST,+13651.3+1.32169j,+0+0j,+779789-408007j,+0+0j,+0+0j,+0+0j,+780001-412122j,+8350.62+0.630847j,+0+0j,+771769-414860j,+0+0j,+0+0j,+327226-151412j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44158.1+22091.3j,+0+0j,+44139.3+22095.5j,+3.42284e-06+7.30935e-06j,+0+0j,+3.38498e-06+7.28746e-06j,+0+0j,+3.39613e-06+7.31345e-06j,+0+0j,+0+0j,+0+0j,+3.39093e-06+7.33515e-06j,+3.37905e-06+7.33578e-06j,+3.36195e-06+7.34701e-06j,+0+0j,+0+0j,+20243.8-21373.2j,+239880-167745j,+0+0j,+20240.7-21401.6j,+10461.4+1.41996j,+0+0j,+239682-168114j,+44220.5+22134.9j,+195264-190623j,+0+0j,+195160-190878j,+0+0j,+77600.5+55442.6j,+92545.3-208780j,+35686.9-209016j,+35560.1-209213j,+35412.5-209438j,+444499-269683j,+444508-270827j,+16790.5+5.25024j,+427700-271539j,+16791.1+2.39515j,+25572.5-21505.2j,+401263-252378j,+15812.4+2.47679j,-1.87219e-05+9.90178e-06j,+0+0j,+260861-416403j,+66731.3+211818j,+0+0j,+0+0j,+0+0j,+0+0j,+259638-417985j,+0+0j,+0+0j,+82949.8-230187j,+100463-100284j,+43679.9-230673j,-1.07741e-08-3.94903e-09j,+43625.2-230784j,+424.983-231245j,+243.835-231708j,+0+0j,+123.025-231973j,+0+0j,+91673.5-100980j,+0+0j,+47138.1-101391j,+18485.6-101623j,+28486+74.55j,+0+0j,+28482.9+41.5547j,+0+0j,+28485.2+9.46293j,+16352+2.058j,+33354.2+8.06571j,+33352+5.69797j,+1.71403e-06-7.20662e-07j,+1.72715e-06-7.11806e-07j,+0+0j,+32994.1+211418j,+0+0j,+0+0j,+66974.8+65.6884j,-34111+211178j,+34095.8+26.1905j,+0+0j,-34347.5+210972j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+282526-175294j,+793186-402717j,+444380-267358j,+328107-203078j,+33172.8+211617j
