,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
120,WECClink50-57,1.4130573,-1.4121941,-0.61202436,0.61213064,april,20,1,weekday,,WECClink50-57
126,WECClink50-57,1.3443448,-1.3435471,-0.62221149,0.62165849,april,21,1,weekday,,WECClink50-57
132,WECClink50-57,1.199901,-1.19923,-0.64171754,0.63988988,april,22,1,weekday,,WECClink50-57
138,WECClink50-57,1.0766108,-1.076036,-0.6566807,0.65388407,april,23,1,weekday,,WECClink50-57
144,WECClink50-57,0.97543759,-0.97493359,-0.6677042,0.66419284,april,0,3,weekend,,WECClink50-57
150,WECClink50-57,0.96796112,-0.96746209,-0.66841536,0.6648538,april,1,3,weekend,,WECClink50-57
156,WECClink50-57,0.95032237,-0.94983484,-0.67026185,0.66658418,april,2,3,weekend,,WECClink50-57
162,WECClink50-57,0.94304634,-0.94256348,-0.67102093,0.66729604,april,3,3,weekend,,WECClink50-57
168,WECClink50-57,0.96199493,-0.96149976,-0.66915756,0.66555692,april,4,3,weekend,,WECClink50-57
174,WECClink50-57,1.0231983,-1.0226617,-0.66273664,0.65955405,april,5,3,weekend,,WECClink50-57
180,WECClink50-57,1.0736627,-1.0730898000000002,-0.65732787,0.65451052,april,6,3,weekend,,WECClink50-57
186,WECClink50-57,1.0544025,-1.0538436000000002,-0.6596699,0.65671199,april,7,3,weekend,,WECClink50-57
192,WECClink50-57,0.61118469,-0.6108756,-0.7002724,0.69478634,april,8,3,weekend,,WECClink50-57
198,WECClink50-57,0.20135734,-0.20115949,-0.71934463,0.71271469,april,9,3,weekend,,WECClink50-57
204,WECClink50-57,-0.087690923,0.087878,-0.72234747,0.71558576,april,10,3,weekend,,WECClink50-57
210,WECClink50-57,-0.25922853,0.25943543,-0.72010346,0.71352497,april,11,3,weekend,,WECClink50-57
216,WECClink50-57,-0.36521759,0.36544645,-0.71721256,0.71084419,april,12,3,weekend,,WECClink50-57
222,WECClink50-57,-0.34799289,0.34821771,-0.71782612,0.71141892,april,13,3,weekend,,WECClink50-57
228,WECClink50-57,-0.30620929,0.30642509,-0.71912545,0.7126318,april,14,3,weekend,,WECClink50-57
234,WECClink50-57,-0.032125265,0.032310154,-0.72253488,0.7157561,april,15,3,weekend,,WECClink50-57
240,WECClink50-57,0.34269948,-0.34247609,-0.71468263,0.70831939,april,16,3,weekend,,WECClink50-57
246,WECClink50-57,0.90138043,-0.90092339,-0.67577645,0.67179026,april,17,3,weekend,,WECClink50-57
252,WECClink50-57,1.3458598999999998,-1.3450613,-0.6209766999999999,0.6204343000000001,april,18,3,weekend,,WECClink50-57
258,WECClink50-57,1.4645438,-1.4636296,-0.60309048,0.60371042,april,19,3,weekend,,WECClink50-57
264,WECClink50-57,1.4824683,-1.4815355,-0.60076013,0.60156622,april,20,3,weekend,,WECClink50-57
270,WECClink50-57,1.4077096000000002,-1.4068517,-0.61254609,0.61259882,april,21,3,weekend,,WECClink50-57
276,WECClink50-57,1.256959,-1.2562398000000001,-0.63407262,0.63272967,april,22,3,weekend,,WECClink50-57
282,WECClink50-57,1.1192672,-1.1186604,-0.65157361,0.64909952,april,23,3,weekend,,WECClink50-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,april,0,1,weekday,,WECClink54-57
6,WECClink54-57,-0.70649155,0.70693461,0.34392973,-0.36404156,april,1,1,weekday,,WECClink54-57
12,WECClink54-57,-0.70072642,0.70116411,0.34487315,-0.36506716,april,2,1,weekday,,WECClink54-57
18,WECClink54-57,-0.6990295999999999,0.6994657,0.34511939,-0.36533724,april,3,1,weekday,,WECClink54-57
24,WECClink54-57,-0.70554633,0.70598847,0.34399522,-0.36411969,april,4,1,weekday,,WECClink54-57
30,WECClink54-57,-0.72563368,0.72609483,0.34037934,-0.36020991,april,5,1,weekday,,WECClink54-57
36,WECClink54-57,-0.74195964,0.74243667,0.33735493,-0.35693971,april,6,1,weekday,,WECClink54-57
42,WECClink54-57,-0.72697315,0.72743526,0.33902198,-0.35882381,april,7,1,weekday,,WECClink54-57
48,WECClink54-57,-0.52324221,0.5235353,0.36511448,-0.38747667,april,8,1,weekday,,WECClink54-57
54,WECClink54-57,-0.33045347,0.33063809,0.38032556,-0.40435819,april,9,1,weekday,,WECClink54-57
60,WECClink54-57,-0.19328359,0.19342041,0.38544681,-0.41023579,april,10,1,weekday,,WECClink54-57
66,WECClink54-57,-0.10821412,0.10833335,0.38629106,-0.41137168,april,11,1,weekday,,WECClink54-57
72,WECClink54-57,-0.05465756099999999,0.054770419,0.38592095,-0.41111639,april,12,1,weekday,,WECClink54-57
78,WECClink54-57,-0.065031148,0.065144996,0.38612625,-0.41130432,april,13,1,weekday,,WECClink54-57
84,WECClink54-57,-0.084167264,0.084283253,0.38634841,-0.41148838,april,14,1,weekday,,WECClink54-57
90,WECClink54-57,-0.21230503,0.21244718,0.38529857,-0.41000585,april,15,1,weekday,,WECClink54-57
96,WECClink54-57,-0.3780912,0.37829807,0.37739167,-0.40107749,april,16,1,weekday,,WECClink54-57
102,WECClink54-57,-0.62125008,0.62161725,0.35360015,-0.37483302,april,17,1,weekday,,WECClink54-57
108,WECClink54-57,-0.82693721,0.82750339,0.32160232,-0.33983004,april,18,1,weekday,,WECClink54-57
114,WECClink54-57,-0.87720143,0.87782536,0.31127034,-0.32862101,april,19,1,weekday,,WECClink54-57
120,WECClink54-57,-0.8798013000000001,0.88042821,0.31003945,-0.32733603,april,20,1,weekday,,WECClink54-57
126,WECClink54-57,-0.85339384,0.85398985,0.31572775,-0.33349534,april,21,1,weekday,,WECClink54-57
132,WECClink54-57,-0.80087521,0.80141293,0.3266549,-0.34531559,april,22,1,weekday,,WECClink54-57
138,WECClink54-57,-0.75510854,0.75559875,0.33537414,-0.35476246,april,23,1,weekday,,WECClink54-57
144,WECClink54-57,-0.71818436,0.71863846,0.34198686,-0.36192964,april,0,3,weekend,,WECClink54-57
150,WECClink54-57,-0.7170812,0.7175343000000001,0.34234032,-0.36230041,april,1,3,weekend,,WECClink54-57
156,WECClink54-57,-0.70957982,0.7100258,0.34352968,-0.36359784,april,2,3,weekend,,WECClink54-57
162,WECClink54-57,-0.70626158,0.70670444,0.34402982,-0.36414529,april,3,3,weekend,,WECClink54-57
168,WECClink54-57,-0.71173217,0.71218013,0.34297174,-0.36300717,april,4,3,weekend,,WECClink54-57
174,WECClink54-57,-0.73213664,0.73260407,0.3392133,-0.35894717,april,5,3,weekend,,WECClink54-57
180,WECClink54-57,-0.74819334,0.74867651,0.33613926,-0.35562869,april,6,3,weekend,,WECClink54-57
186,WECClink54-57,-0.73197279,0.73243973,0.338086,-0.35781317,april,7,3,weekend,,WECClink54-57
192,WECClink54-57,-0.52078214,0.5210735,0.36531461,-0.38770289,april,8,3,weekend,,WECClink54-57
198,WECClink54-57,-0.32875498,0.32893885,0.38040537,-0.4044502,april,9,3,weekend,,WECClink54-57
204,WECClink54-57,-0.19532241,0.19545981,0.38550236,-0.41028433,april,10,3,weekend,,WECClink54-57
210,WECClink54-57,-0.11410175,0.11422194,0.38638012,-0.41144652,april,11,3,weekend,,WECClink54-57
216,WECClink54-57,-0.065979038,0.066092997,0.38617918,-0.4113568,april,12,3,weekend,,WECClink54-57
222,WECClink54-57,-0.079154711,0.079270164,0.38644729,-0.41160016,april,13,3,weekend,,WECClink54-57
228,WECClink54-57,-0.10437333,0.10449221,0.38675959,-0.41185503,april,14,3,weekend,,WECClink54-57
234,WECClink54-57,-0.23867731,0.23882767,0.38509337,-0.40967777,april,15,3,weekend,,WECClink54-57
240,WECClink54-57,-0.40985444,0.41007817,0.37600542,-0.39944276,april,16,3,weekend,,WECClink54-57
246,WECClink54-57,-0.66856312,0.66897108,0.34813705,-0.3687634,april,17,3,weekend,,WECClink54-57
252,WECClink54-57,-0.87458063,0.87520172,0.31334444,-0.33075638,april,18,3,weekend,,WECClink54-57
258,WECClink54-57,-0.91804336,0.91871715,0.30338017,-0.31998731,april,19,3,weekend,,WECClink54-57
264,WECClink54-57,-0.91646325,0.91713497,0.30287636,-0.31950407,april,20,3,weekend,,WECClink54-57
270,WECClink54-57,-0.88435544,0.88498789,0.30973606,-0.32695687,april,21,3,weekend,,WECClink54-57
276,WECClink54-57,-0.82674106,0.82730708,0.32193655,-0.34017013,april,22,3,weekend,,WECClink54-57
282,WECClink54-57,-0.7747049,0.77521518,0.33211697,-0.35120249,april,23,3,weekend,,WECClink54-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,april,0,1,weekday,,WECClink54-57
6,WECClink54-57,-0.70649155,0.70693461,0.34392973,-0.36404156,april,1,1,weekday,,WECClink54-57
12,WECClink54-57,-0.70072642,0.70116411,0.34487315,-0.36506716,april,2,1,weekday,,WECClink54-57
18,WECClink54-57,-0.6990295999999999,0.6994657,0.34511939,-0.36533724,april,3,1,weekday,,WECClink54-57
24,WECClink54-57,-0.70554633,0.70598847,0.34399522,-0.36411969,april,4,1,weekday,,WECClink54-57
30,WECClink54-57,-0.72563368,0.72609483,0.34037934,-0.36020991,april,5,1,weekday,,WECClink54-57
36,WECClink54-57,-0.74195964,0.74243667,0.33735493,-0.35693971,april,6,1,weekday,,WECClink54-57
42,WECClink54-57,-0.72697315,0.72743526,0.33902198,-0.35882381,april,7,1,weekday,,WECClink54-57
48,WECClink54-57,-0.52324221,0.5235353,0.36511448,-0.38747667,april,8,1,weekday,,WECClink54-57
54,WECClink54-57,-0.33045347,0.33063809,0.38032556,-0.40435819,april,9,1,weekday,,WECClink54-57
60,WECClink54-57,-0.19328359,0.19342041,0.38544681,-0.41023579,april,10,1,weekday,,WECClink54-57
66,WECClink54-57,-0.10821412,0.10833335,0.38629106,-0.41137168,april,11,1,weekday,,WECClink54-57
72,WECClink54-57,-0.05465756099999999,0.054770419,0.38592095,-0.41111639,april,12,1,weekday,,WECClink54-57
78,WECClink54-57,-0.065031148,0.065144996,0.38612625,-0.41130432,april,13,1,weekday,,WECClink54-57
84,WECClink54-57,-0.084167264,0.084283253,0.38634841,-0.41148838,april,14,1,weekday,,WECClink54-57
90,WECClink54-57,-0.21230503,0.21244718,0.38529857,-0.41000585,april,15,1,weekday,,WECClink54-57
96,WECClink54-57,-0.3780912,0.37829807,0.37739167,-0.40107749,april,16,1,weekday,,WECClink54-57
102,WECClink54-57,-0.62125008,0.62161725,0.35360015,-0.37483302,april,17,1,weekday,,WECClink54-57
108,WECClink54-57,-0.82693721,0.82750339,0.32160232,-0.33983004,april,18,1,weekday,,WECClink54-57
114,WECClink54-57,-0.87720143,0.87782536,0.31127034,-0.32862101,april,19,1,weekday,,WECClink54-57
120,WECClink54-57,-0.8798013000000001,0.88042821,0.31003945,-0.32733603,april,20,1,weekday,,WECClink54-57
126,WECClink54-57,-0.85339384,0.85398985,0.31572775,-0.33349534,april,21,1,weekday,,WECClink54-57
132,WECClink54-57,-0.80087521,0.80141293,0.3266549,-0.34531559,april,22,1,weekday,,WECClink54-57
138,WECClink54-57,-0.75510854,0.75559875,0.33537414,-0.35476246,april,23,1,weekday,,WECClink54-57
144,WECClink54-57,-0.71818436,0.71863846,0.34198686,-0.36192964,april,0,3,weekend,,WECClink54-57
150,WECClink54-57,-0.7170812,0.7175343000000001,0.34234032,-0.36230041,april,1,3,weekend,,WECClink54-57
156,WECClink54-57,-0.70957982,0.7100258,0.34352968,-0.36359784,april,2,3,weekend,,WECClink54-57
162,WECClink54-57,-0.70626158,0.70670444,0.34402982,-0.36414529,april,3,3,weekend,,WECClink54-57
168,WECClink54-57,-0.71173217,0.71218013,0.34297174,-0.36300717,april,4,3,weekend,,WECClink54-57
174,WECClink54-57,-0.73213664,0.73260407,0.3392133,-0.35894717,april,5,3,weekend,,WECClink54-57
180,WECClink54-57,-0.74819334,0.74867651,0.33613926,-0.35562869,april,6,3,weekend,,WECClink54-57
186,WECClink54-57,-0.73197279,0.73243973,0.338086,-0.35781317,april,7,3,weekend,,WECClink54-57
192,WECClink54-57,-0.52078214,0.5210735,0.36531461,-0.38770289,april,8,3,weekend,,WECClink54-57
198,WECClink54-57,-0.32875498,0.32893885,0.38040537,-0.4044502,april,9,3,weekend,,WECClink54-57
204,WECClink54-57,-0.19532241,0.19545981,0.38550236,-0.41028433,april,10,3,weekend,,WECClink54-57
210,WECClink54-57,-0.11410175,0.11422194,0.38638012,-0.41144652,april,11,3,weekend,,WECClink54-57
216,WECClink54-57,-0.065979038,0.066092997,0.38617918,-0.4113568,april,12,3,weekend,,WECClink54-57
222,WECClink54-57,-0.079154711,0.079270164,0.38644729,-0.41160016,april,13,3,weekend,,WECClink54-57
228,WECClink54-57,-0.10437333,0.10449221,0.38675959,-0.41185503,april,14,3,weekend,,WECClink54-57
234,WECClink54-57,-0.23867731,0.23882767,0.38509337,-0.40967777,april,15,3,weekend,,WECClink54-57
240,WECClink54-57,-0.40985444,0.41007817,0.37600542,-0.39944276,april,16,3,weekend,,WECClink54-57
246,WECClink54-57,-0.66856312,0.66897108,0.34813705,-0.3687634,april,17,3,weekend,,WECClink54-57
252,WECClink54-57,-0.87458063,0.87520172,0.31334444,-0.33075638,april,18,3,weekend,,WECClink54-57
258,WECClink54-57,-0.91804336,0.91871715,0.30338017,-0.31998731,april,19,3,weekend,,WECClink54-57
264,WECClink54-57,-0.91646325,0.91713497,0.30287636,-0.31950407,april,20,3,weekend,,WECClink54-57
270,WECClink54-57,-0.88435544,0.88498789,0.30973606,-0.32695687,april,21,3,weekend,,WECClink54-57
276,WECClink54-57,-0.82674106,0.82730708,0.32193655,-0.34017013,april,22,3,weekend,,WECClink54-57
282,WECClink54-57,-0.7747049,0.77521518,0.33211697,-0.35120249,april,23,3,weekend,,WECClink54-57
0,WECClink57-58,-2.0623549999999997,2.0671033,0.07039775599999999,-0.043924439,april,0,1,weekday,,WECClink57-58
6,WECClink57-58,-1.7449356,1.7484723999999998,0.49221816,-0.47969256,april,1,1,weekday,,WECClink57-58
12,WECClink57-58,-1.7336286,1.7371227999999999,0.49258049,-0.48052116,april,2,1,weekday,,WECClink57-58
18,WECClink57-58,-1.7309108,1.7343948,0.49266954,-0.48072181,april,3,1,weekday,,WECClink57-58
24,WECClink57-58,-1.745466,1.7490048999999999,0.49223921,-0.47969153,april,4,1,weekday,,WECClink57-58
30,WECClink57-58,-1.7913133999999997,1.7950281000000003,0.49075226,-0.4762808,april,5,1,weekday,,WECClink57-58
36,WECClink57-58,-1.8295924,1.8334576,0.48943998,-0.47332238,april,6,1,weekday,,WECClink57-58
42,WECClink57-58,-1.8181476000000003,1.8219675,0.48999137,-0.47436902,april,7,1,weekday,,WECClink57-58
48,WECClink57-58,-1.4907773000000002,1.4934253999999998,0.49797081,-0.49517446,april,8,1,weekday,,WECClink57-58
54,WECClink57-58,-1.1726106,1.1743436,0.49564821,-0.50287198,april,9,1,weekday,,WECClink57-58
60,WECClink57-58,-0.94623903,0.94745154,0.48819252,-0.50111636,april,10,1,weekday,,WECClink57-58
66,WECClink57-58,-0.80640045,0.807345,0.48125626,-0.49711644,april,11,1,weekday,,WECClink57-58
72,WECClink57-58,-0.71683634,0.71763054,0.47586934,-0.49337744,april,12,1,weekday,,WECClink57-58
78,WECClink57-58,-0.72963776,0.73045249,0.47673297,-0.4940161,april,13,1,weekday,,WECClink57-58
84,WECClink57-58,-0.75837107,0.759233,0.47852557,-0.49529117,april,14,1,weekday,,WECClink57-58
90,WECClink57-58,-0.96576239,0.96701562,0.4890887,-0.50156627,april,15,1,weekday,,WECClink57-58
96,WECClink57-58,-1.2536126,1.255558,0.49716809999999995,-0.50206516,april,16,1,weekday,,WECClink57-58
102,WECClink57-58,-1.6549063000000002,1.6581122,0.49533013,-0.48642785,april,17,1,weekday,,WECClink57-58
108,WECClink57-58,-1.9911451,1.9956817999999998,0.48151991,-0.45805509,april,18,1,weekday,,WECClink57-58
114,WECClink57-58,-2.0865541000000003,2.0915157,0.47562171,-0.44750741,april,19,1,weekday,,WECClink57-58
120,WECClink57-58,-2.1053122,2.1103598999999997,0.47458469,-0.44552872,april,20,1,weekday,,WECClink57-58
126,WECClink57-58,-2.052566,2.0573738,0.47804222,-0.45161057,april,21,1,weekday,,WECClink57-58
132,WECClink57-58,-1.9414926,1.9458164,0.48423233,-0.46309544,april,22,1,weekday,,WECClink57-58
138,WECClink57-58,-1.8465083999999998,1.850441,0.48858927,-0.47173333,april,23,1,weekday,,WECClink57-58
144,WECClink57-58,-1.7684353,1.7720616000000002,0.49146359,-0.47795877,april,0,3,weekend,,WECClink57-58
150,WECClink57-58,-1.7626563000000002,1.7662605,0.49161413,-0.47835161,april,1,3,weekend,,WECClink57-58
156,WECClink57-58,-1.7490366999999998,1.7525891,0.49207599,-0.47938061,april,2,3,weekend,,WECClink57-58
162,WECClink57-58,-1.7434181,1.7469491999999998,0.49226589,-0.47980311,april,3,3,weekend,,WECClink57-58
168,WECClink57-58,-1.7580618000000001,1.7616486,0.49183888,-0.47876792,april,4,3,weekend,,WECClink57-58
174,WECClink57-58,-1.8053167,1.8090861,0.49023804,-0.47516878,april,5,3,weekend,,WECClink57-58
180,WECClink57-58,-1.8442697,1.8481935,0.48885724,-0.47209903,april,6,3,weekend,,WECClink57-58
186,WECClink57-58,-1.8294291,1.8332936999999998,0.48955169,-0.47344066,april,7,3,weekend,,WECClink57-58
192,WECClink57-58,-1.4866219999999999,1.4892566999999999,0.49791504,-0.49526558,april,8,3,weekend,,WECClink57-58
198,WECClink57-58,-1.1677537,1.1694742,0.49541488,-0.50277431,april,9,3,weekend,,WECClink57-58
204,WECClink57-58,-0.9417956000000001,0.94299886,0.48788453,-0.50090937,april,10,3,weekend,,WECClink57-58
210,WECClink57-58,-0.80729221,0.80823823,0.48119783,-0.49704146,april,11,3,weekend,,WECClink57-58
216,WECClink57-58,-0.72403111,0.7248366999999999,0.476245,-0.49362794,april,12,3,weekend,,WECClink57-58
222,WECClink57-58,-0.73756802,0.73839553,0.47715114,-0.49429376,april,13,3,weekend,,WECClink57-58
228,WECClink57-58,-0.77039827,0.77128044,0.47921667,-0.49576013,april,14,3,weekend,,WECClink57-58
234,WECClink57-58,-0.98528888,0.98658351,0.48980613,-0.50182981,april,15,3,weekend,,WECClink57-58
240,WECClink57-58,-1.2779087,1.2799205,0.49736132,-0.50153147,april,16,3,weekend,,WECClink57-58
246,WECClink57-58,-1.7112883,1.7146994,0.49358892,-0.48244031,april,17,3,weekend,,WECClink57-58
252,WECClink57-58,-2.0536377,2.05845,0.47734463,-0.45086269,april,18,3,weekend,,WECClink57-58
258,WECClink57-58,-2.1447051,2.149936,0.47123154,-0.44017,april,19,3,weekend,,WECClink57-58
264,WECClink57-58,-2.1585,2.163796,0.47052344,-0.43874927,april,20,3,weekend,,WECClink57-58
270,WECClink57-58,-2.1011831,2.1062117000000002,0.47468531,-0.445838,april,21,3,weekend,,WECClink57-58
276,WECClink57-58,-1.9853776,1.9898892,0.48180819,-0.45861726,april,22,3,weekend,,WECClink57-58
282,WECClink57-58,-1.8793799999999998,1.8834456999999998,0.48711385,-0.46880221,april,23,3,weekend,,WECClink57-58
0,WECClink156-157,2.3423163,-2.3407193,-0.0051990458000000005,0.10155085,may,0,6,weekday,,WECClink156-157
6,WECClink156-157,2.061219,-2.0599648,-0.37510711,0.45077976,may,1,6,weekday,,WECClink156-157
12,WECClink156-157,2.0476916000000003,-2.0464535,-0.37525803,0.4499571,may,2,6,weekday,,WECClink156-157
18,WECClink156-157,2.0418455,-2.0406143,-0.37534367,0.44962457,may,3,6,weekday,,WECClink156-157
24,WECClink156-157,2.068294,-2.0670314,-0.37467357,0.45085026,may,4,6,weekday,,WECClink156-157
30,WECClink156-157,2.1382364,-2.1368887,-0.37273759,0.45405164,may,5,6,weekday,,WECClink156-157
36,WECClink156-157,2.1801974,-2.1787970000000003,-0.37177494,0.45626451,may,6,6,weekday,,WECClink156-157
42,WECClink156-157,2.1478187,-2.1464592000000002,-0.37206036,0.45408279999999995,may,7,6,weekday,,WECClink156-157
48,WECClink156-157,1.8479506999999997,-1.8469383999999998,-0.37516267,0.43624184,may,8,6,weekday,,WECClink156-157
54,WECClink156-157,1.5103991,-1.5097138,-0.37091481,0.41226440000000003,may,9,6,weekday,,WECClink156-157
60,WECClink156-157,1.2397903000000001,-1.2393193999999998,-0.36148420000000003,0.3898949,may,10,6,weekday,,WECClink156-157
66,WECClink156-157,1.0649778,-1.0646231000000002,-0.3526954,0.37409203,may,11,6,weekday,,WECClink156-157
72,WECClink156-157,0.98567154,-0.9853639000000001,-0.34810248,0.3666636,may,12,6,weekday,,WECClink156-157
78,WECClink156-157,0.97161482,-0.97131507,-0.34754798,0.36563298,may,13,6,weekday,,WECClink156-157
84,WECClink156-157,1.0250659,-1.0247351,-0.35137378,0.37132945,may,14,6,weekday,,WECClink156-157
90,WECClink156-157,1.2497354999999999,-1.2492571000000001,-0.36334190000000005,0.39220492,may,15,6,weekday,,WECClink156-157
96,WECClink156-157,1.6215467,-1.6207607,-0.37449349,0.42191901,may,16,6,weekday,,WECClink156-157
102,WECClink156-157,2.0206049999999998,-2.0193988999999997,-0.37540791,0.44817548,may,17,6,weekday,,WECClink156-157
108,WECClink156-157,2.3645991000000004,-2.3629542999999997,-0.36654439,0.46578004,may,18,6,weekday,,WECClink156-157
114,WECClink156-157,2.4860349999999998,-2.4842179,-0.36139647,0.47102864,may,19,6,weekday,,WECClink156-157
120,WECClink156-157,2.5723732000000004,-2.5704286,-0.35548464,0.47280437,may,20,6,weekday,,WECClink156-157
126,WECClink156-157,2.5241256,-2.5222533,-0.35808064,0.47104562,may,21,6,weekday,,WECClink156-157
132,WECClink156-157,2.3634728,-2.3618299,-0.36592359,0.46504596,may,22,6,weekday,,WECClink156-157
138,WECClink156-157,2.2181883,-2.2167391,-0.37134714,0.45878151,may,23,6,weekday,,WECClink156-157
144,WECClink156-157,2.0989382,-2.0976383999999997,-0.37442813,0.45284627,may,0,7,weekend,,WECClink156-157
150,WECClink156-157,2.0798417000000002,-2.0785649,-0.37517454,0.45220525,may,1,7,weekend,,WECClink156-157
156,WECClink156-157,2.0636122,-2.0623549999999997,-0.37534948,0.45120121,may,2,7,weekend,,WECClink156-157
162,WECClink156-157,2.0593096,-2.0580576,-0.37527628,0.45081447,may,3,7,weekend,,WECClink156-157
168,WECClink156-157,2.0852464,-2.0839634,-0.3745726,0.45198586,may,4,7,weekend,,WECClink156-157
174,WECClink156-157,2.1585035,-2.1571304000000002,-0.37233539,0.45517683,may,5,7,weekend,,WECClink156-157
180,WECClink156-157,2.2000561000000003,-2.1986303,-0.37146719,0.45748737,may,6,7,weekend,,WECClink156-157
186,WECClink156-157,2.1622199,-2.1608422000000003,-0.37212766,0.45524732,may,7,7,weekend,,WECClink156-157
192,WECClink156-157,1.8259749,-1.8249857,-0.37578827,0.43547399999999997,may,8,7,weekend,,WECClink156-157
198,WECClink156-157,1.4832398999999998,-1.4825777,-0.37100816,0.41095881,may,9,7,weekend,,WECClink156-157
204,WECClink156-157,1.2110863,-1.2106354,-0.36126572,0.38846974,may,10,7,weekend,,WECClink156-157
210,WECClink156-157,1.0405845999999999,-1.0402445,-0.35241142,0.37292882,may,11,7,weekend,,WECClink156-157
216,WECClink156-157,0.95934103,-0.95904788,-0.34787631,0.36556294,may,12,7,weekend,,WECClink156-157
222,WECClink156-157,0.93813104,-0.93784942,-0.34708128,0.36407215,may,13,7,weekend,,WECClink156-157
228,WECClink156-157,0.99733216,-0.99701719,-0.35153731,0.37054014,may,14,7,weekend,,WECClink156-157
234,WECClink156-157,1.2235277,-1.2230675,-0.36413519,0.39190135,may,15,7,weekend,,WECClink156-157
240,WECClink156-157,1.5967770000000001,-1.5960133,-0.37598105,0.42205575,may,16,7,weekend,,WECClink156-157
246,WECClink156-157,2.0436357,-2.0424018,-0.37692829,0.45137441,may,17,7,weekend,,WECClink156-157
252,WECClink156-157,2.3957477000000003,-2.3940589,-0.3669048,0.46879771,may,18,7,weekend,,WECClink156-157
258,WECClink156-157,2.5140099,-2.5121511,-0.36139919,0.47354527,may,19,7,weekend,,WECClink156-157
264,WECClink156-157,2.6054003,-2.603405,-0.35478037,0.475167,may,20,7,weekend,,WECClink156-157
270,WECClink156-157,2.5576543,-2.5557315,-0.35718534,0.47319217,may,21,7,weekend,,WECClink156-157
276,WECClink156-157,2.3924857000000004,-2.3908022,-0.36554972,0.4671241,may,22,7,weekend,,WECClink156-157
282,WECClink156-157,2.2434982999999997,-2.2420161,-0.37114361,0.46057337,may,23,7,weekend,,WECClink156-157
0,WECClink157-161,-0.68542557,0.69058221,-0.32008771,0.018329072,may,0,6,weekday,,WECClink157-161
6,WECClink157-161,-0.67451856,0.67913944,-0.18476566,-0.12787207,may,1,6,weekday,,WECClink157-161
12,WECClink157-161,-0.67443708,0.67905561,-0.18376032,-0.12894319,may,2,6,weekday,,WECClink157-161
18,WECClink157-161,-0.67440271,0.67902026,-0.1833362,-0.129395,may,3,6,weekday,,WECClink157-161
24,WECClink157-161,-0.67455022,0.67917201,-0.18515621,-0.12745591,may,4,6,weekday,,WECClink157-161
30,WECClink157-161,-0.67495121,0.67958492,-0.19010504,-0.12217969,may,5,6,weekday,,WECClink157-161
36,WECClink157-161,-0.67520659,0.6798482,-0.19325783,-0.11881562,may,6,6,weekday,,WECClink157-161
42,WECClink157-161,-0.67499287,0.67962785,-0.19061922,-0.1216312,may,7,6,weekday,,WECClink157-161
48,WECClink157-161,-0.67326594,0.67785338,-0.1693194,-0.14430544,may,8,6,weekday,,WECClink157-161
54,WECClink157-161,-0.67160733,0.67615895,-0.14889551,-0.16595758,may,9,6,weekday,,WECClink157-161
60,WECClink157-161,-0.67048447,0.67501721,-0.13508683,-0.18054759,may,10,6,weekday,,WECClink157-161
66,WECClink157-161,-0.66985594,0.67437999,-0.12736371,-0.18869058,may,11,6,weekday,,WECClink157-161
72,WECClink157-161,-0.66959839,0.67411927,-0.12420031,-0.19202244,may,12,6,weekday,,WECClink157-161
78,WECClink157-161,-0.66956013,0.67408055,-0.12373045,-0.19251714,may,13,6,weekday,,WECClink157-161
84,WECClink157-161,-0.66974476,0.67426742,-0.12599806,-0.19012920000000003,may,14,6,weekday,,WECClink157-161
90,WECClink157-161,-0.67055713,0.67509097,-0.13597996,-0.17960511,may,15,6,weekday,,WECClink157-161
96,WECClink157-161,-0.67215815,0.67672062,-0.1556747,-0.15878036,may,16,6,weekday,,WECClink157-161
102,WECClink157-161,-0.67427375,0.67888766,-0.18174537,-0.13108935,may,17,6,weekday,,WECClink157-161
108,WECClink157-161,-0.67642814,0.68111072,-0.20834909,-0.10268347,may,18,6,weekday,,WECClink157-161
114,WECClink157-161,-0.67726788,0.68198178,-0.21873414,-0.09155357199999999,may,19,6,weekday,,WECClink157-161
120,WECClink157-161,-0.67783532,0.68257184,-0.22575659,-0.084014158,may,20,6,weekday,,WECClink157-161
126,WECClink157-161,-0.6774804,0.68220263,-0.22136369,-0.08873170699999999,may,21,6,weekday,,WECClink157-161
132,WECClink157-161,-0.67638938,0.68107058,-0.20786999999999997,-0.10319635,may,22,6,weekday,,WECClink157-161
138,WECClink157-161,-0.67546281,0.68011257,-0.19642171,-0.11543756,may,23,6,weekday,,WECClink157-161
144,WECClink157-161,-0.67474136,0.67936876,-0.18751493,-0.1249418,may,0,7,weekend,,WECClink157-161
150,WECClink157-161,-0.67464177,0.67926623,-0.18628588,-0.12625196,may,1,7,weekend,,WECClink157-161
156,WECClink157-161,-0.67454215,0.67916371,-0.18505668,-0.12756196,may,2,7,weekend,,WECClink157-161
162,WECClink157-161,-0.67451209,0.67913278,-0.18468578,-0.12795718,may,3,7,weekend,,WECClink157-161
