,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
282,WECCbus57,1.0105720999999999,-1.7558900000000002,2.4739902999999996,-0.16275079999999997,february,23,6,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,march,0,4,weekday,
6,WECCbus157,1.0310576999999999,-0.78440043,2.7663999,-0.26516699,march,1,4,weekday,
12,WECCbus157,1.0313081,-0.78046793,2.7356606,-0.26580917,march,2,4,weekday,
18,WECCbus157,1.0313940000000001,-0.77902914,2.7254089,-0.26596632,march,3,4,weekday,
24,WECCbus157,1.0312919,-0.7807022,2.7377411,-0.2657515,march,4,4,weekday,
30,WECCbus157,1.0308925,-0.78686809,2.7867903,-0.26463189,march,5,4,weekday,
36,WECCbus157,1.0301846,-0.79745592,2.8715182999999995,-0.26232741,march,6,4,weekday,
42,WECCbus157,1.0298527,-0.80222043,2.9104932999999997,-0.26105802,march,7,4,weekday,
48,WECCbus157,1.0324949,-0.75830991,2.5982924,-0.26637371,march,8,4,weekday,
54,WECCbus157,1.0353591999999998,-0.70152087,2.1943104,-0.26317429,march,9,4,weekday,
60,WECCbus157,1.0372569,-0.65509752,1.8627173,-0.25247748,march,10,4,weekday,
66,WECCbus157,1.0380491,-0.63192171,1.700346,-0.24445886,march,11,4,weekday,
72,WECCbus157,1.0387014,-0.61044609,1.5489846999999999,-0.23554467,march,12,4,weekday,
78,WECCbus157,1.0386509,-0.61224402,1.5614621000000002,-0.23636454,march,13,4,weekday,
84,WECCbus157,1.0382917,-0.62438551,1.6460336,-0.24155817,march,14,4,weekday,
90,WECCbus157,1.0375341999999999,-0.64750016,1.8073207999999998,-0.25010775,march,15,4,weekday,
96,WECCbus157,1.0354074,-0.70061876,2.1862291000000003,-0.2631486,march,16,4,weekday,
102,WECCbus157,1.032114,-0.76476061,2.6474803,-0.26580013,march,17,4,weekday,
108,WECCbus157,1.0275758,-0.83498581,3.1517579,-0.25163919,march,18,4,weekday,
114,WECCbus157,1.026506,-0.84873671,3.2602919999999997,-0.24574968,march,19,4,weekday,
120,WECCbus157,1.0261341,-0.85307989,3.2983957999999998,-0.24334159,march,20,4,weekday,
126,WECCbus157,1.0265788,-0.84738875,3.2555072,-0.24591350000000003,march,21,4,weekday,
132,WECCbus157,1.0278082,-0.83136053,3.1309367000000004,-0.25252671,march,22,4,weekday,
138,WECCbus157,1.0292200999999999,-0.81189082,2.9794278,-0.25899658,march,23,4,weekday,
144,WECCbus157,1.0302950000000002,-0.79612826,2.8572132000000003,-0.26293477,march,0,5,weekend,
150,WECCbus157,1.0308902,-0.78701183,2.7866077000000002,-0.26470556,march,1,5,weekend,
156,WECCbus157,1.0311541,-0.782837,2.7548051,-0.26537431,march,2,5,weekend,
162,WECCbus157,1.0312671,-0.78108384,2.7408143,-0.26567945,march,3,5,weekend,
168,WECCbus157,1.0311459,-0.78292235,2.7559742000000003,-0.26532059999999996,march,4,5,weekend,
174,WECCbus157,1.0307522,-0.78900027,2.8036722999999997,-0.26419369,march,5,5,weekend,
180,WECCbus157,1.030019,-0.79992135,2.8904861,-0.26173613,march,6,5,weekend,
186,WECCbus157,1.0296687,-0.80469928,2.9323682,-0.26021795,march,7,5,weekend,
192,WECCbus157,1.0325307,-0.75770514,2.5928755,-0.26635045,march,8,5,weekend,
198,WECCbus157,1.0354826,-0.6989036,2.1721548,-0.26264076,march,9,5,weekend,
204,WECCbus157,1.0373556000000002,-0.65246292,1.8395702,-0.25139015,march,10,5,weekend,
210,WECCbus157,1.0381345,-0.6293046,1.6766881,-0.24308602,march,11,5,weekend,
216,WECCbus157,1.0387471,-0.60875579,1.5321765,-0.23433043,march,12,5,weekend,
222,WECCbus157,1.0387212,-0.60987092,1.537032,-0.23480483,march,13,5,weekend,
228,WECCbus157,1.0383711,-0.62197952,1.6206227,-0.24010681,march,14,5,weekend,
234,WECCbus157,1.0376308,-0.64509213,1.781057,-0.24898135,march,15,5,weekend,
240,WECCbus157,1.0355072,-0.69888565,2.1655855,-0.26287519,march,16,5,weekend,
246,WECCbus157,1.0319745999999999,-0.76742921,2.6629185,-0.26571469,march,17,5,weekend,
252,WECCbus157,1.0271787000000001,-0.84060295,3.1900276,-0.24978743,march,18,5,weekend,
258,WECCbus157,1.0259877,-0.85545739,3.3094403,-0.24279924,march,19,5,weekend,
264,WECCbus157,1.0255961999999998,-0.85982131,3.349367,-0.24008713,march,20,5,weekend,
270,WECCbus157,1.0260592,-0.85399303,3.3056704,-0.24286792,march,21,5,weekend,
276,WECCbus157,1.0273436,-0.8375429,3.1784465,-0.2501297,march,22,5,weekend,
282,WECCbus157,1.0288584,-0.81699774,3.0191082000000002,-0.25745976,march,23,5,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,march,0,4,weekday,
6,WECCbus54,1.0159485000000001,-1.7252285,2.367608,-0.14221229999999999,march,1,4,weekday,
12,WECCbus54,1.0161761999999999,-1.7215208999999998,2.3390321,-0.14340963,march,2,4,weekday,
18,WECCbus54,1.0162806999999998,-1.7199096,2.3266821,-0.14390758,march,3,4,weekday,
24,WECCbus54,1.0161683000000001,-1.7216783,2.3403162999999996,-0.14336788,march,4,4,weekday,
30,WECCbus54,1.0158298000000001,-1.7272710999999998,2.3828354,-0.14160672,march,5,4,weekday,
36,WECCbus54,1.0152485999999998,-1.736741,2.453749,-0.13841621,march,6,4,weekday,
42,WECCbus54,1.0150012,-1.7407819,2.4831060000000003,-0.13695948,march,7,4,weekday,
48,WECCbus54,1.0182279,-1.6909506999999997,1.9662794999999997,-0.15624304,march,8,4,weekday,
54,WECCbus54,1.0215814,-1.6270335,1.336325,-0.15574526,march,9,4,weekday,
60,WECCbus54,1.0236889,-1.5755098,0.84312634,-0.13743403,march,10,4,weekday,
66,WECCbus54,1.024584,-1.5491021999999999,0.58638847,-0.12193562,march,11,4,weekday,
72,WECCbus54,1.0252861999999998,-1.5249511,0.35388372,-0.10434728,march,12,4,weekday,
78,WECCbus54,1.0252316,-1.5270291,0.37702096,-0.1062144,march,13,4,weekday,
84,WECCbus54,1.0248339,-1.5409431999999998,0.51546973,-0.11684895,march,14,4,weekday,
90,WECCbus54,1.023974,-1.5674266000000001,0.77535642,-0.13362704,march,15,4,weekday,
96,WECCbus54,1.0216030999999999,-1.6264688999999999,1.3381119,-0.15578662,march,16,4,weekday,
102,WECCbus54,1.0178671000000001,-1.697344,2.0179305,-0.15536770000000003,march,17,4,weekday,
108,WECCbus54,1.0124956,-1.7756836,2.7865127999999997,-0.11770436,march,18,4,weekday,
114,WECCbus54,1.0115846,-1.7883571,2.8752978,-0.11102455,march,19,4,weekday,
120,WECCbus54,1.0113976,-1.7913459999999999,2.8909465,-0.10981874,march,20,4,weekday,
126,WECCbus54,1.0118436,-1.7855406999999999,2.8422702999999996,-0.11371619,march,21,4,weekday,
132,WECCbus54,1.0129559000000001,-1.7702096999999999,2.7200162,-0.12263638,march,22,4,weekday,
138,WECCbus54,1.0142361,-1.7516518,2.5752292000000003,-0.13176306,march,23,4,weekday,
144,WECCbus54,1.0152328000000002,-1.7365167000000001,2.4565269,-0.13810306,march,0,5,weekend,
150,WECCbus54,1.0157902,-1.727748,2.3880275,-0.14130672,march,1,5,weekend,
156,WECCbus54,1.0160533,-1.723593,2.3546529,-0.14276657,march,2,5,weekend,
162,WECCbus54,1.0161480999999999,-1.7220147000000001,2.3427648,-0.14325394,march,3,5,weekend,
168,WECCbus54,1.0160609,-1.723538,2.3525327000000003,-0.14289241,march,4,5,weekend,
174,WECCbus54,1.0157105,-1.7292195,2.3959009,-0.14104846,march,5,5,weekend,
180,WECCbus54,1.0150943000000001,-1.7391339,2.4691736,-0.13766877,march,6,5,weekend,
186,WECCbus54,1.0149110000000001,-1.7424605,2.4917648,-0.13654824,march,7,5,weekend,
192,WECCbus54,1.0182421999999998,-1.6905603,1.9626388,-0.156204,march,8,5,weekend,
198,WECCbus54,1.0216526,-1.6250282,1.3221385,-0.15517224,march,9,5,weekend,
204,WECCbus54,1.0237311,-1.5737287,0.83357787,-0.13657536,march,10,5,weekend,
210,WECCbus54,1.0246110000000002,-1.5475141000000001,0.58002269,-0.12110643,march,11,5,weekend,
216,WECCbus54,1.0252815,-1.5243158,0.35222203,-0.10391301,march,12,5,weekend,
222,WECCbus54,1.0252196,-1.5263391000000002,0.37663103,-0.10584008,march,13,5,weekend,
228,WECCbus54,1.0248152,-1.5403984,0.51549473,-0.11652519,march,14,5,weekend,
234,WECCbus54,1.0239462,-1.5670784,0.77552987,-0.13339182,march,15,5,weekend,
240,WECCbus54,1.0215537000000001,-1.6266528999999998,1.3409843000000001,-0.15567761,march,16,5,weekend,
246,WECCbus54,1.0176119000000001,-1.7012433999999999,2.0480484,-0.15464489,march,17,5,weekend,
252,WECCbus54,1.01196,-1.7824566000000002,2.8387922000000003,-0.11363274,march,18,5,weekend,
258,WECCbus54,1.0110120999999999,-1.7955904999999999,2.9314682999999997,-0.10626321,march,19,5,weekend,
264,WECCbus54,1.0108645,-1.7981688999999998,2.9452142999999995,-0.10516522,march,20,5,weekend,
270,WECCbus54,1.0113365,-1.7921643,2.8948752,-0.10941354,march,21,5,weekend,
276,WECCbus54,1.0125170000000001,-1.7762651000000003,2.7683612,-0.11917938,march,22,5,weekend,
282,WECCbus54,1.0139062,-1.7565307000000001,2.6121929,-0.12958111,march,23,5,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,march,0,4,weekday,
6,WECCbus57,1.0128967,-1.7178793,2.1566542999999996,-0.18100853,march,1,4,weekday,
12,WECCbus57,1.013103,-1.7142596,2.1269147,-0.18233613,march,2,4,weekday,
18,WECCbus57,1.0131980999999999,-1.7126848000000001,2.1123862,-0.18299238,march,3,4,weekday,
24,WECCbus57,1.0130959000000002,-1.7144126,2.1277116,-0.18230693,march,4,4,weekday,
30,WECCbus57,1.0127892,-1.7198744,2.1718891,-0.18030734,march,5,4,weekday,
36,WECCbus57,1.0122623,-1.7291268,2.2472051,-0.17662087,march,6,4,weekday,
42,WECCbus57,1.0120379000000002,-1.7330778999999998,2.2790133,-0.17493321,march,7,4,weekday,
48,WECCbus57,1.0149009,-1.6850154,1.9735986,-0.18693022,march,8,4,weekday,
54,WECCbus57,1.0179178,-1.6231921,1.5600968000000002,-0.1923133,march,9,4,weekday,
60,WECCbus57,1.0198414,-1.5732811000000002,1.2238526,-0.18755682,march,10,4,weekday,
66,WECCbus57,1.0206679,-1.5477145,1.0556807,-0.18201051,march,11,4,weekday,
72,WECCbus57,1.0213237,-1.5243231000000002,0.9029408000000001,-0.17519246,march,12,4,weekday,
78,WECCbus57,1.0212727,-1.5263209999999998,0.91283814,-0.17579476,march,13,4,weekday,
84,WECCbus57,1.0209014,-1.5397773000000001,0.99705103,-0.17982267,march,14,4,weekday,
90,WECCbus57,1.0201058,-1.5654066,1.163094,-0.18607518,march,15,4,weekday,
96,WECCbus57,1.0179396,-1.6226128999999998,1.5506857,-0.19248418,march,16,4,weekday,
102,WECCbus57,1.0145728999999999,-1.6912486,2.0236124,-0.1852463,march,17,4,weekday,
108,WECCbus57,1.0097873,-1.7670006999999999,2.5495427000000004,-0.15740017,march,18,4,weekday,
114,WECCbus57,1.0089571,-1.7794105,2.6612525000000002,-0.14850503,march,19,4,weekday,
120,WECCbus57,1.0087845,-1.7823574,2.687129,-0.14633225,march,20,4,weekday,
126,WECCbus57,1.0091860000000001,-1.7767087,2.6410287999999995,-0.15022675,march,21,4,weekday,
132,WECCbus57,1.0101898999999999,-1.7617645,2.5187057,-0.1596579,march,22,4,weekday,
138,WECCbus57,1.0113478999999999,-1.7436577000000002,2.3684865,-0.16972928,march,23,4,weekday,
144,WECCbus57,1.0122494,-1.7288915,2.2467541,-0.17661865,march,0,5,weekend,
150,WECCbus57,1.0127538,-1.7203345,2.1761524,-0.18010220000000002,march,1,5,weekend,
156,WECCbus57,1.0129917,-1.7162833999999998,2.1429367000000004,-0.18162977,march,2,5,weekend,
162,WECCbus57,1.0130776,-1.7147416000000002,2.1304316,-0.18218273,march,3,5,weekend,
168,WECCbus57,1.0129977,-1.7162372,2.1435147999999997,-0.18158409,march,4,5,weekend,
174,WECCbus57,1.01268,-1.7217857,2.1892953,-0.17943749,march,5,5,weekend,
180,WECCbus57,1.0121204,-1.7314776,2.2702002999999995,-0.17532307,march,6,5,weekend,
186,WECCbus57,1.0119546,-1.7347337,2.2932373999999998,-0.17413276,march,7,5,weekend,
192,WECCbus57,1.0149135,-1.6846381000000001,1.9723447,-0.18683304,march,8,5,weekend,
198,WECCbus57,1.0179836,-1.62123,1.5460996,-0.19207639999999998,march,9,5,weekend,
204,WECCbus57,1.0198816,-1.5715253999999999,1.2101376,-0.18694578,march,10,5,weekend,
210,WECCbus57,1.0206941999999999,-1.5461402,1.0427504,-0.18123173,march,11,5,weekend,
216,WECCbus57,1.0213198,-1.5236923999999998,0.90054978,-0.17464733,march,12,5,weekend,
222,WECCbus57,1.0212621,-1.5256321000000002,0.91168363,-0.17525631,march,13,5,weekend,
228,WECCbus57,1.0208843,-1.5392344,0.99878324,-0.17938567,march,14,5,weekend,
234,WECCbus57,1.0200798,-1.5650631000000002,1.1689478000000002,-0.18572915,march,15,5,weekend,
240,WECCbus57,1.0178931,-1.6227953000000002,1.5615358,-0.19207887,march,16,5,weekend,
246,WECCbus57,1.0143385,-1.6950630000000002,2.0629477,-0.18358349,march,17,5,weekend,
252,WECCbus57,1.0093,-1.7736178,2.6139256,-0.15220179,march,18,5,weekend,
258,WECCbus57,1.0084377,-1.7864718999999998,2.7258099,-0.14278631,march,19,5,weekend,
264,WECCbus57,1.0083028,-1.7890099,2.7443827,-0.14119623,march,20,5,weekend,
270,WECCbus57,1.0087277,-1.7831673,2.6962299,-0.14548061,march,21,5,weekend,
276,WECCbus57,1.0097935,-1.7676678,2.5677522999999995,-0.15596835,march,22,5,weekend,
282,WECCbus57,1.0110485999999999,-1.7484236000000002,2.4091462000000003,-0.16714874,march,23,5,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,april,0,1,weekday,
6,WECCbus157,1.0313235,-0.78035671,2.7330678,-0.26593431,april,1,1,weekday,
12,WECCbus157,1.0314349,-0.77849354,2.7197387,-0.26613816,april,2,1,weekday,
18,WECCbus157,1.0314593,-0.77807464,2.716846,-0.26617527,april,3,1,weekday,
24,WECCbus157,1.0312643,-0.78114595,2.7410754,-0.26568668,april,4,1,weekday,
30,WECCbus157,1.0306567,-0.79055789,2.8146846,-0.26398039,april,5,1,weekday,
36,WECCbus157,1.0299874,-0.80023702,2.8952402999999998,-0.26156566,april,6,1,weekday,
42,WECCbus157,1.0301427,-0.79790659,2.8772873,-0.26207176,april,7,1,weekday,
48,WECCbus157,1.0332752,-0.7441932,2.4955467999999996,-0.26676554,april,8,1,weekday,
54,WECCbus157,1.0358658,-0.69038567,2.1105706000000004,-0.26141032,april,9,1,weekday,
60,WECCbus157,1.0373617,-0.65233743,1.8411666000000002,-0.2516193,april,10,1,weekday,
66,WECCbus157,1.0381389,-0.62922896,1.6798161,-0.24342248,april,11,1,weekday,
72,WECCbus157,1.0386054,-0.61390685,1.571374,-0.23705321,april,12,1,weekday,
78,WECCbus157,1.0385636999999999,-0.61550138,1.5805192,-0.23776186,april,13,1,weekday,
84,WECCbus157,1.0384544,-0.61944531,1.6050346000000002,-0.23946743,april,14,1,weekday,
90,WECCbus157,1.0373357,-0.65361216,1.8430495999999998,-0.25212453,april,15,1,weekday,
96,WECCbus157,1.0352987,-0.7033963000000001,2.2010867999999997,-0.26369596,april,16,1,weekday,
102,WECCbus157,1.0317844999999999,-0.77098457,2.685232,-0.26567182,april,17,1,weekday,
108,WECCbus157,1.0281795,-0.82702073,3.0879697999999998,-0.25471350000000004,april,18,1,weekday,
114,WECCbus157,1.0271306999999998,-0.84191073,3.1923351,-0.25010954,april,19,1,weekday,
120,WECCbus157,1.0264119,-0.85013827,3.2684547999999998,-0.24534786,april,20,1,weekday,
126,WECCbus157,1.027164,-0.84036667,3.1945656000000002,-0.24952767,april,21,1,weekday,
132,WECCbus157,1.0287474,-0.81887028,3.0295067,-0.25718152,april,22,1,weekday,
138,WECCbus157,1.0300339,-0.80028209,2.8863911,-0.26223978,april,23,1,weekday,
144,WECCbus157,1.0310277,-0.78503812,2.7692595,-0.2652059,april,0,3,weekend,
150,WECCbus157,1.0311063,-0.78380948,2.7595144,-0.26539492,april,1,3,weekend,
156,WECCbus157,1.0312531999999999,-0.78141847,2.7419279999999997,-0.26571915,april,2,3,weekend,
162,WECCbus157,1.0313158000000002,-0.78040173,2.7343604,-0.26585808,april,3,3,weekend,
168,WECCbus157,1.0310845,-0.78392178,2.7632738,-0.26518062,april,4,3,weekend,
174,WECCbus157,1.0304754,-0.7933214,2.8360081000000004,-0.26340698,april,5,3,weekend,
180,WECCbus157,1.0297716000000001,-0.80336154,2.9200023999999996,-0.26072948,april,6,3,weekend,
186,WECCbus157,1.0299818,-0.8002680999999999,2.8958923999999997,-0.26148012,april,7,3,weekend,
192,WECCbus157,1.0333248,-0.74324829,2.4879974999999996,-0.26665158,april,8,3,weekend,
198,WECCbus157,1.0359207000000001,-0.68907866,2.0996496,-0.26096758,april,9,3,weekend,
204,WECCbus157,1.0374206,-0.65067557,1.8262398000000002,-0.25079988,april,10,3,weekend,
210,WECCbus157,1.0381736,-0.62813457,1.6677488,-0.24264545,april,11,3,weekend,
216,WECCbus157,1.0386109000000001,-0.61368246,1.5647034,-0.23652600000000001,april,12,3,weekend,
222,WECCbus157,1.0385898,-0.6147136,1.5674531999999999,-0.23694935,april,13,3,weekend,
228,WECCbus157,1.0384681999999998,-0.61915584,1.5947031,-0.23888471,april,14,3,weekend,
234,WECCbus157,1.0373206,-0.65441428,1.8398828999999999,-0.25211921,april,15,3,weekend,
240,WECCbus157,1.0352458,-0.70508244,2.2046088,-0.26398073,april,16,3,weekend,
246,WECCbus157,1.0313324000000001,-0.778968,2.7374771,-0.26505269,april,17,3,weekend,
252,WECCbus157,1.0275641,-0.8360146,3.148112,-0.25212063,april,18,3,weekend,
258,WECCbus157,1.0265402,-0.85019639,3.2476407000000003,-0.24728499,april,19,3,weekend,
264,WECCbus157,1.0258181999999998,-0.85811281,3.3231791,-0.2421817,april,20,3,weekend,
270,WECCbus157,1.0265796,-0.84826301,3.2509254000000003,-0.24651804,april,21,3,weekend,
276,WECCbus157,1.0282069,-0.82655795,3.0861632,-0.25486216,april,22,3,weekend,
282,WECCbus157,1.0296273,-0.80636777,2.9321807,-0.26083279,april,23,3,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,april,0,1,weekday,
6,WECCbus54,1.0161412,-1.7218756000000002,2.3460575,-0.14305856,april,1,1,weekday,
12,WECCbus54,1.0162773999999999,-1.7197930000000001,2.3277267000000004,-0.14383926,april,2,1,weekday,
18,WECCbus54,1.0163107,-1.7192953000000002,2.3226558999999996,-0.14405859,april,3,1,weekday,
24,WECCbus54,1.0161394,-1.7221331000000002,2.3442919,-0.14320405,april,4,1,weekday,
30,WECCbus54,1.0155911,-1.7309944,2.4115167,-0.14032426,april,5,1,weekday,
36,WECCbus54,1.0151296,-1.7388390999999999,2.4666072999999997,-0.13782382,april,6,1,weekday,
42,WECCbus54,1.0152918,-1.7364953,2.4285605,-0.13990907,april,7,1,weekday,
48,WECCbus54,1.0190969,-1.6756331999999998,1.8192894,-0.15840139,april,8,1,weekday,
54,WECCbus54,1.0220704999999999,-1.6157476,1.2382843000000001,-0.15319095,april,9,1,weekday,
60,WECCbus54,1.0237751,-1.5729435,0.82488113,-0.13634052,april,10,1,weekday,
66,WECCbus54,1.0246631,-1.5464868999999999,0.56877797,-0.12058551,april,11,1,weekday,
72,WECCbus54,1.0251636999999998,-1.5293777,0.40675885,-0.10844319,april,12,1,weekday,
78,WECCbus54,1.0250949,-1.5317167,0.43573979,-0.11061986,april,13,1,weekday,
84,WECCbus54,1.0249356,-1.5369921,0.49193073,-0.11483849,april,14,1,weekday,
90,WECCbus54,1.0236356,-1.5762453,0.87596134,-0.13874381,april,15,1,weekday,
96,WECCbus54,1.0213795,-1.6308398000000002,1.3831567,-0.15666698,april,16,1,weekday,
102,WECCbus54,1.0172914,-1.706105,2.1159536,-0.15259463,april,17,1,weekday,
108,WECCbus54,1.0129880999999998,-1.7685693,2.7340376,-0.12137425,april,18,1,weekday,
114,WECCbus54,1.0116353,-1.7858537,2.8921677000000003,-0.10927516,april,19,1,weekday,
120,WECCbus54,1.0113931,-1.7904727999999999,2.9074855,-0.10821623,april,20,1,weekday,
126,WECCbus54,1.0121503,-1.7805611000000001,2.8230796000000002,-0.11499695,april,21,1,weekday,
132,WECCbus54,1.0136658,-1.7594631999999997,2.6519622000000003,-0.12693141,april,22,1,weekday,
138,WECCbus54,1.0148964,-1.7413223000000002,2.5038052000000004,-0.13560991,april,23,1,weekday,
144,WECCbus54,1.0158585999999998,-1.7264023999999998,2.3834999,-0.1414398,april,0,3,weekend,
150,WECCbus54,1.0159239,-1.7252938999999998,2.3780759,-0.14161796,april,1,3,weekend,
156,WECCbus54,1.0160903000000001,-1.7227416000000002,2.3548148999999996,-0.14266475,april,2,3,weekend,
162,WECCbus54,1.0161591,-1.7216778000000001,2.3447432,-0.14311176,april,3,3,weekend,
168,WECCbus54,1.0159889000000002,-1.7246251,2.3641752,-0.14236178,april,4,3,weekend,
174,WECCbus54,1.0154192,-1.7336759999999998,2.4328386,-0.13931429999999997,april,5,3,weekend,
180,WECCbus54,1.0149473,-1.7416965,2.4877029999999998,-0.13674512,april,6,3,weekend,
186,WECCbus54,1.0151521000000001,-1.7386848999999998,2.4452216,-0.13908463,april,7,3,weekend,
192,WECCbus54,1.0191359,-1.6747901,1.8118396,-0.15832636,april,8,3,weekend,
198,WECCbus54,1.0221033000000002,-1.6147208,1.2320963,-0.15278234,april,9,3,weekend,
204,WECCbus54,1.0237954,-1.5719341,0.82690313,-0.13602415,april,10,3,weekend,
210,WECCbus54,1.0246481,-1.5464155000000002,0.58187202,-0.12103294,april,11,3,weekend,
216,WECCbus54,1.025116,-1.5304843000000001,0.43481367,-0.11011054,april,12,3,weekend,
222,WECCbus54,1.0250404,-1.5328241000000002,0.47019504,-0.11260214,april,13,3,weekend,
228,WECCbus54,1.024856,-1.5388845,0.54155082,-0.1176474,april,14,3,weekend,
234,WECCbus54,1.0234809999999999,-1.5795266000000001,0.94274517,-0.14118150000000002,april,15,3,weekend,
240,WECCbus54,1.0211358,-1.6350505,1.4639796999999999,-0.15713974,april,16,3,weekend,
246,WECCbus54,1.0165957,-1.7164311999999997,2.2470167,-0.14766862,april,17,3,weekend,
252,WECCbus54,1.0120625,-1.7799005,2.8690457,-0.11066205,april,18,3,weekend,
258,WECCbus54,1.0107422,-1.7963097,3.0103454,-0.09867216599999999,april,19,3,weekend,
264,WECCbus54,1.010574,-1.800123,3.0140773999999997,-0.098590895,april,20,3,weekend,
270,WECCbus54,1.0114308,-1.7895092000000001,2.9150501,-0.10735379,april,21,3,weekend,
276,WECCbus54,1.0130615,-1.7676723,2.7305196,-0.12154396,april,22,3,weekend,
282,WECCbus54,1.0144678,-1.747569,2.5631092,-0.13222479999999998,april,23,3,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,april,0,1,weekday,
6,WECCbus57,1.0130731,-1.7145877,2.1278846000000002,-0.18231402,april,1,1,weekday,
12,WECCbus57,1.0131956,-1.7125636999999998,2.1116924999999998,-0.18301518,april,2,1,weekday,
18,WECCbus57,1.0132252,-1.7120832,2.1084229,-0.18314308,april,3,1,weekday,
24,WECCbus57,1.0130700000000001,-1.7148544999999997,2.1310682,-0.18215926,april,4,1,weekday,
30,WECCbus57,1.0125725,-1.7235107,2.2033109,-0.17877155,april,5,1,weekday,
36,WECCbus57,1.0121533,-1.7311881999999998,2.2645348,-0.17573421,april,6,1,weekday,
42,WECCbus57,1.0122871999999998,-1.7289949,2.2664287,-0.17533814,april,7,1,weekday,
48,WECCbus57,1.0156809000000002,-1.6701848000000001,1.8718743000000002,-0.18950537,april,8,1,weekday,
54,WECCbus57,1.0183648,-1.6122172,1.4802587999999999,-0.19209932,april,9,1,weekday,
60,WECCbus57,1.019922,-1.5707673,1.2029379,-0.18709019,april,10,1,weekday,
66,WECCbus57,1.0207426,-1.5451473999999998,1.0328146,-0.18128419,april,11,1,weekday,
72,WECCbus57,1.0212099000000001,-1.5285641,0.92220851,-0.17639113,april,12,1,weekday,
78,WECCbus57,1.0211464,-1.5308012,0.93256798,-0.17705906,april,13,1,weekday,
84,WECCbus57,1.0209979999999999,-1.5358888000000002,0.9641370000000001,-0.17859998,april,14,1,weekday,
90,WECCbus57,1.0197975000000001,-1.5738818,1.212434,-0.18771421,april,15,1,weekday,
96,WECCbus57,1.0177366,-1.6268372,1.582646,-0.19244094,april,16,1,weekday,
102,WECCbus57,1.014062,-1.6996726000000002,2.0776542,-0.18340912,april,17,1,weekday,
108,WECCbus57,1.0102337,-1.7600476999999999,2.491309,-0.16163988,april,18,1,weekday,
114,WECCbus57,1.0090231,-1.7768131999999999,2.6253701,-0.15151078,april,19,1,weekday,
120,WECCbus57,1.0087949,-1.7814028000000002,2.6662726,-0.14813237,april,20,1,weekday,
126,WECCbus57,1.0094748,-1.7717648999999998,2.5893528,-0.15442227,april,21,1,weekday,
132,WECCbus57,1.0108409999999999,-1.7512096000000001,2.4214344,-0.16642939,april,22,1,weekday,
138,WECCbus57,1.01195,-1.7335381999999997,2.2797779,-0.17493642,april,23,1,weekday,
144,WECCbus57,1.0128187,-1.7189956000000002,2.1621151000000003,-0.18081869,april,0,3,weekend,
150,WECCbus57,1.0128796999999998,-1.7178988000000002,2.150155,-0.18137647,april,1,3,weekend,
156,WECCbus57,1.0130286,-1.7154226000000001,2.1317615,-0.1821771,april,2,3,weekend,
162,WECCbus57,1.0130899,-1.7143924,2.1246216,-0.18247911,april,3,3,weekend,
168,WECCbus57,1.0129343000000002,-1.7172836,2.1495762000000003,-0.18133918,april,4,3,weekend,
174,WECCbus57,1.0124171,-1.7261258999999998,2.2246535,-0.1776799,april,5,3,weekend,
180,WECCbus57,1.0119878,-1.7339817,2.2880803,-0.17442345,april,6,3,weekend,
186,WECCbus57,1.0121606,-1.7311332999999998,2.2841076,-0.17436444,april,7,3,weekend,
192,WECCbus57,1.0157161,-1.6693663,1.8666436000000002,-0.18946796,april,8,3,weekend,
198,WECCbus57,1.0183956,-1.6112073,1.4718278,-0.19184599,april,9,3,weekend,
204,WECCbus57,1.0199434,-1.5697378999999998,1.1880632,-0.18659899,april,10,3,weekend,
210,WECCbus57,1.0207309000000002,-1.5450183000000002,1.0232312,-0.18081257,april,11,3,weekend,
216,WECCbus57,1.0211677,-1.5295596000000002,0.91707162,-0.17613333,april,12,3,weekend,
222,WECCbus57,1.0210986,-1.5317701000000001,0.92362042,-0.17670377,april,13,3,weekend,
228,WECCbus57,1.0209287,-1.5375828,0.95298281,-0.17840973,april,14,3,weekend,
234,WECCbus57,1.0196639,-1.5769036,1.2072637,-0.18797021,april,15,3,weekend,
240,WECCbus57,1.0175300999999999,-1.6307337,1.5784559999999999,-0.19294075,april,16,3,weekend,
246,WECCbus57,1.0134565999999998,-1.7095237,2.1212131000000003,-0.18205004,april,17,3,weekend,
252,WECCbus57,1.0094280999999998,-1.7708922999999999,2.5496884,-0.15753207,april,18,3,weekend,
258,WECCbus57,1.0082413000000001,-1.7868491000000002,2.6868051,-0.14641239,april,19,3,weekend,
264,WECCbus57,1.0080765999999999,-1.7906755,2.7238672999999998,-0.14318445,april,20,3,weekend,
