,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
234,WECClink54-57,-0.71140326,0.71185227,0.34740618,-0.36747779,march,15,5,weekend,,WECClink54-57
240,WECClink54-57,-0.74762431,0.74810792,0.33983563,-0.35936219,march,16,5,weekend,,WECClink54-57
246,WECClink54-57,-0.80209109,0.80263047,0.32794829,-0.34660202,march,17,5,weekend,,WECClink54-57
252,WECClink54-57,-0.85761244,0.85821322,0.31443912,-0.33213016,march,18,5,weekend,,WECClink54-57
258,WECClink54-57,-0.88412942,0.88476128,0.30794755,-0.32515543,march,19,5,weekend,,WECClink54-57
264,WECClink54-57,-0.8879618,0.88859826,0.30698318,-0.32411928,march,20,5,weekend,,WECClink54-57
270,WECClink54-57,-0.87240343,0.87302137,0.31048701,-0.32790642,march,21,5,weekend,,WECClink54-57
276,WECClink54-57,-0.8339205,0.83449422,0.31899357,-0.33709183,march,22,5,weekend,,WECClink54-57
282,WECClink54-57,-0.78643818,0.78696041,0.32881147,-0.34770114,march,23,5,weekend,,WECClink54-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,march,0,4,weekday,,WECClink54-57
6,WECClink54-57,-0.7124672,0.71291581,0.34273523,-0.36275941,march,1,4,weekday,,WECClink54-57
12,WECClink54-57,-0.70384726,0.70428781,0.34424859999999996,-0.3643973,march,2,4,weekday,,WECClink54-57
18,WECClink54-57,-0.70027039,0.70070764,0.34492269,-0.36512288,march,3,4,weekday,,WECClink54-57
24,WECClink54-57,-0.70428193,0.70472289,0.34419448,-0.36433701,march,4,4,weekday,,WECClink54-57
30,WECClink54-57,-0.71711997,0.7175729999999999,0.34195782,-0.36191409999999996,march,5,4,weekday,,WECClink54-57
36,WECClink54-57,-0.73840035,0.73887391,0.33810119,-0.35774063,march,6,4,weekday,,WECClink54-57
42,WECClink54-57,-0.74729225,0.74777456,0.3364112,-0.35591521,march,7,4,weekday,,WECClink54-57
48,WECClink54-57,-0.74608712,0.74656856,0.33781285,-0.35734467,march,8,4,weekday,,WECClink54-57
54,WECClink54-57,-0.71925934,0.71971511,0.34390597,-0.36384779,march,9,4,weekday,,WECClink54-57
60,WECClink54-57,-0.69251567,0.69294685,0.34951211,-0.36984451,march,10,4,weekday,,WECClink54-57
66,WECClink54-57,-0.68541357,0.68583851,0.35128484,-0.37172034,march,11,4,weekday,,WECClink54-57
72,WECClink54-57,-0.68280371,0.68322653,0.35240284,-0.37287888,march,12,4,weekday,,WECClink54-57
78,WECClink54-57,-0.68682125,0.68724775,0.35195204,-0.37237356,march,13,4,weekday,,WECClink54-57
84,WECClink54-57,-0.6959774999999999,0.69641237,0.35051827,-0.37081208,march,14,4,weekday,,WECClink54-57
90,WECClink54-57,-0.71121312,0.71166204,0.34767634,-0.36775119,march,15,4,weekday,,WECClink54-57
96,WECClink54-57,-0.74845264,0.74893719,0.3400658,-0.35958151,march,16,4,weekday,,WECClink54-57
102,WECClink54-57,-0.79371373,0.7942443,0.32999161,-0.34878413,march,17,4,weekday,,WECClink54-57
108,WECClink54-57,-0.84293041,0.84351451,0.31810947,-0.33606107,march,18,4,weekday,,WECClink54-57
114,WECClink54-57,-0.86769163,0.86830412,0.31200647,-0.32951469,march,19,4,weekday,,WECClink54-57
120,WECClink54-57,-0.8716383,0.87225538,0.3108538,-0.32828828,march,20,4,weekday,,WECClink54-57
126,WECClink54-57,-0.85655633,0.85715581,0.31414825,-0.33185167,march,21,4,weekday,,WECClink54-57
132,WECClink54-57,-0.81921722,0.81977464,0.32213145,-0.34048011,march,22,4,weekday,,WECClink54-57
138,WECClink54-57,-0.77546616,0.77597699,0.33106002,-0.35012608,march,23,4,weekday,,WECClink54-57
144,WECClink54-57,-0.73949522,0.73996983,0.33789437,-0.35751821,march,0,5,weekend,,WECClink54-57
150,WECClink54-57,-0.7187741,0.7192286999999999,0.34165621,-0.36158859,march,1,5,weekend,,WECClink54-57
156,WECClink54-57,-0.70858314,0.70902811,0.34343323,-0.36351375,march,2,5,weekend,,WECClink54-57
162,WECClink54-57,-0.70500649,0.70544812,0.34405845,-0.36419056,march,3,5,weekend,,WECClink54-57
168,WECClink54-57,-0.70771135,0.70815549,0.34352631,-0.36361887,march,4,5,weekend,,WECClink54-57
174,WECClink54-57,-0.72074089,0.72119734,0.34121231,-0.36111473,march,5,5,weekend,,WECClink54-57
180,WECClink54-57,-0.74246583,0.74294332,0.33714968,-0.35672619,march,6,5,weekend,,WECClink54-57
186,WECClink54-57,-0.75080406,0.75128984,0.33567632,-0.35512586,march,7,5,weekend,,WECClink54-57
192,WECClink54-57,-0.74429537,0.74477499,0.33801059,-0.35756908,march,8,5,weekend,,WECClink54-57
198,WECClink54-57,-0.71480019,0.71525173,0.34469821,-0.36470554,march,9,5,weekend,,WECClink54-57
204,WECClink54-57,-0.68966334,0.69009193,0.35001391,-0.37038704,march,10,5,weekend,,WECClink54-57
210,WECClink54-57,-0.68375309,0.68417656,0.35166121,-0.37212089,march,11,5,weekend,,WECClink54-57
216,WECClink54-57,-0.68227577,0.68269809,0.35243478,-0.37291847,march,12,5,weekend,,WECClink54-57
222,WECClink54-57,-0.68736198,0.68778895,0.35183109,-0.37224575,march,13,5,weekend,,WECClink54-57
228,WECClink54-57,-0.69541431,0.69584857,0.35038061,-0.37068189,march,14,5,weekend,,WECClink54-57
234,WECClink54-57,-0.71140326,0.71185227,0.34740618,-0.36747779,march,15,5,weekend,,WECClink54-57
240,WECClink54-57,-0.74762431,0.74810792,0.33983563,-0.35936219,march,16,5,weekend,,WECClink54-57
246,WECClink54-57,-0.80209109,0.80263047,0.32794829,-0.34660202,march,17,5,weekend,,WECClink54-57
252,WECClink54-57,-0.85761244,0.85821322,0.31443912,-0.33213016,march,18,5,weekend,,WECClink54-57
258,WECClink54-57,-0.88412942,0.88476128,0.30794755,-0.32515543,march,19,5,weekend,,WECClink54-57
264,WECClink54-57,-0.8879618,0.88859826,0.30698318,-0.32411928,march,20,5,weekend,,WECClink54-57
270,WECClink54-57,-0.87240343,0.87302137,0.31048701,-0.32790642,march,21,5,weekend,,WECClink54-57
276,WECClink54-57,-0.8339205,0.83449422,0.31899357,-0.33709183,march,22,5,weekend,,WECClink54-57
282,WECClink54-57,-0.78643818,0.78696041,0.32881147,-0.34770114,march,23,5,weekend,,WECClink54-57
0,WECClink57-58,-2.0623549999999997,2.0671033,0.07039775599999999,-0.043924439,march,0,4,weekday,,WECClink57-58
6,WECClink57-58,-1.7615477,1.7651477,0.49173555,-0.47851899,march,1,4,weekday,,WECClink57-58
12,WECClink57-58,-1.7423853,1.7459125,0.49233295,-0.47991268,march,2,4,weekday,,WECClink57-58
18,WECClink57-58,-1.7335416000000001,1.7370355,0.49260161,-0.48054584,march,3,4,weekday,,WECClink57-58
24,WECClink57-58,-1.7430655,1.7465953,0.49231565,-0.47986726,march,4,4,weekday,,WECClink57-58
30,WECClink57-58,-1.7715581000000002,1.7751964,0.49142644,-0.47779026,march,5,4,weekday,,WECClink57-58
36,WECClink57-58,-1.8196237000000002,1.8234493000000003,0.48978061,-0.47409523,march,6,4,weekday,,WECClink57-58
42,WECClink57-58,-1.8401808000000002,1.8440881999999998,0.48900104,-0.47242193,march,7,4,weekday,,WECClink57-58
48,WECClink57-58,-1.8128639,1.8166628,0.4898222,-0.47442954,march,8,4,weekday,,WECClink57-58
54,WECClink57-58,-1.7276923,1.7311641,0.49240108,-0.48058763,march,9,4,weekday,,WECClink57-58
60,WECClink57-58,-1.6466485,1.6498241000000002,0.49425097,-0.48567844,march,10,4,weekday,,WECClink57-58
66,WECClink57-58,-1.6178298999999998,1.6209036,0.49470393,-0.48724582,march,11,4,weekday,,WECClink57-58
72,WECClink57-58,-1.5967472,1.5997475,0.49491616,-0.48826107,march,12,4,weekday,,WECClink57-58
78,WECClink57-58,-1.6014097,1.6044260000000001,0.49479792,-0.48796664,march,13,4,weekday,,WECClink57-58
84,WECClink57-58,-1.6200450000000002,1.6231263,0.49443191,-0.48689035,march,14,4,weekday,,WECClink57-58
90,WECClink57-58,-1.6595272,1.6627486,0.49365881,-0.48458393,march,15,4,weekday,,WECClink57-58
96,WECClink57-58,-1.7627159,1.7663198,0.49100907,-0.47774759999999994,march,16,4,weekday,,WECClink57-58
102,WECClink57-58,-1.8901549,1.8942645,0.48635085,-0.46755758,march,17,4,weekday,,WECClink57-58
108,WECClink57-58,-2.0278983,2.0325961,0.47947241,-0.45424391,march,18,4,weekday,,WECClink57-58
114,WECClink57-58,-2.093432,2.0984252,0.47553305,-0.4470739,march,19,4,weekday,,WECClink57-58
120,WECClink57-58,-2.1071657000000004,2.1122221000000003,0.474696,-0.44554592,march,20,4,weekday,,WECClink57-58
126,WECClink57-58,-2.0761625,2.0810769000000002,0.47675212,-0.44915476,march,21,4,weekday,,WECClink57-58
132,WECClink57-58,-1.9960262,2.0005841,0.48151598,-0.45781816,march,22,4,weekday,,WECClink57-58
138,WECClink57-58,-1.8992425,1.9033898999999999,0.48639328,-0.46718807,march,23,4,weekday,,WECClink57-58
144,WECClink57-58,-1.8203252,1.8241536,0.48967645,-0.47396099,march,0,5,weekend,,WECClink57-58
150,WECClink57-58,-1.7746433000000001,1.7782935000000002,0.49129592,-0.47753003,march,1,5,weekend,,WECClink57-58
156,WECClink57-58,-1.7527849999999998,1.7563517,0.49201490000000003,-0.47916361,march,2,5,weekend,,WECClink57-58
162,WECClink57-58,-1.7447659,1.7483021,0.49225929,-0.47974062,march,3,5,weekend,,WECClink57-58
168,WECClink57-58,-1.7523104999999999,1.7558754,0.49204495,-0.47921332,march,4,5,weekend,,WECClink57-58
174,WECClink57-58,-1.7816095,1.7852866000000003,0.49109635,-0.47703638,march,5,5,weekend,,WECClink57-58
180,WECClink57-58,-1.8323099999999999,1.8361859,0.48930075,-0.47306502,march,6,5,weekend,,WECClink57-58
186,WECClink57-58,-1.8496017,1.8535468000000002,0.48863828,-0.47164611,march,7,5,weekend,,WECClink57-58
192,WECClink57-58,-1.8108839,1.814675,0.48987499,-0.47456764,march,8,5,weekend,,WECClink57-58
198,WECClink57-58,-1.7168543,1.7202855,0.4926667,-0.48129603,march,9,5,weekend,,WECClink57-58
204,WECClink57-58,-1.6384040000000002,1.6415502,0.49434572,-0.48609421,march,10,5,weekend,,WECClink57-58
210,WECClink57-58,-1.61066,1.6137085,0.49474008,-0.48755644,march,11,5,weekend,,WECClink57-58
216,WECClink57-58,-1.5950551000000002,1.5980495000000001,0.49485783,-0.48826704,march,12,5,weekend,,WECClink57-58
222,WECClink57-58,-1.6011261,1.6041413999999998,0.49468778,-0.48786773,march,13,5,weekend,,WECClink57-58
228,WECClink57-58,-1.6213715,1.6244573999999998,0.49433442,-0.48674209999999996,march,14,5,weekend,,WECClink57-58
234,WECClink57-58,-1.6625292,1.6657613000000002,0.49352091,-0.48432799,march,15,5,weekend,,WECClink57-58
240,WECClink57-58,-1.7666912000000001,1.7703103999999998,0.4908697,-0.47744149,march,16,5,weekend,,WECClink57-58
246,WECClink57-58,-1.9135218999999997,1.9177282,0.48523477,-0.46538363,march,17,5,weekend,,WECClink57-58
252,WECClink57-58,-2.0660313,2.0708997,0.47709928,-0.4500045999999999,march,18,5,weekend,,WECClink57-58
258,WECClink57-58,-2.1330278999999996,2.1382044,0.4727951,-0.4423309,march,19,5,weekend,,WECClink57-58
264,WECClink57-58,-2.1436978,2.1489243,0.47212009,-0.44110869,march,20,5,weekend,,WECClink57-58
270,WECClink57-58,-2.1114848999999998,2.1165612,0.47438137,-0.44501317,march,21,5,weekend,,WECClink57-58
276,WECClink57-58,-2.0279447,2.0326428,0.47966679999999995,-0.45443556,march,22,5,weekend,,WECClink57-58
282,WECClink57-58,-1.9247389,1.9289923,0.48520151,-0.46483563,march,23,5,weekend,,WECClink57-58
0,WECClink156-157,2.3423163,-2.3407193,-0.0051990458000000005,0.10155085,april,0,1,weekday,,WECClink156-157
6,WECClink156-157,2.0598156000000003,-2.0585631,-0.37496097,0.45052865,april,1,1,weekday,,WECClink156-157
12,WECClink156-157,2.0465491,-2.0453124,-0.37515111,0.4497656,april,2,1,weekday,,WECClink156-157
18,WECClink156-157,2.0436702,-2.0424368999999998,-0.37518235,0.44959066,april,3,1,weekday,,WECClink156-157
24,WECClink156-157,2.0677911,-2.0665291,-0.37465562,0.45079532,april,4,1,weekday,,WECClink156-157
30,WECClink156-157,2.1410622999999998,-2.139711,-0.37283203,0.45436157,april,5,1,weekday,,WECClink156-157
36,WECClink156-157,2.2212495999999997,-2.2197970000000002,-0.37010229,0.45774725,april,6,1,weekday,,WECClink156-157
42,WECClink156-157,2.2507872000000004,-2.2492959999999997,-0.36945103,0.45942035,april,7,1,weekday,,WECClink156-157
48,WECClink156-157,2.1357977999999997,-2.1344529,-0.37310613,0.45424425,april,8,1,weekday,,WECClink156-157
54,WECClink156-157,1.9924254000000001,-1.9912519,-0.37618718,0.44698768,april,9,1,weekday,,WECClink156-157
60,WECClink156-157,1.9018327000000002,-1.9007611,-0.37728484,0.44193415,april,10,1,weekday,,WECClink156-157
66,WECClink156-157,1.8656435000000002,-1.8646113000000002,-0.3776118,0.43988745,april,11,1,weekday,,WECClink156-157
72,WECClink156-157,1.8335569,-1.8325589,-0.3778611,0.438072,april,12,1,weekday,,WECClink156-157
78,WECClink156-157,1.8401547999999999,-1.8391498,-0.37797059,0.43860625,april,13,1,weekday,,WECClink156-157
84,WECClink156-157,1.8479379,-1.8469244999999999,-0.37815762,0.43929771,april,14,1,weekday,,WECClink156-157
90,WECClink156-157,1.9330643,-1.9319578999999998,-0.37775387,0.44450731,april,15,1,weekday,,WECClink156-157
96,WECClink156-157,2.1180904,-2.116767,-0.37459313,0.45443896,april,16,1,weekday,,WECClink156-157
102,WECClink156-157,2.3232057999999998,-2.3216177000000005,-0.36789192,0.46370582,april,17,1,weekday,,WECClink156-157
108,WECClink156-157,2.4618261,-2.4600447,-0.36121196,0.46869170000000004,april,18,1,weekday,,WECClink156-157
114,WECClink156-157,2.5167576,-2.5148961,-0.35864688,0.47096162,april,19,1,weekday,,WECClink156-157
120,WECClink156-157,2.5924905,-2.590516,-0.35325689,0.47238494,april,20,1,weekday,,WECClink156-157
126,WECClink156-157,2.5190142000000004,-2.5171497000000005,-0.35760536,0.47009337,april,21,1,weekday,,WECClink156-157
132,WECClink156-157,2.3548259999999996,-2.3531952,-0.36569997,0.46408939,april,22,1,weekday,,WECClink156-157
138,WECClink156-157,2.2124219,-2.2109803,-0.37104365,0.45801850000000005,april,23,1,weekday,,WECClink156-157
144,WECClink156-157,2.0958425,-2.0945467,-0.37418479,0.4523687,april,0,3,weekend,,WECClink156-157
150,WECClink156-157,2.0861409,-2.0848568,-0.37440066,0.45187562,april,1,3,weekend,,WECClink156-157
156,WECClink156-157,2.0686368,-2.0673738,-0.37472168,0.45092444,april,2,3,weekend,,WECClink156-157
162,WECClink156-157,2.0611043000000002,-2.0598503,-0.37486083,0.45051972,april,3,3,weekend,,WECClink156-157
168,WECClink156-157,2.0898895,-2.0886009,-0.3741067,0.45185058,april,4,3,weekend,,WECClink156-157
174,WECClink156-157,2.162285,-2.1609072,-0.37223265,0.45536016,april,5,3,weekend,,WECClink156-157
180,WECClink156-157,2.2458924,-2.2444077,-0.36920681,0.45877995,april,6,3,weekend,,WECClink156-157
186,WECClink156-157,2.2683339,-2.2668196,-0.36880114,0.46016071,april,7,3,weekend,,WECClink156-157
192,WECClink156-157,2.1281874,-2.126852,-0.37327118,0.45384156,april,8,3,weekend,,WECClink156-157
198,WECClink156-157,1.9813729,-1.9802121,-0.37633832,0.44637277,april,9,3,weekend,,WECClink156-157
204,WECClink156-157,1.8876605,-1.8866043999999997,-0.37745878,0.44117446,april,10,3,weekend,,WECClink156-157
210,WECClink156-157,1.8556436,-1.8546221,-0.37777523,0.43940594,april,11,3,weekend,,WECClink156-157
216,WECClink156-157,1.8264325000000001,-1.8254419999999998,-0.37809622,0.43785856,april,12,3,weekend,,WECClink156-157
222,WECClink156-157,1.8280926,-1.8271003000000001,-0.37834308,0.43821619,april,13,3,weekend,,WECClink156-157
228,WECClink156-157,1.8372229,-1.8362207,-0.37865557,0.43911842,april,14,3,weekend,,WECClink156-157
234,WECClink156-157,1.9276606,-1.9265599999999998,-0.37836519,0.44476753,april,15,3,weekend,,WECClink156-157
240,WECClink156-157,2.12354,-2.1222097,-0.3750105,0.45527404,april,16,3,weekend,,WECClink156-157
246,WECClink156-157,2.3750821,-2.3734227999999997,-0.36621536,0.46632934,april,17,3,weekend,,WECClink156-157
252,WECClink156-157,2.5194155,-2.5175499,-0.35869056,0.47125023,april,18,3,weekend,,WECClink156-157
258,WECClink156-157,2.5717349,-2.5697911,-0.35594434,0.47321924,april,19,3,weekend,,WECClink156-157
264,WECClink156-157,2.6468866,-2.6448283,-0.35013323,0.47432159,april,20,3,weekend,,WECClink156-157
270,WECClink156-157,2.5750512999999997,-2.5731031000000004,-0.3545724,0.47211287,april,21,3,weekend,,WECClink156-157
276,WECClink156-157,2.4111833,-2.4094741,-0.36331782,0.46643706,april,22,3,weekend,,WECClink156-157
282,WECClink156-157,2.2579857999999997,-2.256485,-0.36958431,0.46013183,april,23,3,weekend,,WECClink156-157
0,WECClink157-161,-0.68542557,0.69058221,-0.32008771,0.018329072,april,0,1,weekday,,WECClink157-161
6,WECClink157-161,-0.67450468,0.67912515,-0.18459434,-0.12805462,april,1,1,weekday,,WECClink157-161
12,WECClink157-161,-0.67442631,0.67904453,-0.18362744,-0.12908475,april,2,1,weekday,,WECClink157-161
18,WECClink157-161,-0.67440912,0.67902686,-0.18341538,-0.12931065,april,3,1,weekday,,WECClink157-161
24,WECClink157-161,-0.67454636,0.67916804,-0.18510864,-0.1275066,april,4,1,weekday,,WECClink157-161
30,WECClink157-161,-0.67497358,0.67960798,-0.19038118,-0.12188514,april,5,1,weekday,,WECClink157-161
36,WECClink157-161,-0.67544337,0.6800925,-0.19618158,-0.11569402,april,6,1,weekday,,WECClink157-161
42,WECClink157-161,-0.67563966,0.68029518,-0.19860593,-0.11310425,april,7,1,weekday,,WECClink157-161
48,WECClink157-161,-0.67494384,0.67957733,-0.19001407,-0.12227673,april,8,1,weekday,,WECClink157-161
54,WECClink157-161,-0.67412403,0.67873378,-0.17989863,-0.13305558,april,9,1,weekday,,WECClink157-161
60,WECClink157-161,-0.67362991,0.67822649,-0.17380561,-0.13953774,april,10,1,weekday,,WECClink157-161
66,WECClink157-161,-0.67344109,0.67803288,-0.17147815,-0.14201177,april,11,1,weekday,,WECClink157-161
72,WECClink157-161,-0.67327747,0.67786519,-0.16946148,-0.14415451,april,12,1,weekday,,WECClink157-161
78,WECClink157-161,-0.673316,0.67790467,-0.16993633,-0.14365006,april,13,1,weekday,,WECClink157-161
84,WECClink157-161,-0.67336404,0.6779539000000001,-0.17052839,-0.14302101,april,14,1,weekday,,WECClink157-161
90,WECClink157-161,-0.67382419,0.67842585,-0.17620091,-0.13699039,april,15,1,weekday,,WECClink157-161
96,WECClink157-161,-0.67487908,0.67951061,-0.18921472,-0.12312930000000001,april,16,1,weekday,,WECClink157-161
102,WECClink157-161,-0.67614351,0.68081606,-0.20483108,-0.10644851,april,17,1,weekday,,WECClink157-161
108,WECClink157-161,-0.67705075,0.68175631,-0.21604806,-0.094434556,april,18,1,weekday,,WECClink157-161
114,WECClink157-161,-0.67743905,0.68215965,-0.22085209,-0.089280846,april,19,1,weekday,,WECClink157-161
120,WECClink157-161,-0.67793876,0.68267953,-0.22703708,-0.082638245,april,20,1,weekday,,WECClink157-161
126,WECClink157-161,-0.67741591,0.6821356,-0.2205657,-0.08958822300000001,april,21,1,weekday,,WECClink157-161
132,WECClink157-161,-0.67631154,0.68098999,-0.20690787,-0.10422621,april,22,1,weekday,,WECClink157-161
138,WECClink157-161,-0.67541075,0.68005883,-0.19577871,-0.11612426,april,23,1,weekday,,WECClink157-161
144,WECClink157-161,-0.67471283,0.67933938,-0.1871628,-0.1253172,april,0,3,weekend,,WECClink157-161
150,WECClink157-161,-0.67465755,0.67928248,-0.1864807,-0.12604431,april,1,3,weekend,,WECClink157-161
156,WECClink157-161,-0.67455419,0.6791761,-0.18520529,-0.1274036,april,2,3,weekend,,WECClink157-161
162,WECClink157-161,-0.67451013,0.67913076,-0.18466163,-0.12798292,april,3,3,weekend,,WECClink157-161
168,WECClink157-161,-0.67467289,0.67929827,-0.18666997,-0.12584256,april,4,3,weekend,,WECClink157-161
174,WECClink157-161,-0.67510092,0.67973923,-0.19195318,-0.12020796,april,5,3,weekend,,WECClink157-161
180,WECClink157-161,-0.67559469,0.68024873,-0.19805047,-0.11369772,april,6,3,weekend,,WECClink157-161
186,WECClink157-161,-0.67574896,0.6804081,-0.19995616,-0.11166133,april,7,3,weekend,,WECClink157-161
192,WECClink157-161,-0.67490049,0.67953266,-0.18947891,-0.12284754,april,8,3,weekend,,WECClink157-161
198,WECClink157-161,-0.67406488,0.67867301,-0.17916905,-0.13383216,april,9,3,weekend,,WECClink157-161
204,WECClink157-161,-0.67356111,0.67815594,-0.17295753,-0.14043935,april,10,3,weekend,,WECClink157-161
210,WECClink157-161,-0.67339742,0.67798812,-0.17093986,-0.14258379,april,11,3,weekend,,WECClink157-161
216,WECClink157-161,-0.6732539000000001,0.67784105,-0.16917108,-0.14446299,april,12,3,weekend,,WECClink157-161
222,WECClink157-161,-0.67327062,0.67785818,-0.16937713,-0.14424412,april,13,3,weekend,,WECClink157-161
228,WECClink157-161,-0.67332897,0.67791796,-0.17009620000000003,-0.14348021,april,14,3,weekend,,WECClink157-161
234,WECClink157-161,-0.67381723,0.67841871,-0.17611512,-0.13708164,april,15,3,weekend,,WECClink157-161
240,WECClink157-161,-0.67493208,0.67956521,-0.18986885,-0.12243163,april,16,3,weekend,,WECClink157-161
246,WECClink157-161,-0.67650458,0.68118992,-0.20929418,-0.10167157,april,17,3,weekend,,WECClink157-161
252,WECClink157-161,-0.67747437,0.68219636,-0.22128910000000002,-0.08881177400000001,april,18,3,weekend,,WECClink157-161
258,WECClink157-161,-0.67784967,0.68258678,-0.22593425,-0.08382328,april,19,3,weekend,,WECClink157-161
264,WECClink157-161,-0.67835084,0.68310894,-0.23213989,-0.077151593,april,20,3,weekend,,WECClink157-161
270,WECClink157-161,-0.67782226,0.68255824,-0.22559483,-0.084187949,april,21,3,weekend,,WECClink157-161
276,WECClink157-161,-0.67668905,0.6813811,-0.21157491,-0.099228792,april,22,3,weekend,,WECClink157-161
282,WECClink157-161,-0.67569577,0.68035314,-0.19929904,-0.1123636,april,23,3,weekend,,WECClink157-161
0,WECClink42-57,0.90509683,-0.90308352,0.41169101,-0.44989797,april,0,1,weekday,,WECClink42-57
6,WECClink42-57,0.85380204,-0.85229007,0.20078379,-0.24892731,april,1,1,weekday,,WECClink42-57
12,WECClink42-57,0.85199875,-0.85049397,0.19967132,-0.24793935,april,2,1,weekday,,WECClink42-57
18,WECClink42-57,0.85156531,-0.85006225,0.19940276,-0.24770071,april,3,1,weekday,,WECClink42-57
24,WECClink42-57,0.85388633,-0.85237406,0.20081020000000002,-0.24894863,april,4,1,weekday,,WECClink42-57
30,WECClink42-57,0.86119946,-0.85965783,0.20532914,-0.25295933,april,5,1,weekday,,WECClink42-57
36,WECClink42-57,0.8673071,-0.86574067,0.20914253,-0.25634335,april,6,1,weekday,,WECClink42-57
42,WECClink42-57,0.87253716,-0.87094906,0.21261206,-0.25943639,april,7,1,weekday,,WECClink42-57
48,WECClink42-57,0.86103898,-0.85949787,0.2053416,-0.25297986,april,8,1,weekday,,WECClink42-57
54,WECClink42-57,0.84671791,-0.84523373,0.19671759,-0.24534011,april,9,1,weekday,,WECClink42-57
60,WECClink42-57,0.8372898000000001,-0.83584216,0.19129516,-0.24054843,april,10,1,weekday,,WECClink42-57
66,WECClink42-57,0.83393712,-0.83250224,0.18947550000000002,-0.23894823,april,11,1,weekday,,WECClink42-57
72,WECClink42-57,0.83118468,-0.8297602,0.18800428,-0.23765583,april,12,1,weekday,,WECClink42-57
78,WECClink42-57,0.83262669,-0.83119666,0.18886757,-0.23842301,april,13,1,weekday,,WECClink42-57
84,WECClink42-57,0.83473554,-0.83329739,0.19012774,-0.23954234,april,14,1,weekday,,WECClink42-57
90,WECClink42-57,0.84497512,-0.84349737,0.19604946,-0.24477992,april,15,1,weekday,,WECClink42-57
96,WECClink42-57,0.86539345,-0.86383411,0.20857166,-0.25588951,april,16,1,weekday,,WECClink42-57
102,WECClink42-57,0.8871406999999999,-0.88549045,0.22291319,-0.26865397,april,17,1,weekday,,WECClink42-57
108,WECClink42-57,0.90049105,-0.89878295,0.23216067,-0.27689686,april,18,1,weekday,,WECClink42-57
114,WECClink42-57,0.90837887,-0.90663565,0.23791679999999996,-0.28204183,april,19,1,weekday,,WECClink42-57
120,WECClink42-57,0.91137922,-0.90962266,0.24001711,-0.2839109,april,20,1,weekday,,WECClink42-57
126,WECClink42-57,0.90293808,-0.9012194,0.23373388,-0.27828774,april,21,1,weekday,,WECClink42-57
132,WECClink42-57,0.88517907,-0.88353769,0.22116319,-0.26706164,april,22,1,weekday,,WECClink42-57
138,WECClink42-57,0.87000876,-0.86843107,0.2110075,-0.25801199999999996,april,23,1,weekday,,WECClink42-57
144,WECClink42-57,0.85755018,-0.85602322,0.20309463,-0.25097846,april,0,3,weekend,,WECClink42-57
150,WECClink42-57,0.85662851,-0.85510522,0.20254329,-0.25049063,april,1,3,weekend,,WECClink42-57
156,WECClink42-57,0.85445607,-0.85294149,0.20118913,-0.24928739,april,2,3,weekend,,WECClink42-57
162,WECClink42-57,0.85355993,-0.85204893,0.2006319,-0.24879224,april,3,3,weekend,,WECClink42-57
168,WECClink42-57,0.85589514,-0.85437485,0.20204271,-0.2500423,april,4,3,weekend,,WECClink42-57
174,WECClink42-57,0.86343385,-0.86188315,0.20674494,-0.25421785,april,5,3,weekend,,WECClink42-57
180,WECClink42-57,0.86964981,-0.86807375,0.21065311,-0.25768692,april,6,3,weekend,,WECClink42-57
186,WECClink42-57,0.87429641,-0.8727010000000001,0.21376692,-0.26046439,april,7,3,weekend,,WECClink42-57
192,WECClink42-57,0.86033312,-0.85879486,0.20491215,-0.2525995,april,8,3,weekend,,WECClink42-57
198,WECClink42-57,0.8457520000000001,-0.84427159,0.19615827,-0.24484589,april,9,3,weekend,,WECClink42-57
204,WECClink42-57,0.8366106,-0.8351655000000001,0.19096934,-0.24026599,april,10,3,weekend,,WECClink42-57
210,WECClink42-57,0.8340054,-0.83257015,0.18961739,-0.23908283,april,11,3,weekend,,WECClink42-57
216,WECClink42-57,0.83226127,-0.83083253,0.18875838,-0.23833523,april,12,3,weekend,,WECClink42-57
222,WECClink42-57,0.83385776,-0.83242283,0.18975895,-0.23922800000000002,april,13,3,weekend,,WECClink42-57
228,WECClink42-57,0.83676325,-0.83531707,0.19152519,-0.24079893,april,14,3,weekend,,WECClink42-57
234,WECClink42-57,0.84791995,-0.84643035,0.19808234,-0.24660517,april,15,3,weekend,,WECClink42-57
240,WECClink42-57,0.86922219,-0.86764677,0.21133935,-0.25837597,april,16,3,weekend,,WECClink42-57
246,WECClink42-57,0.89607457,-0.89438521,0.22952467,-0.27458255,april,17,3,weekend,,WECClink42-57
252,WECClink42-57,0.91052444,-0.90877112,0.23986169,-0.2838078,april,18,3,weekend,,WECClink42-57
258,WECClink42-57,0.91769059,-0.91590477,0.24517424,-0.28855494,april,19,3,weekend,,WECClink42-57
264,WECClink42-57,0.91989752,-0.91810179,0.24668753,-0.28989706,april,20,3,weekend,,WECClink42-57
270,WECClink42-57,0.91071913,-0.90896544,0.23961624,-0.28355913,april,21,3,weekend,,WECClink42-57
