,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
96,WECClink157-161,-0.674553,0.67917487,-0.18519053,-0.12741934,march,16,4,weekday,,WECClink157-161
102,WECClink157-161,-0.67575506,0.6804144,-0.20003149,-0.11158081,march,17,4,weekday,,WECClink157-161
108,WECClink157-161,-0.67709141,0.68179852,-0.21655103,-0.093895207,march,18,4,weekday,,WECClink157-161
114,WECClink157-161,-0.67783338,0.68256982,-0.22573249,-0.084040058,march,19,4,weekday,,WECClink157-161
120,WECClink157-161,-0.67811808,0.68286632,-0.22925738,-0.08025162799999999,march,20,4,weekday,,WECClink157-161
126,WECClink157-161,-0.67782104,0.68255698,-0.22557985,-0.08420404599999999,march,21,4,weekday,,WECClink157-161
132,WECClink157-161,-0.67696551,0.68166783,-0.21499369,-0.095564994,march,22,4,weekday,,WECClink157-161
138,WECClink157-161,-0.6759793000000001,0.6806462,-0.20280196,-0.10861889999999999,march,23,4,weekday,,WECClink157-161
144,WECClink157-161,-0.67522588,0.67986809,-0.19349596,-0.11856144,march,0,5,weekend,,WECClink157-161
150,WECClink157-161,-0.6748078000000001,0.67943718,-0.18833488,-0.12406756,march,1,5,weekend,,WECClink157-161
156,WECClink157-161,-0.6746222,0.67924609,-0.18604449,-0.12650924,march,2,5,weekend,,WECClink157-161
162,WECClink157-161,-0.6745426999999999,0.67916427,-0.18506345,-0.12755475,march,3,5,weekend,,WECClink157-161
168,WECClink157-161,-0.67462791,0.67925196,-0.18611489,-0.12643422,march,4,5,weekend,,WECClink157-161
174,WECClink157-161,-0.6749046999999999,0.679537,-0.18953089,-0.1227921,march,5,5,weekend,,WECClink157-161
180,WECClink157-161,-0.67541953,0.6800679000000001,-0.19588724,-0.11600837,march,6,5,weekend,,WECClink157-161
186,WECClink157-161,-0.67567039,0.68032692,-0.19898558,-0.11269858,march,7,5,weekend,,WECClink157-161
192,WECClink157-161,-0.67514431,0.67978397,-0.19248882,-0.11963635,march,8,5,weekend,,WECClink157-161
198,WECClink157-161,-0.67426169,0.67887526,-0.18159663,-0.13124774,march,9,5,weekend,,WECClink157-161
204,WECClink157-161,-0.67355545,0.67815013,-0.17288772,-0.14051356,march,10,5,weekend,,WECClink157-161
210,WECClink157-161,-0.67334021,0.67792948,-0.17023474,-0.14333301,march,11,5,weekend,,WECClink157-161
216,WECClink157-161,-0.67318139,0.67776678,-0.16827751,-0.14541210000000002,march,12,5,weekend,,WECClink157-161
222,WECClink157-161,-0.67318568,0.67777117,-0.16833035,-0.14535599,march,13,5,weekend,,WECClink157-161
228,WECClink157-161,-0.67330784,0.67789631,-0.16983581,-0.14375684,march,14,5,weekend,,WECClink157-161
234,WECClink157-161,-0.67358546,0.67818091,-0.17325773,-0.14012022,march,15,5,weekend,,WECClink157-161
240,WECClink157-161,-0.67444307,0.67906177,-0.18383422,-0.12886447,march,16,5,weekend,,WECClink157-161
246,WECClink157-161,-0.6758311,0.68049298,-0.20097084,-0.11057673,march,17,5,weekend,,WECClink157-161
252,WECClink157-161,-0.6773778,0.68209599,-0.22009419,-0.090094248,march,18,5,weekend,,WECClink157-161
258,WECClink157-161,-0.67820738,0.68295938,-0.23036326,-0.079062515,march,19,5,weekend,,WECClink157-161
264,WECClink157-161,-0.6784958000000001,0.68326015,-0.23393552,-0.07521953,march,20,5,weekend,,WECClink157-161
270,WECClink157-161,-0.67818175,0.68293266,-0.23004577,-0.079403922,march,21,5,weekend,,WECClink157-161
276,WECClink157-161,-0.677289,0.68200372,-0.21899546,-0.091273215,march,22,5,weekend,,WECClink157-161
282,WECClink157-161,-0.6762321,0.68090775,-0.20592604,-0.10527694,march,23,5,weekend,,WECClink157-161
0,WECClink42-57,0.90509683,-0.90308352,0.41169101,-0.44989797,march,0,4,weekday,,WECClink42-57
6,WECClink42-57,0.85615609,-0.85463477,0.20218286,-0.25016494,march,1,4,weekday,,WECClink42-57
12,WECClink42-57,0.85309752,-0.8515884,0.20031124,-0.24850453,march,2,4,weekday,,WECClink42-57
18,WECClink42-57,0.85168569,-0.85018219,0.1994485,-0.24773897,march,3,4,weekday,,WECClink42-57
24,WECClink42-57,0.85320244,-0.85169291,0.20037189,-0.24855804,march,4,4,weekday,,WECClink42-57
30,WECClink42-57,0.85774546,-0.85621778,0.20315119,-0.25102329999999995,march,5,4,weekday,,WECClink42-57
36,WECClink42-57,0.86540146,-0.86384281,0.20792919999999998,-0.25526503,march,6,4,weekday,,WECClink42-57
42,WECClink42-57,0.86855547,-0.86698393,0.20992919999999998,-0.25704162,march,7,4,weekday,,WECClink42-57
48,WECClink42-57,0.8623048000000001,-0.86075864,0.20607098,-0.25362238,march,8,4,weekday,,WECClink42-57
54,WECClink42-57,0.8468164,-0.84533189,0.19672219,-0.24533973,march,9,4,weekday,,WECClink42-57
60,WECClink42-57,0.83388628,-0.83245172,0.18932065,-0.23880034,march,10,4,weekday,,WECClink42-57
66,WECClink42-57,0.83119612,-0.82977178,0.18783163,-0.23748734,march,11,4,weekday,,WECClink42-57
72,WECClink42-57,0.82929131,-0.82787413,0.18682949,-0.23660804,march,12,4,weekday,,WECClink42-57
78,WECClink42-57,0.82986999,-0.82845059,0.18716911,-0.23690941,march,13,4,weekday,,WECClink42-57
84,WECClink42-57,0.83193218,-0.83050493,0.18835226,-0.23795676,march,14,4,weekday,,WECClink42-57
90,WECClink42-57,0.83598376,-0.834541,0.19068127,-0.24001776,march,15,4,weekday,,WECClink42-57
96,WECClink42-57,0.85207413,-0.85056868,0.20005889,-0.24831247,march,16,4,weekday,,WECClink42-57
102,WECClink42-57,0.87453612,-0.87293944,0.21415943,-0.26083287,march,17,4,weekday,,WECClink42-57
108,WECClink42-57,0.89214083,-0.8904693000000001,0.22618183,-0.27155472,march,18,4,weekday,,WECClink42-57
114,WECClink42-57,0.90256022,-0.9008431,0.23355801,-0.2781384,march,19,4,weekday,,WECClink42-57
120,WECClink42-57,0.90935129,-0.90760403,0.23838589999999998,-0.28244288,march,20,4,weekday,,WECClink42-57
126,WECClink42-57,0.90642203,-0.90468799,0.23615417,-0.2804419,march,21,4,weekday,,WECClink42-57
132,WECClink42-57,0.89360378,-0.89192626,0.22691182,-0.27218296,march,22,4,weekday,,WECClink42-57
138,WECClink42-57,0.87813717,-0.87652572,0.21629456,-0.26271381,march,23,4,weekday,,WECClink42-57
144,WECClink42-57,0.86553658,-0.86397732,0.20806856,-0.25539326,march,0,5,weekend,,WECClink42-57
150,WECClink42-57,0.8582343000000001,-0.85670463,0.20347314,-0.25131069,march,1,5,weekend,,WECClink42-57
156,WECClink42-57,0.85474872,-0.85323303,0.20131498,-0.24939455,march,2,5,weekend,,WECClink42-57
162,WECClink42-57,0.85346646,-0.85195588,0.20053425,-0.24870218,march,3,5,weekend,,WECClink42-57
168,WECClink42-57,0.85466844,-0.85315308,0.20125637,-0.24934175,march,4,5,weekend,,WECClink42-57
174,WECClink42-57,0.85933799,-0.85780391,0.2041356,-0.25189689,march,5,5,weekend,,WECClink42-57
180,WECClink42-57,0.86744811,-0.86588109,0.20923735,-0.25642800000000004,march,6,5,weekend,,WECClink42-57
186,WECClink42-57,0.87033753,-0.86875864,0.21108616,-0.25807116,march,7,5,weekend,,WECClink42-57
192,WECClink42-57,0.86260396,-0.86105652,0.20632047,-0.2538491,march,8,5,weekend,,WECClink42-57
198,WECClink42-57,0.84592735,-0.84444622,0.19629059999999998,-0.24496578,march,9,5,weekend,,WECClink42-57
204,WECClink42-57,0.83365382,-0.83222002,0.18930883,-0.23880057,march,10,5,weekend,,WECClink42-57
210,WECClink42-57,0.83111272,-0.82968857,0.18790548,-0.23756337,march,11,5,weekend,,WECClink42-57
216,WECClink42-57,0.82978466,-0.82836548,0.18722381,-0.23696689,march,12,5,weekend,,WECClink42-57
222,WECClink42-57,0.83052537,-0.82910333,0.18768856,-0.23738181,march,13,5,weekend,,WECClink42-57
228,WECClink42-57,0.83277052,-0.83133992,0.18897423,-0.23851952,march,14,5,weekend,,WECClink42-57
234,WECClink42-57,0.83699324,-0.83554643,0.19142349,-0.24068847,march,15,5,weekend,,WECClink42-57
240,WECClink42-57,0.84717973,-0.84569324,0.19745761,-0.24603649,march,16,5,weekend,,WECClink42-57
246,WECClink42-57,0.87218602,-0.8705988000000001,0.212889,-0.25972444,march,17,5,weekend,,WECClink42-57
252,WECClink42-57,0.90285895,-0.90114049,0.23378142,-0.27833823,march,18,5,weekend,,WECClink42-57
258,WECClink42-57,0.91551563,-0.91374035,0.24307098,-0.28663926,march,19,5,weekend,,WECClink42-57
264,WECClink42-57,0.91722024,-0.91543725,0.24431005,-0.28774437,march,20,5,weekend,,WECClink42-57
270,WECClink42-57,0.91206144,-0.91030198,0.24037878,-0.2842235,march,21,5,weekend,,WECClink42-57
276,WECClink42-57,0.89869245,-0.89699267,0.23054794,-0.27543175,march,22,5,weekend,,WECClink42-57
282,WECClink42-57,0.88219592,-0.88056736,0.21902325,-0.26514524,march,23,5,weekend,,WECClink42-57
0,WECClink50-57,1.4135087,-1.4127604,0.0015870004,-0.0023810819,march,0,4,weekday,,WECClink50-57
6,WECClink50-57,0.96410721,-0.96361063,-0.66900609,0.6654197,march,1,4,weekday,,WECClink50-57
12,WECClink50-57,0.93928255,-0.93880205,-0.67150776,0.66775896,march,2,4,weekday,,WECClink50-57
18,WECClink50-57,0.92782344,-0.92735021,-0.672653,0.66883073,march,3,4,weekday,,WECClink50-57
24,WECClink50-57,0.94013323,-0.93965218,-0.67143175,0.66768848,march,4,4,weekday,,WECClink50-57
30,WECClink50-57,0.97700531,-0.97650018,-0.66771459,0.66421442,march,5,4,weekday,,WECClink50-57
36,WECClink50-57,1.0391587,-1.0386108,-0.66117762,0.65810908,march,6,4,weekday,,WECClink50-57
42,WECClink50-57,1.064769,-1.0642026000000002,-0.65838313,0.65550042,march,7,4,weekday,,WECClink50-57
48,WECClink50-57,1.014043,-1.0135129,-0.66355398,0.66030645,march,8,4,weekday,,WECClink50-57
54,WECClink50-57,0.88837153,-0.88792297,-0.67576257,0.67169131,march,9,4,weekday,,WECClink50-57
60,WECClink50-57,0.78353038,-0.78314139,-0.6848043,0.68013061,march,10,4,weekday,,WECClink50-57
66,WECClink50-57,0.76172647,-0.76134889,-0.68658269,0.68179351,march,11,4,weekday,,WECClink50-57
72,WECClink50-57,0.74630181,-0.74593215,-0.6876854,0.68281596,march,12,4,weekday,,WECClink50-57
78,WECClink50-57,0.75099774,-0.75062573,-0.68724873,0.68240313,march,13,4,weekday,,WECClink50-57
84,WECClink50-57,0.76772425,-0.76734372,-0.685771,0.68101191,march,14,4,weekday,,WECClink50-57
90,WECClink50-57,0.80058557,-0.80018768,-0.68284799,0.67826478,march,15,4,weekday,,WECClink50-57
96,WECClink50-57,0.93108508,-0.93061036,-0.67110019,0.66729366,march,16,4,weekday,,WECClink50-57
102,WECClink50-57,1.1134467,-1.1128445,-0.65178204,0.64926118,march,17,4,weekday,,WECClink50-57
108,WECClink50-57,1.2565643999999998,-1.2558458000000001,-0.63364125,0.63229289,march,18,4,weekday,,WECClink50-57
114,WECClink50-57,1.3413023000000002,-1.3405076999999999,-0.62220151,0.62161832,march,19,4,weekday,,WECClink50-57
120,WECClink50-57,1.3965199,-1.3956727,-0.61477534,0.61472055,march,20,4,weekday,,WECClink50-57
126,WECClink50-57,1.3726604,-1.371836,-0.61850152,0.61821745,march,21,4,weekday,,WECClink50-57
132,WECClink50-57,1.2683752000000001,-1.2676459,-0.633083,0.63184194,march,22,4,weekday,,WECClink50-57
138,WECClink50-57,1.1426355,-1.1420104,-0.64910765,0.64681731,march,23,4,weekday,,WECClink50-57
144,WECClink50-57,1.0402704,-1.0397218000000001,-0.66091334,0.65785222,march,0,5,weekend,,WECClink50-57
150,WECClink50-57,0.98097879,-0.98047104,-0.66725104,0.66377743,march,1,5,weekend,,WECClink50-57
156,WECClink50-57,0.95268291,-0.95219378,-0.67017216,0.66651052,march,2,5,weekend,,WECClink50-57
162,WECClink50-57,0.94227652,-0.9417940999999999,-0.67121115,0.66748172,march,3,5,weekend,,WECClink50-57
168,WECClink50-57,0.95202878,-0.95154006,-0.67026414,0.66659831,march,4,5,weekend,,WECClink50-57
174,WECClink50-57,0.98993238,-0.98941858,-0.66638102,0.66296836,march,5,5,weekend,,WECClink50-57
180,WECClink50-57,1.0557802,-1.0552204,-0.6593413,0.65639273,march,6,5,weekend,,WECClink50-57
186,WECClink50-57,1.0792457,-1.0786688,-0.65672007,0.65394426,march,7,5,weekend,,WECClink50-57
192,WECClink50-57,1.0164893,-1.0159575,-0.66310839,0.65987724,march,8,5,weekend,,WECClink50-57
198,WECClink50-57,0.88118611,-0.88074201,-0.67614335,0.67202724,march,9,5,weekend,,WECClink50-57
204,WECClink50-57,0.78167949,-0.78129164,-0.68461203,0.67992698,march,10,5,weekend,,WECClink50-57
210,WECClink50-57,0.76108462,-0.76070753,-0.68628014,0.68148613,march,11,5,weekend,,WECClink50-57
216,WECClink50-57,0.75033492,-0.74996339,-0.68700828,0.68215805,march,12,5,weekend,,WECClink50-57
222,WECClink50-57,0.75635401,-0.75597949,-0.68636704,0.68154723,march,13,5,weekend,,WECClink50-57
228,WECClink50-57,0.77456312,-0.77417922,-0.68477343,0.6800487,march,14,5,weekend,,WECClink50-57
234,WECClink50-57,0.80881774,-0.80841558,-0.68166351,0.67712377,march,15,5,weekend,,WECClink50-57
240,WECClink50-57,0.89147183,-0.8910222,-0.67373805,0.6696785,march,16,5,weekend,,WECClink50-57
246,WECClink50-57,1.0944345,-1.0938471,-0.65303073,0.65036109,march,17,5,weekend,,WECClink50-57
252,WECClink50-57,1.3437305,-1.3429335,-0.62196759,0.62140765,march,18,5,weekend,,WECClink50-57
258,WECClink50-57,1.4467141000000001,-1.4458175,-0.60712285,0.60756567,march,19,5,weekend,,WECClink50-57
264,WECClink50-57,1.4605788999999998,-1.4596681,-0.60512196,0.60570597,march,20,5,weekend,,WECClink50-57
270,WECClink50-57,1.4185708000000001,-1.417702,-0.61161029,0.61177238,march,21,5,weekend,,WECClink50-57
276,WECClink50-57,1.3097712,-1.3090051999999999,-0.6273868,0.62651597,march,22,5,weekend,,WECClink50-57
282,WECClink50-57,1.175622,-1.1749706,-0.64507103,0.64304499,march,23,5,weekend,,WECClink50-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,march,0,4,weekday,,WECClink54-57
6,WECClink54-57,-0.71011334,0.7105597,0.34299894,-0.36305609,march,1,4,weekday,,WECClink54-57
12,WECClink54-57,-0.70147416,0.70191247,0.34450748,-0.364689,march,2,4,weekday,,WECClink54-57
18,WECClink54-57,-0.69789,0.69832501,0.34518273,-0.36541566,march,3,4,weekday,,WECClink54-57
24,WECClink54-57,-0.70188103,0.70231971,0.34445898,-0.36463472,march,4,4,weekday,,WECClink54-57
30,WECClink54-57,-0.71470942,0.71516012,0.34223391,-0.36222416,march,5,4,weekday,,WECClink54-57
36,WECClink54-57,-0.7358865,0.73635755,0.33840132,-0.35807727,march,6,4,weekday,,WECClink54-57
42,WECClink54-57,-0.74383831,0.74431714,0.33683694,-0.35639171,march,7,4,weekday,,WECClink54-57
48,WECClink54-57,-0.74304381,0.7435224,0.33886547,-0.35844623,march,8,4,weekday,,WECClink54-57
54,WECClink54-57,-0.71750084,0.71795536,0.34547645,-0.36545096,march,9,4,weekday,,WECClink54-57
60,WECClink54-57,-0.69033812,0.69076773,0.35106067,-0.37142957,march,10,4,weekday,,WECClink54-57
66,WECClink54-57,-0.6799398,0.68035989,0.35238588,-0.37289754,march,11,4,weekday,,WECClink54-57
72,WECClink54-57,-0.6756534000000001,0.67606967,0.35311536,-0.37368674,march,12,4,weekday,,WECClink54-57
78,WECClink54-57,-0.67958745,0.68000732,0.35273465,-0.3732534,march,13,4,weekday,,WECClink54-57
84,WECClink54-57,-0.68987352,0.69030283,0.35155592,-0.37193474,march,14,4,weekday,,WECClink54-57
90,WECClink54-57,-0.70903724,0.70948454,0.34925382,-0.36936589,march,15,4,weekday,,WECClink54-57
96,WECClink54-57,-0.74655047,0.74703359,0.34182945,-0.36138186,march,16,4,weekday,,WECClink54-57
102,WECClink54-57,-0.79258564,0.79311523,0.33098583,-0.34980159,march,17,4,weekday,,WECClink54-57
108,WECClink54-57,-0.85326946,0.85386619,0.31970804,-0.33750919,march,18,4,weekday,,WECClink54-57
114,WECClink54-57,-0.87771305,0.87833811,0.31365529,-0.33101504,march,19,4,weekday,,WECClink54-57
120,WECClink54-57,-0.87311384,0.87373287,0.31160357,-0.32902044,march,20,4,weekday,,WECClink54-57
126,WECClink54-57,-0.85423637,0.85483315,0.31450071,-0.33224349,march,21,4,weekday,,WECClink54-57
132,WECClink54-57,-0.81689675,0.8174516,0.32245788,-0.34084411,march,22,4,weekday,,WECClink54-57
138,WECClink54-57,-0.77313865,0.77364704,0.33135770000000003,-0.35045935,march,23,4,weekday,,WECClink54-57
144,WECClink54-57,-0.73716308,0.73763537,0.3381701,-0.35782788,march,0,5,weekend,,WECClink54-57
150,WECClink54-57,-0.71633614,0.71678837,0.34193241,-0.36189925,march,1,5,weekend,,WECClink54-57
156,WECClink54-57,-0.70615296,0.70659561,0.34370297,-0.36381732,march,2,5,weekend,,WECClink54-57
162,WECClink54-57,-0.70254946,0.70298877,0.34432877,-0.36449491,march,3,5,weekend,,WECClink54-57
168,WECClink54-57,-0.70524576,0.70568755,0.34379974,-0.36392659,march,4,5,weekend,,WECClink54-57
174,WECClink54-57,-0.71824526,0.71869929,0.34149999,-0.36143775,march,5,5,weekend,,WECClink54-57
180,WECClink54-57,-0.74012888,0.74060403,0.33743237,-0.35704302,march,6,5,weekend,,WECClink54-57
186,WECClink54-57,-0.74949963,0.74998409,0.33583388,-0.35530272,march,7,5,weekend,,WECClink54-57
192,WECClink54-57,-0.74622564,0.74670741,0.33845525,-0.35798979999999997,march,8,5,weekend,,WECClink54-57
198,WECClink54-57,-0.7197816,0.72023841,0.3454997,-0.36544464,march,9,5,weekend,,WECClink54-57
204,WECClink54-57,-0.69411336,0.69454652,0.35077733,-0.37109651,march,10,5,weekend,,WECClink54-57
210,WECClink54-57,-0.68494408,0.6853688,0.35200583,-0.37245195,march,11,5,weekend,,WECClink54-57
216,WECClink54-57,-0.68202692,0.68244901,0.35249061,-0.37297781,march,12,5,weekend,,WECClink54-57
222,WECClink54-57,-0.68802126,0.6884489,0.35190921,-0.3723157,march,13,5,weekend,,WECClink54-57
228,WECClink54-57,-0.69777855,0.69821522,0.35067740000000003,-0.37094913,march,14,5,weekend,,WECClink54-57
234,WECClink54-57,-0.71788559,0.71834135,0.34821994,-0.36820857,march,15,5,weekend,,WECClink54-57
240,WECClink54-57,-0.76574372,0.76624719,0.34203345,-0.36131509,march,16,5,weekend,,WECClink54-57
246,WECClink54-57,-0.81711845,0.81767534,0.32976336,-0.34820256,march,17,5,weekend,,WECClink54-57
252,WECClink54-57,-0.86009762,0.86070151,0.31503762,-0.33269405,march,18,5,weekend,,WECClink54-57
258,WECClink54-57,-0.88171237,0.88234133,0.30832223,-0.32557254,march,19,5,weekend,,WECClink54-57
264,WECClink54-57,-0.88553275,0.88616627,0.30736894,-0.3245479,march,20,5,weekend,,WECClink54-57
270,WECClink54-57,-0.86997288,0.87058792,0.31086443,-0.32832591,march,21,5,weekend,,WECClink54-57
276,WECClink54-57,-0.83147919,0.83205015,0.31934705,-0.33748557,march,22,5,weekend,,WECClink54-57
282,WECClink54-57,-0.78400091,0.78452055,0.32913151,-0.34805898,march,23,5,weekend,,WECClink54-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,march,0,4,weekday,,WECClink54-57
6,WECClink54-57,-0.71011334,0.7105597,0.34299894,-0.36305609,march,1,4,weekday,,WECClink54-57
12,WECClink54-57,-0.70147416,0.70191247,0.34450748,-0.364689,march,2,4,weekday,,WECClink54-57
18,WECClink54-57,-0.69789,0.69832501,0.34518273,-0.36541566,march,3,4,weekday,,WECClink54-57
24,WECClink54-57,-0.70188103,0.70231971,0.34445898,-0.36463472,march,4,4,weekday,,WECClink54-57
30,WECClink54-57,-0.71470942,0.71516012,0.34223391,-0.36222416,march,5,4,weekday,,WECClink54-57
36,WECClink54-57,-0.7358865,0.73635755,0.33840132,-0.35807727,march,6,4,weekday,,WECClink54-57
42,WECClink54-57,-0.74383831,0.74431714,0.33683694,-0.35639171,march,7,4,weekday,,WECClink54-57
48,WECClink54-57,-0.74304381,0.7435224,0.33886547,-0.35844623,march,8,4,weekday,,WECClink54-57
54,WECClink54-57,-0.71750084,0.71795536,0.34547645,-0.36545096,march,9,4,weekday,,WECClink54-57
60,WECClink54-57,-0.69033812,0.69076773,0.35106067,-0.37142957,march,10,4,weekday,,WECClink54-57
66,WECClink54-57,-0.6799398,0.68035989,0.35238588,-0.37289754,march,11,4,weekday,,WECClink54-57
72,WECClink54-57,-0.6756534000000001,0.67606967,0.35311536,-0.37368674,march,12,4,weekday,,WECClink54-57
78,WECClink54-57,-0.67958745,0.68000732,0.35273465,-0.3732534,march,13,4,weekday,,WECClink54-57
84,WECClink54-57,-0.68987352,0.69030283,0.35155592,-0.37193474,march,14,4,weekday,,WECClink54-57
90,WECClink54-57,-0.70903724,0.70948454,0.34925382,-0.36936589,march,15,4,weekday,,WECClink54-57
96,WECClink54-57,-0.74655047,0.74703359,0.34182945,-0.36138186,march,16,4,weekday,,WECClink54-57
102,WECClink54-57,-0.79258564,0.79311523,0.33098583,-0.34980159,march,17,4,weekday,,WECClink54-57
108,WECClink54-57,-0.85326946,0.85386619,0.31970804,-0.33750919,march,18,4,weekday,,WECClink54-57
114,WECClink54-57,-0.87771305,0.87833811,0.31365529,-0.33101504,march,19,4,weekday,,WECClink54-57
120,WECClink54-57,-0.87311384,0.87373287,0.31160357,-0.32902044,march,20,4,weekday,,WECClink54-57
126,WECClink54-57,-0.85423637,0.85483315,0.31450071,-0.33224349,march,21,4,weekday,,WECClink54-57
132,WECClink54-57,-0.81689675,0.8174516,0.32245788,-0.34084411,march,22,4,weekday,,WECClink54-57
138,WECClink54-57,-0.77313865,0.77364704,0.33135770000000003,-0.35045935,march,23,4,weekday,,WECClink54-57
144,WECClink54-57,-0.73716308,0.73763537,0.3381701,-0.35782788,march,0,5,weekend,,WECClink54-57
150,WECClink54-57,-0.71633614,0.71678837,0.34193241,-0.36189925,march,1,5,weekend,,WECClink54-57
156,WECClink54-57,-0.70615296,0.70659561,0.34370297,-0.36381732,march,2,5,weekend,,WECClink54-57
162,WECClink54-57,-0.70254946,0.70298877,0.34432877,-0.36449491,march,3,5,weekend,,WECClink54-57
168,WECClink54-57,-0.70524576,0.70568755,0.34379974,-0.36392659,march,4,5,weekend,,WECClink54-57
174,WECClink54-57,-0.71824526,0.71869929,0.34149999,-0.36143775,march,5,5,weekend,,WECClink54-57
180,WECClink54-57,-0.74012888,0.74060403,0.33743237,-0.35704302,march,6,5,weekend,,WECClink54-57
186,WECClink54-57,-0.74949963,0.74998409,0.33583388,-0.35530272,march,7,5,weekend,,WECClink54-57
192,WECClink54-57,-0.74622564,0.74670741,0.33845525,-0.35798979999999997,march,8,5,weekend,,WECClink54-57
198,WECClink54-57,-0.7197816,0.72023841,0.3454997,-0.36544464,march,9,5,weekend,,WECClink54-57
204,WECClink54-57,-0.69411336,0.69454652,0.35077733,-0.37109651,march,10,5,weekend,,WECClink54-57
210,WECClink54-57,-0.68494408,0.6853688,0.35200583,-0.37245195,march,11,5,weekend,,WECClink54-57
216,WECClink54-57,-0.68202692,0.68244901,0.35249061,-0.37297781,march,12,5,weekend,,WECClink54-57
222,WECClink54-57,-0.68802126,0.6884489,0.35190921,-0.3723157,march,13,5,weekend,,WECClink54-57
228,WECClink54-57,-0.69777855,0.69821522,0.35067740000000003,-0.37094913,march,14,5,weekend,,WECClink54-57
234,WECClink54-57,-0.71788559,0.71834135,0.34821994,-0.36820857,march,15,5,weekend,,WECClink54-57
240,WECClink54-57,-0.76574372,0.76624719,0.34203345,-0.36131509,march,16,5,weekend,,WECClink54-57
246,WECClink54-57,-0.81711845,0.81767534,0.32976336,-0.34820256,march,17,5,weekend,,WECClink54-57
252,WECClink54-57,-0.86009762,0.86070151,0.31503762,-0.33269405,march,18,5,weekend,,WECClink54-57
258,WECClink54-57,-0.88171237,0.88234133,0.30832223,-0.32557254,march,19,5,weekend,,WECClink54-57
264,WECClink54-57,-0.88553275,0.88616627,0.30736894,-0.3245479,march,20,5,weekend,,WECClink54-57
270,WECClink54-57,-0.86997288,0.87058792,0.31086443,-0.32832591,march,21,5,weekend,,WECClink54-57
276,WECClink54-57,-0.83147919,0.83205015,0.31934705,-0.33748557,march,22,5,weekend,,WECClink54-57
282,WECClink54-57,-0.78400091,0.78452055,0.32913151,-0.34805898,march,23,5,weekend,,WECClink54-57
0,WECClink57-58,-2.0623549999999997,2.0671033,0.07039775599999999,-0.043924439,march,0,4,weekday,,WECClink57-58
6,WECClink57-58,-1.7596987000000002,1.7632917000000001,0.49182722,-0.47868772,march,1,4,weekday,,WECClink57-58
12,WECClink57-58,-1.7405206999999998,1.7440409,0.49242074,-0.48007732,march,2,4,weekday,,WECClink57-58
18,WECClink57-58,-1.7316678,1.7351546999999998,0.49268823,-0.48070927,march,3,4,weekday,,WECClink57-58
24,WECClink57-58,-1.7411789,1.7447016,0.49240604,-0.48003543,march,4,4,weekday,,WECClink57-58
30,WECClink57-58,-1.7696641,1.7732952000000002,0.49152399999999996,-0.47796722,march,5,4,weekday,,WECClink57-58
36,WECClink57-58,-1.8176511999999998,1.8214691000000003,0.48989119,-0.47429085,march,6,4,weekday,,WECClink57-58
42,WECClink57-58,-1.8374148000000001,1.8413112,0.48916079,-0.47270231,march,7,4,weekday,,WECClink57-58
48,WECClink57-58,-1.7982425,1.8019841,0.49037211,-0.47560654,march,8,4,weekday,,WECClink57-58
54,WECClink57-58,-1.7011247999999999,1.7044978,0.49307529,-0.48234243,march,9,4,weekday,,WECClink57-58
60,WECClink57-58,-1.6199812,1.6230624,0.49471461,-0.48717427,march,10,4,weekday,,WECClink57-58
66,WECClink57-58,-1.6030883999999999,1.6061107,0.49501581,-0.48811952,march,11,4,weekday,,WECClink57-58
72,WECClink57-58,-1.5911236,1.5941046,0.49513517,-0.48869137,march,12,4,weekday,,WECClink57-58
78,WECClink57-58,-1.5947566,1.59775,0.49503791,-0.48845743,march,13,4,weekday,,WECClink57-58
84,WECClink57-58,-1.6077041,1.6107424,0.49473921,-0.4876687,march,14,4,weekday,,WECClink57-58
90,WECClink57-58,-1.6331395,1.6362668,0.49414288,-0.48609777,march,15,4,weekday,,WECClink57-58
96,WECClink57-58,-1.7340927,1.7375881000000002,0.49182307,-0.47974970000000006,march,16,4,weekday,,WECClink57-58
102,WECClink57-58,-1.8748595000000001,1.8789063999999998,0.48699461,-0.46888687,march,17,4,weekday,,WECClink57-58
108,WECClink57-58,-1.9850508000000002,1.9895607,0.48148172,-0.45830906,march,18,4,weekday,,WECClink57-58
114,WECClink57-58,-2.0502088,2.0550058,0.47786755,-0.45155412,march,19,4,weekday,,WECClink57-58
120,WECClink57-58,-2.0926536000000002,2.0976432000000003,0.47557941,-0.44715991,march,20,4,weekday,,WECClink57-58
126,WECClink57-58,-2.0743504,2.0792566999999997,0.47690634,-0.44939883,march,21,4,weekday,,WECClink57-58
132,WECClink57-58,-1.9942093,1.9987593999999997,0.48165128,-0.45803984,march,22,4,weekday,,WECClink57-58
138,WECClink57-58,-1.897419,1.9015589,0.48650967,-0.46738670000000004,march,23,4,weekday,,WECClink57-58
144,WECClink57-58,-1.8184939999999998,1.8223151000000002,0.48977664,-0.47414019,march,0,5,weekend,,WECClink57-58
