,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
276,WECCbus57,1.0092308,-1.7761054,2.6459615000000003,-0.14966372,february,22,6,weekend,
282,WECCbus57,1.0105720999999999,-1.7558900000000002,2.4739902999999996,-0.16275079999999997,february,23,6,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,march,0,4,weekday,
6,WECCbus157,1.0310576999999999,-0.78440043,2.7663999,-0.26516699,march,1,4,weekday,
12,WECCbus157,1.0313081,-0.78046793,2.7356606,-0.26580917,march,2,4,weekday,
18,WECCbus157,1.0313940000000001,-0.77902914,2.7254089,-0.26596632,march,3,4,weekday,
24,WECCbus157,1.0312919,-0.7807022,2.7377411,-0.2657515,march,4,4,weekday,
30,WECCbus157,1.0308925,-0.78686809,2.7867903,-0.26463189,march,5,4,weekday,
36,WECCbus157,1.0301846,-0.79745592,2.8715182999999995,-0.26232741,march,6,4,weekday,
42,WECCbus157,1.0298482,-0.80228947,2.9109974,-0.26104411,march,7,4,weekday,
48,WECCbus157,1.0303661,-0.7946506999999999,2.8508248,-0.26288447,march,8,4,weekday,
54,WECCbus157,1.0315187,-0.7764986,2.712491,-0.26589059,march,9,4,weekday,
60,WECCbus157,1.0325043999999999,-0.76019148,2.5857498,-0.26759003,march,10,4,weekday,
66,WECCbus157,1.0328386999999999,-0.75481676,2.5388353,-0.26815506,march,11,4,weekday,
72,WECCbus157,1.0331013,-0.75053627,2.5008953999999997,-0.26850630000000003,march,12,4,weekday,
78,WECCbus157,1.0330595999999999,-0.75128881,2.5065936,-0.26849532,march,13,4,weekday,
84,WECCbus157,1.0328823,-0.75434474,2.5312132999999997,-0.26835019,march,14,4,weekday,
90,WECCbus157,1.0324818,-0.76097393,2.586488,-0.26779326,march,15,4,weekday,
96,WECCbus157,1.0312466,-0.78124831,2.743675,-0.26547262,march,16,4,weekday,
102,WECCbus157,1.0295379,-0.80737753,2.9427971,-0.26019215,march,17,4,weekday,
108,WECCbus157,1.0276278,-0.83299617,3.1523381,-0.25095381,march,18,4,weekday,
114,WECCbus157,1.0265611,-0.84671723,3.2607513999999997,-0.24507234,march,19,4,weekday,
120,WECCbus157,1.0261511,-0.852462,3.2985388999999996,-0.24313508,march,20,4,weekday,
126,WECCbus157,1.0265788,-0.84738875,3.2555072,-0.24591350000000003,march,21,4,weekday,
132,WECCbus157,1.0278081000000001,-0.83136167,3.1309486,-0.25252637,march,22,4,weekday,
138,WECCbus157,1.02922,-0.81189195,2.9794396,-0.25899634,march,23,4,weekday,
144,WECCbus157,1.0302950000000002,-0.79612826,2.8572132000000003,-0.26293477,march,0,5,weekend,
150,WECCbus157,1.0308902,-0.78701183,2.7866077000000002,-0.26470556,march,1,5,weekend,
156,WECCbus157,1.0311541,-0.782837,2.7548051,-0.26537431,march,2,5,weekend,
162,WECCbus157,1.0312671,-0.78108384,2.7408143,-0.26567945,march,3,5,weekend,
168,WECCbus157,1.0311459,-0.78292235,2.7559742000000003,-0.26532059999999996,march,4,5,weekend,
174,WECCbus157,1.0307522,-0.78900027,2.8036722999999997,-0.26419369,march,5,5,weekend,
180,WECCbus157,1.030019,-0.79992135,2.8904861,-0.26173613,march,6,5,weekend,
186,WECCbus157,1.0296622,-0.80485833,2.932783,-0.26023854,march,7,5,weekend,
192,WECCbus157,1.0304126,-0.79397665,2.8449009999999997,-0.26301289,march,8,5,weekend,
198,WECCbus157,1.0316676,-0.77409889,2.69331,-0.26615816,march,9,5,weekend,
204,WECCbus157,1.0326688,-0.75757624,2.5621993,-0.26783318,march,10,5,weekend,
210,WECCbus157,1.0329735,-0.75260317,2.5189659,-0.26826584,march,11,5,weekend,
216,WECCbus157,1.0331986,-0.74897197,2.4857381000000003,-0.26856819,march,12,5,weekend,
222,WECCbus157,1.0331929,-0.74921334,2.4858059,-0.26865506,march,13,5,weekend,
228,WECCbus157,1.0330200999999999,-0.75225759,2.5098506,-0.26856723,march,14,5,weekend,
234,WECCbus157,1.0326271,-0.75888062,2.5644576,-0.26813391,march,15,5,weekend,
240,WECCbus157,1.0314107,-0.77781168,2.7273548,-0.2653005,march,16,5,weekend,
246,WECCbus157,1.0294335,-0.80798798,2.9583192000000005,-0.25910354,march,17,5,weekend,
252,WECCbus157,1.0272172,-0.83972958,3.1874988999999996,-0.24968004,march,18,5,weekend,
258,WECCbus157,1.0260223,-0.85507405,3.3054422999999997,-0.24298538,march,19,5,weekend,
264,WECCbus157,1.0256063,-0.85971072,3.3482142,-0.24014288,march,20,5,weekend,
270,WECCbus157,1.0260592,-0.85399303,3.3056704,-0.24286792,march,21,5,weekend,
276,WECCbus157,1.0273436,-0.8375429,3.1784465,-0.2501297,march,22,5,weekend,
282,WECCbus157,1.0288584,-0.81699774,3.0191082000000002,-0.25745976,march,23,5,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,march,0,4,weekday,
6,WECCbus54,1.0159485000000001,-1.7252285,2.367608,-0.14221229999999999,march,1,4,weekday,
12,WECCbus54,1.0161761999999999,-1.7215208999999998,2.3390321,-0.14340963,march,2,4,weekday,
18,WECCbus54,1.0162806999999998,-1.7199096,2.3266821,-0.14390758,march,3,4,weekday,
24,WECCbus54,1.0161683000000001,-1.7216783,2.3403162999999996,-0.14336788,march,4,4,weekday,
30,WECCbus54,1.0158298000000001,-1.7272710999999998,2.3828354,-0.14160672,march,5,4,weekday,
36,WECCbus54,1.0152485999999998,-1.736741,2.453749,-0.13841621,march,6,4,weekday,
42,WECCbus54,1.0149962,-1.7408558999999997,2.483628,-0.13693427,march,7,4,weekday,
48,WECCbus54,1.0154128,-1.7339205000000002,2.4674869999999998,-0.13718897,march,8,4,weekday,
54,WECCbus54,1.0165123,-1.7160433999999998,2.3658798,-0.14121982,march,9,4,weekday,
60,WECCbus54,1.0174094,-1.7005742,2.265657,-0.14468207,march,10,4,weekday,
66,WECCbus54,1.0175987,-1.6967592,2.2341717,-0.14573565,march,11,4,weekday,
72,WECCbus54,1.0177303,-1.6938949,2.2166975,-0.14618379,march,12,4,weekday,
78,WECCbus54,1.0176823,-1.6946709999999998,2.2278232000000004,-0.14576516,march,13,4,weekday,
84,WECCbus54,1.0175261,-1.6973967,2.2577395,-0.14464634,march,14,4,weekday,
90,WECCbus54,1.0172275,-1.7028075,2.3124659,-0.14252452,march,15,4,weekday,
96,WECCbus54,1.0160779,-1.7221841,2.4470337000000004,-0.13711854,march,16,4,weekday,
102,WECCbus54,1.0144256999999999,-1.7480041000000002,2.6104841,-0.12894796,march,17,4,weekday,
108,WECCbus54,1.012988,-1.7698330000000002,2.7915596000000003,-0.11684807,march,18,4,weekday,
114,WECCbus54,1.0121014000000002,-1.7824374,2.87926,-0.11028163,march,19,4,weekday,
120,WECCbus54,1.011559,-1.7895324000000001,2.8921751,-0.10959622,march,20,4,weekday,
126,WECCbus54,1.0118436,-1.7855406999999999,2.8422702999999996,-0.11371619,march,21,4,weekday,
132,WECCbus54,1.0129559000000001,-1.7702099999999998,2.7200162,-0.12263638,march,22,4,weekday,
138,WECCbus54,1.0142361,-1.7516521,2.5752291,-0.13176325,march,23,4,weekday,
144,WECCbus54,1.0152328000000002,-1.7365167000000001,2.4565269,-0.13810306,march,0,5,weekend,
150,WECCbus54,1.0157902,-1.727748,2.3880275,-0.14130672,march,1,5,weekend,
156,WECCbus54,1.0160533,-1.723593,2.3546529,-0.14276657,march,2,5,weekend,
162,WECCbus54,1.0161480999999999,-1.7220147000000001,2.3427648,-0.14325394,march,3,5,weekend,
168,WECCbus54,1.0160609,-1.723538,2.3525327000000003,-0.14289241,march,4,5,weekend,
174,WECCbus54,1.0157105,-1.7292195,2.3959009,-0.14104846,march,5,5,weekend,
180,WECCbus54,1.0150943000000001,-1.7391339,2.4691736,-0.13766877,march,6,5,weekend,
186,WECCbus54,1.0148806000000001,-1.7428297,2.4960883,-0.13630301,march,7,5,weekend,
192,WECCbus54,1.0154374,-1.7334511000000001,2.4626287000000002,-0.13737154,march,8,5,weekend,
198,WECCbus54,1.0166351999999999,-1.7138995,2.3506101000000004,-0.14175405,march,9,5,weekend,
204,WECCbus54,1.0174819,-1.6989196,2.2551256,-0.1449329,march,10,5,weekend,
210,WECCbus54,1.0176589,-1.6953502,2.2267599,-0.1458458,march,11,5,weekend,
216,WECCbus54,1.0177481,-1.6931906000000003,2.2147688999999997,-0.14610336,march,12,5,weekend,
222,WECCbus54,1.0176909,-1.6939176,2.2290296,-0.14552166,march,13,5,weekend,
228,WECCbus54,1.017528,-1.6967470000000002,2.2575283,-0.14449544,march,14,5,weekend,
234,WECCbus54,1.017216,-1.7023154999999999,2.3148262,-0.14226604,march,15,5,weekend,
240,WECCbus54,1.0164509,-1.7164422,2.4510495,-0.13617627,march,16,5,weekend,
246,WECCbus54,1.0145868,-1.746017,2.6446304,-0.12616996,march,17,5,weekend,
252,WECCbus54,1.0121164,-1.7805841,2.8406046000000003,-0.11334565,march,18,5,weekend,
258,WECCbus54,1.011011,-1.7954959,2.9314937000000003,-0.10624908,march,19,5,weekend,
264,WECCbus54,1.0108641999999999,-1.7981415,2.9452168999999997,-0.10515836,march,20,5,weekend,
270,WECCbus54,1.0113365,-1.7921643,2.8948752,-0.10941354,march,21,5,weekend,
276,WECCbus54,1.0125170000000001,-1.7762651000000003,2.7683612,-0.11917938,march,22,5,weekend,
282,WECCbus54,1.0139062,-1.7565307000000001,2.6121929,-0.12958111,march,23,5,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,march,0,4,weekday,
6,WECCbus57,1.0128967,-1.7178793,2.1566542999999996,-0.18100853,march,1,4,weekday,
12,WECCbus57,1.013103,-1.7142596,2.1269147,-0.18233613,march,2,4,weekday,
18,WECCbus57,1.0131980999999999,-1.7126848000000001,2.1123862,-0.18299238,march,3,4,weekday,
24,WECCbus57,1.0130959000000002,-1.7144126,2.1277116,-0.18230693,march,4,4,weekday,
30,WECCbus57,1.0127892,-1.7198744,2.1718891,-0.18030734,march,5,4,weekday,
36,WECCbus57,1.0122623,-1.7291268,2.2472051,-0.17662087,march,6,4,weekday,
42,WECCbus57,1.0120334,-1.7331504,2.2797166,-0.17489387,march,7,4,weekday,
48,WECCbus57,1.012435,-1.7262028999999999,2.1850401,-0.18026484,march,8,4,weekday,
54,WECCbus57,1.0134535,-1.7085736,1.9979199,-0.18866118,march,9,4,weekday,
60,WECCbus57,1.0142753,-1.6933793999999998,1.8534762999999999,-0.19333329,march,10,4,weekday,
66,WECCbus57,1.014443,-1.6896707999999998,1.8329412,-0.19367297,march,11,4,weekday,
72,WECCbus57,1.0145627000000002,-1.6868583,1.8122949000000002,-0.19409942,march,12,4,weekday,
78,WECCbus57,1.0145221,-1.6875918999999997,1.8132999,-0.19415979,march,13,4,weekday,
84,WECCbus57,1.0143866,-1.6902099,1.8244008000000003,-0.19406949,march,14,4,weekday,
90,WECCbus57,1.0141261000000001,-1.6954265,1.8483305,-0.19379982,march,15,4,weekday,
96,WECCbus57,1.0130796999999998,-1.7144157,2.0206033,-0.18818402,march,16,4,weekday,
102,WECCbus57,1.0115623,-1.7397968000000001,2.2740718999999996,-0.17589163,march,17,4,weekday,
108,WECCbus57,1.0102785,-1.7610303,2.4234847999999998,-0.16722918,march,18,4,weekday,
114,WECCbus57,1.009472,-1.7733754000000002,2.5347121,-0.15935331,march,19,4,weekday,
120,WECCbus57,1.0089454,-1.7805084,2.6482857999999996,-0.14984824,march,20,4,weekday,
126,WECCbus57,1.0091860000000001,-1.7767087,2.6410287999999995,-0.15022675,march,21,4,weekday,
132,WECCbus57,1.0101898999999999,-1.7617648000000001,2.5187056,-0.15965811,march,22,4,weekday,
138,WECCbus57,1.0113478999999999,-1.7436580000000002,2.3684863999999997,-0.16972947,march,23,4,weekday,
144,WECCbus57,1.0122494,-1.7288915,2.2467541,-0.17661865,march,0,5,weekend,
150,WECCbus57,1.0127538,-1.7203345,2.1761524,-0.18010220000000002,march,1,5,weekend,
156,WECCbus57,1.0129917,-1.7162833999999998,2.1429367000000004,-0.18162977,march,2,5,weekend,
162,WECCbus57,1.0130776,-1.7147416000000002,2.1304316,-0.18218273,march,3,5,weekend,
168,WECCbus57,1.0129977,-1.7162372,2.1435147999999997,-0.18158409,march,4,5,weekend,
174,WECCbus57,1.01268,-1.7217857,2.1892953,-0.17943749,march,5,5,weekend,
180,WECCbus57,1.0121204,-1.7314776,2.2702002999999995,-0.17532307,march,6,5,weekend,
186,WECCbus57,1.0119277,-1.7350881,2.2959407000000005,-0.17398441,march,7,5,weekend,
192,WECCbus57,1.0124563,-1.7257514999999999,2.1836442000000003,-0.18025929,march,8,5,weekend,
198,WECCbus57,1.0135650999999999,-1.7064751,1.9801833,-0.18922763,march,9,5,weekend,
204,WECCbus57,1.0143408,-1.6917575,1.8428502,-0.19348059,march,10,5,weekend,
210,WECCbus57,1.0144983,-1.6882821,1.8221566999999999,-0.193847,march,11,5,weekend,
216,WECCbus57,1.0145796,-1.6861578999999998,1.8076193,-0.19411257,march,12,5,weekend,
222,WECCbus57,1.0145321,-1.6868290000000001,1.8070484,-0.19423098,march,13,5,weekend,
228,WECCbus57,1.014389,-1.6895595,1.8220439,-0.19401746,march,14,5,weekend,
234,WECCbus57,1.0141171,-1.6949243999999999,1.8467354999999999,-0.193751,march,15,5,weekend,
240,WECCbus57,1.0134507,-1.7085671999999998,1.9075862000000001,-0.19291164,march,16,5,weekend,
246,WECCbus57,1.0117472,-1.7376078000000001,2.1891813,-0.18120909,march,17,5,weekend,
252,WECCbus57,1.0094565,-1.7717072,2.5746309,-0.15556071,march,18,5,weekend,
258,WECCbus57,1.0084368000000001,-1.7863773,2.7258367999999997,-0.14277228,march,19,5,weekend,
264,WECCbus57,1.0083024999999999,-1.7889825000000001,2.7443937000000003,-0.14119431,march,20,5,weekend,
270,WECCbus57,1.0087277,-1.7831673,2.6962299,-0.14548061,march,21,5,weekend,
276,WECCbus57,1.0097935,-1.7676678,2.5677522999999995,-0.15596835,march,22,5,weekend,
282,WECCbus57,1.0110485999999999,-1.7484236000000002,2.4091462000000003,-0.16714874,march,23,5,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,april,0,1,weekday,
6,WECCbus157,1.0313235,-0.78035671,2.7330678,-0.26593431,april,1,1,weekday,
12,WECCbus157,1.0314349,-0.77849354,2.7197387,-0.26613816,april,2,1,weekday,
18,WECCbus157,1.0314593,-0.77807464,2.716846,-0.26617527,april,3,1,weekday,
24,WECCbus157,1.0312643,-0.78114595,2.7410754,-0.26568668,april,4,1,weekday,
30,WECCbus157,1.0306395000000002,-0.7907919,2.8171334,-0.26393704,april,5,1,weekday,
36,WECCbus157,1.0299767,-0.8003783,2.8967178,-0.26153372,april,6,1,weekday,
42,WECCbus157,1.0296954,-0.80487135,2.9268879,-0.26073714,april,7,1,weekday,
48,WECCbus157,1.0307405,-0.78905933,2.8057411,-0.26408727,april,8,1,weekday,
54,WECCbus157,1.0319081,-0.77027026,2.6627497000000004,-0.26673833,april,9,1,weekday,
60,WECCbus157,1.0326004999999998,-0.75878126,2.5717971,-0.26785026,april,10,1,weekday,
66,WECCbus157,1.0328602,-0.75462504,2.5349022,-0.2682802,april,11,1,weekday,
72,WECCbus157,1.0330857,-0.75095165,2.5023404,-0.26858718,april,12,1,weekday,
78,WECCbus157,1.0330321,-0.75202937,2.5089998,-0.26863603,april,13,1,weekday,
84,WECCbus157,1.0329669,-0.75334664,2.5169031000000004,-0.26868996,april,14,1,weekday,
90,WECCbus157,1.0323377,-0.76384541,2.6031687999999997,-0.26786759,april,15,1,weekday,
96,WECCbus157,1.0308424,-0.78835166,2.7885737,-0.26488491,april,16,1,weekday,
102,WECCbus157,1.0290123,-0.81581233,2.996714,-0.25870129,april,17,1,weekday,
108,WECCbus157,1.0277459999999998,-0.83197665,3.1373825,-0.25193488,april,18,1,weekday,
114,WECCbus157,1.0271852,-0.83989237,3.1927859,-0.24943020000000002,april,19,1,weekday,
120,WECCbus157,1.0264306,-0.84950124,3.2683964,-0.24514984,april,20,1,weekday,
126,WECCbus157,1.0271656,-0.84034754,3.1943662999999995,-0.24953553,april,21,1,weekday,
132,WECCbus157,1.0287474,-0.81887028,3.0295067,-0.25718152,april,22,1,weekday,
138,WECCbus157,1.0300339,-0.80028209,2.8863911,-0.26223978,april,23,1,weekday,
144,WECCbus157,1.0310277,-0.78503812,2.7692595,-0.2652059,april,0,3,weekend,
150,WECCbus157,1.0311063,-0.78380948,2.7595144,-0.26539492,april,1,3,weekend,
156,WECCbus157,1.0312531999999999,-0.78141847,2.7419279999999997,-0.26571915,april,2,3,weekend,
162,WECCbus157,1.0313158000000002,-0.78040173,2.7343604,-0.26585809,april,3,3,weekend,
168,WECCbus157,1.0310845,-0.78392178,2.7632738,-0.26518062,april,4,3,weekend,
174,WECCbus157,1.0304754,-0.7933214,2.8360081000000004,-0.26340698,april,5,3,weekend,
180,WECCbus157,1.0297716000000001,-0.80336154,2.9200023999999996,-0.26072948,april,6,3,weekend,
186,WECCbus157,1.029555,-0.8069236,2.942411,-0.26017749,april,7,3,weekend,
192,WECCbus157,1.0307838,-0.7883441,2.8006874,-0.26416869,april,8,3,weekend,
198,WECCbus157,1.0319868,-0.76896589,2.6523898,-0.26683746,april,9,3,weekend,
204,WECCbus157,1.0326902,-0.75736836,2.5584479,-0.26795445,april,10,3,weekend,
210,WECCbus157,1.0329089,-0.75393943,2.5267197,-0.26835059,april,11,3,weekend,
216,WECCbus157,1.0330979999999998,-0.75097578,2.4986341,-0.26866928,april,12,3,weekend,
222,WECCbus157,1.0330747999999998,-0.75165982,2.5002998,-0.26881645,april,13,3,weekend,
228,WECCbus157,1.0329959999999998,-0.75335094,2.5094217999999997,-0.26894931,april,14,3,weekend,
234,WECCbus157,1.0323347999999999,-0.76451297,2.5997675,-0.26819772,april,15,3,weekend,
240,WECCbus157,1.0308048,-0.78828366,2.7961723,-0.26432689,april,16,3,weekend,
246,WECCbus157,1.0285575,-0.82158212,3.0481982000000003,-0.2562124,april,17,3,weekend,
252,WECCbus157,1.0271168,-0.84197595,3.1930951000000003,-0.24980169,april,18,3,weekend,
258,WECCbus157,1.0265688,-0.84987197,3.2442567,-0.24742943,april,19,3,weekend,
264,WECCbus157,1.0258426,-0.85784324,3.3203682999999997,-0.24231504,april,20,3,weekend,
270,WECCbus157,1.0265796,-0.84826301,3.2509254000000003,-0.24651804,april,21,3,weekend,
276,WECCbus157,1.0282069,-0.82655795,3.0861632,-0.25486216,april,22,3,weekend,
282,WECCbus157,1.0296273,-0.80636777,2.9321807,-0.26083279,april,23,3,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,april,0,1,weekday,
6,WECCbus54,1.0161412,-1.7218756000000002,2.3460575,-0.14305856,april,1,1,weekday,
12,WECCbus54,1.0162773999999999,-1.7197930000000001,2.3277267000000004,-0.14383926,april,2,1,weekday,
18,WECCbus54,1.0163107,-1.7192953000000002,2.3226558999999996,-0.14405859,april,3,1,weekday,
24,WECCbus54,1.0161394,-1.7221331000000002,2.3442919,-0.14320405,april,4,1,weekday,
30,WECCbus54,1.0155918,-1.7310523000000002,2.4115001,-0.14033284,april,5,1,weekday,
36,WECCbus54,1.0151299999999999,-1.7388742,2.4665943,-0.13782725,april,6,1,weekday,
42,WECCbus54,1.0147273,-1.7444388,2.5220853,-0.13473508,april,7,1,weekday,
48,WECCbus54,1.0157032,-1.7290495,2.4414238,-0.13830146,april,8,1,weekday,
54,WECCbus54,1.0168293,-1.710488,2.3334479999999997,-0.14237644,april,9,1,weekday,
60,WECCbus54,1.0174235,-1.7000045,2.2636557999999996,-0.14473032,april,10,1,weekday,
66,WECCbus54,1.0175501,-1.6972431000000001,2.248254,-0.14512473,april,11,1,weekday,
72,WECCbus54,1.0176619,-1.6947926,2.2350814,-0.14544643,april,12,1,weekday,
78,WECCbus54,1.0175593,-1.6962988,2.2565754,-0.14457879,april,13,1,weekday,
84,WECCbus54,1.017427,-1.6982041,2.2840103,-0.14340204,april,14,1,weekday,
90,WECCbus54,1.0169186,-1.7071128,2.3761222,-0.13952701,april,15,1,weekday,
96,WECCbus54,1.0153854,-1.7317571,2.5554367,-0.13105350000000002,april,16,1,weekday,
102,WECCbus54,1.0135533,-1.7592383999999999,2.7384098,-0.12020460000000001,april,17,1,weekday,
108,WECCbus54,1.0128405,-1.7708183000000002,2.8328377000000002,-0.11338141,april,18,1,weekday,
114,WECCbus54,1.0121476999999999,-1.7799358,2.8961146,-0.10852861,april,19,1,weekday,
120,WECCbus54,1.0115538,-1.7886543999999998,2.9087142000000004,-0.10799321,april,20,1,weekday,
126,WECCbus54,1.0121502,-1.7805563000000002,2.8230801,-0.11499571,april,21,1,weekday,
132,WECCbus54,1.0136658,-1.7594631999999997,2.6519622000000003,-0.12693141,april,22,1,weekday,
138,WECCbus54,1.0148964,-1.7413223000000002,2.5038052000000004,-0.13560991,april,23,1,weekday,
144,WECCbus54,1.0158585999999998,-1.7264023999999998,2.3834999,-0.1414398,april,0,3,weekend,
150,WECCbus54,1.0159239,-1.7252938999999998,2.3780759,-0.14161796,april,1,3,weekend,
156,WECCbus54,1.0160903000000001,-1.7227416000000002,2.3548148999999996,-0.14266475,april,2,3,weekend,
162,WECCbus54,1.0161591,-1.7216778000000001,2.3447432,-0.14311176,april,3,3,weekend,
168,WECCbus54,1.0159889000000002,-1.7246251,2.3641752,-0.14236178,april,4,3,weekend,
174,WECCbus54,1.0154192,-1.7336759999999998,2.4328386,-0.13931429999999997,april,5,3,weekend,
180,WECCbus54,1.0149473,-1.7416965,2.4877029999999998,-0.13674512,april,6,3,weekend,
186,WECCbus54,1.0145877,-1.7465099999999998,2.5378822999999997,-0.13385816,april,7,3,weekend,
192,WECCbus54,1.0157565,-1.7282327000000002,2.4336366000000003,-0.13860102,april,8,3,weekend,
198,WECCbus54,1.0168963,-1.7093051,2.3246444,-0.14265729,april,9,3,weekend,
204,WECCbus54,1.0174442,-1.6992933000000001,2.2643888999999997,-0.14454134,april,10,3,weekend,
210,WECCbus54,1.0175144,-1.6973790000000002,2.2628748,-0.14435711,april,11,3,weekend,
216,WECCbus54,1.0175597,-1.6958988999999998,2.2639887,-0.14408597,april,12,3,weekend,
222,WECCbus54,1.0174319,-1.6975528999999998,2.2933644,-0.14280349,april,13,3,weekend,
228,WECCbus54,1.0172360999999999,-1.7002749,2.3338382999999996,-0.14096774,april,14,3,weekend,
234,WECCbus54,1.0166519,-1.7101258999999998,2.4410455,-0.13598718,april,15,3,weekend,
240,WECCbus54,1.0154553,-1.7300053,2.6384354,-0.12493423,april,16,3,weekend,
246,WECCbus54,1.0132051,-1.7634659,2.8728456,-0.10909387,april,17,3,weekend,
252,WECCbus54,1.0115463,-1.7861641,2.9680522999999996,-0.10203551,april,18,3,weekend,
258,WECCbus54,1.0107413,-1.7962297999999999,3.0103694,-0.09866156599999999,april,19,3,weekend,
264,WECCbus54,1.0105733000000001,-1.8000566000000002,3.0140999,-0.09858367300000001,april,20,3,weekend,
270,WECCbus54,1.0114308,-1.7895092000000001,2.9150501,-0.10735379,april,21,3,weekend,
276,WECCbus54,1.0130615,-1.7676723,2.7305196,-0.12154397,april,22,3,weekend,
282,WECCbus54,1.0144678,-1.747569,2.5631092,-0.13222479999999998,april,23,3,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,april,0,1,weekday,
6,WECCbus57,1.0130731,-1.7145877,2.1278846000000002,-0.18231402,april,1,1,weekday,
12,WECCbus57,1.0131956,-1.7125636999999998,2.1116924999999998,-0.18301518,april,2,1,weekday,
18,WECCbus57,1.0132252,-1.7120832,2.1084229,-0.18314308,april,3,1,weekday,
24,WECCbus57,1.0130700000000001,-1.7148544999999997,2.1310682,-0.18215926,april,4,1,weekday,
30,WECCbus57,1.0125732,-1.7235686999999997,2.2032935,-0.17878013,april,5,1,weekday,
36,WECCbus57,1.0121537,-1.7312233,2.2645294,-0.17574217,april,6,1,weekday,
42,WECCbus57,1.0117952,-1.7366019,2.3038652,-0.17357525,april,7,1,weekday,
48,WECCbus57,1.0127043,-1.7213948000000001,2.1358604,-0.18268558,april,8,1,weekday,
54,WECCbus57,1.0137456,-1.7031018,1.9442283,-0.19057676,april,9,1,weekday,
60,WECCbus57,1.0142881,-1.6928157,1.8509292000000002,-0.19337093,april,10,1,weekday,
66,WECCbus57,1.014404,-1.6900973999999997,1.8296096999999998,-0.19385864,april,11,1,weekday,
72,WECCbus57,1.0145065999999998,-1.6876827,1.8100841,-0.19429616,april,12,1,weekday,
78,WECCbus57,1.0144189000000001,-1.6891087,1.8143337,-0.19431366,april,13,1,weekday,
84,WECCbus57,1.014306,-1.6909116999999998,1.8197310000000002,-0.19432812,april,14,1,weekday,
90,WECCbus57,1.0138633,-1.6994928,1.8594104999999999,-0.19386204,april,15,1,weekday,
96,WECCbus57,1.0124728,-1.7236102999999998,2.0774996,-0.18617429,april,16,1,weekday,
102,WECCbus57,1.0107979999999999,-1.7505811000000002,2.3403541000000003,-0.17231806,april,17,1,weekday,
108,WECCbus57,1.0101668,-1.7618401000000001,2.4069207,-0.16854322,april,18,1,weekday,
114,WECCbus57,1.0095334,-1.77078,2.4989542,-0.16205412,april,19,1,weekday,
120,WECCbus57,1.0089550999999999,-1.7795490000000003,2.6274447,-0.15159279,april,20,1,weekday,
126,WECCbus57,1.0094747,-1.7717601000000003,2.5893534,-0.15442104,april,21,1,weekday,
132,WECCbus57,1.0108409999999999,-1.7512096000000001,2.4214344,-0.16642939,april,22,1,weekday,
138,WECCbus57,1.01195,-1.7335381999999997,2.2797779,-0.17493642,april,23,1,weekday,
144,WECCbus57,1.0128187,-1.7189956000000002,2.1621151000000003,-0.18081869,april,0,3,weekend,
150,WECCbus57,1.0128796999999998,-1.7178988000000002,2.150155,-0.18137647,april,1,3,weekend,
156,WECCbus57,1.0130286,-1.7154226000000001,2.1317615,-0.1821771,april,2,3,weekend,
162,WECCbus57,1.0130899,-1.7143924,2.1246216,-0.18247911,april,3,3,weekend,
168,WECCbus57,1.0129343000000002,-1.7172836,2.1495762000000003,-0.18133918,april,4,3,weekend,
174,WECCbus57,1.0124171,-1.7261258999999998,2.2246535,-0.1776799,april,5,3,weekend,
180,WECCbus57,1.0119878,-1.7339817,2.2880803,-0.17442345,april,6,3,weekend,
186,WECCbus57,1.0116684999999999,-1.7386253,2.3216243,-0.17254662,april,7,3,weekend,
192,WECCbus57,1.012752,-1.7206039,2.1300939,-0.18288499,april,8,3,weekend,
198,WECCbus57,1.0138063,-1.7019456999999998,1.9347653000000002,-0.19082748,april,9,3,weekend,
204,WECCbus57,1.0143095,-1.6920948,1.8423487,-0.19355564,april,10,3,weekend,
210,WECCbus57,1.0143784,-1.6901694,1.8207963,-0.19415106,april,11,3,weekend,
216,WECCbus57,1.0144244,-1.6886713,1.8034636000000002,-0.1945932,april,12,3,weekend,
222,WECCbus57,1.0143171999999998,-1.6902122,1.8047498,-0.19475363,april,13,3,weekend,
228,WECCbus57,1.0141504000000001,-1.6927827000000002,1.8121875,-0.19479668,april,14,3,weekend,
234,WECCbus57,1.0136446,-1.7022476999999998,1.8529490000000002,-0.19441067,april,15,3,weekend,
240,WECCbus57,1.0126025,-1.7214308999999997,1.9494822,-0.19248354,april,16,3,weekend,
246,WECCbus57,1.0105621999999999,-1.7542133000000002,2.2577411,-0.17838210000000002,april,17,3,weekend,
252,WECCbus57,1.0090011,-1.7767643,2.5501077999999997,-0.15798656,april,18,3,weekend,
258,WECCbus57,1.0082405,-1.7867691000000003,2.6868303,-0.14640199,april,19,3,weekend,
