,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
120,WECClink57-58,-2.1202531000000002,2.1253701,0.47399104,-0.44417757,february,20,5,weekday,,WECClink57-58
126,WECClink57-58,-2.1065998,2.1116536,0.47491099,-0.44578901,february,21,5,weekday,,WECClink57-58
132,WECClink57-58,-2.0382826,2.0430268,0.47921198,-0.45347786,february,22,5,weekday,,WECClink57-58
138,WECClink57-58,-1.9336857,1.9379768,0.48484791,-0.46407062,february,23,5,weekday,,WECClink57-58
144,WECClink57-58,-1.8460078000000002,1.8499385,0.48874509,-0.47191059999999996,february,0,6,weekend,,WECClink57-58
150,WECClink57-58,-1.786209,1.7899039,0.49091348,-0.47665883,february,1,6,weekend,,WECClink57-58
156,WECClink57-58,-1.763168,1.7667741999999997,0.4916548,-0.47837065,february,2,6,weekend,,WECClink57-58
162,WECClink57-58,-1.7537731,1.7573435000000002,0.49195583,-0.47906363,february,3,6,weekend,,WECClink57-58
168,WECClink57-58,-1.752072,1.7556359000000001,0.49201233,-0.47919084,february,4,6,weekend,,WECClink57-58
174,WECClink57-58,-1.768113,1.7717381,0.49150128,-0.47801002,february,5,6,weekend,,WECClink57-58
180,WECClink57-58,-1.8168889,1.8207037,0.4898075,-0.47424064,february,6,6,weekend,,WECClink57-58
186,WECClink57-58,-1.8737758000000002,1.8778186999999997,0.48761085,-0.46954882,february,7,6,weekend,,WECClink57-58
192,WECClink57-58,-1.8604558999999998,1.8644445,0.48781037,-0.47034181,february,8,6,weekend,,WECClink57-58
198,WECClink57-58,-1.7216292000000002,1.7250775,0.49177881,-0.48021981,february,9,6,weekend,,WECClink57-58
204,WECClink57-58,-1.6348032,1.637936,0.49379018,-0.48568367,february,10,6,weekend,,WECClink57-58
210,WECClink57-58,-1.6189784,1.6220558,0.49430417,-0.48680527,february,11,6,weekend,,WECClink57-58
216,WECClink57-58,-1.6105718,1.6136198,0.49447061,-0.48729265,february,12,6,weekend,,WECClink57-58
222,WECClink57-58,-1.6116264999999999,1.6146781000000001,0.49443002,-0.48721208,february,13,6,weekend,,WECClink57-58
228,WECClink57-58,-1.6098944,1.6129401,0.49446659,-0.48731453,february,14,6,weekend,,WECClink57-58
234,WECClink57-58,-1.6208323999999998,1.6239162,0.49422744,-0.48665786,february,15,6,weekend,,WECClink57-58
240,WECClink57-58,-1.6540119999999998,1.6572131,0.49329634,-0.48444307,february,16,6,weekend,,WECClink57-58
246,WECClink57-58,-1.7245578000000001,1.7280161,0.49055681,-0.47888769,february,17,6,weekend,,WECClink57-58
252,WECClink57-58,-1.8699531000000003,1.8739776000000001,0.48426477,-0.4663981,february,18,6,weekend,,WECClink57-58
258,WECClink57-58,-2.09429,2.0992868,0.47507339,-0.44657487,february,19,6,weekend,,WECClink57-58
264,WECClink57-58,-2.1601455,2.1654497999999998,0.47117117,-0.43930969,february,20,6,weekend,,WECClink57-58
270,WECClink57-58,-2.1429169999999997,2.1481399,0.47237690000000004,-0.44140517,february,21,6,weekend,,WECClink57-58
276,WECClink57-58,-2.0708178,2.075708,0.47716446,-0.4498321,february,22,6,weekend,,WECClink57-58
282,WECClink57-58,-1.9626414,1.9670553,0.48335265,-0.46123102,february,23,6,weekend,,WECClink57-58
0,WECClink156-157,2.3423163,-2.3407193,-0.0051990458000000005,0.10155085,march,0,4,weekday,,WECClink156-157
6,WECClink156-157,2.0930318,-2.0917394,-0.37404213,0.45201562,march,1,4,weekday,,WECClink156-157
12,WECClink156-157,2.0624354,-2.0611797999999997,-0.37473133,0.45048371,march,2,4,weekday,,WECClink156-157
18,WECClink156-157,2.0522329,-2.0509895,-0.37487707,0.44989481,march,3,4,weekday,,WECClink156-157
24,WECClink156-157,2.0645078999999997,-2.0632498,-0.37466504,0.45056635,march,4,4,weekday,,WECClink156-157
30,WECClink156-157,2.1144406000000004,-2.1131222000000003,-0.37341649,0.45296207,march,5,4,weekday,,WECClink156-157
36,WECClink156-157,2.1985842,-2.1971605,-0.37088904,0.45678084,march,6,4,weekday,,WECClink156-157
42,WECClink156-157,2.2380827,-2.2366082,-0.36943696,0.45839509,march,7,4,weekday,,WECClink156-157
48,WECClink156-157,2.1633245999999997,-2.161946,-0.37105364,0.45423224,march,8,4,weekday,,WECClink156-157
54,WECClink156-157,2.0120066999999997,-2.0108111,-0.37420376,0.44633649999999997,march,9,4,weekday,,WECClink156-157
60,WECClink156-157,1.8747981,-1.8737561999999999,-0.37708842,0.43995133,march,10,4,weekday,,WECClink156-157
66,WECClink156-157,1.8308474,-1.8298523999999998,-0.37771852,0.43775399,march,11,4,weekday,,WECClink156-157
72,WECClink156-157,1.8153826000000002,-1.8144038,-0.37777817,0.43683264,march,12,4,weekday,,WECClink156-157
78,WECClink156-157,1.8136938000000002,-1.8127167000000002,-0.3779172,0.43686769,march,13,4,weekday,,WECClink156-157
84,WECClink156-157,1.815395,-1.8144161,-0.37820027,0.43726393,march,14,4,weekday,,WECClink156-157
90,WECClink156-157,1.8723613999999997,-1.8713220000000002,-0.37751786,0.4402304,march,15,4,weekday,,WECClink156-157
96,WECClink156-157,2.0412086,-2.0399787,-0.37372714,0.44792734,march,16,4,weekday,,WECClink156-157
102,WECClink156-157,2.2152595,-2.2138145000000002,-0.37047779,0.45766257,march,17,4,weekday,,WECClink156-157
108,WECClink156-157,2.4531764,-2.4514101000000004,-0.35571195,0.46228121,march,18,4,weekday,,WECClink156-157
114,WECClink156-157,2.5864271,-2.5844647999999997,-0.34718457,0.46557191,march,19,4,weekday,,WECClink156-157
120,WECClink156-157,2.6227732999999995,-2.6207540000000003,-0.3483429,0.47017782,march,20,4,weekday,,WECClink156-157
126,WECClink156-157,2.5792292999999997,-2.5772752,-0.35355111,0.47144863,march,21,4,weekday,,WECClink156-157
132,WECClink156-157,2.4557754000000003,-2.4540032000000003,-0.36056163,0.46748781,march,22,4,weekday,,WECClink156-157
138,WECClink156-157,2.3050466,-2.3034836,-0.3674592,0.46176562,march,23,4,weekday,,WECClink156-157
144,WECClink156-157,2.1834232000000005,-2.1820187,-0.37166249,0.45639822,march,0,5,weekend,,WECClink156-157
150,WECClink156-157,2.1131395,-2.1118227000000003,-0.37355371,0.45300559999999995,march,1,5,weekend,,WECClink156-157
156,WECClink156-157,2.0814803,-2.0802019,-0.3742542,0.45138401,march,2,5,weekend,,WECClink156-157
162,WECClink156-157,2.067552,-2.0662903999999997,-0.37458659,0.45070738,march,3,5,weekend,,WECClink156-157
168,WECClink156-157,2.0826461,-2.0813663,-0.37418657,0.45140033,march,4,5,weekend,,WECClink156-157
174,WECClink156-157,2.1301251,-2.1287873999999998,-0.37297957,0.45368885,march,5,5,weekend,,WECClink156-157
180,WECClink156-157,2.2165326000000003,-2.215086,-0.37030993,0.45759021,march,6,5,weekend,,WECClink156-157
186,WECClink156-157,2.2586213,-2.2571201000000003,-0.36862761,0.4592031,march,7,5,weekend,,WECClink156-157
192,WECClink156-157,2.1580525,-2.1566804,-0.37130997,0.45409305,march,8,5,weekend,,WECClink156-157
198,WECClink156-157,1.9935387999999998,-1.9923646000000002,-0.37457303,0.44541751,march,9,5,weekend,,WECClink156-157
204,WECClink156-157,1.8530640999999999,-1.8520455000000002,-0.37741174,0.43886838,march,10,5,weekend,,WECClink156-157
210,WECClink156-157,1.8260996999999999,-1.8251096999999998,-0.37764595,0.43737808,march,11,5,weekend,,WECClink156-157
216,WECClink156-157,1.8117990000000002,-1.8108238999999997,-0.37773543,0.43656323,march,12,5,weekend,,WECClink156-157
222,WECClink156-157,1.8065775000000002,-1.8056078999999998,-0.37794647,0.43644943,march,13,5,weekend,,WECClink156-157
228,WECClink156-157,1.8081174999999998,-1.8071462,-0.37822565,0.43683121,march,14,5,weekend,,WECClink156-157
234,WECClink156-157,1.8182218999999997,-1.8172398,-0.37862959,0.43788151,march,15,5,weekend,,WECClink156-157
240,WECClink156-157,1.9876345000000002,-1.9864668,-0.37555566,0.44600939,march,16,5,weekend,,WECClink156-157
246,WECClink156-157,2.2539314,-2.2524374,-0.3660782,0.45621806,march,17,5,weekend,,WECClink156-157
252,WECClink156-157,2.5143767999999995,-2.5125219,-0.35192398,0.46383979,march,18,5,weekend,,WECClink156-157
258,WECClink156-157,2.6305438,-2.6285136000000002,-0.34540298,0.46789398,march,19,5,weekend,,WECClink156-157
264,WECClink156-157,2.6680338,-2.6659428,-0.34778846,0.47394259,march,20,5,weekend,,WECClink156-157
270,WECClink156-157,2.6261727,-2.6241469,-0.35055882,0.47278276,march,21,5,weekend,,WECClink156-157
276,WECClink156-157,2.5030199,-2.5011792,-0.35803398,0.46909149,march,22,5,weekend,,WECClink156-157
282,WECClink156-157,2.3445136000000004,-2.3428971,-0.36582275,0.46335183,march,23,5,weekend,,WECClink156-157
0,WECClink157-161,-0.68542557,0.69058221,-0.32008771,0.018329072,march,0,4,weekday,,WECClink157-161
6,WECClink157-161,-0.67469013,0.67931602,-0.18688274,-0.12561575,march,1,4,weekday,,WECClink157-161
12,WECClink157-161,-0.67451398,0.67913472,-0.18470912,-0.12793231,march,2,4,weekday,,WECClink157-161
18,WECClink157-161,-0.67445352,0.67907252,-0.18396312,-0.12872714,march,3,4,weekday,,WECClink157-161
24,WECClink157-161,-0.67452536,0.67914643,-0.18484953,-0.1277827,march,4,4,weekday,,WECClink157-161
30,WECClink157-161,-0.67481168,0.67944117,-0.18838276,-0.12401651,march,5,4,weekday,,WECClink157-161
36,WECClink157-161,-0.67530794,0.67995274,-0.19450924,-0.11747975,march,6,4,weekday,,WECClink157-161
42,WECClink157-161,-0.67554421,0.6801965999999999,-0.19742696,-0.11436382,march,7,4,weekday,,WECClink157-161
48,WECClink157-161,-0.67506634,0.67970358,-0.1915262,-0.12066356,march,8,4,weekday,,WECClink157-161
54,WECClink157-161,-0.67418177,0.67879311,-0.18061076,-0.13229746,march,9,4,weekday,,WECClink157-161
60,WECClink157-161,-0.6734773000000001,0.67807,-0.17192439,-0.14153751,march,10,4,weekday,,WECClink157-161
66,WECClink157-161,-0.67326176,0.67784911,-0.16926796,-0.14436008,march,11,4,weekday,,WECClink157-161
72,WECClink157-161,-0.67318404,0.67776949,-0.16831011,-0.14537748,march,12,4,weekday,,WECClink157-161
78,WECClink157-161,-0.67317946,0.6777648000000001,-0.16825374,-0.14543735,march,13,4,weekday,,WECClink157-161
84,WECClink157-161,-0.67319666,0.67778242,-0.16846570000000002,-0.14521224,march,14,4,weekday,,WECClink157-161
90,WECClink157-161,-0.67347821,0.67807093,-0.17193567,-0.14152553,march,15,4,weekday,,WECClink157-161
96,WECClink157-161,-0.67435049,0.67896656,-0.18269206,-0.13008112,march,16,4,weekday,,WECClink157-161
102,WECClink157-161,-0.6754171999999999,0.68006549,-0.19585844,-0.11603912,march,17,4,weekday,,WECClink157-161
108,WECClink157-161,-0.67677706,0.68147235,-0.21266314,-0.098062846,march,18,4,weekday,,WECClink157-161
114,WECClink157-161,-0.6776589,0.68238827,-0.22357288,-0.08635978,march,19,4,weekday,,WECClink157-161
120,WECClink157-161,-0.67804213,0.68278719,-0.22831695,-0.081262637,march,20,4,weekday,,WECClink157-161
126,WECClink157-161,-0.6778185,0.68255433,-0.22554833,-0.084237905,march,21,4,weekday,,WECClink157-161
132,WECClink157-161,-0.67696551,0.68166783,-0.21499369,-0.095564994,march,22,4,weekday,,WECClink157-161
138,WECClink157-161,-0.67597932,0.68064623,-0.20280221,-0.10861863,march,23,4,weekday,,WECClink157-161
144,WECClink157-161,-0.67522594,0.67986815,-0.19349668,-0.11856067,march,0,5,weekend,,WECClink157-161
150,WECClink157-161,-0.67480781,0.6794372,-0.18833509,-0.12406733,march,1,5,weekend,,WECClink157-161
156,WECClink157-161,-0.6746222,0.67924609,-0.18604449,-0.12650924,march,2,5,weekend,,WECClink157-161
162,WECClink157-161,-0.6745426999999999,0.67916427,-0.18506345,-0.12755475,march,3,5,weekend,,WECClink157-161
168,WECClink157-161,-0.67462791,0.67925196,-0.18611489,-0.12643422,march,4,5,weekend,,WECClink157-161
174,WECClink157-161,-0.6749046999999999,0.679537,-0.18953089,-0.1227921,march,5,5,weekend,,WECClink157-161
180,WECClink157-161,-0.67541953,0.6800679000000001,-0.19588724,-0.11600837,march,6,5,weekend,,WECClink157-161
186,WECClink157-161,-0.67567029,0.68032682,-0.19898436,-0.11269987,march,7,5,weekend,,WECClink157-161
192,WECClink157-161,-0.67504097,0.67967743,-0.1912131,-0.12099762,march,8,5,weekend,,WECClink157-161
198,WECClink157-161,-0.67408521,0.67869389,-0.17941979,-0.13356528,march,9,5,weekend,,WECClink157-161
204,WECClink157-161,-0.67337347,0.67796356,-0.17064462,-0.14289751,march,10,5,weekend,,WECClink157-161
210,WECClink157-161,-0.6732385999999999,0.67782538,-0.16898256,-0.14466325,march,11,5,weekend,,WECClink157-161
216,WECClink157-161,-0.67316769,0.67775275,-0.16810870000000003,-0.14559139,march,12,5,weekend,,WECClink157-161
222,WECClink157-161,-0.67314691,0.67773147,-0.16785264,-0.14586332,march,13,5,weekend,,WECClink157-161
228,WECClink157-161,-0.67316392,0.67774888,-0.16806223,-0.14564074,march,14,5,weekend,,WECClink157-161
234,WECClink157-161,-0.67322886,0.6778154000000001,-0.16886249,-0.14479078,march,15,5,weekend,,WECClink157-161
240,WECClink157-161,-0.67408084,0.67868941,-0.17936596,-0.13362259,march,16,5,weekend,,WECClink157-161
246,WECClink157-161,-0.67555637,0.68020916,-0.19757718,-0.11420335,march,17,5,weekend,,WECClink157-161
252,WECClink157-161,-0.6771836999999999,0.68189434,-0.21769265,-0.09267082300000001,march,18,5,weekend,,WECClink157-161
258,WECClink157-161,-0.67802148,0.68276568,-0.22806128,-0.081537459,march,19,5,weekend,,WECClink157-161
264,WECClink157-161,-0.67847261,0.68323596,-0.23364825,-0.075528668,march,20,5,weekend,,WECClink157-161
270,WECClink157-161,-0.67816157,0.68291164,-0.22979592,-0.079672591,march,21,5,weekend,,WECClink157-161
276,WECClink157-161,-0.677289,0.68200372,-0.21899546,-0.091273215,march,22,5,weekend,,WECClink157-161
282,WECClink157-161,-0.6762321,0.68090775,-0.20592604,-0.10527694,march,23,5,weekend,,WECClink157-161
0,WECClink42-57,0.90509683,-0.90308352,0.41169101,-0.44989797,march,0,4,weekday,,WECClink42-57
6,WECClink42-57,0.85615609,-0.85463478,0.20218285,-0.25016493,march,1,4,weekday,,WECClink42-57
12,WECClink42-57,0.85309751,-0.8515884,0.2003112,-0.24850449,march,2,4,weekday,,WECClink42-57
18,WECClink42-57,0.85168569,-0.85018219,0.19944845,-0.24773892,march,3,4,weekday,,WECClink42-57
24,WECClink42-57,0.85320244,-0.85169291,0.20037184,-0.248558,march,4,4,weekday,,WECClink42-57
30,WECClink42-57,0.85774442,-0.85621675,0.2031489,-0.25102113,march,5,4,weekday,,WECClink42-57
36,WECClink42-57,0.86540088,-0.86384224,0.20792706,-0.25526299,march,6,4,weekday,,WECClink42-57
42,WECClink42-57,0.86854776,-0.86697625,0.20992224,-0.25703527,march,7,4,weekday,,WECClink42-57
48,WECClink42-57,0.85652399,-0.85500096,0.20262649,-0.25057739,march,8,4,weekday,,WECClink42-57
54,WECClink42-57,0.8392299000000001,-0.83777464,0.19255357,-0.2416744,march,9,4,weekday,,WECClink42-57
60,WECClink42-57,0.83246127,-0.83103201,0.18864134,-0.23821137,march,10,4,weekday,,WECClink42-57
66,WECClink42-57,0.83037582,-0.82895448,0.18747387,-0.23718045,march,11,4,weekday,,WECClink42-57
72,WECClink42-57,0.82901088,-0.82759471,0.18671038,-0.23650619,march,12,4,weekday,,WECClink42-57
78,WECClink42-57,0.82958018,-0.82816182,0.1870623,-0.23681999,march,13,4,weekday,,WECClink42-57
84,WECClink42-57,0.83131031,-0.8298853,0.18811921,-0.23776122,march,14,4,weekday,,WECClink42-57
90,WECClink42-57,0.83456051,-0.83312305,0.19001069,-0.23943746,march,15,4,weekday,,WECClink42-57
96,WECClink42-57,0.84263994,-0.84117116,0.19482418,-0.24370886,march,16,4,weekday,,WECClink42-57
102,WECClink42-57,0.86774886,-0.86617991,0.21004450000000002,-0.25719646,march,17,4,weekday,,WECClink42-57
108,WECClink42-57,0.86461103,-0.86305365,0.20919196,-0.25653603,march,18,4,weekday,,WECClink42-57
114,WECClink42-57,0.87301803,-0.87142599,0.21464090000000002,-0.26138406,march,19,4,weekday,,WECClink42-57
120,WECClink42-57,0.89692794,-0.89523535,0.22974651,-0.27475202,march,20,4,weekday,,WECClink42-57
126,WECClink42-57,0.90642205,-0.90468801,0.23615538,-0.28044306,march,21,4,weekday,,WECClink42-57
132,WECClink42-57,0.89360378,-0.89192626,0.22691182,-0.27218296,march,22,4,weekday,,WECClink42-57
138,WECClink42-57,0.87813717,-0.87652572,0.21629455,-0.2627138,march,23,4,weekday,,WECClink42-57
144,WECClink42-57,0.86553658,-0.86397732,0.20806852,-0.25539322,march,0,5,weekend,,WECClink42-57
150,WECClink42-57,0.8582343000000001,-0.85670463,0.20347314,-0.25131068,march,1,5,weekend,,WECClink42-57
156,WECClink42-57,0.85474872,-0.85323303,0.20131498,-0.24939455,march,2,5,weekend,,WECClink42-57
162,WECClink42-57,0.85346646,-0.85195588,0.20053425,-0.24870218,march,3,5,weekend,,WECClink42-57
168,WECClink42-57,0.85466844,-0.85315308,0.20125637,-0.24934175,march,4,5,weekend,,WECClink42-57
174,WECClink42-57,0.85933799,-0.85780391,0.2041356,-0.25189689,march,5,5,weekend,,WECClink42-57
180,WECClink42-57,0.86744811,-0.86588109,0.20923735,-0.25642800000000004,march,6,5,weekend,,WECClink42-57
186,WECClink42-57,0.87032363,-0.8687448,0.2110772,-0.2580632,march,7,5,weekend,,WECClink42-57
192,WECClink42-57,0.85682364,-0.85529934,0.20287872,-0.25080694,march,8,5,weekend,,WECClink42-57
198,WECClink42-57,0.83809841,-0.83664739,0.19202252,-0.24121550000000003,march,9,5,weekend,,WECClink42-57
204,WECClink42-57,0.83168813,-0.83026167,0.18834231,-0.23795946,march,10,5,weekend,,WECClink42-57
210,WECClink42-57,0.82974555,-0.82832649,0.18722701,-0.23697205,march,11,5,weekend,,WECClink42-57
216,WECClink42-57,0.82865937,-0.82724441,0.1866351,-0.23645069,march,12,5,weekend,,WECClink42-57
222,WECClink42-57,0.82920504,-0.82778794,0.18701087,-0.23678890000000002,march,13,5,weekend,,WECClink42-57
228,WECClink42-57,0.83097594,-0.82955203,0.18809325,-0.23775291,march,14,5,weekend,,WECClink42-57
234,WECClink42-57,0.83436424,-0.83292723,0.19018603,-0.23961787,march,15,5,weekend,,WECClink42-57
240,WECClink42-57,0.84237122,-0.84090315,0.19497634,-0.24387052,march,16,5,weekend,,WECClink42-57
246,WECClink42-57,0.85430544,-0.85278996,0.20248571,-0.25055741,march,17,5,weekend,,WECClink42-57
252,WECClink42-57,0.86899262,-0.86741712,0.21213004,-0.25915901,march,18,5,weekend,,WECClink42-57
258,WECClink42-57,0.88467615,-0.88303537,0.22214077,-0.26803988,march,19,5,weekend,,WECClink42-57
264,WECClink42-57,0.91722248,-0.91543947,0.2443183,-0.28775222,march,20,5,weekend,,WECClink42-57
270,WECClink42-57,0.91206326,-0.91030379,0.24038631,-0.28423067,march,21,5,weekend,,WECClink42-57
276,WECClink42-57,0.89869245,-0.89699267,0.23054794,-0.27543175,march,22,5,weekend,,WECClink42-57
282,WECClink42-57,0.88219592,-0.88056736,0.21902325,-0.26514524,march,23,5,weekend,,WECClink42-57
0,WECClink50-57,1.4135087,-1.4127604,0.0015870004,-0.0023810819,march,0,4,weekday,,WECClink50-57
6,WECClink50-57,0.96410723,-0.96361065,-0.66900611,0.66541972,march,1,4,weekday,,WECClink50-57
12,WECClink50-57,0.93928252,-0.93880202,-0.67150786,0.66775906,march,2,4,weekday,,WECClink50-57
18,WECClink50-57,0.92782341,-0.92735018,-0.67265311,0.66883084,march,3,4,weekday,,WECClink50-57
24,WECClink50-57,0.9401332,-0.93965215,-0.67143186,0.66768859,march,4,4,weekday,,WECClink50-57
30,WECClink50-57,0.9769965,-0.97649138,-0.6677181999999999,0.66421798,march,5,4,weekday,,WECClink50-57
36,WECClink50-57,1.0391536,-1.0386057,-0.66118188,0.65811331,march,6,4,weekday,,WECClink50-57
42,WECClink50-57,1.0647058,-1.0641395,-0.65839407,0.65551092,march,7,4,weekday,,WECClink50-57
48,WECClink50-57,0.96716027,-0.96666207,-0.66786352,0.66429387,march,8,4,weekday,,WECClink50-57
54,WECClink50-57,0.82691708,-0.82650476,-0.68036677,0.67592951,march,9,4,weekday,,WECClink50-57
60,WECClink50-57,0.77201194,-0.77162917,-0.68541753,0.68068104,march,10,4,weekday,,WECClink50-57
66,WECClink50-57,0.75510427,-0.7547302,-0.6868604,0.68203576,march,11,4,weekday,,WECClink50-57
72,WECClink50-57,0.74403865,-0.74367018,-0.68777311,0.68289175,march,12,4,weekday,,WECClink50-57
78,WECClink50-57,0.74866327,-0.74829251,-0.68730166,0.68244353,march,13,4,weekday,,WECClink50-57
84,WECClink50-57,0.7627141,-0.76233629,-0.68589368,0.68110718,march,14,4,weekday,,WECClink50-57
90,WECClink50-57,0.78908414,-0.78869261,-0.68343745,0.67878999,march,15,4,weekday,,WECClink50-57
96,WECClink50-57,0.85465926,-0.85423157,-0.67693574,0.67265454,march,16,4,weekday,,WECClink50-57
102,WECClink50-57,1.0583989999999999,-1.0578382,-0.65708354,0.65414624,march,17,4,weekday,,WECClink50-57
108,WECClink50-57,1.0332712,-1.0327304,-0.655397,0.65225993,march,18,4,weekday,,WECClink50-57
114,WECClink50-57,1.101565,-1.1009744,-0.64752497,0.64489011,march,19,4,weekday,,WECClink50-57
120,WECClink50-57,1.2955567,-1.2948042,-0.62759779,0.62659155,march,20,4,weekday,,WECClink50-57
126,WECClink50-57,1.3726608999999999,-1.3718365,-0.61849837,0.61821429,march,21,4,weekday,,WECClink50-57
132,WECClink50-57,1.2683752000000001,-1.2676459,-0.633083,0.63184194,march,22,4,weekday,,WECClink50-57
138,WECClink50-57,1.1426355,-1.1420104,-0.64910766,0.64681732,march,23,4,weekday,,WECClink50-57
144,WECClink50-57,1.0402704,-1.0397218000000001,-0.66091344,0.65785233,march,0,5,weekend,,WECClink50-57
150,WECClink50-57,0.9809788,-0.98047105,-0.66725105,0.66377744,march,1,5,weekend,,WECClink50-57
156,WECClink50-57,0.95268291,-0.95219378,-0.67017216,0.66651052,march,2,5,weekend,,WECClink50-57
162,WECClink50-57,0.94227652,-0.9417940999999999,-0.67121115,0.66748172,march,3,5,weekend,,WECClink50-57
168,WECClink50-57,0.95202878,-0.95154006,-0.67026414,0.66659831,march,4,5,weekend,,WECClink50-57
174,WECClink50-57,0.98993238,-0.98941858,-0.66638102,0.66296836,march,5,5,weekend,,WECClink50-57
180,WECClink50-57,1.0557802,-1.0552204,-0.6593413,0.65639273,march,6,5,weekend,,WECClink50-57
186,WECClink50-57,1.0791328000000002,-1.0785559999999998,-0.65673253,0.65395588,march,7,5,weekend,,WECClink50-57
192,WECClink50-57,0.96961183,-0.9691120999999999,-0.6674048,0.66385065,march,8,5,weekend,,WECClink50-57
198,WECClink50-57,0.81777621,-0.81736917,-0.68078158,0.67629115,march,9,5,weekend,,WECClink50-57
204,WECClink50-57,0.765783,-0.76540366,-0.68551663,0.68074558,march,10,5,weekend,,WECClink50-57
210,WECClink50-57,0.7500260999999999,-0.74965479,-0.68692164,0.68206931,march,11,5,weekend,,WECClink50-57
216,WECClink50-57,0.74122482,-0.74085795,-0.68760112,0.68270374,march,12,5,weekend,,WECClink50-57
222,WECClink50-57,0.74566863,-0.74529963,-0.68702981,0.68215416,march,13,5,weekend,,WECClink50-57
228,WECClink50-57,0.76005085,-0.75967466,-0.6855852,0.68078256,march,14,5,weekend,,WECClink50-57
234,WECClink50-57,0.78757349,-0.78718316,-0.68273861,0.67807959,march,15,5,weekend,,WECClink50-57
240,WECClink50-57,0.85256702,-0.85214096,-0.67621267,0.6719155,march,16,5,weekend,,WECClink50-57
246,WECClink50-57,0.94951813,-0.94903342,-0.66533374,0.6616298,march,17,5,weekend,,WECClink50-57
252,WECClink50-57,1.0688954,-1.0683292,-0.65096576,0.648085,march,18,5,weekend,,WECClink50-57
258,WECClink50-57,1.1962115,-1.1955457,-0.63724281,0.63536486,march,19,5,weekend,,WECClink50-57
264,WECClink50-57,1.4605987,-1.4596878999999998,-0.60510526,0.60568943,march,20,5,weekend,,WECClink50-57
270,WECClink50-57,1.4185872,-1.4177183999999998,-0.61159457,0.61175678,march,21,5,weekend,,WECClink50-57
276,WECClink50-57,1.3097712,-1.3090051999999999,-0.6273868,0.62651597,march,22,5,weekend,,WECClink50-57
282,WECClink50-57,1.175622,-1.1749706,-0.64507103,0.64304499,march,23,5,weekend,,WECClink50-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,march,0,4,weekday,,WECClink54-57
6,WECClink54-57,-0.71011336,0.71055972,0.34299896,-0.3630561,march,1,4,weekday,,WECClink54-57
12,WECClink54-57,-0.70147414,0.70191244,0.34450758,-0.3646891,march,2,4,weekday,,WECClink54-57
18,WECClink54-57,-0.69788997,0.69832498,0.34518284,-0.36541576,march,3,4,weekday,,WECClink54-57
24,WECClink54-57,-0.7018810000000001,0.70231968,0.34445908,-0.36463482,march,4,4,weekday,,WECClink54-57
30,WECClink54-57,-0.71470759,0.71515829,0.34223673,-0.362227,march,5,4,weekday,,WECClink54-57
36,WECClink54-57,-0.73588783,0.73635888,0.33840518,-0.35808109,march,6,4,weekday,,WECClink54-57
42,WECClink54-57,-0.74384837,0.74432722,0.33684049,-0.35639513,march,7,4,weekday,,WECClink54-57
48,WECClink54-57,-0.75372964,0.75421976,0.34003151,-0.35947019,march,8,4,weekday,,WECClink54-57
54,WECClink54-57,-0.73148923,0.73195843,0.34703382,-0.36682663,march,9,4,weekday,,WECClink54-57
60,WECClink54-57,-0.69299892,0.69343116,0.35125108,-0.37158707,march,10,4,weekday,,WECClink54-57
66,WECClink54-57,-0.68148842,0.68191,0.35245345,-0.37294634,march,11,4,weekday,,WECClink54-57
72,WECClink54-57,-0.67618745,0.67660424,0.35313652,-0.37370146,march,12,4,weekday,,WECClink54-57
78,WECClink54-57,-0.6801449,0.6805653,0.35273405,-0.37324607,march,13,4,weekday,,WECClink54-57
84,WECClink54-57,-0.69106901,0.69149947,0.35155763,-0.37192177,march,14,4,weekday,,WECClink54-57
90,WECClink54-57,-0.71170018,0.71215017,0.34943736,-0.36951553,march,15,4,weekday,,WECClink54-57
96,WECClink54-57,-0.76394682,0.76444893,0.34379567,-0.36311209999999994,march,16,4,weekday,,WECClink54-57
102,WECClink54-57,-0.80520209,0.80574611,0.33223953,-0.35087642,march,17,4,weekday,,WECClink54-57
108,WECClink54-57,-0.90416091,0.90482161,0.32558428,-0.34258544,march,18,4,weekday,,WECClink54-57
114,WECClink54-57,-0.93236912,0.93306477,0.3199754,-0.33645281,march,19,4,weekday,,WECClink54-57
120,WECClink54-57,-0.89618996,0.89683807,0.31409029,-0.33114796,march,20,4,weekday,,WECClink54-57
126,WECClink54-57,-0.85423598,0.85483276,0.314499,-0.33224179,march,21,4,weekday,,WECClink54-57
132,WECClink54-57,-0.81689675,0.8174516,0.32245788,-0.34084411,march,22,4,weekday,,WECClink54-57
138,WECClink54-57,-0.77313866,0.77364705,0.33135771,-0.35045936,march,23,4,weekday,,WECClink54-57
144,WECClink54-57,-0.73716305,0.73763533,0.33817020000000003,-0.35782798,march,0,5,weekend,,WECClink54-57
150,WECClink54-57,-0.71633614,0.71678838,0.34193242,-0.36189925,march,1,5,weekend,,WECClink54-57
156,WECClink54-57,-0.70615296,0.70659561,0.34370297,-0.36381732,march,2,5,weekend,,WECClink54-57
