,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
264,WECCbus57,1.0080966999999998,-1.7924421999999998,2.7883298,-0.13716566,february,20,6,weekend,
270,WECCbus57,1.0083246,-1.7892984,2.7615653,-0.13957067,february,21,6,weekend,
276,WECCbus57,1.0092586,-1.7757991000000002,2.6461595,-0.14962785,february,22,6,weekend,
282,WECCbus57,1.0105986999999998,-1.7555804,2.4741831000000003,-0.162711,february,23,6,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,march,0,4,weekday,
6,WECCbus157,1.03106,-0.78430259,2.7664177000000003,-0.26513301,march,1,4,weekday,
12,WECCbus157,1.0313104,-0.78036917,2.7356787999999996,-0.26577487,march,2,4,weekday,
18,WECCbus157,1.0313963,-0.77892987,2.7254272999999998,-0.26593205,march,3,4,weekday,
24,WECCbus157,1.0312943,-0.78060231,2.7377595,-0.2657168,march,4,4,weekday,
30,WECCbus157,1.0308949,-0.786768,2.786809,-0.26459744,march,5,4,weekday,
36,WECCbus157,1.0301871999999999,-0.79735202,2.871539,-0.26229187,march,6,4,weekday,
42,WECCbus157,1.0298518,-0.80214608,2.9110257,-0.26099493,march,7,4,weekday,
48,WECCbus157,1.0303722,-0.79440363,2.8508727,-0.26279928,march,8,4,weekday,
54,WECCbus157,1.0315263000000001,-0.77617513,2.7125496,-0.26577792,march,9,4,weekday,
60,WECCbus157,1.0325122,-0.75985181,2.585809,-0.26747143,march,10,4,weekday,
66,WECCbus157,1.0328462,-0.75448325,2.5388917999999996,-0.2680381,march,11,4,weekday,
72,WECCbus157,1.0331081,-0.75023626,2.5009452999999997,-0.26840074,march,12,4,weekday,
78,WECCbus157,1.0330666,-0.75097592,2.5066464,-0.26838574,march,13,4,weekday,
84,WECCbus157,1.0328898000000002,-0.75401412,2.5312694,-0.26823445,march,14,4,weekday,
90,WECCbus157,1.0324896000000001,-0.76063802,2.5865464,-0.26767579999999996,march,15,4,weekday,
96,WECCbus157,1.0312549000000002,-0.7809012,2.7437397999999997,-0.26535229,march,16,4,weekday,
102,WECCbus157,1.0295427,-0.8071894000000001,2.9428349999999996,-0.26012798,march,17,4,weekday,
108,WECCbus157,1.0276299,-0.8329177,3.1523552,-0.25092739,march,18,4,weekday,
114,WECCbus157,1.0265636,-0.84662406,3.260773,-0.24504141,march,19,4,weekday,
120,WECCbus157,1.0261537,-0.85236863,3.2985596,-0.24310356,march,20,4,weekday,
126,WECCbus157,1.0265814,-0.84729492,3.2555282,-0.24588213,march,21,4,weekday,
132,WECCbus157,1.0278106,-0.83126699,3.1309687000000004,-0.25249412,march,22,4,weekday,
138,WECCbus157,1.0292224,-0.81179626,2.9794582000000003,-0.25896333,march,23,4,weekday,
144,WECCbus157,1.0302974,-0.79603183,2.8572328,-0.26290171,march,0,5,weekend,
150,WECCbus157,1.0308926,-0.78691047,2.7866258999999998,-0.26467031,march,1,5,weekend,
156,WECCbus157,1.0311565,-0.78273596,2.7548242000000003,-0.26533952,march,2,5,weekend,
162,WECCbus157,1.0312695,-0.78098156,2.7408331,-0.26564393,march,3,5,weekend,
168,WECCbus157,1.0311484,-0.78281986,2.7559942000000004,-0.26528544,march,4,5,weekend,
174,WECCbus157,1.0307547,-0.78889667,2.8036921,-0.26415796,march,5,5,weekend,
180,WECCbus157,1.0300214,-0.79982477,2.8905055,-0.26170298,march,6,5,weekend,
186,WECCbus157,1.0296636000000001,-0.80480451,2.9327937000000004,-0.26022006,march,7,5,weekend,
192,WECCbus157,1.0304136000000002,-0.79393462,2.8449089,-0.26299864,march,8,5,weekend,
198,WECCbus157,1.0316686,-0.77405553,2.693318,-0.26614289,march,9,5,weekend,
204,WECCbus157,1.0326698,-0.75752964,2.5622076000000003,-0.26781689,march,10,5,weekend,
210,WECCbus157,1.0329744,-0.75256278,2.5189725,-0.26825159,march,11,5,weekend,
216,WECCbus157,1.033199,-0.74895506,2.4857412,-0.26856226,march,12,5,weekend,
222,WECCbus157,1.0331929,-0.74921334,2.4858059,-0.26865506,march,13,5,weekend,
228,WECCbus157,1.0330202,-0.75225438,2.5098519,-0.26856642,march,14,5,weekend,
234,WECCbus157,1.0326273000000001,-0.7588713,2.56446,-0.26813072,march,15,5,weekend,
240,WECCbus157,1.0314111,-0.77779571,2.7273588,-0.26529525,march,16,5,weekend,
246,WECCbus157,1.0294341,-0.80796324,2.9583242000000003,-0.2590949,march,17,5,weekend,
252,WECCbus157,1.0272187,-0.83967479,3.1875112999999997,-0.24966149,march,18,5,weekend,
258,WECCbus157,1.026025,-0.85497689,3.3054647000000004,-0.24295296,march,19,5,weekend,
264,WECCbus157,1.025609,-0.85961298,3.348237,-0.24011035,march,20,5,weekend,
270,WECCbus157,1.0260619,-0.85389484,3.3056928999999995,-0.2428351,march,21,5,weekend,
276,WECCbus157,1.0273463,-0.83744345,3.1784682,-0.25009604,march,22,5,weekend,
282,WECCbus157,1.028861,-0.81689776,3.0191292,-0.25742579,march,23,5,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,march,0,4,weekday,
6,WECCbus54,1.0159748,-1.7249206999999998,2.3615914,-0.1425319,march,1,4,weekday,
12,WECCbus54,1.0162023999999998,-1.7212102999999999,2.332966,-0.14371598,march,2,4,weekday,
18,WECCbus54,1.0163069,-1.7195973999999998,2.3205953999999998,-0.14421509,march,3,4,weekday,
24,WECCbus54,1.0161949000000001,-1.7213641,2.3341790000000002,-0.14368385,march,4,4,weekday,
30,WECCbus54,1.015857,-1.7269558999999997,2.3766736,-0.14194773,march,5,4,weekday,
36,WECCbus54,1.0152776,-1.7364131,2.4473246,-0.1387993,march,6,4,weekday,
42,WECCbus54,1.0150367,-1.7404034,2.4747604,-0.13748107,march,7,4,weekday,
48,WECCbus54,1.0154821,-1.7331411,2.4522174,-0.13813413,march,8,4,weekday,
54,WECCbus54,1.016599,-1.7150266,2.346009,-0.14231697,march,9,4,weekday,
60,WECCbus54,1.0174965,-1.6995093000000001,2.2449021,-0.14568231,march,10,4,weekday,
66,WECCbus54,1.0176829,-1.6957144,2.2138287,-0.1466616,march,11,4,weekday,
72,WECCbus54,1.0178055,-1.6929554,2.1984075,-0.14698956,march,12,4,weekday,
78,WECCbus54,1.0177611999999998,-1.6936906999999999,2.2087306,-0.14662977,march,13,4,weekday,
84,WECCbus54,1.0176107,-1.6963602,2.2375381,-0.14561784,march,14,4,weekday,
90,WECCbus54,1.0173155,-1.7017531000000004,2.2918743,-0.14360785,march,15,4,weekday,
96,WECCbus54,1.0161745999999998,-1.7210903999999998,2.4255955,-0.13846434,march,16,4,weekday,
102,WECCbus54,1.0144817,-1.7474082999999998,2.5987572,-0.12980352,march,17,4,weekday,
108,WECCbus54,1.0130129,-1.7695834,2.7866251,-0.11726583,march,18,4,weekday,
114,WECCbus54,1.0121319,-1.7821403000000002,2.8733804,-0.11081609,march,19,4,weekday,
120,WECCbus54,1.0115899,-1.7892345,2.8862736,-0.11013609,march,20,4,weekday,
126,WECCbus54,1.0118742,-1.7852415000000001,2.8363466,-0.11424022,march,21,4,weekday,
132,WECCbus54,1.0129852,-1.7699093000000001,2.7140887000000005,-0.12310068,march,22,4,weekday,
138,WECCbus54,1.0142639999999998,-1.7513495,2.5692828,-0.13216214,march,23,4,weekday,
144,WECCbus54,1.0152596,-1.7362122,2.4505662999999998,-0.13845163,march,0,5,weekend,
150,WECCbus54,1.0158175999999999,-1.7274291000000002,2.3817955,-0.14164416,march,1,5,weekend,
156,WECCbus54,1.0160803,-1.7232749,2.3484406000000004,-0.14309066,march,2,5,weekend,
162,WECCbus54,1.0161753,-1.7216931,2.3364837000000005,-0.14357618,march,3,5,weekend,
168,WECCbus54,1.0160883,-1.7232153000000001,2.3462297000000003,-0.14322054,march,4,5,weekend,
174,WECCbus54,1.0157388,-1.7288931,2.3895212000000003,-0.1414051,march,5,5,weekend,
180,WECCbus54,1.0151214,-1.7388290000000002,2.4632007000000002,-0.13803274,march,6,5,weekend,
186,WECCbus54,1.0148958000000001,-1.7426596999999997,2.4927554,-0.13650574,march,7,5,weekend,
192,WECCbus54,1.015449,-1.7333186999999999,2.4600408,-0.13752284,march,8,5,weekend,
198,WECCbus54,1.0166466,-1.7137633,2.3479536,-0.14188889,march,9,5,weekend,
204,WECCbus54,1.0174937,-1.6987735000000002,2.2522731,-0.14505781,march,10,5,weekend,
210,WECCbus54,1.0176689,-1.6952238000000002,2.2243089,-0.14594602,march,11,5,weekend,
216,WECCbus54,1.0177521999999999,-1.6931376,2.2137393,-0.14614332,march,12,5,weekend,
222,WECCbus54,1.0176909,-1.6939176,2.2290296,-0.14552166,march,13,5,weekend,
228,WECCbus54,1.0175288,-1.6967366999999998,2.2573307999999996,-0.14450271,march,14,5,weekend,
234,WECCbus54,1.0172183000000001,-1.7022861,2.31426,-0.14228948,march,15,5,weekend,
240,WECCbus54,1.0164553,-1.7163917000000002,2.4500631,-0.13623182,march,16,5,weekend,
246,WECCbus54,1.0145942,-1.7459386000000001,2.6430803,-0.12628524,march,17,5,weekend,
252,WECCbus54,1.0121343,-1.7804092,2.8371399,-0.11365311,march,18,5,weekend,
258,WECCbus54,1.0110438,-1.7951849999999998,2.9253211,-0.10684032,march,19,5,weekend,
264,WECCbus54,1.0108972999999999,-1.7978288,2.9390191000000003,-0.10575502,march,20,5,weekend,
270,WECCbus54,1.011369,-1.7918508000000002,2.8886686000000004,-0.10997985,march,21,5,weekend,
276,WECCbus54,1.0125483,-1.7759488,2.7621245,-0.11968987,march,22,5,weekend,
282,WECCbus54,1.0139358,-1.7562138999999999,2.6059657000000005,-0.13001723,march,23,5,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,march,0,4,weekday,
6,WECCbus57,1.0129185,-1.7175951,2.1568247000000005,-0.18096981,march,1,4,weekday,
12,WECCbus57,1.0131246999999999,-1.7139727999999999,2.1270862,-0.18229716,march,2,4,weekday,
18,WECCbus57,1.0132199,-1.7123965,2.1125502,-0.18294867,march,3,4,weekday,
24,WECCbus57,1.013118,-1.7141224,2.1278845,-0.18226704,march,4,4,weekday,
30,WECCbus57,1.0128118,-1.7195835,2.1720618,-0.18026679999999998,march,5,4,weekday,
36,WECCbus57,1.0122864,-1.7288241999999998,2.2473896,-0.17658069,march,6,4,weekday,
42,WECCbus57,1.0120669,-1.7327327000000001,2.2799671000000004,-0.17483619,march,7,4,weekday,
48,WECCbus57,1.0124924000000002,-1.7254836,2.1854693,-0.18016372,march,8,4,weekday,
54,WECCbus57,1.0135253,-1.7076346999999998,1.9984689999999998,-0.18852494,march,9,4,weekday,
60,WECCbus57,1.0143475,-1.6923956999999998,1.8540387999999999,-0.19318574,march,10,4,weekday,
66,WECCbus57,1.014513,-1.6887055,1.8334892,-0.19352689,march,11,4,weekday,
72,WECCbus57,1.0146251,-1.6859901000000002,1.8127905,-0.19396961,march,12,4,weekday,
78,WECCbus57,1.0145877,-1.6866861000000002,1.8138182,-0.19402483,march,13,4,weekday,
84,WECCbus57,1.0144567,-1.6892523999999998,1.8249471000000002,-0.1939249,march,14,4,weekday,
90,WECCbus57,1.014199,-1.6944526999999998,1.8488991000000001,-0.19365811,march,15,4,weekday,
96,WECCbus57,1.0131596,-1.7134060000000002,2.0212044999999996,-0.18804053,march,16,4,weekday,
102,WECCbus57,1.0116085,-1.7392471999999999,2.274413,-0.17581975,march,17,4,weekday,
108,WECCbus57,1.010299,-1.7608002,2.4236334999999998,-0.16720152,march,18,4,weekday,
114,WECCbus57,1.0094971,-1.7731016,2.5348834,-0.15931737,march,19,4,weekday,
120,WECCbus57,1.0089708,-1.7802339,2.6484646,-0.14981621,march,20,4,weekday,
126,WECCbus57,1.0092112,-1.7764330000000002,2.6412082000000003,-0.1501949,march,21,4,weekday,
132,WECCbus57,1.0102141,-1.7614875,2.5188783,-0.15962204,march,22,4,weekday,
138,WECCbus57,1.011371,-1.7433788000000001,2.3686611,-0.16969447,march,23,4,weekday,
144,WECCbus57,1.0122716,-1.7286104,2.2469224,-0.17657983,march,0,5,weekend,
150,WECCbus57,1.0127766,-1.7200401,2.1763263,-0.18006056,march,1,5,weekend,
156,WECCbus57,1.0130141,-1.7159898,2.1431107000000003,-0.18158881,march,2,5,weekend,
162,WECCbus57,1.0131002,-1.7144446,2.130607,-0.18214086,march,3,5,weekend,
168,WECCbus57,1.0130205,-1.7159392,2.1436905,-0.18154184,march,4,5,weekend,
174,WECCbus57,1.0127035,-1.7214843,2.1894717,-0.1793939,march,5,5,weekend,
180,WECCbus57,1.0121429,-1.7311961999999999,2.2703685,-0.17528396,march,6,5,weekend,
186,WECCbus57,1.0119403,-1.7349313000000002,2.2960385,-0.173965,march,7,5,weekend,
192,WECCbus57,1.0124659,-1.7256292000000002,2.1837136000000004,-0.18024036,march,8,5,weekend,
198,WECCbus57,1.0135745999999999,-1.7063493000000003,1.9802548999999998,-0.18920853,march,9,5,weekend,
204,WECCbus57,1.0143506,-1.6916224999999998,1.8429342,-0.19346426,march,10,5,weekend,
210,WECCbus57,1.0145065999999998,-1.6881653000000003,1.8222171999999999,-0.19382651,march,11,5,weekend,
216,WECCbus57,1.0145831,-1.6861089,1.8076459999999999,-0.19410467,march,12,5,weekend,
222,WECCbus57,1.0145321,-1.6868290000000001,1.8070484,-0.19423098,march,13,5,weekend,
228,WECCbus57,1.0143897,-1.68955,1.8220474999999998,-0.19401498,march,14,5,weekend,
234,WECCbus57,1.014119,-1.6948971999999998,1.8467456999999998,-0.19374406,march,15,5,weekend,
240,WECCbus57,1.0134543,-1.7085205,1.9076118000000002,-0.19290413,march,16,5,weekend,
246,WECCbus57,1.0117534,-1.7375355,2.1892327000000003,-0.18120312,march,17,5,weekend,
252,WECCbus57,1.0094712,-1.7715461,2.5747377,-0.15554284,march,18,5,weekend,
258,WECCbus57,1.0084638000000001,-1.7860909,2.7260277000000004,-0.14274115,march,19,5,weekend,
264,WECCbus57,1.0083296999999998,-1.7886945,2.7445767000000005,-0.14115752,march,20,5,weekend,
270,WECCbus57,1.0087544,-1.7828784,2.6964132000000003,-0.14544429,march,21,5,weekend,
276,WECCbus57,1.0098193000000002,-1.7673761000000001,2.5679296000000003,-0.1559279,march,22,5,weekend,
282,WECCbus57,1.0110731,-1.7481313000000003,2.4093252,-0.16710971,march,23,5,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,april,0,1,weekday,
6,WECCbus157,1.0313258,-0.78026234,2.7330853,-0.26590163,april,1,1,weekday,
12,WECCbus157,1.0314371,-0.77839912,2.7197563999999996,-0.26610511,april,2,1,weekday,
18,WECCbus157,1.0314615,-0.77798,2.7168644,-0.26614263,april,3,1,weekday,
24,WECCbus157,1.0312666,-0.78105076,2.7410930000000002,-0.26565358,april,4,1,weekday,
30,WECCbus157,1.0306418,-0.79069624,2.8171519,-0.26390411,april,5,1,weekday,
36,WECCbus157,1.0299785,-0.80030562,2.8967315,-0.26150876,april,6,1,weekday,
42,WECCbus157,1.0297,-0.8046903,2.9269244,-0.26067513,april,7,1,weekday,
48,WECCbus157,1.0307475,-0.78877424,2.8057951,-0.26398862,april,8,1,weekday,
54,WECCbus157,1.0319163,-0.76992442,2.6628126,-0.26661811,april,9,1,weekday,
60,WECCbus157,1.0326082,-0.75844458,2.5718548,-0.26773219,april,10,1,weekday,
66,WECCbus157,1.0328675999999999,-0.75429528,2.534958,-0.26816484,april,11,1,weekday,
72,WECCbus157,1.0330921,-0.75066574,2.5023883999999996,-0.26848673,april,12,1,weekday,
78,WECCbus157,1.0330394,-0.75170334,2.5090543,-0.26852126,april,13,1,weekday,
84,WECCbus157,1.0329744,-0.75301953,2.5169581,-0.26857509,april,14,1,weekday,
90,WECCbus157,1.0323454,-0.76351023,2.6032278,-0.26775069,april,15,1,weekday,
96,WECCbus157,1.0308508,-0.78800814,2.7886392000000004,-0.26476641,april,16,1,weekday,
102,WECCbus157,1.029015,-0.81570629,2.9967366,-0.25866526,april,17,1,weekday,
108,WECCbus157,1.027747,-0.83194016,3.1373901,-0.25192231,april,18,1,weekday,
114,WECCbus157,1.0271875,-0.83980936,3.1928046,-0.24940238,april,19,1,weekday,
120,WECCbus157,1.0264331,-0.84940907,3.2684171,-0.24511883,april,20,1,weekday,
126,WECCbus157,1.0271681000000001,-0.84025518,3.1943867999999997,-0.24950431,april,21,1,weekday,
132,WECCbus157,1.0287498,-0.81877745,3.0295266,-0.25714999,april,22,1,weekday,
138,WECCbus157,1.0300363000000001,-0.8001887,2.8864092999999995,-0.26220786,april,23,1,weekday,
144,WECCbus157,1.03103,-0.78494434,2.7692772999999997,-0.26517351,april,0,3,weekend,
150,WECCbus157,1.0311086,-0.78371082,2.7595322999999996,-0.26536055,april,1,3,weekend,
156,WECCbus157,1.0312556,-0.78131983,2.7419461,-0.26568482,april,2,3,weekend,
162,WECCbus157,1.0313181999999999,-0.78030239,2.7343787,-0.26582379,april,3,3,weekend,
168,WECCbus157,1.0310869,-0.78382252,2.7632925999999998,-0.26514623,april,4,3,weekend,
174,WECCbus157,1.0304779,-0.79322166,2.8360271,-0.26337237,april,5,3,weekend,
180,WECCbus157,1.029773,-0.80330468,2.9200137,-0.26070979,april,6,3,weekend,
186,WECCbus157,1.0295563,-0.80687318,2.9424212000000005,-0.26016021,april,7,3,weekend,
192,WECCbus157,1.0307848,-0.78830552,2.8006942,-0.26415531,april,8,3,weekend,
198,WECCbus157,1.0319881,-0.76890975,2.6524001,-0.26681784,april,9,3,weekend,
204,WECCbus157,1.0326913,-0.75732188,2.5584555,-0.26793818,april,10,3,weekend,
210,WECCbus157,1.0329098,-0.75390014,2.5267261000000003,-0.26833673,april,11,3,weekend,
216,WECCbus157,1.0330979999999998,-0.75097506,2.4986342,-0.26866928,april,12,3,weekend,
222,WECCbus157,1.0330747999999998,-0.7516589,2.5003,-0.26881605,april,13,3,weekend,
228,WECCbus157,1.0329959999999998,-0.75334897,2.5094214,-0.26894853,april,14,3,weekend,
234,WECCbus157,1.032335,-0.76450269,2.5997692999999997,-0.26819413,april,15,3,weekend,
240,WECCbus157,1.030805,-0.78827469,2.7961737999999996,-0.26432365,april,16,3,weekend,
246,WECCbus157,1.0285581,-0.8215582,3.0482028,-0.25620408,april,17,3,weekend,
252,WECCbus157,1.0271178,-0.84193776,3.1931034,-0.24978902,april,18,3,weekend,
258,WECCbus157,1.0265712,-0.84978374,3.2442776,-0.24740012,april,19,3,weekend,
264,WECCbus157,1.0258453,-0.85774642,3.3203912000000004,-0.24228298,april,20,3,weekend,
270,WECCbus157,1.0265823,-0.84816604,3.2509474999999997,-0.24648579,april,21,3,weekend,
276,WECCbus157,1.0282094000000002,-0.82646056,3.0861845000000003,-0.25482919,april,22,3,weekend,
282,WECCbus157,1.0296298000000002,-0.80626969,2.9322,-0.26079908,april,23,3,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,april,0,1,weekday,
6,WECCbus54,1.0161662,-1.7215788,2.3402643,-0.14335547,april,1,1,weekday,
12,WECCbus54,1.0163023000000002,-1.7194961,2.3219336,-0.14412905,april,2,1,weekday,
18,WECCbus54,1.0163357,-1.7189974,2.3168357000000004,-0.14434778,april,3,1,weekday,
24,WECCbus54,1.0161648,-1.7218337,2.3384479,-0.14350874,april,4,1,weekday,
30,WECCbus54,1.0156179,-1.7307508999999999,2.4056102999999998,-0.14066606,april,5,1,weekday,
36,WECCbus54,1.0151503000000002,-1.738645,2.4621089,-0.13809436,april,6,1,weekday,
42,WECCbus54,1.0147792,-1.7438666,2.5108551,-0.13546070000000002,april,7,1,weekday,
48,WECCbus54,1.0157825,-1.7281508999999997,2.4238196,-0.13937539999999998,april,8,1,weekday,
54,WECCbus54,1.0169208,-1.7094014,2.3122262000000005,-0.14350929999999998,april,9,1,weekday,
60,WECCbus54,1.0175097,-1.6989492,2.2430857000000004,-0.14571636,april,10,1,weekday,
66,WECCbus54,1.0176339,-1.6962096000000002,2.22812,-0.14606703,april,11,1,weekday,
72,WECCbus54,1.017734,-1.6938967,2.2176346000000002,-0.14623867,april,12,1,weekday,
78,WECCbus54,1.0176425,-1.6952768,2.2366562,-0.14552547,april,13,1,weekday,
84,WECCbus54,1.0175115,-1.6971779999999999,2.2639936,-0.14440632,april,14,1,weekday,
90,WECCbus54,1.0170086,-1.7060591,2.3555137000000004,-0.14070558,april,15,1,weekday,
96,WECCbus54,1.0154853000000001,-1.7306714,2.5340912999999996,-0.13257024,april,16,1,weekday,
102,WECCbus54,1.0135863,-1.7589012,2.7317517999999996,-0.12074949,april,17,1,weekday,
108,WECCbus54,1.0128521000000001,-1.7707023000000002,2.8305496,-0.11357989,april,18,1,weekday,
114,WECCbus54,1.012175,-1.7796707999999999,2.8908688999999996,-0.10901322,april,19,1,weekday,
120,WECCbus54,1.0115846,-1.78836,2.9028745,-0.10854278,april,20,1,weekday,
126,WECCbus54,1.0121801,-1.7802618000000001,2.8172507,-0.11550087,april,21,1,weekday,
132,WECCbus54,1.0136937,-1.7591686000000002,2.6461599,-0.12735628,april,22,1,weekday,
138,WECCbus54,1.0149228000000001,-1.7410273,2.4980233,-0.1359681,april,23,1,weekday,
144,WECCbus54,1.015884,-1.7261071,2.3777312000000004,-0.14175351,april,0,3,weekend,
150,WECCbus54,1.0159505,-1.7249835,2.3720060000000003,-0.14194534,april,1,3,weekend,
156,WECCbus54,1.0161167,-1.7224313000000002,2.3487501,-0.14298242,april,2,3,weekend,
162,WECCbus54,1.0161855,-1.7213653999999998,2.338649,-0.14342653,april,3,3,weekend,
168,WECCbus54,1.0160155999999998,-1.7243127,2.3580686,-0.14268665,april,4,3,weekend,
174,WECCbus54,1.0154468,-1.7333616000000003,2.4266773999999995,-0.13966975,april,5,3,weekend,
180,WECCbus54,1.0149634,-1.7415169999999998,2.4841839,-0.13696121,april,6,3,weekend,
186,WECCbus54,1.0146021,-1.7463506999999998,2.5347601,-0.13405821,april,7,3,weekend,
192,WECCbus54,1.0157671,-1.7281113000000001,2.4312626,-0.13873738,april,8,3,weekend,
198,WECCbus54,1.0169109,-1.7091288,2.3212061,-0.14282650000000002,april,9,3,weekend,
204,WECCbus54,1.0174558,-1.6991477,2.261559,-0.14466265,april,10,3,weekend,
210,WECCbus54,1.0175243,-1.6972558999999998,2.2604759999999997,-0.14446251,april,11,3,weekend,
216,WECCbus54,1.0175598,-1.6958966,2.2639452,-0.14408755,april,12,3,weekend,
222,WECCbus54,1.0174321,-1.69755,2.2933089,-0.14280579,april,13,3,weekend,
228,WECCbus54,1.0172364999999999,-1.7002688999999997,2.3337234000000002,-0.14097276,april,14,3,weekend,
234,WECCbus54,1.0166547,-1.7100935000000002,2.4404095,-0.13602478,april,15,3,weekend,
240,WECCbus54,1.0154579,-1.729977,2.6378787999999997,-0.12497028,april,16,3,weekend,
246,WECCbus54,1.0132129,-1.7633898000000001,2.8713309,-0.10923272,april,17,3,weekend,
252,WECCbus54,1.0115591999999998,-1.7860418999999998,2.9656267999999995,-0.10227452,april,18,3,weekend,
258,WECCbus54,1.0107719000000002,-1.7959466,3.004734,-0.099231697,april,19,3,weekend,
264,WECCbus54,1.0106069,-1.7997461,3.0079238999999998,-0.09920877800000001,april,20,3,weekend,
270,WECCbus54,1.0114632,-1.7891991999999999,2.908897,-0.10792928,april,21,3,weekend,
276,WECCbus54,1.0130918,-1.7673625,2.724402,-0.1220298,april,22,3,weekend,
282,WECCbus54,1.0144963,-1.7472587,2.5570146,-0.13263047,april,23,3,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,april,0,1,weekday,
6,WECCbus57,1.0130939,-1.7143136000000003,2.1280433999999997,-0.18227363,april,1,1,weekday,
12,WECCbus57,1.0132163,-1.7122895,2.1118514,-0.18297501,april,2,1,weekday,
18,WECCbus57,1.0132459999999999,-1.7118081000000003,2.1085905,-0.18310719,april,3,1,weekday,
24,WECCbus57,1.013091,-1.714578,2.1312278,-0.18211836,april,4,1,weekday,
30,WECCbus57,1.0125949,-1.7232903999999998,2.2034529999999997,-0.17873787,april,5,1,weekday,
36,WECCbus57,1.0121705,-1.7310118000000003,2.2646556,-0.17571282,april,6,1,weekday,
42,WECCbus57,1.0118382,-1.7360738999999998,2.3041885,-0.17350562,april,7,1,weekday,
48,WECCbus57,1.0127700000000002,-1.7205653000000003,2.1363569,-0.18256983,april,8,1,weekday,
54,WECCbus57,1.0138214,-1.7020983,1.944812,-0.19042991,april,9,1,weekday,
60,WECCbus57,1.0143596,-1.6918407,1.8514886000000002,-0.19322586,april,10,1,weekday,
66,WECCbus57,1.0144735999999999,-1.6891426,1.8301542000000002,-0.19371501,april,11,1,weekday,
72,WECCbus57,1.0145665000000001,-1.686855,1.8105563000000002,-0.19417184,april,12,1,weekday,
78,WECCbus57,1.0144879,-1.6881645,1.8148752000000001,-0.19417297,april,13,1,weekday,
84,WECCbus57,1.014376,-1.6899636999999998,1.8202743000000001,-0.19418578,april,14,1,weekday,
90,WECCbus57,1.0139377,-1.6985198000000001,1.859979,-0.19371917,april,15,1,weekday,
96,WECCbus57,1.0125552,-1.7226085,2.0781057,-0.18603407,april,16,1,weekday,
102,WECCbus57,1.0108252,-1.7502702,2.3405499,-0.17227803,april,17,1,weekday,
108,WECCbus57,1.0101764000000002,-1.7617331999999999,2.4069839,-0.16852709,april,18,1,weekday,
114,WECCbus57,1.0095559,-1.7705359,2.4991076,-0.1620218,april,19,1,weekday,
120,WECCbus57,1.0089804,-1.7792778000000002,2.627623,-0.15156173,april,20,1,weekday,
126,WECCbus57,1.0094993,-1.7714887,2.589532,-0.15439046,april,21,1,weekday,
132,WECCbus57,1.0108641,-1.7509379,2.4216062000000003,-0.16639564,april,22,1,weekday,
138,WECCbus57,1.0119719,-1.733266,2.2799427000000003,-0.17489955,april,23,1,weekday,
144,WECCbus57,1.0128397,-1.7187229,2.162273,-0.18077844,april,0,3,weekend,
150,WECCbus57,1.0129018,-1.7176121,2.1503264,-0.18133725,april,1,3,weekend,
156,WECCbus57,1.0130504999999999,-1.715136,2.1319331000000004,-0.18213797,april,2,3,weekend,
162,WECCbus57,1.0131118000000001,-1.7141039,2.1247857000000003,-0.18243501,april,3,3,weekend,
168,WECCbus57,1.0129564,-1.7169951,2.1497482999999997,-0.18129941,april,4,3,weekend,
174,WECCbus57,1.01244,-1.7258357,2.2248337000000005,-0.17764342,april,5,3,weekend,
180,WECCbus57,1.0120011,-1.733816,2.2881816,-0.17440160000000002,april,6,3,weekend,
186,WECCbus57,1.0116804,-1.7384781999999999,2.3217103999999997,-0.17252495,april,7,3,weekend,
192,WECCbus57,1.0127608000000001,-1.7204918000000002,2.1301598,-0.18286894,april,8,3,weekend,
198,WECCbus57,1.0138184000000001,-1.7017828000000002,1.9348591,-0.19080357,april,9,3,weekend,
204,WECCbus57,1.0143191999999999,-1.6919602999999999,1.8424241000000001,-0.19353495,april,10,3,weekend,
210,WECCbus57,1.0143867,-1.6900557,1.8208642,-0.19413567,april,11,3,weekend,
216,WECCbus57,1.0144246,-1.6886691999999999,1.8034643,-0.19459277,april,12,3,weekend,
222,WECCbus57,1.0143174000000001,-1.6902095000000001,1.8047508,-0.19475299,april,13,3,weekend,
228,WECCbus57,1.0141508,-1.6927771,1.8121897,-0.19479522,april,14,3,weekend,
234,WECCbus57,1.013647,-1.7022178,1.8529687,-0.19440734,april,15,3,weekend,
240,WECCbus57,1.0126046999999998,-1.7214049,1.9495002000000001,-0.19248111,april,16,3,weekend,
246,WECCbus57,1.0105686,-1.7541432000000001,2.2577917000000003,-0.17837631,april,17,3,weekend,
252,WECCbus57,1.0090117,-1.7766518,2.5501811,-0.15797289,april,18,3,weekend,
