,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
204,WECClink57-58,-1.8315107,1.8353834,0.4892688,-0.47306806,february,10,6,weekend,,WECClink57-58
210,WECClink57-58,-1.8119817999999999,1.8157773999999998,0.49005088,-0.47469498,february,11,6,weekend,,WECClink57-58
216,WECClink57-58,-1.8181086,1.8219283,0.48983376,-0.47421363,february,12,6,weekend,,WECClink57-58
222,WECClink57-58,-1.8157291000000002,1.8195394,0.48992134,-0.47440394,february,13,6,weekend,,WECClink57-58
228,WECClink57-58,-1.813793,1.8175956999999998,0.48997573,-0.47454185,february,14,6,weekend,,WECClink57-58
234,WECClink57-58,-1.8134601000000001,1.8172615,0.48998377,-0.47456435,february,15,6,weekend,,WECClink57-58
240,WECClink57-58,-1.8345133999999998,1.8383982,0.48917686,-0.47284521,february,16,6,weekend,,WECClink57-58
246,WECClink57-58,-1.9260804,1.9303395,0.48515556,-0.46472813,february,17,6,weekend,,WECClink57-58
252,WECClink57-58,-2.0732368,2.0781379,0.47692377,-0.44947156,february,18,6,weekend,,WECClink57-58
258,WECClink57-58,-2.1517839,2.1570486,0.47171639,-0.44028782,february,19,6,weekend,,WECClink57-58
264,WECClink57-58,-2.1621278,2.1674414,0.47099082,-0.43902659,february,20,6,weekend,,WECClink57-58
270,WECClink57-58,-2.1449228,2.1501551,0.47219632,-0.44112153,february,21,6,weekend,,WECClink57-58
276,WECClink57-58,-2.0728296000000004,2.0777289,0.47699796,-0.44956599999999997,february,22,6,weekend,,WECClink57-58
282,WECClink57-58,-1.964668,1.9690906000000004,0.48320965,-0.46099327,february,23,6,weekend,,WECClink57-58
0,WECClink156-157,2.3423163,-2.3407193,-0.0051990458000000005,0.10155085,march,0,4,weekday,,WECClink156-157
6,WECClink156-157,2.0930005,-2.0917082,-0.37409709999999996,0.45206954,march,1,4,weekday,,WECClink156-157
12,WECClink156-157,2.0624006,-2.0611450000000002,-0.37478683,0.45053793,march,2,4,weekday,,WECClink156-157
18,WECClink156-157,2.0521971999999997,-2.0509538,-0.37493271,0.44994912,march,3,4,weekday,,WECClink156-157
24,WECClink156-157,2.0644722,-2.0632141,-0.37472097,0.45062095,march,4,4,weekday,,WECClink156-157
30,WECClink156-157,2.1132995,-2.1119824,-0.37350517,0.45296799,march,5,4,weekday,,WECClink156-157
36,WECClink156-157,2.1976357,-2.1962132999999997,-0.37098025,0.45680069,march,6,4,weekday,,WECClink156-157
42,WECClink156-157,2.2371414,-2.2356681000000003,-0.36955521,0.45844186,march,7,4,weekday,,WECClink156-157
48,WECClink156-157,2.2713617999999998,-2.2698436,-0.36863712,0.46023615,march,8,4,weekday,,WECClink156-157
54,WECClink156-157,2.2340987,-2.2326292000000003,-0.37000969,0.45866638,march,9,4,weekday,,WECClink156-157
60,WECClink156-157,2.1835562000000004,-2.1821516,-0.37166836,0.45641442,march,10,4,weekday,,WECClink156-157
66,WECClink156-157,2.1816782000000003,-2.1802759999999997,-0.37175187,0.45635488,march,11,4,weekday,,WECClink156-157
72,WECClink156-157,2.1850708,-2.1836642000000004,-0.37174254,0.45660706,march,12,4,weekday,,WECClink156-157
78,WECClink156-157,2.1879568,-2.1865465,-0.37167659,0.45676278,march,13,4,weekday,,WECClink156-157
84,WECClink156-157,2.1922998,-2.190884,-0.37157983,0.45700046,march,14,4,weekday,,WECClink156-157
90,WECClink156-157,2.2064205,-2.2049866000000002,-0.37125629,0.45776799,march,15,4,weekday,,WECClink156-157
96,WECClink156-157,2.2803627,-2.2788324,-0.36868785,0.46101718,march,16,4,weekday,,WECClink156-157
102,WECClink156-157,2.379475,-2.3778102000000003,-0.36457998,0.46502274,march,17,4,weekday,,WECClink156-157
108,WECClink156-157,2.4765702999999997,-2.4747678,-0.35992311,0.46867190000000003,march,18,4,weekday,,WECClink156-157
114,WECClink156-157,2.5843807,-2.5824186,-0.35359793,0.47197804,march,19,4,weekday,,WECClink156-157
120,WECClink156-157,2.622284,-2.6202641,-0.35090395,0.47276735,march,20,4,weekday,,WECClink156-157
126,WECClink156-157,2.5796391,-2.5776844,-0.35357916,0.47151542,march,21,4,weekday,,WECClink156-157
132,WECClink156-157,2.4557417999999998,-2.4539696,-0.36061646,0.46754118,march,22,4,weekday,,WECClink156-157
138,WECClink156-157,2.3050099,-2.3034467999999997,-0.36751405,0.46181885,march,23,4,weekday,,WECClink156-157
144,WECClink156-157,2.1833901,-2.1819856,-0.37171695,0.45645142,march,0,5,weekend,,WECClink156-157
150,WECClink156-157,2.113115,-2.1117982000000004,-0.37361041,0.45306178,march,1,5,weekend,,WECClink156-157
156,WECClink156-157,2.0814595000000002,-2.0801811000000003,-0.37431041,0.45143997,march,2,5,weekend,,WECClink156-157
162,WECClink156-157,2.0675316,-2.0662699,-0.37464362,0.45076421,march,3,5,weekend,,WECClink156-157
168,WECClink156-157,2.0826243000000004,-2.0813445,-0.37424351,0.45145697,march,4,5,weekend,,WECClink156-157
174,WECClink156-157,2.1301035,-2.1287658,-0.3730375,0.4537465,march,5,5,weekend,,WECClink156-157
180,WECClink156-157,2.2165115,-2.2150649,-0.37036426,0.4576442,march,6,5,weekend,,WECClink156-157
186,WECClink156-157,2.2588841,-2.2573825000000003,-0.36864904,0.45924611,march,7,5,weekend,,WECClink156-157
192,WECClink156-157,2.2649231,-2.2634133,-0.36891044,0.45999829,march,8,5,weekend,,WECClink156-157
198,WECClink156-157,2.2150746,-2.2136298,-0.37072419,0.45789951,march,9,5,weekend,,WECClink156-157
204,WECClink156-157,2.1592605,-2.1578863999999998,-0.37260638,0.4555107,march,10,5,weekend,,WECClink156-157
210,WECClink156-157,2.1590123,-2.1576385,-0.37261859,0.45550413,march,11,5,weekend,,WECClink156-157
216,WECClink156-157,2.1668767000000004,-2.165493,-0.37254052,0.45602504,march,12,5,weekend,,WECClink156-157
222,WECClink156-157,2.1634265,-2.1620470000000003,-0.37285777,0.45608606,march,13,5,weekend,,WECClink156-157
228,WECClink156-157,2.1667964,-2.1654126,-0.37286632,0.4563528,march,14,5,weekend,,WECClink156-157
234,WECClink156-157,2.1812125,-2.1798105,-0.37260652,0.45719453,march,15,5,weekend,,WECClink156-157
240,WECClink156-157,2.2627532,-2.261246,-0.36979314,0.46072958,march,16,5,weekend,,WECClink156-157
246,WECClink156-157,2.3957515,-2.3940639,-0.36414531,0.46596419,march,17,5,weekend,,WECClink156-157
252,WECClink156-157,2.5147532999999997,-2.5128949,-0.35811799,0.47023859999999995,march,18,5,weekend,,WECClink156-157
258,WECClink156-157,2.633244,-2.631207,-0.35058490000000003,0.47348283,march,19,5,weekend,,WECClink156-157
264,WECClink156-157,2.672961,-2.6708623,-0.34751248,0.47413288,march,20,5,weekend,,WECClink156-157
270,WECClink156-157,2.6295177000000005,-2.6274867000000004,-0.35040145,0.47293702,march,21,5,weekend,,WECClink156-157
276,WECClink156-157,2.5029964,-2.5011556,-0.35809111,0.46914809999999996,march,22,5,weekend,,WECClink156-157
282,WECClink156-157,2.3444908,-2.3428743,-0.36587946,0.46340809,march,23,5,weekend,,WECClink156-157
0,WECClink157-161,-0.68542557,0.69058221,-0.32008771,0.018329072,march,0,4,weekday,,WECClink157-161
6,WECClink157-161,-0.67469174,0.67931767,-0.18690255,-0.12559463,march,1,4,weekday,,WECClink157-161
12,WECClink157-161,-0.67451557,0.67913636,-0.18472876,-0.12791138,march,2,4,weekday,,WECClink157-161
18,WECClink157-161,-0.67445511,0.67907416,-0.1839828,-0.12870617,march,3,4,weekday,,WECClink157-161
24,WECClink157-161,-0.67452698,0.67914809,-0.18486944,-0.12776148,march,4,4,weekday,,WECClink157-161
30,WECClink157-161,-0.6748079,0.67943728,-0.1883361,-0.12406625,march,5,4,weekday,,WECClink157-161
36,WECClink157-161,-0.67530503,0.67994974,-0.19447329,-0.11751814,march,6,4,weekday,,WECClink157-161
42,WECClink157-161,-0.67554237,0.6801946999999999,-0.19740426,-0.11438807,march,7,4,weekday,,WECClink157-161
48,WECClink157-161,-0.67576474,0.68042441,-0.2001511,-0.11145297,march,8,4,weekday,,WECClink157-161
54,WECClink157-161,-0.67553528,0.68018738,-0.19731674,-0.11448157,march,9,4,weekday,,WECClink157-161
60,WECClink157-161,-0.6752268,0.67986904,-0.19350732,-0.11854932,march,10,4,weekday,,WECClink157-161
66,WECClink157-161,-0.67521561,0.6798575,-0.19336918,-0.11869676,march,11,4,weekday,,WECClink157-161
72,WECClink157-161,-0.67523898,0.6798816,-0.19365772,-0.11838878,march,12,4,weekday,,WECClink157-161
78,WECClink157-161,-0.67525788,0.6799010999999999,-0.1938911,-0.11813965,march,13,4,weekday,,WECClink157-161
84,WECClink157-161,-0.67528734,0.67993149,-0.19425479999999998,-0.11775139,march,14,4,weekday,,WECClink157-161
90,WECClink157-161,-0.67537862,0.68002567,-0.19538203,-0.11654786,march,15,4,weekday,,WECClink157-161
96,WECClink157-161,-0.67584206,0.68050431,-0.20110624,-0.11043199,march,16,4,weekday,,WECClink157-161
102,WECClink157-161,-0.67647921,0.68116362,-0.20898042,-0.10200753,march,17,4,weekday,,WECClink157-161
108,WECClink157-161,-0.67713044,0.68183904,-0.21703384,-0.093377432,march,18,4,weekday,,WECClink157-161
114,WECClink157-161,-0.67787343,0.68261152,-0.22622837,-0.083507268,march,19,4,weekday,,WECClink157-161
120,WECClink157-161,-0.67813168,0.68288049,-0.22942577,-0.080070585,march,20,4,weekday,,WECClink157-161
126,WECClink157-161,-0.67782283,0.68255884,-0.22560191,-0.08418034,march,21,4,weekday,,WECClink157-161
132,WECClink157-161,-0.67696719,0.68166958,-0.21501448,-0.095542714,march,22,4,weekday,,WECClink157-161
138,WECClink157-161,-0.67598095,0.6806479,-0.20282227,-0.10859718,march,23,4,weekday,,WECClink157-161
144,WECClink157-161,-0.67522756,0.67986982,-0.19351664,-0.11853937,march,0,5,weekend,,WECClink157-161
150,WECClink157-161,-0.67480953,0.67943896,-0.18835622,-0.12404481,march,1,5,weekend,,WECClink157-161
156,WECClink157-161,-0.67462392,0.67924786,-0.18606566,-0.12648668,march,2,5,weekend,,WECClink157-161
162,WECClink157-161,-0.67454443,0.67916605,-0.18508475,-0.12753205,march,3,5,weekend,,WECClink157-161
168,WECClink157-161,-0.67462965,0.67925376,-0.18613637,-0.12641132,march,4,5,weekend,,WECClink157-161
174,WECClink157-161,-0.67490647,0.67953883,-0.18955281,-0.12276872,march,5,5,weekend,,WECClink157-161
180,WECClink157-161,-0.67542122,0.68006964,-0.19590807,-0.11598612,march,6,5,weekend,,WECClink157-161
186,WECClink157-161,-0.67567299,0.68032961,-0.19901764,-0.11266431,march,7,5,weekend,,WECClink157-161
192,WECClink157-161,-0.67572655,0.68038494,-0.19967928,-0.11195725,march,8,5,weekend,,WECClink157-161
198,WECClink157-161,-0.67542047,0.68006886,-0.19589876,-0.11599607,march,9,5,weekend,,WECClink157-161
204,WECClink157-161,-0.67508721,0.67972509,-0.19178385,-0.12038864,march,10,5,weekend,,WECClink157-161
210,WECClink157-161,-0.67508526,0.67972309,-0.19175984,-0.12041426,march,11,5,weekend,,WECClink157-161
216,WECClink157-161,-0.67513781,0.67977726,-0.19240856,-0.11972201,march,12,5,weekend,,WECClink157-161
222,WECClink157-161,-0.6751249,0.67976395,-0.19224919,-0.11989208,march,13,5,weekend,,WECClink157-161
228,WECClink157-161,-0.67514992,0.67978975,-0.19255808,-0.11956244,march,14,5,weekend,,WECClink157-161
234,WECClink157-161,-0.67524353,0.67988629,-0.19371386,-0.11832885,march,15,5,weekend,,WECClink157-161
240,WECClink157-161,-0.67574449,0.68040347,-0.19990084,-0.11172045,march,16,5,weekend,,WECClink157-161
246,WECClink157-161,-0.67659923,0.68128799,-0.21046432,-0.10041843,march,17,5,weekend,,WECClink157-161
252,WECClink157-161,-0.67740769,0.68212706,-0.22046403,-0.089697335,march,18,5,weekend,,WECClink157-161
258,WECClink157-161,-0.67823325,0.68298635,-0.23068360000000002,-0.07871801,march,19,5,weekend,,WECClink157-161
264,WECClink157-161,-0.6785047,0.68326944,-0.23404575,-0.075100895,march,20,5,weekend,,WECClink157-161
270,WECClink157-161,-0.67818363,0.68293463,-0.23006910000000003,-0.07937884099999999,march,21,5,weekend,,WECClink157-161
276,WECClink157-161,-0.67729086,0.68200565,-0.21901839999999997,-0.091248601,march,22,5,weekend,,WECClink157-161
282,WECClink157-161,-0.67623391,0.68090962,-0.20594833,-0.10525309999999999,march,23,5,weekend,,WECClink157-161
0,WECClink42-57,0.90509683,-0.90308352,0.41169101,-0.44989797,march,0,4,weekday,,WECClink42-57
6,WECClink42-57,0.85645118,-0.85492866,0.20238342,-0.2503445,march,1,4,weekday,,WECClink42-57
12,WECClink42-57,0.85339504,-0.85188472,0.20051081,-0.24868309,march,2,4,weekday,,WECClink42-57
18,WECClink42-57,0.85198466,-0.85047994,0.19964804,-0.24791747,march,3,4,weekday,,WECClink42-57
24,WECClink42-57,0.85350348,-0.85199273,0.20057451,-0.24873939,march,4,4,weekday,,WECClink42-57
30,WECClink42-57,0.85804776,-0.85651884,0.20335857,-0.25120908,march,5,4,weekday,,WECClink42-57
36,WECClink42-57,0.86571644,-0.86415648,0.20815084,-0.25546378,march,6,4,weekday,,WECClink42-57
42,WECClink42-57,0.86902505,-0.86745155,0.21026105,-0.25733914,march,7,4,weekday,,WECClink42-57
48,WECClink42-57,0.87418911,-0.87259419,0.21366534,-0.26037146,march,8,4,weekday,,WECClink42-57
54,WECClink42-57,0.87067532,-0.86909495,0.2113803,-0.25833884,march,9,4,weekday,,WECClink42-57
60,WECClink42-57,0.86556628,-0.8640068999999999,0.20808993,-0.25541246,march,10,4,weekday,,WECClink42-57
66,WECClink42-57,0.86544914,-0.86389024,0.20801692,-0.25534768,march,11,4,weekday,,WECClink42-57
72,WECClink42-57,0.86628637,-0.86472401,0.20857645,-0.25584715,march,12,4,weekday,,WECClink42-57
78,WECClink42-57,0.8667589,-0.86519458,0.20890340000000002,-0.25613987,march,13,4,weekday,,WECClink42-57
84,WECClink42-57,0.86757634,-0.86600862,0.2094674,-0.25664463,march,14,4,weekday,,WECClink42-57
90,WECClink42-57,0.86982508,-0.86824807,0.21095569,-0.25797141,march,15,4,weekday,,WECClink42-57
96,WECClink42-57,0.87795306,-0.8763421999999998,0.21632852,-0.26275658,march,16,4,weekday,,WECClink42-57
102,WECClink42-57,0.88831256,-0.88665772,0.22336192,-0.26902606,march,17,4,weekday,,WECClink42-57
108,WECClink42-57,0.89899912,-0.89729781,0.23090974,-0.27576573,march,18,4,weekday,,WECClink42-57
114,WECClink42-57,0.90947686,-0.9077290000000001,0.23850821,-0.28255428,march,19,4,weekday,,WECClink42-57
120,WECClink42-57,0.91167439,-0.90991667,0.24010071,-0.28397555,march,20,4,weekday,,WECClink42-57
126,WECClink42-57,0.90671219,-0.90497683,0.23638943,-0.2806539,march,21,4,weekday,,WECClink42-57
132,WECClink42-57,0.89389444,-0.89221563,0.22713654,-0.27238512,march,22,4,weekday,,WECClink42-57
138,WECClink42-57,0.8784286,-0.8768159,0.21650834,-0.26290578,march,23,4,weekday,,WECClink42-57
144,WECClink42-57,0.86582901,-0.86426854,0.20827328,-0.25557675,march,0,5,weekend,,WECClink42-57
150,WECClink42-57,0.85854011,-0.8570091999999999,0.20368204,-0.25149773,march,1,5,weekend,,WECClink42-57
156,WECClink42-57,0.8550535,-0.85353658,0.20152093,-0.24957889,march,2,5,weekend,,WECClink42-57
162,WECClink42-57,0.85377465,-0.85226282,0.20074145,-0.24888760000000001,march,3,5,weekend,,WECClink42-57
168,WECClink42-57,0.85497773,-0.85346111,0.20146514,-0.24952861,march,4,5,weekend,,WECClink42-57
174,WECClink42-57,0.85965113,-0.85811577,0.20435099,-0.25208983,march,5,5,weekend,,WECClink42-57
180,WECClink42-57,0.86774115,-0.86617291,0.20944468,-0.25661393,march,6,5,weekend,,WECClink42-57
186,WECClink42-57,0.87052177,-0.86894211,0.21121597,-0.25818749,march,7,5,weekend,,WECClink42-57
192,WECClink42-57,0.8738187,-0.8722253000000001,0.21343129,-0.26016388,march,8,5,weekend,,WECClink42-57
198,WECClink42-57,0.86911676,-0.8675428,0.21037777,-0.25744758,march,9,5,weekend,,WECClink42-57
204,WECClink42-57,0.86424247,-0.86268845,0.20727835,-0.25469357,march,10,5,weekend,,WECClink42-57
210,WECClink42-57,0.86417222,-0.86261848,0.20724414,-0.25466402,march,11,5,weekend,,WECClink42-57
216,WECClink42-57,0.86585665,-0.86429601,0.20834299999999997,-0.25564294,march,12,5,weekend,,WECClink42-57
222,WECClink42-57,0.86677356,-0.86520911,0.2089701,-0.25620378,march,13,5,weekend,,WECClink42-57
228,WECClink42-57,0.86783217,-0.86626335,0.20967701,-0.25683461,march,14,5,weekend,,WECClink42-57
234,WECClink42-57,0.87035728,-0.86877802,0.21134886,-0.25832497,march,15,5,weekend,,WECClink42-57
240,WECClink42-57,0.87847258,-0.87685951,0.21669644,-0.26308590000000004,march,16,5,weekend,,WECClink42-57
246,WECClink42-57,0.89199344,-0.89032268,0.22596389,-0.27135088,march,17,5,weekend,,WECClink42-57
252,WECClink42-57,0.90510708,-0.90337867,0.23538881,-0.27977251,march,18,5,weekend,,WECClink42-57
258,WECClink42-57,0.915816,-0.91403933,0.24331487,-0.28685877,march,19,5,weekend,,WECClink42-57
264,WECClink42-57,0.9175236999999999,-0.91573929,0.24456182,-0.28797127,march,20,5,weekend,,WECClink42-57
270,WECClink42-57,0.91236577,-0.91060491,0.24062853,-0.28444856,march,21,5,weekend,,WECClink42-57
276,WECClink42-57,0.89899855,-0.8972974,0.23078809,-0.27564786,march,22,5,weekend,,WECClink42-57
282,WECClink42-57,0.88250135,-0.88087146,0.21925009,-0.26534901,march,23,5,weekend,,WECClink42-57
0,WECClink50-57,1.4135087,-1.4127604,0.0015870004,-0.0023810819,march,0,4,weekday,,WECClink50-57
6,WECClink50-57,0.96650769,-0.96600956,-0.66870697,0.6651363,march,1,4,weekday,,WECClink50-57
12,WECClink50-57,0.94170232,-0.9412203000000001,-0.67121423,0.66748087,march,2,4,weekday,,WECClink50-57
18,WECClink50-57,0.93025474,-0.9297799999999999,-0.67236096,0.668554,march,3,4,weekday,,WECClink50-57
24,WECClink50-57,0.94258181,-0.94209922,-0.67113233,0.66740468,march,4,4,weekday,,WECClink50-57
30,WECClink50-57,0.97946489,-0.97895815,-0.66740204,0.66391819,march,5,4,weekday,,WECClink50-57
36,WECClink50-57,1.0417224,-1.0411727,-0.66083569,0.65778529,march,6,4,weekday,,WECClink50-57
42,WECClink50-57,1.0685911,-1.0680221,-0.65786935,0.65501443,march,7,4,weekday,,WECClink50-57
48,WECClink50-57,1.1105519,-1.1099516,-0.6529552,0.65041536,march,8,4,weekday,,WECClink50-57
54,WECClink50-57,1.0820093000000002,-1.0814304,-0.65622365,0.65346779,march,9,4,weekday,,WECClink50-57
60,WECClink50-57,1.0405122,-1.0399634,-0.6608835,0.65782411,march,10,4,weekday,,WECClink50-57
66,WECClink50-57,1.0395613000000001,-1.0390131,-0.66098606,0.65791985,march,11,4,weekday,,WECClink50-57
72,WECClink50-57,1.0463674,-1.0458145,-0.66016761,0.65715005,march,12,4,weekday,,WECClink50-57
78,WECClink50-57,1.0502120000000001,-1.0496563,-0.6596671,0.65667702,march,13,4,weekday,,WECClink50-57
84,WECClink50-57,1.0568621999999999,-1.0563018,-0.6588062,0.65586393,march,14,4,weekday,,WECClink50-57
90,WECClink50-57,1.0751378,-1.0745641000000001,-0.65664314,0.65383478,march,15,4,weekday,,WECClink50-57
96,WECClink50-57,1.1411826,-1.1405589,-0.64882694,0.64652342,march,16,4,weekday,,WECClink50-57
102,WECClink50-57,1.2253878999999999,-1.2246957,-0.63833011,0.636716,march,17,4,weekday,,WECClink50-57
108,WECClink50-57,1.3123040000000001,-1.3115358,-0.62664476,0.62579565,march,18,4,weekday,,WECClink50-57
114,WECClink50-57,1.3975479,-1.3966996999999999,-0.61460039,0.61455563,march,19,4,weekday,,WECClink50-57
120,WECClink50-57,1.4154231000000002,-1.4145573999999999,-0.61205744,0.61218835,march,20,4,weekday,,WECClink50-57
126,WECClink50-57,1.3750277,-1.3742011,-0.6180935000000001,0.61783185,march,21,4,weekday,,WECClink50-57
132,WECClink50-57,1.2707446000000002,-1.2700132,-0.63270767,0.63148727,march,22,4,weekday,,WECClink50-57
138,WECClink50-57,1.145009,-1.1443821,-0.64876572,0.64649393,march,23,4,weekday,,WECClink50-57
144,WECClink50-57,1.0426503,-1.0421,-0.66059962,0.65755538,march,0,5,weekend,,WECClink50-57
150,WECClink50-57,0.98346668,-0.98295729,-0.66693822,0.6634812,march,1,5,weekend,,WECClink50-57
156,WECClink50-57,0.95516207,-0.95467136,-0.66986687,0.66622127,march,2,5,weekend,,WECClink50-57
162,WECClink50-57,0.94478309,-0.94429909,-0.67090556,0.66719216,march,3,5,weekend,,WECClink50-57
168,WECClink50-57,0.95454448,-0.95405415,-0.66995505,0.66630549,march,4,5,weekend,,WECClink50-57
174,WECClink50-57,0.99248021,-0.99196472,-0.66605595,0.66266043,march,5,5,weekend,,WECClink50-57
180,WECClink50-57,1.0581656000000002,-1.0576041,-0.65902004,0.65608863,march,6,5,weekend,,WECClink50-57
186,WECClink50-57,1.0807452,-1.0801671999999998,-0.65651961,0.65375486,march,7,5,weekend,,WECClink50-57
192,WECClink50-57,1.1075451,-1.106947,-0.65327949,0.65071653,march,8,5,weekend,,WECClink50-57
198,WECClink50-57,1.069351,-1.0687815,-0.6576451,0.65479528,march,9,5,weekend,,WECClink50-57
204,WECClink50-57,1.0297698,-1.0292286,-0.66198444,0.65884818,march,10,5,weekend,,WECClink50-57
210,WECClink50-57,1.0292023000000001,-1.0286615,-0.66201413,0.65887372,march,11,5,weekend,,WECClink50-57
216,WECClink50-57,1.0428885,-1.0423381,-0.66044771,0.65740472,march,12,5,weekend,,WECClink50-57
222,WECClink50-57,1.0503459,-1.0497902,-0.65951881,0.65652922,march,13,5,weekend,,WECClink50-57
228,WECClink50-57,1.0589513000000002,-1.0583893999999998,-0.65848589,0.65555857,march,14,5,weekend,,WECClink50-57
234,WECClink50-57,1.0794727,-1.0788958,-0.65605884,0.6532824,march,15,5,weekend,,WECClink50-57
240,WECClink50-57,1.1454090000000001,-1.144782,-0.64829676,0.6460266,march,16,5,weekend,,WECClink50-57
246,WECClink50-57,1.2553286,-1.2546108,-0.63431751,0.63296049,march,17,5,weekend,,WECClink50-57
252,WECClink50-57,1.3620132,-1.361199,-0.61949098,0.6191036999999999,march,18,5,weekend,,WECClink50-57
258,WECClink50-57,1.4491643,-1.4482652,-0.60669344,0.60716086,march,19,5,weekend,,WECClink50-57
264,WECClink50-57,1.4630553999999998,-1.4621421000000001,-0.60467688,0.60528598,march,20,5,weekend,,WECClink50-57
270,WECClink50-57,1.421054,-1.4201829,-0.61117417,0.61136063,march,21,5,weekend,,WECClink50-57
276,WECClink50-57,1.312267,-1.3114987,-0.62698138,0.62613307,march,22,5,weekend,,WECClink50-57
282,WECClink50-57,1.17811,-1.1774566999999998,-0.64470453,0.64269853,march,23,5,weekend,,WECClink50-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,march,0,4,weekday,,WECClink54-57
6,WECClink54-57,-0.7124672,0.71291581,0.34273523,-0.36275941,march,1,4,weekday,,WECClink54-57
12,WECClink54-57,-0.70384726,0.70428781,0.34424859999999996,-0.3643973,march,2,4,weekday,,WECClink54-57
18,WECClink54-57,-0.70027039,0.70070764,0.34492269,-0.36512288,march,3,4,weekday,,WECClink54-57
24,WECClink54-57,-0.70428193,0.70472289,0.34419448,-0.36433701,march,4,4,weekday,,WECClink54-57
30,WECClink54-57,-0.71711997,0.7175729999999999,0.34195782,-0.36191409999999996,march,5,4,weekday,,WECClink54-57
36,WECClink54-57,-0.73840035,0.73887391,0.33810119,-0.35774063,march,6,4,weekday,,WECClink54-57
42,WECClink54-57,-0.74736802,0.7478504,0.3363967,-0.35589955,march,7,4,weekday,,WECClink54-57
48,WECClink54-57,-0.76243,0.76292748,0.33354034,-0.35281077,march,8,4,weekday,,WECClink54-57
54,WECClink54-57,-0.75306946,0.75355753,0.33538464,-0.35480087,march,9,4,weekday,,WECClink54-57
60,WECClink54-57,-0.73910335,0.73957761,0.33805583,-0.35768567,march,10,4,weekday,,WECClink54-57
66,WECClink54-57,-0.73948856,0.73996322,0.33806744,-0.35769204,march,11,4,weekday,,WECClink54-57
72,WECClink54-57,-0.74421499,0.74469438,0.33744299,-0.35699786,march,12,4,weekday,,WECClink54-57
78,WECClink54-57,-0.74800581,0.74848902,0.33700194,-0.35650103,march,13,4,weekday,,WECClink54-57
84,WECClink54-57,-0.75336134,0.75384998,0.33631608,-0.35573555,march,14,4,weekday,,WECClink54-57
90,WECClink54-57,-0.76168998,0.76218705,0.33492786,-0.35421999,march,15,4,weekday,,WECClink54-57
96,WECClink54-57,-0.78463846,0.78515912,0.33042654,-0.34935522,march,16,4,weekday,,WECClink54-57
102,WECClink54-57,-0.81288646,0.81343722,0.32456090000000004,-0.34302517,march,17,4,weekday,,WECClink54-57
108,WECClink54-57,-0.84297986,0.84356401,0.31810277,-0.33605354,march,18,4,weekday,,WECClink54-57
114,WECClink54-57,-0.86769163,0.86830412,0.31200647,-0.32951469,march,19,4,weekday,,WECClink54-57
120,WECClink54-57,-0.8716383,0.87225538,0.3108538,-0.32828828,march,20,4,weekday,,WECClink54-57
126,WECClink54-57,-0.85655633,0.85715581,0.31414825,-0.33185167,march,21,4,weekday,,WECClink54-57
132,WECClink54-57,-0.81921722,0.81977464,0.32213145,-0.34048011,march,22,4,weekday,,WECClink54-57
138,WECClink54-57,-0.77546616,0.77597699,0.33106002,-0.35012608,march,23,4,weekday,,WECClink54-57
144,WECClink54-57,-0.73949522,0.73996983,0.33789437,-0.35751821,march,0,5,weekend,,WECClink54-57
150,WECClink54-57,-0.7187741,0.7192286999999999,0.34165621,-0.36158859,march,1,5,weekend,,WECClink54-57
156,WECClink54-57,-0.70858314,0.70902811,0.34343323,-0.36351375,march,2,5,weekend,,WECClink54-57
162,WECClink54-57,-0.70500649,0.70544812,0.34405845,-0.36419056,march,3,5,weekend,,WECClink54-57
168,WECClink54-57,-0.70771135,0.70815549,0.34352631,-0.36361887,march,4,5,weekend,,WECClink54-57
174,WECClink54-57,-0.72074089,0.72119734,0.34121231,-0.36111473,march,5,5,weekend,,WECClink54-57
180,WECClink54-57,-0.74246583,0.74294332,0.33714968,-0.35672619,march,6,5,weekend,,WECClink54-57
186,WECClink54-57,-0.75082968,0.75131548,0.33566744,-0.35511655,march,7,5,weekend,,WECClink54-57
192,WECClink54-57,-0.76072789,0.76122362,0.33376072,-0.35305727,march,8,5,weekend,,WECClink54-57
198,WECClink54-57,-0.74827319,0.74875646,0.33621774,-0.35570745,march,9,5,weekend,,WECClink54-57
204,WECClink54-57,-0.73624867,0.73672015,0.33863427,-0.35830803,march,10,5,weekend,,WECClink54-57
210,WECClink54-57,-0.73806534,0.73853866,0.33852883,-0.35817685,march,11,5,weekend,,WECClink54-57
216,WECClink54-57,-0.74391041,0.74438949,0.33753943,-0.35709987,march,12,5,weekend,,WECClink54-57
222,WECClink54-57,-0.74842705,0.74891065,0.33687318,-0.35636637,march,13,5,weekend,,WECClink54-57
228,WECClink54-57,-0.7527001999999999,0.75318809,0.33618834,-0.35561707,march,14,5,weekend,,WECClink54-57
234,WECClink54-57,-0.76177988,0.76227695,0.3346481,-0.35393787,march,15,5,weekend,,WECClink54-57
240,WECClink54-57,-0.78395629,0.78447614,0.33023453,-0.34917246,march,16,5,weekend,,WECClink54-57
246,WECClink54-57,-0.8213746,0.82193456,0.32245563,-0.34077548,march,17,5,weekend,,WECClink54-57
