,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
270,WECCbus57,1.0082959999999999,-1.7896032,2.7613689999999997,-0.13960720000000001,february,21,6,weekend,
276,WECCbus57,1.0092308,-1.7761054,2.6459615000000003,-0.14966372,february,22,6,weekend,
282,WECCbus57,1.0105720999999999,-1.7558900000000002,2.4739902999999996,-0.16275079999999997,february,23,6,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,march,0,4,weekday,
6,WECCbus157,1.0310576999999999,-0.78440043,2.7663999,-0.26516699,march,1,4,weekday,
12,WECCbus157,1.0313081,-0.78046793,2.7356606,-0.26580917,march,2,4,weekday,
18,WECCbus157,1.0313940000000001,-0.77902914,2.7254089,-0.26596632,march,3,4,weekday,
24,WECCbus157,1.0312919,-0.7807022,2.7377411,-0.2657515,march,4,4,weekday,
30,WECCbus157,1.0308925,-0.78686809,2.7867903,-0.26463189,march,5,4,weekday,
36,WECCbus157,1.0301846,-0.79745592,2.8715182999999995,-0.26232741,march,6,4,weekday,
42,WECCbus157,1.0298486999999998,-0.80228479,2.9109267000000005,-0.26104671,march,7,4,weekday,
48,WECCbus157,1.0303503,-0.79519187,2.8512447,-0.26304368,march,8,4,weekday,
54,WECCbus157,1.0314813,-0.77770404,2.7142476,-0.26622074,march,9,4,weekday,
60,WECCbus157,1.0324639000000002,-0.76146699,2.5882873,-0.26793249,march,10,4,weekday,
66,WECCbus157,1.0328096,-0.75554275,2.5419077000000003,-0.2682985,march,11,4,weekday,
72,WECCbus157,1.0330796999999998,-0.75087767,2.5044701000000003,-0.26850875,march,12,4,weekday,
78,WECCbus157,1.0330371999999999,-0.75166632,2.5101282000000005,-0.26851011,march,13,4,weekday,
84,WECCbus157,1.0328548,-0.75497048,2.5344936000000002,-0.26845269,march,14,4,weekday,
90,WECCbus157,1.0324401,-0.76225795,2.5892381,-0.26812935,march,15,4,weekday,
96,WECCbus157,1.0312033999999999,-0.7825789000000001,2.7459194,-0.26581503,march,16,4,weekday,
102,WECCbus157,1.029515,-0.8080611,2.9437944,-0.26036058,march,17,4,weekday,
108,WECCbus157,1.027574,-0.83501991,3.1518952999999996,-0.25163747,march,18,4,weekday,
114,WECCbus157,1.026506,-0.84873671,3.2602919999999997,-0.24574968,march,19,4,weekday,
120,WECCbus157,1.0261341,-0.85307989,3.2983957999999998,-0.24334159,march,20,4,weekday,
126,WECCbus157,1.0265788,-0.84738875,3.2555072,-0.24591350000000003,march,21,4,weekday,
132,WECCbus157,1.0278082,-0.83136053,3.1309367000000004,-0.25252671,march,22,4,weekday,
138,WECCbus157,1.0292200999999999,-0.81189082,2.9794278,-0.25899658,march,23,4,weekday,
144,WECCbus157,1.0302950000000002,-0.79612826,2.8572132000000003,-0.26293477,march,0,5,weekend,
150,WECCbus157,1.0308902,-0.78701183,2.7866077000000002,-0.26470556,march,1,5,weekend,
156,WECCbus157,1.0311541,-0.782837,2.7548051,-0.2653743,march,2,5,weekend,
162,WECCbus157,1.0312671,-0.78108384,2.7408143,-0.26567945,march,3,5,weekend,
168,WECCbus157,1.0311459,-0.78292235,2.7559742000000003,-0.26532059999999996,march,4,5,weekend,
174,WECCbus157,1.0307522,-0.78900027,2.8036722999999997,-0.26419369,march,5,5,weekend,
180,WECCbus157,1.030019,-0.79992135,2.8904861,-0.26173613,march,6,5,weekend,
186,WECCbus157,1.0296622,-0.80485833,2.932783,-0.26023854,march,7,5,weekend,
192,WECCbus157,1.0303937,-0.79456149,2.8457534,-0.2631673,march,8,5,weekend,
198,WECCbus157,1.0316306,-0.77530794,2.6950768,-0.26649852,march,9,5,weekend,
204,WECCbus157,1.0326357,-0.7587037,2.5638581,-0.26816661,march,10,5,weekend,
210,WECCbus157,1.0329571,-0.75310023,2.5202461,-0.26839884,march,11,5,weekend,
216,WECCbus157,1.0331953999999999,-0.74904067,2.4861772,-0.26857971,march,12,5,weekend,
222,WECCbus157,1.0331904,-0.74932693,2.4857865,-0.26869495,march,13,5,weekend,
228,WECCbus157,1.0330092,-0.75269898,2.5100144,-0.26871523,march,14,5,weekend,
234,WECCbus157,1.0325966999999998,-0.76008918,2.5649146000000003,-0.26853477,march,15,5,weekend,
240,WECCbus157,1.0313252,-0.78110089,2.7283307,-0.26637364,march,16,5,weekend,
246,WECCbus157,1.0293494,-0.81082711,2.9601676,-0.2599374,march,17,5,weekend,
252,WECCbus157,1.0271771,-0.84062781,3.1901662999999996,-0.24978214,march,18,5,weekend,
258,WECCbus157,1.0259877,-0.85545739,3.3094403,-0.24279924,march,19,5,weekend,
264,WECCbus157,1.0255961999999998,-0.85982131,3.349367,-0.24008713,march,20,5,weekend,
270,WECCbus157,1.0260592,-0.85399303,3.3056704,-0.24286792,march,21,5,weekend,
276,WECCbus157,1.0273436,-0.8375429,3.1784465,-0.2501297,march,22,5,weekend,
282,WECCbus157,1.0288584,-0.81699774,3.0191082000000002,-0.25745976,march,23,5,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,march,0,4,weekday,
6,WECCbus54,1.0159485000000001,-1.7252285,2.367608,-0.14221229999999999,march,1,4,weekday,
12,WECCbus54,1.0161761999999999,-1.7215208999999998,2.3390321,-0.14340963,march,2,4,weekday,
18,WECCbus54,1.0162806999999998,-1.7199096,2.3266821,-0.14390758,march,3,4,weekday,
24,WECCbus54,1.0161683000000001,-1.7216783,2.3403162999999996,-0.14336788,march,4,4,weekday,
30,WECCbus54,1.0158298000000001,-1.7272710999999998,2.3828354,-0.14160672,march,5,4,weekday,
36,WECCbus54,1.0152485999999998,-1.736741,2.453749,-0.13841621,march,6,4,weekday,
42,WECCbus54,1.0149957,-1.7408602,2.4836175,-0.13693101,march,7,4,weekday,
48,WECCbus54,1.0153040999999998,-1.7353618999999998,2.4665882000000003,-0.13739265,march,8,4,weekday,
54,WECCbus54,1.0163004,-1.7190432,2.3640749,-0.14166371,march,9,4,weekday,
60,WECCbus54,1.0172096,-1.7035745999999998,2.2639131,-0.1451454,march,10,4,weekday,
66,WECCbus54,1.0175169,-1.6980628,2.2334381000000003,-0.14594121,march,11,4,weekday,
72,WECCbus54,1.0177314,-1.6939799,2.2166747000000004,-0.14619758,march,12,4,weekday,
78,WECCbus54,1.0176758,-1.6948686000000002,2.2277313,-0.14579468,march,13,4,weekday,
84,WECCbus54,1.0174674000000001,-1.6983636000000002,2.2571967999999996,-0.14479586,march,14,4,weekday,
90,WECCbus54,1.0170295,-1.7057805,2.3107292,-0.14297794,march,15,4,weekday,
96,WECCbus54,1.0158466999999998,-1.7254223000000002,2.4450727000000003,-0.13759092,march,16,4,weekday,
102,WECCbus54,1.0142931999999998,-1.7497115,2.6094026,-0.12918125,march,17,4,weekday,
108,WECCbus54,1.0124893,-1.7757519,2.7876642999999994,-0.11761531,march,18,4,weekday,
114,WECCbus54,1.0115846,-1.7883571,2.8752978,-0.11102455,march,19,4,weekday,
120,WECCbus54,1.0113976,-1.7913459999999999,2.8909465,-0.10981874,march,20,4,weekday,
126,WECCbus54,1.0118436,-1.7855406999999999,2.8422702999999996,-0.11371619,march,21,4,weekday,
132,WECCbus54,1.0129559000000001,-1.7702096999999999,2.7200162,-0.12263638,march,22,4,weekday,
138,WECCbus54,1.0142361,-1.7516518,2.5752292000000003,-0.13176306,march,23,4,weekday,
144,WECCbus54,1.0152328000000002,-1.7365167000000001,2.4565269,-0.13810306,march,0,5,weekend,
150,WECCbus54,1.0157902,-1.727748,2.3880275,-0.14130672,march,1,5,weekend,
156,WECCbus54,1.0160533,-1.723593,2.3546529,-0.14276657,march,2,5,weekend,
162,WECCbus54,1.0161480999999999,-1.7220147000000001,2.3427648,-0.14325394,march,3,5,weekend,
168,WECCbus54,1.0160609,-1.723538,2.3525327000000003,-0.14289241,march,4,5,weekend,
174,WECCbus54,1.0157105,-1.7292195,2.3959009,-0.14104846,march,5,5,weekend,
180,WECCbus54,1.0150943000000001,-1.7391339,2.4691736,-0.13766877,march,6,5,weekend,
186,WECCbus54,1.0148806000000001,-1.7428297,2.4960883,-0.13630301,march,7,5,weekend,
192,WECCbus54,1.0153285,-1.7349093,2.4617257,-0.13757938,march,8,5,weekend,
198,WECCbus54,1.0164245,-1.7169061,2.3488096,-0.14220235,march,9,5,weekend,
204,WECCbus54,1.0172956,-1.7017163,2.2534963,-0.14536504,march,10,5,weekend,
210,WECCbus54,1.017588,-1.6964466,2.2261304,-0.14601691,march,11,5,weekend,
216,WECCbus54,1.0177432,-1.6932771,2.2147208,-0.14611627,march,12,5,weekend,
222,WECCbus54,1.0176691,-1.6942456000000001,2.2288433,-0.14557509999999999,march,13,5,weekend,
228,WECCbus54,1.0174469000000002,-1.6979625,2.2568224,-0.14468568,march,14,5,weekend,
234,WECCbus54,1.0169895,-1.7056438999999999,2.3128632999999996,-0.14277485,march,15,5,weekend,
240,WECCbus54,1.0157987,-1.7255783,2.4455275000000003,-0.13752536,march,16,5,weekend,
246,WECCbus54,1.0139896000000002,-1.7536794999999998,2.6397896,-0.12722966,march,17,5,weekend,
252,WECCbus54,1.0119566,-1.7824956000000003,2.8393526000000002,-0.11358912,march,18,5,weekend,
258,WECCbus54,1.0110120999999999,-1.7955904999999999,2.9314682999999997,-0.10626321,march,19,5,weekend,
264,WECCbus54,1.0108645,-1.7981688999999998,2.9452142999999995,-0.10516522,march,20,5,weekend,
270,WECCbus54,1.0113365,-1.7921643,2.8948752,-0.10941354,march,21,5,weekend,
276,WECCbus54,1.0125170000000001,-1.7762651000000003,2.7683612,-0.11917938,march,22,5,weekend,
282,WECCbus54,1.0139062,-1.7565307000000001,2.6121929,-0.12958111,march,23,5,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,march,0,4,weekday,
6,WECCbus57,1.0128967,-1.7178793,2.1566542999999996,-0.18100853,march,1,4,weekday,
12,WECCbus57,1.013103,-1.7142596,2.1269147,-0.18233613,march,2,4,weekday,
18,WECCbus57,1.0131980999999999,-1.7126848000000001,2.1123862,-0.18299238,march,3,4,weekday,
24,WECCbus57,1.0130959000000002,-1.7144126,2.1277116,-0.18230693,march,4,4,weekday,
30,WECCbus57,1.0127892,-1.7198744,2.1718891,-0.18030734,march,5,4,weekday,
36,WECCbus57,1.0122623,-1.7291268,2.2472051,-0.17662087,march,6,4,weekday,
42,WECCbus57,1.0120329,-1.7331549,2.2798519,-0.17488577,march,7,4,weekday,
48,WECCbus57,1.012327,-1.7276721000000002,2.215267,-0.17850949,march,8,4,weekday,
54,WECCbus57,1.0132431999999998,-1.7116306000000001,2.060092,-0.18576631,march,9,4,weekday,
60,WECCbus57,1.0140772,-1.6964365000000001,1.9150174999999998,-0.19106535,march,10,4,weekday,
66,WECCbus57,1.0143619000000001,-1.6909981,1.8586554,-0.19279881,march,11,4,weekday,
72,WECCbus57,1.0145636,-1.6869432,1.8122711,-0.19411292,march,12,4,weekday,
78,WECCbus57,1.0145156,-1.6877917000000002,1.8156544,-0.19409882,march,13,4,weekday,
84,WECCbus57,1.0143283,-1.6911939999999999,1.8429758,-0.19345065,march,14,4,weekday,
90,WECCbus57,1.0139299000000002,-1.6984556,1.9092026000000002,-0.19156755,march,15,4,weekday,
96,WECCbus57,1.0128501,-1.7177155,2.0876017,-0.18492653,march,16,4,weekday,
102,WECCbus57,1.0114305000000001,-1.741537,2.3097191,-0.17358626,march,17,4,weekday,
108,WECCbus57,1.009782,-1.7670645,2.549643,-0.15739142,march,18,4,weekday,
114,WECCbus57,1.0089571,-1.7794105,2.6612525000000002,-0.14850503,march,19,4,weekday,
120,WECCbus57,1.0087845,-1.7823574,2.687129,-0.14633225,march,20,4,weekday,
126,WECCbus57,1.0091860000000001,-1.7767087,2.6410287999999995,-0.15022675,march,21,4,weekday,
132,WECCbus57,1.0101898999999999,-1.7617645,2.5187057,-0.1596579,march,22,4,weekday,
138,WECCbus57,1.0113478999999999,-1.7436577000000002,2.3684865,-0.16972928,march,23,4,weekday,
144,WECCbus57,1.0122494,-1.7288915,2.2467541,-0.17661865,march,0,5,weekend,
150,WECCbus57,1.0127538,-1.7203345,2.1761524,-0.18010220000000002,march,1,5,weekend,
156,WECCbus57,1.0129917,-1.7162833999999998,2.1429367000000004,-0.18162977,march,2,5,weekend,
162,WECCbus57,1.0130776,-1.7147416000000002,2.1304316,-0.18218273,march,3,5,weekend,
168,WECCbus57,1.0129977,-1.7162372,2.1435147999999997,-0.18158409,march,4,5,weekend,
174,WECCbus57,1.01268,-1.7217857,2.1892953,-0.17943749,march,5,5,weekend,
180,WECCbus57,1.0121204,-1.7314776,2.2702002999999995,-0.17532307,march,6,5,weekend,
186,WECCbus57,1.0119277,-1.7350881,2.2959407000000005,-0.17398441,march,7,5,weekend,
192,WECCbus57,1.012348,-1.7272376,2.2139991,-0.17851082,march,8,5,weekend,
198,WECCbus57,1.0133561,-1.7095391,2.0424528000000004,-0.18642614,march,9,5,weekend,
204,WECCbus57,1.0141561,-1.6946073,1.9005457,-0.191426,march,10,5,weekend,
210,WECCbus57,1.0144281,-1.6893991000000002,1.8444371,-0.19310919,march,11,5,weekend,
216,WECCbus57,1.0145747999999999,-1.6862457999999998,1.8092049,-0.19406792,march,12,5,weekend,
222,WECCbus57,1.0145106,-1.6871633000000001,1.8139068999999999,-0.19401444,march,13,5,weekend,
228,WECCbus57,1.0143087,-1.6907983,1.847377,-0.19317437,march,14,5,weekend,
234,WECCbus57,1.0138926,-1.6983167000000001,1.9162033,-0.19120845,march,15,5,weekend,
240,WECCbus57,1.0128037,-1.7178792,2.0990238,-0.18431657,march,16,5,weekend,
246,WECCbus57,1.0111535,-1.7454179,2.3503533,-0.17104071,march,17,5,weekend,
252,WECCbus57,1.0092971,-1.7736546999999998,2.6140564,-0.1521939,march,18,5,weekend,
258,WECCbus57,1.0084377,-1.7864718999999998,2.7258099,-0.14278631,march,19,5,weekend,
264,WECCbus57,1.0083028,-1.7890099,2.7443827,-0.14119623,march,20,5,weekend,
270,WECCbus57,1.0087277,-1.7831673,2.6962299,-0.14548061,march,21,5,weekend,
276,WECCbus57,1.0097935,-1.7676678,2.5677522999999995,-0.15596835,march,22,5,weekend,
282,WECCbus57,1.0110485999999999,-1.7484236000000002,2.4091462000000003,-0.16714874,march,23,5,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,april,0,1,weekday,
6,WECCbus157,1.0313235,-0.78035671,2.7330678,-0.26593431,april,1,1,weekday,
12,WECCbus157,1.0314349,-0.77849354,2.7197387,-0.26613816,april,2,1,weekday,
18,WECCbus157,1.0314593,-0.77807464,2.716846,-0.26617527,april,3,1,weekday,
24,WECCbus157,1.0312643,-0.78114595,2.7410754,-0.26568668,april,4,1,weekday,
30,WECCbus157,1.0306567,-0.79055789,2.8146846,-0.26398039,april,5,1,weekday,
36,WECCbus157,1.0299874,-0.80023702,2.8952402999999998,-0.26156566,april,6,1,weekday,
42,WECCbus157,1.0297074000000002,-0.80477733,2.9249356,-0.26081442,april,7,1,weekday,
48,WECCbus157,1.030699,-0.79003171,2.8093967999999996,-0.26423018,april,8,1,weekday,
54,WECCbus157,1.031864,-0.77162807,2.6653759,-0.26708905,april,9,1,weekday,
60,WECCbus157,1.0325644,-0.75986912,2.574391,-0.26812854,april,10,1,weekday,
66,WECCbus157,1.0328317,-0.75531394,2.5380523999999998,-0.26840929999999996,april,11,1,weekday,
72,WECCbus157,1.0330632,-0.75134538,2.5058363999999997,-0.26861051,april,12,1,weekday,
78,WECCbus157,1.0330087,-0.75246016,2.5124657999999997,-0.26866993,april,13,1,weekday,
84,WECCbus157,1.0329407,-0.753907,2.5202885,-0.26876933,april,14,1,weekday,
90,WECCbus157,1.0322892,-0.76542339,2.605782,-0.26830640000000006,april,15,1,weekday,
96,WECCbus157,1.0307912000000001,-0.78981891,2.7916461,-0.26522424,april,16,1,weekday,
102,WECCbus157,1.0289877,-0.81653026,2.9977612000000002,-0.25887474,april,17,1,weekday,
108,WECCbus157,1.0276882999999999,-0.83411049,3.1370953999999998,-0.25264364,april,18,1,weekday,
114,WECCbus157,1.0271306999999998,-0.84191073,3.1923351,-0.25010954,april,19,1,weekday,
120,WECCbus157,1.0264119,-0.85013827,3.2684547999999998,-0.24534786,april,20,1,weekday,
126,WECCbus157,1.027164,-0.84036667,3.1945656000000002,-0.24952767,april,21,1,weekday,
132,WECCbus157,1.0287474,-0.81887028,3.0295067,-0.25718152,april,22,1,weekday,
138,WECCbus157,1.0300339,-0.80028209,2.8863911,-0.26223978,april,23,1,weekday,
144,WECCbus157,1.0310277,-0.78503812,2.7692595,-0.2652059,april,0,3,weekend,
150,WECCbus157,1.0311063,-0.78380948,2.7595144,-0.26539492,april,1,3,weekend,
156,WECCbus157,1.0312531999999999,-0.78141847,2.7419279999999997,-0.26571915,april,2,3,weekend,
162,WECCbus157,1.0313158000000002,-0.78040173,2.7343604,-0.26585809,april,3,3,weekend,
168,WECCbus157,1.0310845,-0.78392178,2.7632738,-0.26518062,april,4,3,weekend,
174,WECCbus157,1.0304754,-0.7933214,2.8360081000000004,-0.26340698,april,5,3,weekend,
180,WECCbus157,1.0297716000000001,-0.80336154,2.9200023999999996,-0.26072948,april,6,3,weekend,
186,WECCbus157,1.0295514000000001,-0.80703111,2.9425686,-0.26020455,april,7,3,weekend,
192,WECCbus157,1.0307607,-0.7890689999999999,2.8017524,-0.26436265,april,8,3,weekend,
198,WECCbus157,1.0319479,-0.77025117,2.654277,-0.26720372,april,9,3,weekend,
204,WECCbus157,1.0326618,-0.75829283,2.5601655,-0.26821693,april,10,3,weekend,
210,WECCbus157,1.0328935,-0.75438966,2.5280195,-0.26846608,april,11,3,weekend,
216,WECCbus157,1.0330965,-0.75103262,2.4986959,-0.26868747,april,12,3,weekend,
222,WECCbus157,1.0330728,-0.75173096,2.5003709,-0.26883907,april,13,3,weekend,
228,WECCbus157,1.0329903,-0.7535734000000001,2.5095497000000004,-0.26902222,april,14,3,weekend,
234,WECCbus157,1.032299,-0.76590249,2.6003772,-0.2686524,april,15,3,weekend,
240,WECCbus157,1.0307158,-0.79162438,2.7971418,-0.26540519,april,16,3,weekend,
246,WECCbus157,1.0284711,-0.8244281999999999,3.0499273999999996,-0.25703516,april,17,3,weekend,
252,WECCbus157,1.02708,-0.84289666,3.1950243,-0.24996113,april,18,3,weekend,
258,WECCbus157,1.0265402,-0.85019639,3.2476407000000003,-0.24728499,april,19,3,weekend,
264,WECCbus157,1.0258181999999998,-0.85811281,3.3231791,-0.2421817,april,20,3,weekend,
270,WECCbus157,1.0265796,-0.84826301,3.2509254000000003,-0.24651804,april,21,3,weekend,
276,WECCbus157,1.0282069,-0.82655795,3.0861632,-0.25486216,april,22,3,weekend,
282,WECCbus157,1.0296273,-0.80636777,2.9321807,-0.26083279,april,23,3,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,april,0,1,weekday,
6,WECCbus54,1.0161412,-1.7218756000000002,2.3460575,-0.14305856,april,1,1,weekday,
12,WECCbus54,1.0162773999999999,-1.7197930000000001,2.3277267000000004,-0.14383926,april,2,1,weekday,
18,WECCbus54,1.0163107,-1.7192953000000002,2.3226558999999996,-0.14405859,april,3,1,weekday,
24,WECCbus54,1.0161394,-1.7221331000000002,2.3442919,-0.14320405,april,4,1,weekday,
30,WECCbus54,1.0155911,-1.7309944,2.4115167,-0.14032426,april,5,1,weekday,
36,WECCbus54,1.0151296,-1.7388390999999999,2.4666072999999997,-0.13782382,april,6,1,weekday,
42,WECCbus54,1.0147059999999999,-1.7446577,2.5219321,-0.13476617,april,7,1,weekday,
48,WECCbus54,1.015571,-1.7309153999999998,2.4403046,-0.13857404,april,8,1,weekday,
54,WECCbus54,1.0166076,-1.7137044,2.3315357000000003,-0.1428578,april,9,1,weekday,
60,WECCbus54,1.0172616,-1.7024569999999999,2.2622327999999996,-0.14510794,april,10,1,weekday,
66,WECCbus54,1.0174768,-1.6984218999999998,2.2475864,-0.14530696,april,11,1,weekday,
72,WECCbus54,1.0176516,-1.6950459,2.2349592,-0.14548596,april,12,1,weekday,
78,WECCbus54,1.0175414,-1.696665,2.2563842,-0.14463441,april,13,1,weekday,
84,WECCbus54,1.0173827,-1.6989591,2.2835928,-0.14351888,april,14,1,weekday,
90,WECCbus54,1.016658,-1.7109596000000002,2.373862,-0.14011199,april,15,1,weekday,
96,WECCbus54,1.0151359,-1.7351843,2.5533432,-0.13154564,april,16,1,weekday,
102,WECCbus54,1.0134100000000001,-1.7610348999999998,2.7372598,-0.12044591,april,17,1,weekday,
108,WECCbus54,1.0123189000000001,-1.7770169999999998,2.8287543,-0.11417885,april,18,1,weekday,
114,WECCbus54,1.0116353,-1.7858537,2.8921677000000003,-0.10927516,april,19,1,weekday,
120,WECCbus54,1.0113931,-1.7904727999999999,2.9074855,-0.10821623,april,20,1,weekday,
126,WECCbus54,1.0121503,-1.7805611000000001,2.8230796000000002,-0.11499695,april,21,1,weekday,
132,WECCbus54,1.0136658,-1.7594631999999997,2.6519622000000003,-0.12693141,april,22,1,weekday,
138,WECCbus54,1.0148964,-1.7413223000000002,2.5038052000000004,-0.13560991,april,23,1,weekday,
144,WECCbus54,1.0158585999999998,-1.7264023999999998,2.3834999,-0.1414398,april,0,3,weekend,
150,WECCbus54,1.0159239,-1.7252938999999998,2.3780759,-0.14161796,april,1,3,weekend,
156,WECCbus54,1.0160903000000001,-1.7227416000000002,2.3548148999999996,-0.14266475,april,2,3,weekend,
162,WECCbus54,1.0161591,-1.7216778000000001,2.3447432,-0.14311176,april,3,3,weekend,
168,WECCbus54,1.0159889000000002,-1.7246251,2.3641752,-0.14236178,april,4,3,weekend,
174,WECCbus54,1.0154192,-1.7336759999999998,2.4328386,-0.13931429999999997,april,5,3,weekend,
180,WECCbus54,1.0149473,-1.7416965,2.4877029999999998,-0.13674512,april,6,3,weekend,
186,WECCbus54,1.0145667999999999,-1.7467783,2.5377142999999998,-0.13389644,april,7,3,weekend,
192,WECCbus54,1.0156241,-1.7300369999999998,2.4325342,-0.13886388,april,8,3,weekend,
198,WECCbus54,1.0166759,-1.7124977,2.3227447,-0.14313657,april,9,3,weekend,
204,WECCbus54,1.0172982,-1.7014977999999998,2.2631075000000003,-0.14488165,april,10,3,weekend,
210,WECCbus54,1.0174527,-1.6983375,2.2623254,-0.14450647,april,11,3,weekend,
216,WECCbus54,1.01755,-1.6960452000000001,2.2638986,-0.14410599,april,12,3,weekend,
222,WECCbus54,1.0174197,-1.6977377,2.2932597,-0.1428335,april,13,3,weekend,
228,WECCbus54,1.0171959000000002,-1.7008766,2.3334808,-0.14105734,april,14,3,weekend,
234,WECCbus54,1.0163894,-1.7139356,2.4387786,-0.13655945,april,15,3,weekend,
240,WECCbus54,1.0147733,-1.7393072,2.6327217000000003,-0.12626469999999998,april,16,3,weekend,
246,WECCbus54,1.0125806,-1.7711976000000003,2.8678592000000003,-0.1101114,april,17,3,weekend,
252,WECCbus54,1.0113621,-1.7883282,2.9666191000000004,-0.10230419,april,18,3,weekend,
258,WECCbus54,1.0107422,-1.7963097,3.0103454,-0.09867216599999999,april,19,3,weekend,
264,WECCbus54,1.010574,-1.800123,3.0140773999999997,-0.098590895,april,20,3,weekend,
270,WECCbus54,1.0114308,-1.7895092000000001,2.9150501,-0.10735379,april,21,3,weekend,
276,WECCbus54,1.0130615,-1.7676723,2.7305196,-0.12154396,april,22,3,weekend,
282,WECCbus54,1.0144678,-1.747569,2.5631092,-0.13222479999999998,april,23,3,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,april,0,1,weekday,
6,WECCbus57,1.0130731,-1.7145877,2.1278846000000002,-0.18231402,april,1,1,weekday,
12,WECCbus57,1.0131956,-1.7125636999999998,2.1116924999999998,-0.18301518,april,2,1,weekday,
18,WECCbus57,1.0132252,-1.7120832,2.1084229,-0.18314308,april,3,1,weekday,
24,WECCbus57,1.0130700000000001,-1.7148544999999997,2.1310682,-0.18215926,april,4,1,weekday,
30,WECCbus57,1.0125725,-1.7235107,2.2033109,-0.17877155,april,5,1,weekday,
36,WECCbus57,1.0121533,-1.7311881999999998,2.2645348,-0.17573421,april,6,1,weekday,
42,WECCbus57,1.011774,-1.7368259999999998,2.3094887,-0.17320315,april,7,1,weekday,
48,WECCbus57,1.0125728999999999,-1.7232952000000001,2.1733544,-0.18063294,april,8,1,weekday,
54,WECCbus57,1.0135254999999999,-1.7063792000000002,2.0104273,-0.18772128,april,9,1,weekday,
60,WECCbus57,1.0141276,-1.6953141999999999,1.9009648999999997,-0.19155614,april,10,1,weekday,
66,WECCbus57,1.0143313,-1.6912975,1.8526825,-0.19308283,april,11,1,weekday,
72,WECCbus57,1.0144963,-1.6879392,1.8136195,-0.1941938,april,12,1,weekday,
78,WECCbus57,1.0144011,-1.6894804,1.8202485000000002,-0.19413497,april,13,1,weekday,
84,WECCbus57,1.014262,-1.6916797,1.8338183000000001,-0.19386739,april,14,1,weekday,
90,WECCbus57,1.0136049,-1.7034124,1.9386918999999998,-0.19084152,april,15,1,weekday,
96,WECCbus57,1.0122248999999999,-1.7271023,2.1481778,-0.18244095,april,16,1,weekday,
102,WECCbus57,1.0106555,-1.7524119999999999,2.3779312999999997,-0.16970729999999998,april,17,1,weekday,
108,WECCbus57,1.0096477,-1.7681593999999998,2.5389331000000004,-0.15835534,april,18,1,weekday,
114,WECCbus57,1.0090231,-1.7768131999999999,2.6253701,-0.15151078,april,19,1,weekday,
120,WECCbus57,1.0087949,-1.7814028000000002,2.6662726,-0.14813237,april,20,1,weekday,
126,WECCbus57,1.0094748,-1.7717648999999998,2.5893528,-0.15442227,april,21,1,weekday,
132,WECCbus57,1.0108409999999999,-1.7512096000000001,2.4214344,-0.16642939,april,22,1,weekday,
138,WECCbus57,1.01195,-1.7335381999999997,2.2797779,-0.17493642,april,23,1,weekday,
144,WECCbus57,1.0128187,-1.7189956000000002,2.1621151000000003,-0.18081869,april,0,3,weekend,
150,WECCbus57,1.0128796999999998,-1.7178988000000002,2.150155,-0.18137647,april,1,3,weekend,
156,WECCbus57,1.0130286,-1.7154226000000001,2.1317615,-0.1821771,april,2,3,weekend,
162,WECCbus57,1.0130899,-1.7143924,2.1246216,-0.18247911,april,3,3,weekend,
168,WECCbus57,1.0129343000000002,-1.7172836,2.1495762000000003,-0.18133918,april,4,3,weekend,
174,WECCbus57,1.0124171,-1.7261258999999998,2.2246535,-0.1776799,april,5,3,weekend,
180,WECCbus57,1.0119878,-1.7339817,2.2880803,-0.17442345,april,6,3,weekend,
186,WECCbus57,1.0116477,-1.7388988,2.3272271,-0.17217079999999998,april,7,3,weekend,
192,WECCbus57,1.0126203999999999,-1.7224427,2.1675929,-0.18085101,april,8,3,weekend,
198,WECCbus57,1.0135876,-1.7051991000000002,2.0008103,-0.18804575,april,9,3,weekend,
204,WECCbus57,1.0141648,-1.6943409999999999,1.8876172999999998,-0.19196132,april,10,3,weekend,
210,WECCbus57,1.0143173,-1.6911456999999999,1.8401817999999999,-0.19351614,april,11,3,weekend,
216,WECCbus57,1.0144149,-1.6888205000000003,1.8064973999999998,-0.19449922,april,12,3,weekend,
222,WECCbus57,1.0143052,-1.6904005000000002,1.8085737000000002,-0.19463369,april,13,3,weekend,
228,WECCbus57,1.0141106,-1.6933958999999998,1.8247127,-0.19438872,april,14,3,weekend,
234,WECCbus57,1.0133846,-1.7061305,1.9324723999999998,-0.19142015,april,15,3,weekend,
240,WECCbus57,1.011926,-1.7309115000000002,2.144714,-0.183062,april,16,3,weekend,
246,WECCbus57,1.0099413000000002,-1.7620936999999999,2.420811,-0.16723023,april,17,3,weekend,
252,WECCbus57,1.0088176,-1.7789696,2.5952955,-0.15416841,april,18,3,weekend,
