# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-08-05 00:00:00 PDT,+6690.31+0.318577j,-0+0j,+713754+50290.6j,+0+0j,+0+0j,+0+0j,+713534+47433.6j,+3150.09+0.0909812j,-0+0j,+710231+45526.8j,+0+0j,-0+0j,+295216+9424.53j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43139.5+21613.3j,+0+0j,+43149+21599.8j,-7.33808e-06+4.48285e-06j,-0+0j,-7.3042e-06+4.52584e-06j,+0+0j,-7.28347e-06+4.57e-06j,+0+0j,+0+0j,+0+0j,-7.2813e-06+4.54069e-06j,-7.31025e-06+4.52661e-06j,-7.27722e-06+4.57997e-06j,+0+0j,+0+0j,+25624.3+9894.89j,+212747-31901.2j,-0+0j,+25628+9879.39j,+4620.28+0.284932j,-0+0j,+212592-32115.6j,+42950.4+21499.2j,+169487-53830.5j,-0+0j,+169417-53933.2j,+0+0j,+75168.7+53704.5j,+57177.6-132673j,+25476.5-132742j,+25417.4-132797j,+25351-132863j,+414272+32046.7j,+414146+31414.5j,+9029.73+1.66219j,+405028+31014.5j,+9030.32+0.714424j,+28895+9867.79j,+375619+19590j,+7890.63+0.639855j,+2.03947e-05-8.38207e-06j,-0+0j,+220690-177347j,+38017.6+133504j,+0+0j,+0+0j,+0+0j,-0+0j,+220251-178012j,+0+0j,+0+0j,+48473.1-218832j,+86218.1-34649.6j,+26228.1-219265j,+7.60128e-09+1.5697e-08j,+26174.1-219370j,+450.126-219807j,+244.576-220247j,-0+0j,+122.962-220489j,+0+0j,+82925.6-35042.8j,-0+0j,+56201.8-35279.9j,+42714-35405.8j,+13438.5+26.6223j,-0+0j,+13438.8+14.0147j,-0+0j,+13441.3+2.28861j,+8190.54+0.545736j,+22818.5-0.304566j,+22816.8-0.0530239j,+4.98827e-06-5.51706e-06j,+4.96961e-06-5.5448e-06j,-0+0j,+15066.6+133416j,+0+0j,+0+0j,+39793.8+24.0879j,-24768.5+133361j,+20129.4+9.52783j,-0+0j,-24865.8+133326j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+251742-13929j,+720827+53847.8j,+414472+33295.9j,+258801-43040.8j,+15126.4+133460j
2016-08-05 22:00:00 PDT,+11320.9+0.908829j,+0+0j,+730088-412167j,+0+0j,+0+0j,+0+0j,+730270-415968j,+6600.39+0.394013j,+0+0j,+723775-418496j,+0+0j,+0+0j,+308036-153659j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44189.4+22108.9j,+0+0j,+44172.5+22112.2j,-3.39903e-06+1.26172e-05j,+0+0j,-3.40373e-06+1.26585e-05j,+0+0j,-3.38952e-06+1.26512e-05j,+0+0j,+0+0j,+0+0j,-3.41554e-06+1.26993e-05j,-3.41147e-06+1.2709e-05j,-3.40058e-06+1.27227e-05j,+0+0j,+0+0j,+18311.2-21375.2j,+225119-168344j,+0+0j,+18308-21401.7j,+8500.92+0.93676j,+0+0j,+224931-168681j,+44260.1+22154.8j,+180483-191176j,+0+0j,+180385-191411j,+0+0j,+77676.1+55496.6j,+77643.8-209356j,+28952-209579j,+28822.9-209775j,+28675.2-209993j,+415667-270595j,+415667-271648j,+14200.1+3.81211j,+401448-272303j,+14200.8+1.71251j,+22950.7-21502.2j,+377697-252991j,+13161.7+1.71485j,-1.21804e-05+3.35588e-05j,+0+0j,+239692-417177j,+64265.1+212331j,+0+0j,+0+0j,+0+0j,+0+0j,+238519-418706j,+0+0j,+0+0j,+72877.7-230652j,+89218-100551j,+38956.7-231129j,-3.09364e-08-1.01381e-08j,+38901.4-231241j,+439.693-231705j,+247.798-232171j,+0+0j,+124.853-232435j,+0+0j,+82199.9-101182j,+0+0j,+42214.6-101561j,+18608.1-101770j,+23442.3+58.4128j,+0+0j,+23440.8+31.9364j,+0+0j,+23443.6+6.42727j,+13621.4+1.42436j,+31433.2+6.0474j,+31430.9+4.30131j,+1.20889e-05+2.41486e-06j,+1.20805e-05+2.43474e-06j,+0+0j,+32452.6+211933j,+0+0j,+0+0j,+59701.3+51.9567j,-27383.9+211704j,+30270.3+20.6134j,+0+0j,-27614.6+211496j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+263360-177426j,+741172-407304j,+415582-268455j,+304429-203462j,+32629.1+212131j
2016-08-05 23:00:00 PDT,+8030.45+0.457134j,+0+0j,+642173-419608j,+0+0j,+0+0j,+0+0j,+642331-422926j,+4050.15+0.148245j,+0+0j,+638377-425135j,+0+0j,+0+0j,+274351-157753j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44268.1+22151.9j,+0+0j,+44254.7+22153.3j,+6.37209e-06+3.19707e-06j,+0+0j,+6.37173e-06+3.25374e-06j,+0+0j,+6.39347e-06+3.28165e-06j,+0+0j,+0+0j,+0+0j,+6.41742e-06+3.31123e-06j,+6.39446e-06+3.29961e-06j,+6.3857e-06+3.28456e-06j,+0+0j,+0+0j,+15556-21381.3j,+199067-169301j,+0+0j,+15552.7-21405.5j,+5690.41+0.418835j,+0+0j,+198899-169587j,+44357.4+22203.5j,+154373-192078j,+0+0j,+154287-192282j,+0+0j,+77860.1+55628j,+51256.9-210336j,+14919.8-210543j,+14787.8-210737j,+14641-210947j,+363956-272398j,+363951-273308j,+10609.8+2.19665j,+353325-273873j,+10610.4+0.954824j,+19279.1-21500.6j,+333354-254304j,+9430.87+0.878847j,+2.83478e-06-1.22193e-05j,+0+0j,+202759-418759j,+56682.8+213218j,+0+0j,+0+0j,+0+0j,+0+0j,+201659-420213j,+0+0j,+0+0j,+54759.3-231678j,+70058.9-101048j,+29572.7-232146j,+2.02358e-08+2.9219e-08j,+29516.6-232259j,+464.051-232730j,+254.103-233205j,+0+0j,+127.787-233468j,+0+0j,+65616.5-101578j,+0+0j,+35283.3-101903j,+18842.3-102086j,+16278.9+37.703j,+0+0j,+16278.9+19.9361j,+0+0j,+16281.8+3.13114j,+9780.72+0.73053j,+24869.3+0.604865j,+24867.5+0.564655j,-6.91418e-07-1.61543e-06j,-6.82249e-07-1.61861e-06j,+0+0j,+31440.8+212831j,+0+0j,+0+0j,+44668.6+28.9616j,-13372.6+212619j,+22621.3+11.4719j,+0+0j,-13592.8+212408j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+229695-181357j,+649983-415385j,+363910-270550j,+259845-204363j,+31612.6+213026j
2016-08-06 00:00:00 PDT,+6940.34+0.341418j,+0+0j,+620827-421242j,+0+0j,+0+0j,+0+0j,+620972-424442j,+3300.1+0.0984074j,+0+0j,+617761-426573j,+0+0j,+0+0j,+266313-158671j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44282.6+22159.9j,+0+0j,+44270+22161j,-1.36724e-06+3.55208e-06j,+0+0j,-1.37196e-06+3.55953e-06j,+0+0j,-1.37369e-06+3.54115e-06j,+0+0j,+0+0j,+0+0j,-1.38361e-06+3.54221e-06j,-1.36515e-06+3.55223e-06j,-1.40975e-06+3.53494e-06j,+0+0j,+0+0j,+14691.3-21380.5j,+192983-169515j,+0+0j,+14688-21404.1j,+4810.3+0.29917j,+0+0j,+192819-169789j,+44375.2+22212.4j,+148279-192277j,+0+0j,+148194-192474j,+0+0j,+77893.8+55652j,+45102.3-210553j,+11866.9-210756j,+11734.1-210950j,+11587.3-211159j,+351369-272738j,+351360-273614j,+9339.72+1.73171j,+342005-274158j,+9340.33+0.739757j,+18045.3-21497.9j,+323288-254533j,+8180.65+0.661059j,+1.29629e-05+1.11254e-05j,+0+0j,+193767-419066j,+55547.9+213419j,+0+0j,+0+0j,+0+0j,+0+0j,+192682-420502j,+0+0j,+0+0j,+50884.6-231881j,+64851.1-101158j,+27489.9-232346j,-1.35504e-08+7.21256e-09j,+27433.6-232460j,+470.192-232932j,+255.873-233407j,+0+0j,+128.591-233670j,+0+0j,+61164.3-101662j,+0+0j,+33023.8-101974j,+18903.8-102148j,+13958.4+31.5367j,+0+0j,+13958.7+16.4889j,+0+0j,+13961.3+2.31301j,+8490.54+0.549885j,+23458.5-0.275857j,+23456.8-0.0410529j,+2.08924e-05-8.18294e-06j,+2.08881e-05-8.19567e-06j,+0+0j,+31718.9+213034j,+0+0j,+0+0j,+41895.1+25.4355j,-10322.7+212823j,+21189.9+10.0595j,+0+0j,-10540.9+212611j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+221659-182234j,+627557-417178j,+351333-270961j,+249704-204514j,+31889.3+213227j
2016-08-06 01:00:00 PDT,+6380.28+0.288522j,+0+0j,+605275-422494j,+0+0j,+0+0j,+0+0j,+605413-425618j,+2900.07+0.0759863j,+0+0j,+602599-427698j,+0+0j,+0+0j,+260320-159384j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44296.5+22167.4j,+0+0j,+44284.5+22168.2j,-2.47833e-06-1.65119e-06j,+0+0j,-2.47067e-06-1.61611e-06j,+0+0j,-2.48145e-06-1.60024e-06j,+0+0j,+0+0j,+0+0j,-2.42647e-06-1.57304e-06j,-2.42779e-06-1.53383e-06j,-2.42878e-06-1.55508e-06j,+0+0j,+0+0j,+14241.1-21381.4j,+188318-169671j,+0+0j,+14237.7-21404.6j,+4350.24+0.244588j,+0+0j,+188156-169936j,+44392.5+22221.1j,+143602-192424j,+0+0j,+143520-192617j,+0+0j,+77926.6+55675.5j,+40376.4-210716j,+9382.15-210918j,+9248.6-211112j,+9101.93-211319j,+342197-273033j,+342187-273886j,+8699.7+1.51799j,+333472-274416j,+8700.29+0.641705j,+17415.7-21497.4j,+315400-254749j,+7540.55+0.561478j,+2.46306e-05-1.49229e-05j,+0+0j,+187251-419336j,+54137.1+213571j,+0+0j,+0+0j,+0+0j,+0+0j,+186177-420761j,+0+0j,+0+0j,+47607.3-232061j,+61547.8-101241j,+25794.6-232526j,+1.27397e-08-5.52648e-09j,+25738.2-232639j,+474.427-233113j,+256.965-233590j,+0+0j,+129.096-233852j,+0+0j,+58263.9-101729j,+0+0j,+31864.8-102033j,+18945.1-102204j,+12758.1+28.4502j,+0+0j,+12758.6+14.7757j,+0+0j,+12761.1+1.93895j,+7830.46+0.467279j,+22277.9-0.931301j,+22276.3-0.49384j,+1.03834e-05-9.42932e-07j,+1.03863e-05-9.25411e-07j,+0+0j,+31489.8+213187j,+0+0j,+0+0j,+39181.9+22.2267j,-7840.38+212978j,+19808.7+8.78536j,+0+0j,-8057.09+212766j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+215668-182922j,+611452-418531j,+342169-271302j,+241768-204664j,+31659.4+213380j
2016-08-06 02:00:00 PDT,+6350.28+0.285807j,+0+0j,+600685-422894j,+0+0j,+0+0j,+0+0j,+600824-426000j,+2850.07+0.0733834j,+0+0j,+598060-428067j,+0+0j,+0+0j,+258486-159612j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44303.2+22171j,+0+0j,+44291.4+22171.7j,+1.02113e-05-5.05579e-08j,+0+0j,+1.01905e-05-6.12921e-08j,+0+0j,+1.02115e-05-2.55865e-08j,+0+0j,+0+0j,+0+0j,+1.02289e-05-2.42429e-08j,+1.02362e-05-5.91778e-11j,+1.02283e-05-2.41707e-08j,+0+0j,+0+0j,+14204.3-21382.2j,+186809-169719j,+0+0j,+14200.9-21405.4j,+4310.24+0.240069j,+0+0j,+186649-169982j,+44400.8+22225.2j,+142088-192472j,+0+0j,+142007-192663j,+0+0j,+77942.3+55686.7j,+38840.9-210771j,+8487.05-210972j,+8353.3-211166j,+8206.74-211373j,+339495-273144j,+339485-273992j,+8689.7+1.51453j,+330780-274518j,+8690.28+0.640154j,+17389.1-21497.9j,+312740-254839j,+7510.55+0.556933j,-1.08931e-05+1.63145e-05j,+0+0j,+185407-419441j,+53309.8+213622j,+0+0j,+0+0j,+0+0j,+0+0j,+184335-420864j,+0+0j,+0+0j,+46407.3-232136j,+60879.8-101267j,+25225.6-232601j,+7.11493e-09-5.22948e-09j,+25169.2-232715j,+475.529-233189j,+257.165-233667j,+0+0j,+129.196-233929j,+0+0j,+57646.2-101753j,+0+0j,+31797.3-102055j,+18957.7-102226j,+12678.1+28.248j,+0+0j,+12678.6+14.6574j,+0+0j,+12681.1+1.91633j,+7800.46+0.463549j,+21727.6-1.21161j,+21726-0.687486j,-5.34622e-06+1.33191e-05j,-5.35092e-06+1.33081e-05j,+0+0j,+31213+213238j,+0+0j,+0+0j,+38010.6+20.9134j,-6946.59+213031j,+19218.2+8.26705j,+0+0j,-7162.76+212818j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+213833-183145j,+606832-418954j,+339468-271426j,+239094-204729j,+31382.4+213431j
2016-08-06 03:00:00 PDT,+6190.27+0.271613j,+0+0j,+612703-421751j,+0+0j,+0+0j,+0+0j,+612835-424897j,+2850.07+0.0734015j,+0+0j,+610067-426993j,+0+0j,+0+0j,+263359-158967j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44280.4+22159j,+0+0j,+44268+22160j,+7.63613e-06-2.47603e-07j,+0+0j,+7.64144e-06-2.33035e-07j,+0+0j,+7.61953e-06-2.33481e-07j,+0+0j,+0+0j,+0+0j,+7.62394e-06-2.36388e-07j,+7.62472e-06-2.20071e-07j,+7.59928e-06-2.1485e-07j,+0+0j,+0+0j,+14127.1-21378.2j,+190925-169588j,+0+0j,+14123.7-21401.3j,+4240.23+0.232466j,+0+0j,+190760-169857j,+44373+22211.3j,+146223-192340j,+0+0j,+146139-192534j,+0+0j,+77890+55649.3j,+43040.9-210615j,+11190.9-210817j,+11057.5-211011j,+10910.5-211218j,+346614-272784j,+346603-273646j,+8409.69+1.42653j,+338176-274180j,+8410.27+0.599819j,+17181.1-21494.8j,+320328-254537j,+7310.52+0.527938j,+7.71147e-06+6.28233e-06j,+0+0j,+190113-419103j,+56214.4+213478j,+0+0j,+0+0j,+0+0j,+0+0j,+189036-420529j,+0+0j,+0+0j,+49878.7-231895j,+62179.4-101189j,+26883.8-232360j,-1.31764e-08-2.27267e-08j,+26827.3-232473j,+472.958-232945j,+256.855-233420j,+0+0j,+129.02-233682j,+0+0j,+58945.6-101681j,+0+0j,+31486.6-101987j,+18927.1-102155j,+12398.2+27.5336j,+0+0j,+12398.6+14.2921j,+0+0j,+12401+1.8301j,+7590.43+0.439367j,+23618.6-0.183208j,+23616.9+0.0208614j,+1.3168e-05-9.68327e-06j,+1.31608e-05-9.70353e-06j,+0+0j,+32226.2+213091j,+0+0j,+0+0j,+41724.9+25.1979j,-9645.36+212880j,+21069.8+9.9461j,+0+0j,-9863.26+212667j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+218709-182508j,+618693-417763j,+346585-271036j,+246714-204505j,+32396.2+213286j
2016-08-06 04:00:00 PDT,+6850.33+0.332703j,+0+0j,+655954-417865j,+0+0j,+0+0j,+0+0j,+656085-421208j,+3150.09+0.0897173j,+0+0j,+653015-423434j,+0+0j,+0+0j,+280472-156775j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44226.1+22130.1j,+0+0j,+44211.9+22131.9j,+7.50449e-07-6.13276e-06j,+0+0j,+7.66393e-07-6.13051e-06j,+0+0j,+7.55746e-07-6.07672e-06j,+0+0j,+0+0j,+0+0j,+7.19736e-07-6.11922e-06j,+7.40417e-07-6.13779e-06j,+7.05183e-07-6.15771e-06j,+0+0j,+0+0j,+14550.9-21371.4j,+204809-169154j,+0+0j,+14547.5-21394.9j,+4690.28+0.284837j,+0+0j,+204631-169448j,+44305+22177.3j,+160148-191920j,+0+0j,+160056-192129j,+0+0j,+77761.3+55557.5j,+57139.9-210139j,+19170.4-210346j,+19038.5-210539j,+18890.5-210749j,+372427-271734j,+372415-272657j,+9309.72+1.72365j,+363086-273230j,+9310.33+0.735768j,+17932.6-21491.5j,+344432-253711j,+8090.64+0.64743j,+6.10057e-06-4.5335e-06j,+0+0j,+207655-418179j,+62860.2+213049j,+0+0j,+0+0j,+0+0j,+0+0j,+206551-419631j,+0+0j,+0+0j,+60509.4-231258j,+69286.5-100943j,+32355.1-231727j,-2.7457e-08-8.29509e-09j,+32298.6-231839j,+462.682-232307j,+254.647-232776j,+0+0j,+127.977-233038j,+0+0j,+65747.1-101467j,+0+0j,+32695.4-101793j,+18815.3-101964j,+13718.7+30.921j,+0+0j,+13718.8+16.2302j,+0+0j,+13721.3+2.24736j,+8400.53+0.539742j,+28371.4+3.2177j,+28369.2+2.35607j,+3.38055e-06+3.58555e-06j,+3.38135e-06+3.60232e-06j,+0+0j,+34116.7+212653j,+0+0j,+0+0j,+51588.1+38.5755j,-17612+212429j,+26025+15.2101j,+0+0j,-17835.3+212218j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+235818-180375j,+662600-413631j,+372385-269858j,+270936-203908j,+34288.7+212850j
2016-08-06 05:00:00 PDT,+8380.49+0.497961j,+0+0j,+688804-415186j,+0+0j,+0+0j,+0+0j,+688956-418742j,+4100.15+0.152007j,+0+0j,+684948-421110j,+0+0j,+0+0j,+293055-155269j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44212.1+22121.8j,+0+0j,+44196.7+22124.3j,-4.48569e-07+7.7019e-06j,+0+0j,-4.80368e-07+7.70852e-06j,+0+0j,-4.8336e-07+7.75837e-06j,+0+0j,+0+0j,+0+0j,-5.00123e-07+7.7153e-06j,-5.34519e-07+7.69657e-06j,-4.98694e-07+7.74802e-06j,+0+0j,+0+0j,+15708.7-21374.7j,+214422-168819j,+0+0j,+15705.4-21399j,+5870.44+0.446408j,+0+0j,+214237-169133j,+44286.3+22167.9j,+169766-191618j,+0+0j,+169670-191839j,+0+0j,+77725.2+55531.7j,+66831-209820j,+23787.4-210035j,+23655.8-210230j,+23506.7-210445j,+391794-271247j,+391786-272232j,+11179.8+2.42568j,+380587-272844j,+11180.5+1.06111j,+19678.8-21499j,+360152-253426j,+9860.95+0.961964j,+1.88625e-05-1.08669e-05j,+0+0j,+221710-417824j,+64590.1+212779j,+0+0j,+0+0j,+0+0j,+0+0j,+220578-419306j,+0+0j,+0+0j,+67045.8-231021j,+76929.5-100805j,+35796.4-231495j,-1.11385e-09-7.16239e-09j,+35740.1-231607j,+454.307-232073j,+252.519-232542j,+0+0j,+127.036-232804j,+0+0j,+72430.8-101367j,+0+0j,+35804.5-101713j,+18722.8-101895j,+16919.7+39.4229j,+0+0j,+16919.3+21.0247j,+0+0j,+16921.9+3.4025j,+10230.8+0.801697j,+29862.2+4.52198j,+29860+3.2574j,+1.27509e-05-1.41045e-05j,+1.27628e-05-1.41109e-05j,+0+0j,+34350.6+212379j,+0+0j,+0+0j,+56425.6+46.2465j,-22213.8+212149j,+28518+18.2764j,+0+0j,-22441.7+211937j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+248384-178945j,+696961-410666j,+391731-269243j,+286745-203753j,+34525.5+212578j
2016-08-06 06:00:00 PDT,+10150.7+0.7307j,+0+0j,+736881-411028j,+0+0j,+0+0j,+0+0j,+737045-414846j,+5450.27+0.268715j,+0+0j,+731690-417387j,+0+0j,+0+0j,+311621-152995j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44166.9+22097.3j,+0+0j,+44149.6+22100.7j,+4.76203e-06+7.05949e-06j,+0+0j,+4.76844e-06+7.10932e-06j,+0+0j,+4.74232e-06+7.14129e-06j,+0+0j,+0+0j,+0+0j,+4.73402e-06+7.10771e-06j,+4.74921e-06+7.11532e-06j,+4.70918e-06+7.13045e-06j,+0+0j,+0+0j,+17180.8-21369.7j,+228837-168273j,+0+0j,+17177.6-21395.3j,+7370.7+0.704607j,+0+0j,+228641-168616j,+44230.3+22139.9j,+184215-191102j,+0+0j,+184112-191341j,+0+0j,+77619.1+55456j,+81431.7-209264j,+31322.3-209488j,+31192.8-209684j,+31043.8-209903j,+419968-270198j,+419964-271260j,+13130+3.28745j,+406814-271920j,+13130.7+1.46467j,+21659.6-21497.6j,+384333-252641j,+11871.4+1.39569j,+1.59899e-05-7.21112e-06j,+0+0j,+242025-416896j,+68534.7+212276j,+0+0j,+0+0j,+0+0j,+0+0j,+240851-418421j,+0+0j,+0+0j,+77240.3-230431j,+87223-100522j,+40941.8-230912j,+1.08861e-08+8.12402e-09j,+40885.9-231023j,+440.45-231486j,+248.867-231949j,+0+0j,+125.328-232213j,+0+0j,+81359.4-101139j,+0+0j,+39525.9-101514j,+18601.2-101710j,+20761.5+50.3732j,+0+0j,+20760.2+27.3616j,+0+0j,+20762.8+5.08951j,+12301.1+1.16246j,+32954.1+7.60903j,+32951.8+5.37879j,-3.48074e-06+2.00524e-06j,-3.49498e-06+1.97997e-06j,+0+0j,+35201.3+211871j,+0+0j,+0+0j,+64810.4+61.2003j,-29741.8+211629j,+32803.9+24.2312j,+0+0j,-29975.1+211419j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+266936-176762j,+746801-406164j,+419883-268037j,+311046-203208j,+35377.8+212072j
2016-08-06 07:00:00 PDT,+8950.56+0.568115j,+0+0j,+710693-413394j,+0+0j,+0+0j,+0+0j,+710838-417044j,+5050.23+0.230704j,+0+0j,+705872-419473j,+0+0j,+0+0j,+301504-154316j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44179+22104.2j,+0+0j,+44162.6+22107.2j,+8.77734e-06-4.1315e-06j,+0+0j,+8.78052e-06-4.08236e-06j,+0+0j,+8.81861e-06-4.074e-06j,+0+0j,+0+0j,+0+0j,+8.82599e-06-4.05818e-06j,+8.83349e-06-4.06193e-06j,+8.81928e-06-4.08285e-06j,+0+0j,+0+0j,+16454.6-21369.2j,+221113-168523j,+0+0j,+16451.4-21394.1j,+6630.56+0.569986j,+0+0j,+220923-168850j,+44247.5+22148.5j,+176485-191327j,+0+0j,+176386-191556j,+0+0j,+77652.7+55479.8j,+73646.8-209498j,+27630.9-209716j,+27500.7-209910j,+27351.8-210127j,+404254-270703j,+404246-271716j,+11369.8+2.50571j,+392857-272346j,+11370.5+1.09819j,+20234.2-21494.9j,+371834-252990j,+10431.1+1.07729j,-2.50058e-05-1.54202e-06j,+0+0j,+230562-417265j,+67463.7+212475j,+0+0j,+0+0j,+0+0j,+0+0j,+229413-418762j,+0+0j,+0+0j,+71861.5-230651j,+81061.2-100654j,+37777.8-231126j,-1.08188e-09-1.52507e-09j,+37721.9-231237j,+447.302-231699j,+250.835-232163j,+0+0j,+126.191-232425j,+0+0j,+75607.4-101237j,+0+0j,+37269-101593j,+18666.3-101780j,+18440.3+43.659j,+0+0j,+18439.5+23.4532j,+0+0j,+18442.2+3.98948j,+10800.9+0.895065j,+32173.7+6.78329j,+32171.3+4.80446j,-3.56203e-07+6.64299e-06j,-3.75306e-07+6.59693e-06j,+0+0j,+34912.1+212071j,+0+0j,+0+0j,+60833.2+53.8855j,-26056.3+211836j,+30791.1+21.3343j,+0+0j,-26286.4+211626j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+256835-178019j,+719433-408756j,+404185-268641j,+298490-203441j,+35087.7+212272j
2016-08-06 08:00:00 PDT,+7570.4+0.406385j,+0+0j,+677318-416275j,+0+0j,+0+0j,+0+0j,+677448-419716j,+4350.17+0.17115j,+0+0j,+673174-422006j,+0+0j,+0+0j,+288692-155915j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44199.2+22115.5j,+0+0j,+44184+22117.9j,+3.23086e-06+7.75221e-06j,+0+0j,+3.25791e-06+7.78436e-06j,+0+0j,+3.2714e-06+7.8118e-06j,+0+0j,+0+0j,+0+0j,+3.25809e-06+7.78828e-06j,+3.25926e-06+7.78312e-06j,+3.27229e-06+7.78529e-06j,+0+0j,+0+0j,+15496.2-21368j,+211227-168858j,+0+0j,+15492.9-21392.2j,+5650.41+0.413681j,+0+0j,+211045-169163j,+44274.1+22161.8j,+166589-191633j,+0+0j,+166494-191848j,+0+0j,+77703.4+55516j,+63664.2-209824j,+22612.8-210035j,+22482.1-210227j,+22334.1-210440j,+384364-271312j,+384352-272263j,+9549.73+1.80829j,+374784-272854j,+9550.34+0.774558j,+18637.4-21490.1j,+355398-253394j,+8810.76+0.768285j,+1.45764e-06+1.03499e-05j,+0+0j,+216466-417723j,+65066+212753j,+0+0j,+0+0j,+0+0j,+0+0j,+215346-419189j,+0+0j,+0+0j,+65063.3-230951j,+73636.5-100812j,+34025.7-231420j,-6.86867e-10-2.24443e-09j,+33969.6-231532j,+455.663-231994j,+253.016-232459j,+0+0j,+127.159-232720j,+0+0j,+68892.5-101358j,+0+0j,+34559-101693j,+18758.1-101870j,+15639.2+35.9635j,+0+0j,+15639+19.0488j,+0+0j,+15641.6+2.85947j,+9120.63+0.637184j,+30052.4+4.70181j,+30050.1+3.37632j,+2.02978e-05-3.8941e-07j,+2.02835e-05-3.9077e-07j,+0+0j,+34640+212354j,+0+0j,+0+0j,+55554.3+44.8837j,-21052+212126j,+28107.5+17.7605j,+0+0j,-21277.4+211916j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+244039-179544j,+684691-411916j,+384312-269376j,+281968-203699j,+34813.1+212552j
