# file...... Overhead_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# group..... class= overhead_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O1-2,O1-3,O1-7,O3-4,O3-5,O5-6,O7-8,O8-12,O8-9,O8-13,O1401-14,O13-34,O13-18,O14-11,O14-10,O15-16,O15-17,O18-19,O18-21,O19-20,O21-22,O21-23,O23-24,O23-25,O2601-26,O25-28,O26-27,O26-31,O27-33,O28-29,O29-30,O30-250,O31-32,O34-15,O35-36,O35-40,O36-37,O36-38,O38-39,O40-41,O40-42,O42-43,O42-44,O44-45,O44-47,O45-46,O47-48,O47-49,O49-50,O50-51,O51-151,O52-53,O53-54,O54-55,O54-57,O55-56,O57-58,O57-60,O58-59,O60-61,O67-68,O67-72,O67-97,O68-69,O69-70,O70-71,O72-73,O72-76,O73-74,O74-75,O76-77,O76-86,O77-78,O78-79,O78-80,O80-81,O81-82,O81-84,O82-83,O84-85,O86-87,O87-88,O87-89,O89-90,O89-91,O91-92,O91-93,O93-94,O93-95,O95-96,O97-98,O98-99,O99-100,O100-450,O101-102,O101-105,O102-103,O103-104,O105-106,O105-108,O106-107,O108-109,O108-300,O109-110,O110-111,O110-112,O112-113,O113-114,O135-35,O149-1,O152-52,O6701-67,O197-101
2016-06-03 00:00:00 PDT,+6930.34+0.341848j,-0+0j,+716319+50408.3j,+0+0j,+0+0j,+0+0j,+716097+47533.1j,+3550.11+0.115557j,-0+0j,+712391+45613.9j,+0+0j,-0+0j,+296051+9480j,+0+0j,+0+0j,+0+0j,+0+0j,-0+0j,+43138.2+21612.6j,+0+0j,+43147.6+21599.2j,+1.84424e-06+1.19927e-05j,-0+0j,+1.82888e-06+1.20094e-05j,+0+0j,+1.82586e-06+1.20613e-05j,+0+0j,+0+0j,+0+0j,+1.85189e-06+1.20696e-05j,+1.85558e-06+1.21317e-05j,+1.84371e-06+1.2117e-05j,+0+0j,+0+0j,+25944.7+9893.91j,+213244-31863.8j,-0+0j,+25948.5+9878.02j,+4940.32+0.325786j,-0+0j,+213089-32079.1j,+42949.7+21498.9j,+169986-53794.6j,-0+0j,+169916-53897.9j,+0+0j,+75167.6+53703.6j,+57675.9-132635j,+25804.6-132705j,+25745.4-132760j,+25678.9-132826j,+415594+32056.4j,+415468+31420.2j,+9109.73+1.68976j,+406269+31017.7j,+9110.32+0.727154j,+29135.5+9866.29j,+376616+19586.4j,+8130.67+0.679399j,-1.0639e-05+1.93781e-05j,-0+0j,+221910-177322j,+37791.4+133467j,+0+0j,+0+0j,+0+0j,-0+0j,+221467-177990j,+0+0j,+0+0j,+48650.8-218812j,+87250.8-34638.8j,+26256.2-219245j,-1.46069e-08-3.58823e-09j,+26202.3-219350j,+448.989-219786j,+244.26-220225j,-0+0j,+122.804-220467j,+0+0j,+83556.6-35038.1j,-0+0j,+56842.1-35277.5j,+42714-35406.1j,+14078.6+28.1095j,-0+0j,+14078.8+14.8401j,-0+0j,+14081.4+2.49138j,+8430.57+0.578274j,+22798.5-0.316123j,+22796.8-0.0602851j,-2.32522e-06+9.33513e-06j,-2.32112e-06+9.32422e-06j,-0+0j,+14860+133379j,+0+0j,+0+0j,+39913.9+24.2434j,-25095.2+133325j,+20199.5+9.59467j,-0+0j,-25193+133289j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+252576-13879.7j,+723636+53992j,+415794+33313.7j,+259795-43047.7j,+14920.1+133423j
2016-06-03 22:00:00 PDT,+11440.9+0.928172j,+0+0j,+726481-412598j,+0+0j,+0+0j,+0+0j,+726668-416384j,+6800.41+0.418224j,+0+0j,+719975-418902j,+0+0j,+0+0j,+306530-153898j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44196.7+22112.8j,+0+0j,+44180+22115.9j,+5.49523e-06-3.51245e-06j,+0+0j,+5.50429e-06-3.4842e-06j,+0+0j,+5.48638e-06-3.50625e-06j,+0+0j,+0+0j,+0+0j,+5.48581e-06-3.50536e-06j,+5.50377e-06-3.488e-06j,+5.48869e-06-3.46677e-06j,+0+0j,+0+0j,+18473.8-21376.2j,+223792-168373j,+0+0j,+18470.7-21402.8j,+8660.96+0.972184j,+0+0j,+223606-168708j,+44269.5+22159.5j,+179151-191205j,+0+0j,+179054-191439j,+0+0j,+77694+55509.4j,+76289.3-209393j,+28058.2-209615j,+27929.2-209811j,+27781.7-210030j,+413382-270736j,+413383-271784j,+14240.1+3.83194j,+399125-272435j,+14240.8+1.72193j,+23073.7-21503j,+375258-253110j,+13281.7+1.74597j,-6.97067e-06+2.22806e-07j,+0+0j,+238351-417285j,+63164.4+212360j,+0+0j,+0+0j,+0+0j,+0+0j,+237181-418813j,+0+0j,+0+0j,+71715.6-230731j,+89018.2-100574j,+38286.3-231207j,-4.81443e-09+2.8876e-08j,+38231.1-231319j,+440.159-231783j,+247.821-232250j,+0+0j,+124.865-232514j,+0+0j,+81800.1-101204j,+0+0j,+42544.9-101581j,+18618.2-101793j,+23762.4+59.3851j,+0+0j,+23760.8+32.4805j,+0+0j,+23763.7+6.5879j,+13741.4+1.44911j,+30692.7+5.32262j,+30690.5+3.80677j,-9.95241e-07-1.20875e-06j,-9.853e-07-1.20519e-06j,+0+0j,+32092.5+211964j,+0+0j,+0+0j,+58449.2+49.8171j,-26492.7+211737j,+29659.5+19.7835j,+0+0j,-26722.6+211530j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+261855-177660j,+737682-407751j,+413296-268607j,+301983-203553j,+32268.8+212162j
2016-06-03 23:00:00 PDT,+8210.47+0.477846j,+0+0j,+641530-419755j,+0+0j,+0+0j,+0+0j,+641690-423073j,+4350.17+0.171014j,+0+0j,+637436-425282j,+0+0j,+0+0j,+273943-157842j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44271.8+22153.7j,+0+0j,+44258.4+22155.2j,-1.20115e-05+8.3286e-06j,+0+0j,-1.19845e-05+8.36527e-06j,+0+0j,-1.19953e-05+8.35538e-06j,+0+0j,+0+0j,+0+0j,-1.19783e-05+8.38048e-06j,-1.19986e-05+8.3782e-06j,-1.19964e-05+8.39893e-06j,+0+0j,+0+0j,+15796.6-21381.9j,+198576-169298j,+0+0j,+15793.3-21406.3j,+5930.45+0.454876j,+0+0j,+198409-169583j,+44362.4+22206j,+153879-192076j,+0+0j,+153793-192280j,+0+0j,+77869.6+55634.8j,+50752.1-210338j,+14655.2-210545j,+14523.1-210740j,+14376.4-210950j,+363427-272453j,+363422-273363j,+10669.8+2.21978j,+352736-273927j,+10670.4+0.965586j,+19459.8-21501.2j,+332586-254356j,+9610.9+0.912649j,+8.65492e-07+1.59815e-05j,+0+0j,+202658-418797j,+56016.4+213217j,+0+0j,+0+0j,+0+0j,+0+0j,+201557-420252j,+0+0j,+0+0j,+54197.3-231710j,+70511.5-101052j,+29261.6-232177j,+4.41033e-09-4.59277e-09j,+29205.7-232290j,+463.744-232761j,+253.956-233235j,+0+0j,+127.714-233498j,+0+0j,+65768.4-101584j,+0+0j,+35765.1-101910j,+18843.9-102094j,+16758.9+38.9982j,+0+0j,+16759+20.6494j,+0+0j,+16761.8+3.30158j,+9960.75+0.757593j,+24529.1+0.38448j,+24527.3+0.413548j,-6.45705e-06-2.09412e-06j,-6.45078e-06-2.09132e-06j,+0+0j,+31114.4+212831j,+0+0j,+0+0j,+44077.8+28.2055j,-13108.6+212620j,+22331+11.1777j,+0+0j,-13328.6+212410j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+229287-181446j,+649521-415529j,+363381-270607j,+259075-204405j,+31286.3+213025j
2016-06-04 00:00:00 PDT,+7460.39+0.3945j,+0+0j,+624956-421066j,+0+0j,+0+0j,+0+0j,+625107-424294j,+3900.14+0.137444j,+0+0j,+621299-426442j,+0+0j,+0+0j,+267663-158579j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44284+22160.4j,+0+0j,+44271.2+22161.6j,+1.52738e-05+3.35053e-06j,+0+0j,+1.52804e-05+3.37784e-06j,+0+0j,+1.53007e-05+3.40906e-06j,+0+0j,+0+0j,+0+0j,+1.52929e-05+3.39337e-06j,+1.52918e-05+3.39309e-06j,+1.52732e-05+3.35275e-06j,+0+0j,+0+0j,+15239.1-21381.2j,+193758-169455j,+0+0j,+15235.8-21405.1j,+5360.37+0.371498j,+0+0j,+193594-169731j,+44377.6+22213.6j,+149052-192222j,+0+0j,+148968-192421j,+0+0j,+77898.6+55655.5j,+45874.8-210500j,+12154.4-210705j,+12021.7-210899j,+11875.1-211108j,+353566-272737j,+353559-273620j,+9739.74+1.87198j,+343804-274168j,+9740.36+0.804445j,+18603-21499.1j,+324527-254552j,+8740.74+0.754658j,-9.64094e-06+2.09007e-05j,+0+0j,+195767-419044j,+54800+213366j,+0+0j,+0+0j,+0+0j,+0+0j,+194678-420485j,+0+0j,+0+0j,+51050.5-231876j,+66693.6-101136j,+27526.5-232342j,-2.32364e-08-5.11246e-09j,+27470.5-232455j,+468.242-232926j,+255.224-233402j,+0+0j,+128.286-233664j,+0+0j,+62404.6-101649j,+0+0j,+34253.3-101965j,+18892.9-102145j,+15198.5+34.7849j,+0+0j,+15198.8+18.2757j,+0+0j,+15201.5+2.71683j,+9060.62+0.626288j,+23188.4-0.430899j,+23186.7-0.146429j,+4.32431e-06-4.10507e-06j,+4.31917e-06-4.11622e-06j,+0+0j,+31240.6+212982j,+0+0j,+0+0j,+41704.9+25.2285j,-10610.9+212772j,+21119.9+9.99255j,+0+0j,-10829.3+212561j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+223008-182152j,+632204-416961j,+353527-270945j,+250958-204538j,+31411.3+213175j
2016-06-04 01:00:00 PDT,+6930.34+0.34042j,+0+0j,+612220-422081j,+0+0j,+0+0j,+0+0j,+612365-425243j,+3550.11+0.113871j,+0+0j,+608903-427349j,+0+0j,+0+0j,+262792-159156j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44293.8+22165.8j,+0+0j,+44281.5+22166.7j,+6.4422e-06-2.37349e-06j,+0+0j,+6.41298e-06-2.37037e-06j,+0+0j,+6.42779e-06-2.32763e-06j,+0+0j,+0+0j,+0+0j,+6.47264e-06-2.30168e-06j,+6.46097e-06-2.27727e-06j,+6.42147e-06-2.298e-06j,+0+0j,+0+0j,+14827.1-21381.5j,+190008-169580j,+0+0j,+14823.7-21405.2j,+4940.31+0.315469j,+0+0j,+189847-169849j,+44390+22219.8j,+145296-192339j,+0+0j,+145213-192534j,+0+0j,+77922+55672.2j,+42080.9-210629j,+10201.4-210832j,+10068.3-211026j,+9921.71-211233j,+346037-272965j,+346028-273828j,+9109.71+1.65307j,+336903-274364j,+9110.31+0.703636j,+18001.5-21498.3j,+318241-254715j,+8130.64+0.652837j,-1.47521e-05+1.7751e-05j,+0+0j,+190391-419248j,+53858.5+213485j,+0+0j,+0+0j,+0+0j,+0+0j,+189311-420679j,+0+0j,+0+0j,+48492.9-232011j,+63823.1-101203j,+26160.5-232475j,+2.56264e-08+9.26969e-09j,+26104.3-232589j,+471.752-233061j,+256.175-233537j,+0+0j,+128.721-233800j,+0+0j,+59886.9-101702j,+0+0j,+33166.9-102011j,+18926.9-102186j,+14078.3+31.834j,+0+0j,+14078.6+16.6273j,+0+0j,+14081.3+2.33435j,+8430.53+0.541824j,+22317.9-0.909517j,+22316.3-0.477203j,-4.8325e-06+3.51125e-06j,-4.82826e-06+3.50645e-06j,+0+0j,+31170.5+213102j,+0+0j,+0+0j,+39682.5+22.8252j,-8659.87+212894j,+20088.9+9.03675j,+0+0j,-8877.01+212682j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+218139-182707j,+618944-418064j,+346004-271213j,+244631-204650j,+31340.6+213294j
2016-06-04 02:00:00 PDT,+6830.33+0.330664j,+0+0j,+609214-422363j,+0+0j,+0+0j,+0+0j,+609357-425509j,+3650.12+0.120376j,+0+0j,+605793-427603j,+0+0j,+0+0j,+261605-159322j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44295.4+22166.7j,+0+0j,+44283.2+22167.6j,+4.60019e-06+3.31413e-06j,+0+0j,+4.6503e-06+3.38623e-06j,+0+0j,+4.63734e-06+3.41571e-06j,+0+0j,+0+0j,+0+0j,+4.61807e-06+3.41668e-06j,+4.60319e-06+3.41945e-06j,+4.61998e-06+3.41898e-06j,+0+0j,+0+0j,+14839.3-21381.1j,+189054-169593j,+0+0j,+14835.9-21404.8j,+4950.31+0.316732j,+0+0j,+188894-169861j,+44392.6+22221.1j,+144341-192351j,+0+0j,+144259-192545j,+0+0j,+77927.2+55676j,+41117.6-210643j,+9733.42-210846j,+9600.13-211040j,+9453.59-211247j,+344113-273026j,+344104-273885j,+8849.7+1.56678j,+335239-274418j,+8850.3+0.664029j,+17863.9-21497.8j,+316718-254761j,+7990.62+0.630519j,-1.78047e-05+1.67275e-05j,+0+0j,+189162-419288j,+53555.6+213496j,+0+0j,+0+0j,+0+0j,+0+0j,+188084-420716j,+0+0j,+0+0j,+47822.5-232039j,+63250.9-101216j,+25690.6-232502j,+6.13249e-09-4.29317e-09j,+25634.5-232615j,+472.32-233087j,+256.367-233563j,+0+0j,+128.796-233825j,+0+0j,+59215.2-101713j,+0+0j,+33055.5-102020j,+18935.7-102195j,+13958.2+31.5122j,+0+0j,+13958.6+16.4418j,+0+0j,+13961.3+2.28446j,+8280.52+0.522634j,+22037.8-1.05565j,+22036.2-0.57761j,+8.18138e-06+1.88392e-06j,+8.17535e-06+1.8634e-06j,+0+0j,+31148+213114j,+0+0j,+0+0j,+39192+22.2694j,-8192.2+212906j,+19848.7+8.82104j,+0+0j,-8409.09+212694j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+216953-182867j,+615841-418367j,+344082-271285j,+243097-204685j,+31317.8+213306j
2016-06-04 03:00:00 PDT,+6890.33+0.336536j,+0+0j,+624962-420929j,+0+0j,+0+0j,+0+0j,+625101-424138j,+3750.13+0.127094j,+0+0j,+621435-426275j,+0+0j,+0+0j,+267895-158513j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44271.3+22153.9j,+0+0j,+44258.3+22155.2j,-2.14947e-06-7.0403e-07j,+0+0j,-2.14063e-06-7.22272e-07j,+0+0j,-2.13493e-06-7.02533e-07j,+0+0j,+0+0j,+0+0j,-2.15553e-06-7.16941e-07j,-2.18153e-06-7.45445e-07j,-2.21374e-06-7.46954e-07j,+0+0j,+0+0j,+14909.9-21377.4j,+194239-169428j,+0+0j,+14906.6-21401.1j,+5030.32+0.327255j,+0+0j,+194073-169704j,+44362.9+22206.3j,+149545-192188j,+0+0j,+149460-192386j,+0+0j,+77871.2+55635.9j,+46394.2-210455j,+12898.5-210658j,+12765.8-210852j,+12618.9-211060j,+353453-272610j,+353443-273489j,+8869.71+1.57423j,+344557-274035j,+8870.3+0.667325j,+17913.6-21495.3j,+325966-254423j,+8050.63+0.640379j,-3.87517e-06+1.89702e-06j,+0+0j,+195467-418905j,+56529.7+213323j,+0+0j,+0+0j,+0+0j,+0+0j,+194381-420340j,+0+0j,+0+0j,+51963-231771j,+65492.7-101120j,+27727.5-232235j,+8.89779e-09+2.13464e-09j,+27671.4-232348j,+468.664-232817j,+255.713-233290j,+0+0j,+128.469-233552j,+0+0j,+61355.7-101627j,+0+0j,+33175.5-101940j,+18895.5-102115j,+14118.4+31.9274j,+0+0j,+14118.7+16.7025j,+0+0j,+14121.3+2.33543j,+8340.52+0.530864j,+24058.8+0.0832911j,+24057.1+0.207155j,-2.29482e-07+8.65564e-06j,-2.16087e-07+8.69007e-06j,+0+0j,+32100.3+212937j,+0+0j,+0+0j,+43306.8+27.1958j,-11352.2+212725j,+21910.6+10.7598j,+0+0j,-11571.1+212513j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+223245-182073j,+631650-416857j,+353418-270826j,+252389-204438j,+32270.9+213131j
2016-06-04 04:00:00 PDT,+7580.4+0.40734j,+0+0j,+648557-418888j,+0+0j,+0+0j,+0+0j,+648708-422233j,+4100.15+0.151943j,+0+0j,+644699-424460j,+0+0j,+0+0j,+277205-157328j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44255.4+22145j,+0+0j,+44241.5+22146.7j,-1.17246e-05+1.61921e-05j,+0+0j,-1.17096e-05+1.62316e-05j,+0+0j,-1.17208e-05+1.62534e-05j,+0+0j,+0+0j,+0+0j,-1.17008e-05+1.62378e-05j,-1.16808e-05+1.62447e-05j,-1.1719e-05+1.6247e-05j,+0+0j,+0+0j,+15384.7-21378j,+201556-169201j,+0+0j,+15381.4-21402.1j,+5520.39+0.394303j,+0+0j,+201385-169491j,+44341.9+22195.7j,+156871-191979j,+0+0j,+156783-192185j,+0+0j,+77830.8+55607.1j,+53786.3-210228j,+16652.9-210435j,+16520.6-210630j,+16372.7-210841j,+367413-272193j,+367406-273112j,+9779.74+1.88746j,+357610-273683j,+9780.36+0.811408j,+18707.2-21498.9j,+338199-254141j,+8860.77+0.775965j,-1.79193e-06+1.25781e-05j,+0+0j,+205674-418582j,+58603.5+213129j,+0+0j,+0+0j,+0+0j,+0+0j,+204570-420035j,+0+0j,+0+0j,+57552.9-231545j,+70205.9-101016j,+30652.7-232012j,+3.26393e-08+3.66759e-08j,+30596.6-232124j,+463.135-232592j,+254.541-233063j,+0+0j,+127.944-233326j,+0+0j,+65714.4-101546j,+0+0j,+34511.9-101871j,+18831.2-102050j,+15518.9+35.6056j,+0+0j,+15518.9+18.787j,+0+0j,+15521.6+2.82669j,+9180.64+0.643952j,+25089.3+0.738361j,+25087.6+0.667218j,+5.71422e-06-7.04308e-06j,+5.71807e-06-7.05863e-06j,+0+0j,+33141.4+212740j,+0+0j,+0+0j,+48093.1+33.5636j,-15095.3+212522j,+24333.1+13.2804j,+0+0j,-15317.6+212310j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+232545-180934j,+655919-414640j,+367365-270326j,+264686-204258j,+33313.2+212936j
2016-06-04 05:00:00 PDT,+8860.55+0.556632j,+0+0j,+693373-415003j,+0+0j,+0+0j,+0+0j,+693533-418594j,+4900.21+0.217108j,+0+0j,+688727-420985j,+0+0j,+0+0j,+294658-155171j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44214.2+22122.6j,+0+0j,+44198.5+22125.2j,+4.1385e-06-1.19022e-05j,+0+0j,+4.12836e-06-1.18725e-05j,+0+0j,+4.14318e-06-1.1889e-05j,+0+0j,+0+0j,+0+0j,+4.15742e-06-1.1888e-05j,+4.17046e-06-1.18618e-05j,+4.15916e-06-1.18719e-05j,+0+0j,+0+0j,+16346.4-21375.4j,+215402-168730j,+0+0j,+16343.2-21400.2j,+6510.54+0.549051j,+0+0j,+215218-169047j,+44289.8+22169.7j,+170745-191537j,+0+0j,+170649-191759j,+0+0j,+77731.9+55536.5j,+67806.2-209743j,+24102.3-209960j,+23970.9-210155j,+23821.8-210371j,+393981-271265j,+393976-272259j,+11339.8+2.49113j,+382619-272876j,+11340.5+1.0916j,+20156.6-21500.9j,+361702-253471j,+10341+1.05783j,+2.70404e-06+6.83054e-06j,+0+0j,+224053-417813j,+63807.2+212705j,+0+0j,+0+0j,+0+0j,+0+0j,+222916-419300j,+0+0j,+0+0j,+67561.5-231023j,+78762.6-100787j,+35752.3-231496j,-3.1647e-08-2.96124e-08j,+35696.3-231607j,+452.113-232072j,+251.988-232539j,+0+0j,+126.769-232802j,+0+0j,+73461.2-101358j,+0+0j,+37074-101707j,+18711.5-101894j,+18200+42.9348j,+0+0j,+18199.5+22.9992j,+0+0j,+18202.2+3.8883j,+10710.9+0.878788j,+29171.7+3.89903j,+29169.7+2.83813j,+1.20163e-05-2.90938e-06j,+1.20262e-05-2.93789e-06j,+0+0j,+34257.6+212307j,+0+0j,+0+0j,+56646.1+46.6666j,-22527.4+212077j,+28678.2+18.4805j,+0+0j,-22755.8+211866j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+249984-178859j,+702007-410433j,+393914-269244j,+288306-203809j,+34432.7+212506j
2016-06-04 06:00:00 PDT,+10140.7+0.729284j,+0+0j,+740033-410791j,+0+0j,+0+0j,+0+0j,+740194-414621j,+5700.29+0.293956j,+0+0j,+734587-417170j,+0+0j,+0+0j,+312913-152871j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44160.7+22094j,+0+0j,+44143.2+22097.5j,-1.90443e-05+8.05478e-06j,+0+0j,-1.89965e-05+8.1065e-06j,+0+0j,-1.90732e-05+8.06867e-06j,+0+0j,+0+0j,+0+0j,-1.90051e-05+8.12696e-06j,-1.90263e-05+8.10913e-06j,-1.90803e-05+8.07423e-06j,+0+0j,+0+0j,+17308.9-21368.4j,+229913-168209j,+0+0j,+17305.8-21394.1j,+7500.72+0.729799j,+0+0j,+229716-168554j,+44223.3+22136.4j,+185296-191039j,+0+0j,+185193-191279j,+0+0j,+77606.2+55446.7j,+82529.1-209196j,+31914.2-209421j,+31784.9-209616j,+31635.7-209836j,+421570-270123j,+421566-271189j,+12900+3.17985j,+408646-271851j,+12900.6+1.41395j,+21607.7-21496.9j,+386212-252584j,+11821.4+1.38413j,+3.62507e-06+1.82858e-05j,+0+0j,+243295-416808j,+69145.9+212213j,+0+0j,+0+0j,+0+0j,+0+0j,+242118-418334j,+0+0j,+0+0j,+78169.9-230369j,+87576.3-100502j,+41120.2-230850j,-8.42788e-09+1.40316e-08j,+41064.4-230961j,+439.359-231422j,+248.747-231884j,+0+0j,+125.247-232147j,+0+0j,+81462.4-101121j,+0+0j,+39638.9-101496j,+18594-101692j,+20881.6+50.7092j,+0+0j,+20880.2+27.559j,+0+0j,+20882.9+5.12506j,+12241.1+1.15145j,+33194.2+7.8672j,+33192+5.55824j,+8.71017e-07+2.69329e-06j,+8.67031e-07+2.68908e-06j,+0+0j,+35572.1+211807j,+0+0j,+0+0j,+65772.3+63.0796j,-30332.2+211564j,+33314.7+24.9972j,+0+0j,-30566+211354j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+268227-176640j,+749948-405913j,+421483-267954j,+312930-203174j,+35748.7+212009j
2016-06-04 07:00:00 PDT,+8880.55+0.559268j,+0+0j,+710713-413442j,+0+0j,+0+0j,+0+0j,+710858-417089j,+5200.24+0.244617j,+0+0j,+705741-419516j,+0+0j,+0+0j,+301612-154340j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44177.5+22103.4j,+0+0j,+44161+22106.4j,-5.12117e-06+5.10699e-06j,+0+0j,-5.17888e-06+5.10819e-06j,+0+0j,-5.14591e-06+5.1586e-06j,+0+0j,+0+0j,+0+0j,-5.10591e-06+5.14807e-06j,-5.12286e-06+5.15615e-06j,-5.12799e-06+5.13934e-06j,+0+0j,+0+0j,+16504.7-21368.6j,+221251-168499j,+0+0j,+16501.5-21393.6j,+6680.57+0.578636j,+0+0j,+221061-168825j,+44246.2+22147.8j,+176625-191303j,+0+0j,+176526-191531j,+0+0j,+77650.3+55478.1j,+73789.2-209473j,+27598.3-209691j,+27468.2-209885j,+27319.3-210102j,+404018-270716j,+404010-271729j,+11119.8+2.40344j,+392872-272358j,+11120.5+1.05043j,+20124.5-21494.7j,+371959-253001j,+10321+1.05469j,-1.92738e-05+1.58918e-05j,+0+0j,+230603-417257j,+67546.2+212451j,+0+0j,+0+0j,+0+0j,+0+0j,+229454-418752j,+0+0j,+0+0j,+72131.1-230642j,+80831.7-100655j,+37627-231117j,-8.44369e-09+9.29921e-09j,+37571.2-231227j,+447.049-231688j,+250.901-232151j,+0+0j,+126.203-232413j,+0+0j,+75228.2-101237j,+0+0j,+37230.2-101592j,+18667.5-101778j,+18400.3+43.5349j,+0+0j,+18399.5+23.3805j,+0+0j,+18402.2+3.95635j,+10680.9+0.875301j,+31923.5+6.52264j,+31921.2+4.63054j,+1.98996e-06-5.6526e-07j,+2.01086e-06-5.67915e-07j,+0+0j,+35245+212048j,+0+0j,+0+0j,+61133.7+54.4598j,-26023.8+211811j,+30971.3+21.5854j,+0+0j,-26253.9+211601j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+256942-178041j,+719385-408810j,+403948-268656j,+298613-203457j,+35420.4+212248j
2016-06-04 08:00:00 PDT,+7870.43+0.439236j,+0+0j,+680574-416148j,+0+0j,+0+0j,+0+0j,+680709-419610j,+4850.21+0.212757j,+0+0j,+675937-421914j,+0+0j,+0+0j,+289921-155844j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+44199.3+22115.3j,+0+0j,+44183.9+22117.8j,-1.93584e-06+1.68312e-05j,+0+0j,-1.91885e-06+1.68589e-05j,+0+0j,-1.92195e-06+1.68644e-05j,+0+0j,+0+0j,+0+0j,-1.93645e-06+1.68806e-05j,-1.93256e-06+1.68898e-05j,-1.96098e-06+1.69205e-05j,+0+0j,+0+0j,+15894.6-21368.2j,+212069-168792j,+0+0j,+15891.3-21392.7j,+6050.47+0.474339j,+0+0j,+211888-169099j,+44274.8+22162.1j,+167432-191571j,+0+0j,+167338-191788j,+0+0j,+77704.8+55517j,+64508.4-209764j,+22786.9-209976j,+22656.6-210168j,+22508.8-210381j,+385907-271318j,+385898-272275j,+9649.74+1.84368j,+376230-272869j,+9650.35+0.790834j,+18936.1-21491j,+356544-253417j,+9110.81+0.821483j,-5.96853e-06+1.45441e-05j,+0+0j,+218065-417702j,+64621.3+212695j,+0+0j,+0+0j,+0+0j,+0+0j,+216941-419170j,+0+0j,+0+0j,+65600.4-230942j,+74702-100798j,+33992.7-231410j,-5.66573e-09+2.21971e-08j,+33936.9-231521j,+454.046-231983j,+252.621-232447j,+0+0j,+126.961-232708j,+0+0j,+69456.4-101349j,+0+0j,+35352.4-101686j,+18751.1-101866j,+16439.3+38.1111j,+0+0j,+16439.1+20.2471j,+0+0j,+16441.7+3.13559j,+9420.67+0.67987j,+29542+4.23383j,+29539.8+3.06203j,+2.86025e-06+4.59422e-06j,+2.83255e-06+4.58836e-06j,+0+0j,+34705.5+212297j,+0+0j,+0+0j,+55794.7+45.3336j,-21226.8+212069j,+28277.7+17.9758j,+0+0j,-21452.3+211859j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+245267-179480j,+688244-411759j,+385851-269372j,+283122-203730j,+34878.6+212495j
